Time,PG2
0.0,61
0.00390625,83
0.0078125,89
0.01171875,80
0.015625,63
0.01953125,46
0.0234375,36
0.02734375,34
0.03125,41
0.03515625,52
0.0390625,61
0.04296875,61
0.046875,47
0.05078125,22
0.0546875,-11
0.05859375,-43
0.0625,-66
0.06640625,-76
0.0703125,-75
0.07421875,-67
0.078125,-56
0.08203125,-45
0.0859375,-33
0.08984375,-16
0.09375,11
0.09765625,45
0.1015625,82
0.10546875,113
0.109375,128
0.11328125,123
0.1171875,100
0.12109375,64
0.125,25
0.12890625,-9
0.1328125,-34
0.13671875,-49
0.140625,-55
0.14453125,-57
0.1484375,-58
0.15234375,-62
0.15625,-68
0.16015625,-75
0.1640625,-76
0.16796875,-71
0.171875,-58
0.17578125,-40
0.1796875,-17
0.18359375,5
0.1875,25
0.19140625,43
0.1953125,56
0.19921875,61
0.203125,58
0.20703125,53
0.2109375,46
0.21484375,39
0.21875,29
0.22265625,18
0.2265625,4
0.23046875,-14
0.234375,-31
0.23828125,-44
0.2421875,-53
0.24609375,-56
0.25,-50
0.25390625,-37
0.2578125,-16
0.26171875,11
0.265625,43
0.26953125,74
0.2734375,95
0.27734375,107
0.28125,111
0.28515625,107
0.2890625,94
0.29296875,76
0.296875,59
0.30078125,44
0.3046875,27
0.30859375,4
0.3125,-20
0.31640625,-36
0.3203125,-42
0.32421875,-40
0.328125,-28
0.33203125,-14
0.3359375,-9
0.33984375,-15
0.34375,-23
0.34765625,-20
0.3515625,-3
0.35546875,22
0.359375,44
0.36328125,56
0.3671875,55
0.37109375,46
0.375,37
0.37890625,31
0.3828125,31
0.38671875,29
0.390625,20
0.39453125,1
0.3984375,-22
0.40234375,-41
0.40625,-54
0.41015625,-54
0.4140625,-41
0.41796875,-19
0.421875,-2
0.42578125,2
0.4296875,-9
0.43359375,-32
0.4375,-55
0.44140625,-66
0.4453125,-56
0.44921875,-25
0.453125,18
0.45703125,58
0.4609375,84
0.46484375,91
0.46875,75
0.47265625,38
0.4765625,-8
0.48046875,-47
0.484375,-72
0.48828125,-84
0.4921875,-84
0.49609375,-74
0.5,-64
0.50390625,-62
0.5078125,-70
0.51171875,-82
0.515625,-91
0.51953125,-96
0.5234375,-99
0.52734375,-96
0.53125,-86
0.53515625,-72
0.5390625,-60
0.54296875,-49
0.546875,-32
0.55078125,-9
0.5546875,15
0.55859375,41
0.5625,67
0.56640625,92
0.5703125,107
0.57421875,110
0.578125,99
0.58203125,73
0.5859375,34
0.58984375,-10
0.59375,-49
0.59765625,-74
0.6015625,-82
0.60546875,-78
0.609375,-65
0.61328125,-43
0.6171875,-14
0.62109375,17
0.625,49
0.62890625,80
0.6328125,104
0.63671875,113
0.640625,113
0.64453125,110
0.6484375,108
0.65234375,107
0.65625,102
0.66015625,86
0.6640625,63
0.66796875,40
0.671875,18
0.67578125,0
0.6796875,-12
0.68359375,-22
0.6875,-36
0.69140625,-51
0.6953125,-55
0.69921875,-40
0.703125,-17
0.70703125,1
0.7109375,7
0.71484375,1
0.71875,-12
0.72265625,-22
0.7265625,-18
0.73046875,-2
0.734375,15
0.73828125,23
0.7421875,17
0.74609375,2
0.75,-16
0.75390625,-36
0.7578125,-57
0.76171875,-74
0.765625,-85
0.76953125,-91
0.7734375,-91
0.77734375,-83
0.78125,-70
0.78515625,-59
0.7890625,-51
0.79296875,-38
0.796875,-15
0.80078125,14
0.8046875,42
0.80859375,64
0.8125,77
0.81640625,76
0.8203125,66
0.82421875,58
0.828125,56
0.83203125,55
0.8359375,44
0.83984375,24
0.84375,3
0.84765625,-14
0.8515625,-25
0.85546875,-32
0.859375,-37
0.86328125,-43
0.8671875,-52
0.87109375,-55
0.875,-47
0.87890625,-32
0.8828125,-18
0.88671875,-13
0.890625,-17
0.89453125,-24
0.8984375,-23
0.90234375,-8
0.90625,18
0.91015625,47
0.9140625,69
0.91796875,74
0.921875,61
0.92578125,37
0.9296875,9
0.93359375,-14
0.9375,-26
0.94140625,-24
0.9453125,-20
0.94921875,-28
0.953125,-51
0.95703125,-84
0.9609375,-117
0.96484375,-138
0.96875,-137
0.97265625,-111
0.9765625,-69
0.98046875,-22
0.984375,21
0.98828125,54
0.9921875,76
0.99609375,86
1.0,84
1.00390625,74
1.0078125,63
1.01171875,57
1.015625,57
1.01953125,61
1.0234375,66
1.02734375,65
1.03125,53
1.03515625,29
1.0390625,-3
1.04296875,-29
1.046875,-39
1.05078125,-33
1.0546875,-18
1.05859375,3
1.0625,24
1.06640625,40
1.0703125,50
1.07421875,56
1.078125,62
1.08203125,69
1.0859375,75
1.08984375,79
1.09375,81
1.09765625,77
1.1015625,64
1.10546875,45
1.109375,21
1.11328125,1
1.1171875,-10
1.12109375,-12
1.125,-8
1.12890625,-3
1.1328125,2
1.13671875,4
1.140625,1
1.14453125,-6
1.1484375,-13
1.15234375,-19
1.15625,-25
1.16015625,-25
1.1640625,-19
1.16796875,-9
1.171875,2
1.17578125,13
1.1796875,23
1.18359375,30
1.1875,36
1.19140625,42
1.1953125,46
1.19921875,43
1.203125,27
1.20703125,-2
1.2109375,-36
1.21484375,-66
1.21875,-85
1.22265625,-90
1.2265625,-82
1.23046875,-74
1.234375,-75
1.23828125,-80
1.2421875,-79
1.24609375,-65
1.25,-44
1.25390625,-21
1.2578125,-1
1.26171875,12
1.265625,14
1.26953125,7
1.2734375,-2
1.27734375,-10
1.28125,-15
1.28515625,-13
1.2890625,-4
1.29296875,14
1.296875,32
1.30078125,38
1.3046875,29
1.30859375,8
1.3125,-16
1.31640625,-32
1.3203125,-37
1.32421875,-36
1.328125,-37
1.33203125,-38
1.3359375,-37
1.33984375,-32
1.34375,-23
1.34765625,-4
1.3515625,22
1.35546875,46
1.359375,61
1.36328125,65
1.3671875,64
1.37109375,59
1.375,54
1.37890625,49
1.3828125,46
1.38671875,42
1.390625,33
1.39453125,22
1.3984375,11
1.40234375,3
1.40625,-5
1.41015625,-20
1.4140625,-40
1.41796875,-58
1.421875,-65
1.42578125,-56
1.4296875,-32
1.43359375,1
1.4375,31
1.44140625,51
1.4453125,58
1.44921875,57
1.453125,56
1.45703125,60
1.4609375,69
1.46484375,81
1.46875,90
1.47265625,87
1.4765625,69
1.48046875,40
1.484375,5
1.48828125,-29
1.4921875,-55
1.49609375,-71
1.5,-80
1.50390625,-80
1.5078125,-69
1.51171875,-51
1.515625,-36
1.51953125,-29
1.5234375,-28
1.52734375,-32
1.53125,-32
1.53515625,-24
1.5390625,-5
1.54296875,18
1.546875,36
1.55078125,44
1.5546875,41
1.55859375,30
1.5625,14
1.56640625,-5
1.5703125,-24
1.57421875,-35
1.578125,-37
1.58203125,-33
1.5859375,-26
1.58984375,-24
1.59375,-30
1.59765625,-40
1.6015625,-46
1.60546875,-42
1.609375,-31
1.61328125,-15
1.6171875,-1
1.62109375,5
1.625,2
1.62890625,-2
1.6328125,-1
1.63671875,8
1.640625,21
1.64453125,31
1.6484375,36
1.65234375,33
1.65625,18
1.66015625,-3
1.6640625,-25
1.66796875,-42
1.671875,-53
1.67578125,-62
1.6796875,-72
1.68359375,-80
1.6875,-83
1.69140625,-81
1.6953125,-77
1.69921875,-68
1.703125,-54
1.70703125,-33
1.7109375,-10
1.71484375,17
1.71875,44
1.72265625,66
1.7265625,76
1.73046875,68
1.734375,47
1.73828125,24
1.7421875,4
1.74609375,-12
1.75,-24
1.75390625,-32
1.7578125,-41
1.76171875,-55
1.765625,-71
1.76953125,-81
1.7734375,-79
1.77734375,-63
1.78125,-34
1.78515625,1
1.7890625,35
1.79296875,60
1.796875,72
1.80078125,73
1.8046875,68
1.80859375,66
1.8125,68
1.81640625,71
1.8203125,74
1.82421875,76
1.828125,79
1.83203125,80
1.8359375,76
1.83984375,64
1.84375,45
1.84765625,25
1.8515625,11
1.85546875,5
1.859375,4
1.86328125,6
1.8671875,0
1.87109375,-13
1.875,-24
1.87890625,-19
1.8828125,5
1.88671875,38
1.890625,70
1.89453125,94
1.8984375,103
1.90234375,95
1.90625,71
1.91015625,39
1.9140625,8
1.91796875,-16
1.921875,-30
1.92578125,-32
1.9296875,-25
1.93359375,-20
1.9375,-25
1.94140625,-33
1.9453125,-34
1.94921875,-24
1.953125,-6
1.95703125,11
1.9609375,21
1.96484375,22
1.96875,17
1.97265625,14
1.9765625,17
1.98046875,24
1.984375,33
1.98828125,42
1.9921875,50
1.99609375,58
2.0,64
2.00390625,60
2.0078125,44
2.01171875,12
2.015625,-33
2.01953125,-78
2.0234375,-110
2.02734375,-126
2.03125,-132
2.03515625,-135
2.0390625,-137
2.04296875,-136
2.046875,-128
2.05078125,-108
2.0546875,-74
2.05859375,-29
2.0625,16
2.06640625,53
2.0703125,80
2.07421875,99
2.078125,111
2.08203125,110
2.0859375,96
2.08984375,74
2.09375,53
2.09765625,39
2.1015625,29
2.10546875,16
2.109375,-6
2.11328125,-37
2.1171875,-75
2.12109375,-108
2.125,-123
2.12890625,-114
2.1328125,-88
2.13671875,-52
2.140625,-12
2.14453125,24
2.1484375,49
2.15234375,61
2.15625,64
2.16015625,58
2.1640625,49
2.16796875,44
2.171875,47
2.17578125,55
2.1796875,59
2.18359375,55
2.1875,43
2.19140625,21
2.1953125,-10
2.19921875,-47
2.203125,-84
2.20703125,-112
2.2109375,-128
2.21484375,-128
2.21875,-115
2.22265625,-92
2.2265625,-67
2.23046875,-44
2.234375,-24
2.23828125,-2
2.2421875,21
2.24609375,42
2.25,56
2.25390625,63
2.2578125,66
2.26171875,67
2.265625,63
2.26953125,52
2.2734375,30
2.27734375,-3
2.28125,-44
2.28515625,-82
2.2890625,-107
2.29296875,-116
2.296875,-109
2.30078125,-93
2.3046875,-71
2.30859375,-49
2.3125,-31
2.31640625,-18
2.3203125,-4
2.32421875,8
2.328125,18
2.33203125,34
2.3359375,62
2.33984375,95
2.34375,117
2.34765625,121
2.3515625,103
2.35546875,63
2.359375,10
2.36328125,-35
2.3671875,-60
2.37109375,-67
2.375,-67
2.37890625,-68
2.3828125,-77
2.38671875,-86
2.390625,-92
2.39453125,-93
2.3984375,-87
2.40234375,-70
2.40625,-41
2.41015625,-1
2.4140625,43
2.41796875,83
2.421875,111
2.42578125,120
2.4296875,114
2.43359375,103
2.4375,95
2.44140625,94
2.4453125,96
2.44921875,96
2.453125,90
2.45703125,72
2.4609375,43
2.46484375,9
2.46875,-23
2.47265625,-48
2.4765625,-63
2.48046875,-68
2.484375,-64
2.48828125,-57
2.4921875,-54
2.49609375,-54
2.5,-50
2.50390625,-39
2.5078125,-19
2.51171875,5
2.515625,30
2.51953125,52
2.5234375,61
2.52734375,55
2.53125,43
2.53515625,33
2.5390625,22
2.54296875,8
2.546875,-2
2.55078125,-8
2.5546875,-18
2.55859375,-36
2.5625,-60
2.56640625,-88
2.5703125,-116
2.57421875,-137
2.578125,-138
2.58203125,-112
2.5859375,-63
2.58984375,-1
2.59375,61
2.59765625,110
2.6015625,145
2.60546875,163
2.609375,159
2.61328125,140
2.6171875,114
2.62109375,89
2.625,64
2.62890625,38
2.6328125,11
2.63671875,-17
2.640625,-45
2.64453125,-69
2.6484375,-82
2.65234375,-76
2.65625,-54
2.66015625,-22
2.6640625,9
2.66796875,37
2.671875,60
2.67578125,73
2.6796875,75
2.68359375,73
2.6875,74
2.69140625,82
2.6953125,94
2.69921875,107
2.703125,111
2.70703125,98
2.7109375,66
2.71484375,22
2.71875,-23
2.72265625,-61
2.7265625,-89
2.73046875,-110
2.734375,-129
2.73828125,-147
2.7421875,-162
2.74609375,-167
2.75,-158
2.75390625,-133
2.7578125,-98
2.76171875,-62
2.765625,-30
2.76953125,-4
2.7734375,13
2.77734375,25
2.78125,35
2.78515625,45
2.7890625,56
2.79296875,67
2.796875,79
2.80078125,89
2.8046875,94
2.80859375,86
2.8125,61
2.81640625,24
2.8203125,-13
2.82421875,-41
2.828125,-55
2.83203125,-58
2.8359375,-54
2.83984375,-49
2.84375,-43
2.84765625,-30
2.8515625,-6
2.85546875,28
2.859375,64
2.86328125,97
2.8671875,121
2.87109375,139
2.875,154
2.87890625,167
2.8828125,173
2.88671875,167
2.890625,148
2.89453125,118
2.8984375,85
2.90234375,51
2.90625,18
2.91015625,-14
2.9140625,-38
2.91796875,-53
2.921875,-58
2.92578125,-56
2.9296875,-50
2.93359375,-40
2.9375,-27
2.94140625,-12
2.9453125,5
2.94921875,23
2.953125,38
2.95703125,46
2.9609375,47
2.96484375,48
2.96875,51
2.97265625,51
2.9765625,49
2.98046875,50
2.984375,50
2.98828125,44
2.9921875,28
2.99609375,4
3.0,-28
3.00390625,-67
3.0078125,-99
3.01171875,-113
3.015625,-104
3.01953125,-83
3.0234375,-58
3.02734375,-33
3.03125,-10
3.03515625,16
3.0390625,47
3.04296875,81
3.046875,112
3.05078125,130
3.0546875,128
3.05859375,106
3.0625,73
3.06640625,41
3.0703125,15
3.07421875,-5
3.078125,-23
3.08203125,-43
3.0859375,-64
3.08984375,-81
3.09375,-89
3.09765625,-90
3.1015625,-84
3.10546875,-77
3.109375,-73
3.11328125,-70
3.1171875,-62
3.12109375,-47
3.125,-24
3.12890625,3
3.1328125,26
3.13671875,42
3.140625,53
3.14453125,61
3.1484375,68
3.15234375,73
3.15625,73
3.16015625,64
3.1640625,45
3.16796875,17
3.171875,-17
3.17578125,-48
3.1796875,-70
3.18359375,-86
3.1875,-97
3.19140625,-99
3.1953125,-87
3.19921875,-64
3.203125,-37
3.20703125,-5
3.2109375,32
3.21484375,70
3.21875,101
3.22265625,125
3.2265625,145
3.23046875,155
3.234375,145
3.23828125,117
3.2421875,86
3.24609375,61
3.25,41
3.25390625,25
3.2578125,11
3.26171875,-6
3.265625,-31
3.26953125,-58
3.2734375,-75
3.27734375,-72
3.28125,-59
3.28515625,-50
3.2890625,-53
3.29296875,-63
3.296875,-72
3.30078125,-72
3.3046875,-55
3.30859375,-21
3.3125,17
3.31640625,42
3.3203125,50
3.32421875,48
3.328125,42
3.33203125,31
3.3359375,16
3.33984375,-2
3.34375,-20
3.34765625,-36
3.3515625,-50
3.35546875,-58
3.359375,-58
3.36328125,-54
3.3671875,-48
3.37109375,-40
3.375,-32
3.37890625,-27
3.3828125,-24
3.38671875,-17
3.390625,0
3.39453125,27
3.3984375,54
3.40234375,70
3.40625,62
3.41015625,31
3.4140625,-13
3.41796875,-57
3.421875,-88
3.42578125,-96
3.4296875,-87
3.43359375,-82
3.4375,-89
3.44140625,-97
3.4453125,-99
3.44921875,-92
3.453125,-76
3.45703125,-46
3.4609375,-6
3.46484375,29
3.46875,47
3.47265625,49
3.4765625,46
3.48046875,41
3.484375,35
3.48828125,32
3.4921875,35
3.49609375,34
3.5,21
3.50390625,-5
3.5078125,-36
3.51171875,-65
3.515625,-82
3.51953125,-83
3.5234375,-73
3.52734375,-59
3.53125,-45
3.53515625,-32
3.5390625,-21
3.54296875,-14
3.546875,-13
3.55078125,-18
3.5546875,-25
3.55859375,-25
3.5625,-11
3.56640625,17
3.5703125,53
3.57421875,85
3.578125,101
3.58203125,98
3.5859375,80
3.58984375,60
3.59375,48
3.59765625,48
3.6015625,53
3.60546875,55
3.609375,51
3.61328125,37
3.6171875,14
3.62109375,-12
3.625,-32
3.62890625,-40
3.6328125,-34
3.63671875,-18
3.640625,2
3.64453125,19
3.6484375,28
3.65234375,33
3.65625,41
3.66015625,53
3.6640625,68
3.66796875,79
3.671875,82
3.67578125,69
3.6796875,42
3.68359375,11
3.6875,-13
3.69140625,-27
3.6953125,-29
3.69921875,-24
3.703125,-18
3.70703125,-15
3.7109375,-14
3.71484375,-9
3.71875,-4
3.72265625,-1
3.7265625,0
3.73046875,-1
3.734375,-3
3.73828125,2
3.7421875,15
3.74609375,27
3.75,33
3.75390625,32
3.7578125,23
3.76171875,7
3.765625,-6
3.76953125,-9
3.7734375,-3
3.77734375,2
3.78125,6
3.78515625,10
3.7890625,14
3.79296875,17
3.796875,15
3.80078125,9
3.8046875,1
3.80859375,-4
3.8125,-3
3.81640625,4
3.8203125,19
3.82421875,38
3.828125,52
3.83203125,54
3.8359375,45
3.83984375,36
3.84375,30
3.84765625,29
3.8515625,29
3.85546875,23
3.859375,6
3.86328125,-16
3.8671875,-32
3.87109375,-34
3.875,-22
3.87890625,-4
3.8828125,10
3.88671875,11
3.890625,1
3.89453125,-10
3.8984375,-13
3.90234375,-12
3.90625,-7
3.91015625,1
3.9140625,9
3.91796875,13
3.921875,13
3.92578125,9
3.9296875,0
3.93359375,-11
3.9375,-11
3.94140625,5
3.9453125,29
3.94921875,48
3.953125,53
3.95703125,40
3.9609375,13
3.96484375,-17
3.96875,-38
3.97265625,-49
3.9765625,-54
3.98046875,-59
3.984375,-61
3.98828125,-60
3.9921875,-54
3.99609375,-49
4.0,-50
4.00390625,-58
4.0078125,-67
4.01171875,-71
4.015625,-65
4.01953125,-44
4.0234375,-17
4.02734375,3
4.03125,8
4.03515625,4
4.0390625,0
4.04296875,-2
4.046875,-4
4.05078125,-3
4.0546875,-1
4.05859375,0
4.0625,0
4.06640625,5
4.0703125,12
4.07421875,14
4.078125,8
4.08203125,0
4.0859375,-2
4.08984375,6
4.09375,17
4.09765625,25
4.1015625,19
4.10546875,-5
4.109375,-44
4.11328125,-84
4.1171875,-114
4.12109375,-126
4.125,-123
4.12890625,-109
4.1328125,-90
4.13671875,-72
4.140625,-63
4.14453125,-66
4.1484375,-76
4.15234375,-86
4.15625,-92
4.16015625,-91
4.1640625,-84
4.16796875,-72
4.171875,-66
4.17578125,-68
4.1796875,-73
4.18359375,-69
4.1875,-57
4.19140625,-37
4.1953125,-8
4.19921875,22
4.203125,44
4.20703125,54
4.2109375,54
4.21484375,42
4.21875,25
4.22265625,11
4.2265625,6
4.23046875,8
4.234375,14
4.23828125,18
4.2421875,15
4.24609375,6
4.25,-8
4.25390625,-18
4.2578125,-19
4.26171875,-9
4.265625,9
4.26953125,22
4.2734375,25
4.27734375,18
4.28125,7
4.28515625,-2
4.2890625,-6
4.29296875,-4
4.296875,5
4.30078125,14
4.3046875,17
4.30859375,14
4.3125,7
4.31640625,-2
4.3203125,-16
4.32421875,-36
4.328125,-55
4.33203125,-67
4.3359375,-66
4.33984375,-55
