Time,PG2
0.0,-56
0.00390625,-69
0.0078125,-80
0.01171875,-84
0.015625,-78
0.01953125,-68
0.0234375,-56
0.02734375,-43
0.03125,-30
0.03515625,-17
0.0390625,-6
0.04296875,9
0.046875,24
0.05078125,32
0.0546875,31
0.05859375,25
0.0625,17
0.06640625,8
0.0703125,-4
0.07421875,-14
0.078125,-23
0.08203125,-35
0.0859375,-51
0.08984375,-65
0.09375,-69
0.09765625,-63
0.1015625,-49
0.10546875,-24
0.109375,10
0.11328125,42
0.1171875,66
0.12109375,81
0.125,89
0.12890625,89
0.1328125,83
0.13671875,73
0.140625,63
0.14453125,57
0.1484375,52
0.15234375,47
0.15625,40
0.16015625,33
0.1640625,23
0.16796875,12
0.171875,4
0.17578125,1
0.1796875,-1
0.18359375,-7
0.1875,-14
0.19140625,-19
0.1953125,-19
0.19921875,-16
0.203125,-9
0.20703125,3
0.2109375,17
0.21484375,30
0.21875,41
0.22265625,51
0.2265625,59
0.23046875,61
0.234375,56
0.23828125,47
0.2421875,37
0.24609375,28
0.25,19
0.25390625,9
0.2578125,-2
0.26171875,-17
0.265625,-35
0.26953125,-53
0.2734375,-65
0.27734375,-71
0.28125,-72
0.28515625,-64
0.2890625,-47
0.29296875,-25
0.296875,1
0.30078125,27
0.3046875,48
0.30859375,58
0.3125,55
0.31640625,47
0.3203125,36
0.32421875,22
0.328125,9
0.33203125,-3
0.3359375,-13
0.33984375,-24
0.34375,-39
0.34765625,-54
0.3515625,-69
0.35546875,-82
0.359375,-90
0.36328125,-89
0.3671875,-81
0.37109375,-68
0.375,-52
0.37890625,-37
0.3828125,-25
0.38671875,-14
0.390625,-5
0.39453125,-1
0.3984375,-5
0.40234375,-17
0.40625,-30
0.41015625,-42
0.4140625,-51
0.41796875,-56
0.421875,-55
0.42578125,-53
0.4296875,-54
0.43359375,-60
0.4375,-64
0.44140625,-63
0.4453125,-61
0.44921875,-58
0.453125,-55
0.45703125,-53
0.4609375,-53
0.46484375,-52
0.46875,-45
0.47265625,-31
0.4765625,-14
0.48046875,3
0.484375,15
0.48828125,24
0.4921875,32
0.49609375,38
0.5,41
0.50390625,43
0.5078125,42
0.51171875,37
0.515625,26
0.51953125,13
0.5234375,0
0.52734375,-12
0.53125,-18
0.53515625,-11
0.5390625,7
0.54296875,32
0.546875,56
0.55078125,72
0.5546875,79
0.55859375,75
0.5625,65
0.56640625,53
0.5703125,42
0.57421875,34
0.578125,27
0.58203125,21
0.5859375,18
0.58984375,15
0.59375,6
0.59765625,-10
0.6015625,-26
0.60546875,-38
0.609375,-47
0.61328125,-50
