Time,PG2
0.0,28
0.00390625,33
0.0078125,25
0.01171875,6
0.015625,-14
0.01953125,-29
0.0234375,-41
0.02734375,-53
0.03125,-69
0.03515625,-88
0.0390625,-104
0.04296875,-111
0.046875,-102
0.05078125,-80
0.0546875,-54
0.05859375,-35
0.0625,-30
0.06640625,-37
0.0703125,-46
0.07421875,-47
0.078125,-35
0.08203125,-15
0.0859375,8
0.08984375,22
0.09375,26
0.09765625,23
0.1015625,19
0.10546875,17
0.109375,15
0.11328125,11
0.1171875,2
0.12109375,-10
0.125,-20
0.12890625,-27
0.1328125,-32
0.13671875,-34
0.140625,-32
0.14453125,-29
0.1484375,-26
0.15234375,-19
0.15625,-10
0.16015625,-4
0.1640625,-2
0.16796875,-2
0.171875,-1
0.17578125,4
0.1796875,10
0.18359375,15
0.1875,16
0.19140625,12
0.1953125,-1
0.19921875,-19
0.203125,-36
0.20703125,-48
0.2109375,-58
0.21484375,-65
0.21875,-69
0.22265625,-71
0.2265625,-73
0.23046875,-71
0.234375,-64
0.23828125,-53
0.2421875,-41
0.24609375,-27
0.25,-10
0.25390625,6
0.2578125,23
0.26171875,40
0.265625,56
0.26953125,66
0.2734375,64
0.27734375,49
0.28125,29
0.28515625,9
0.2890625,-9
0.29296875,-23
0.296875,-32
0.30078125,-41
0.3046875,-52
0.30859375,-67
0.3125,-81
0.31640625,-85
0.3203125,-78
0.32421875,-64
0.328125,-49
0.33203125,-32
0.3359375,-15
0.33984375,0
0.34375,11
0.34765625,20
0.3515625,26
0.35546875,28
0.359375,25
0.36328125,19
0.3671875,11
0.37109375,1
0.375,-11
0.37890625,-21
0.3828125,-26
0.38671875,-27
0.390625,-26
0.39453125,-26
0.3984375,-31
0.40234375,-40
0.40625,-49
0.41015625,-51
0.4140625,-43
0.41796875,-28
0.421875,-11
0.42578125,8
0.4296875,27
0.43359375,41
0.4375,48
0.44140625,48
0.4453125,41
0.44921875,29
0.453125,19
0.45703125,15
0.4609375,23
0.46484375,35
0.46875,44
0.47265625,40
0.4765625,24
0.48046875,1
0.484375,-20
0.48828125,-35
0.4921875,-42
0.49609375,-40
0.5,-33
0.50390625,-28
0.5078125,-23
0.51171875,-11
0.515625,15
0.51953125,49
0.5234375,77
0.52734375,92
0.53125,92
0.53515625,77
0.5390625,56
0.54296875,39
0.546875,34
0.55078125,35
0.5546875,36
0.55859375,32
0.5625,23
0.56640625,10
0.5703125,-4
0.57421875,-18
0.578125,-33
0.58203125,-47
0.5859375,-53
0.58984375,-51
0.59375,-42
0.59765625,-31
0.6015625,-16
0.60546875,6
0.609375,33
0.61328125,60
0.6171875,88
0.62109375,111
0.625,122
0.62890625,120
0.6328125,108
0.63671875,94
0.640625,79
0.64453125,62
0.6484375,44
0.65234375,22
0.65625,-1
0.66015625,-22
0.6640625,-37
0.66796875,-46
0.671875,-47
0.67578125,-40
0.6796875,-28
0.68359375,-16
0.6875,-6
0.69140625,4
0.6953125,14
0.69921875,22
0.703125,28
0.70703125,34
0.7109375,41
0.71484375,48
0.71875,53
0.72265625,56
0.7265625,54
0.73046875,45
0.734375,31
0.73828125,13
0.7421875,-5
0.74609375,-24
0.75,-45
0.75390625,-64
0.7578125,-79
0.76171875,-85
0.765625,-81
0.76953125,-72
0.7734375,-60
0.77734375,-50
0.78125,-45
