Time,PG2
0.0,-8
0.00390625,-15
0.0078125,-20
0.01171875,-26
0.015625,-33
0.01953125,-45
0.0234375,-62
0.02734375,-76
0.03125,-75
0.03515625,-57
0.0390625,-29
0.04296875,3
0.046875,34
0.05078125,55
0.0546875,59
0.05859375,48
0.0625,33
0.06640625,17
0.0703125,-1
0.07421875,-18
0.078125,-32
0.08203125,-44
0.0859375,-56
0.08984375,-68
0.09375,-77
0.09765625,-82
0.1015625,-83
0.10546875,-81
0.109375,-72
0.11328125,-54
0.1171875,-27
0.12109375,3
0.125,36
0.12890625,67
0.1328125,93
0.13671875,111
0.140625,122
0.14453125,129
0.1484375,131
0.15234375,124
0.15625,102
0.16015625,66
0.1640625,28
0.16796875,-1
0.171875,-17
0.17578125,-15
0.1796875,0
0.18359375,15
0.1875,22
0.19140625,21
0.1953125,18
0.19921875,15
0.203125,13
0.20703125,14
0.2109375,20
0.21484375,36
0.21875,61
0.22265625,89
0.2265625,108
0.23046875,103
0.234375,72
0.23828125,27
0.2421875,-13
0.24609375,-35
0.25,-35
0.25390625,-26
0.2578125,-20
0.26171875,-20
0.265625,-24
0.26953125,-31
0.2734375,-38
0.27734375,-42
0.28125,-43
0.28515625,-46
0.2890625,-53
0.29296875,-56
0.296875,-53
0.30078125,-48
0.3046875,-43
0.30859375,-39
0.3125,-32
0.31640625,-21
0.3203125,-7
0.32421875,9
0.328125,26
0.33203125,41
0.3359375,49
0.33984375,43
0.34375,22
0.34765625,-13
0.3515625,-54
0.35546875,-93
0.359375,-121
0.36328125,-130
0.3671875,-118
0.37109375,-87
0.375,-49
0.37890625,-12
0.3828125,15
0.38671875,28
0.390625,26
0.39453125,18
0.3984375,10
0.40234375,7
0.40625,9
0.41015625,11
0.4140625,7
0.41796875,-1
0.421875,-9
0.42578125,-11
0.4296875,-7
0.43359375,3
0.4375,14
0.44140625,23
0.4453125,30
0.44921875,35
0.453125,37
0.45703125,38
0.4609375,42
0.46484375,44
0.46875,43
0.47265625,37
0.4765625,33
0.48046875,39
0.484375,55
0.48828125,75
0.4921875,93
0.49609375,105
0.5,105
0.50390625,90
0.5078125,65
0.51171875,45
0.515625,37
0.51953125,38
0.5234375,38
0.52734375,38
0.53125,40
0.53515625,45
0.5390625,47
0.54296875,50
0.546875,53
0.55078125,54
0.5546875,47
0.55859375,34
0.5625,18
0.56640625,5
0.5703125,2
0.57421875,4
0.578125,8
0.58203125,14
0.5859375,22
0.58984375,27
0.59375,27
0.59765625,24
0.6015625,23
0.60546875,22
0.609375,19
0.61328125,18
0.6171875,22
0.62109375,31
0.625,43
0.62890625,50
0.6328125,50
0.63671875,42
0.640625,27
0.64453125,6
0.6484375,-19
0.65234375,-39
0.65625,-46
0.66015625,-38
0.6640625,-19
0.66796875,4
0.671875,24
0.67578125,36
0.6796875,38
0.68359375,31
0.6875,23
0.69140625,17
0.6953125,11
0.69921875,-1
0.703125,-15
0.70703125,-28
0.7109375,-36
0.71484375,-41
0.71875,-44
0.72265625,-47
0.7265625,-48
0.73046875,-50
0.734375,-56
0.73828125,-65
0.7421875,-72
0.74609375,-71
0.75,-61
0.75390625,-41
0.7578125,-11
0.76171875,21
0.765625,40
0.76953125,41
0.7734375,22
0.77734375,-10
0.78125,-46
0.78515625,-72
0.7890625,-81
0.79296875,-73
0.796875,-56
0.80078125,-39
0.8046875,-37
0.80859375,-53
0.8125,-79
0.81640625,-97
0.8203125,-98
0.82421875,-81
0.828125,-53
0.83203125,-25
0.8359375,-9
0.83984375,-7
0.84375,-13
0.84765625,-14
0.8515625,-5
0.85546875,12
0.859375,29
0.86328125,40
0.8671875,44
0.87109375,45
0.875,47
0.87890625,49
0.8828125,51
0.88671875,50
0.890625,46
0.89453125,37
0.8984375,24
0.90234375,6
0.90625,-12
0.91015625,-23
0.9140625,-23
0.91796875,-11
0.921875,8
0.92578125,26
0.9296875,37
0.93359375,40
0.9375,41
0.94140625,45
0.9453125,53
0.94921875,56
0.953125,48
0.95703125,30
0.9609375,9
0.96484375,-8
0.96875,-19
0.97265625,-27
0.9765625,-38
0.98046875,-53
0.984375,-65
0.98828125,-67
0.9921875,-54
0.99609375,-33
1.0,-14
1.00390625,-9
1.0078125,-22
1.01171875,-45
1.015625,-63
1.01953125,-64
1.0234375,-45
1.02734375,-12
1.03125,25
1.03515625,55
1.0390625,76
1.04296875,87
1.046875,90
1.05078125,85
1.0546875,71
1.05859375,50
1.0625,28
1.06640625,11
1.0703125,1
1.07421875,-3
1.078125,-3
1.08203125,-4
1.0859375,-13
1.08984375,-29
1.09375,-45
1.09765625,-53
1.1015625,-55
1.10546875,-50
1.109375,-36
1.11328125,-15
1.1171875,5
1.12109375,16
1.125,20
1.12890625,21
1.1328125,26
1.13671875,37
1.140625,53
1.14453125,69
1.1484375,77
1.15234375,67
1.15625,42
1.16015625,9
1.1640625,-24
1.16796875,-51
1.171875,-66
1.17578125,-72
1.1796875,-68
1.18359375,-50
1.1875,-16
1.19140625,20
1.1953125,47
1.19921875,62
1.203125,63
1.20703125,51
1.2109375,33
1.21484375,20
1.21875,15
1.22265625,15
1.2265625,18
1.23046875,23
1.234375,28
1.23828125,26
1.2421875,14
1.24609375,-7
1.25,-32
1.25390625,-47
1.2578125,-48
1.26171875,-34
1.265625,-15
1.26953125,-1
1.2734375,0
1.27734375,-9
1.28125,-16
1.28515625,-15
1.2890625,-5
1.29296875,7
1.296875,19
1.30078125,28
1.3046875,30
1.30859375,26
1.3125,22
1.31640625,20
1.3203125,21
1.32421875,24
1.328125,31
1.33203125,42
1.3359375,50
1.33984375,49
1.34375,36
1.34765625,14
1.3515625,-11
1.35546875,-34
1.359375,-46
1.36328125,-45
1.3671875,-33
1.37109375,-13
1.375,11
1.37890625,32
1.3828125,43
1.38671875,44
1.390625,37
1.39453125,27
1.3984375,21
1.40234375,22
1.40625,29
1.41015625,35
1.4140625,34
1.41796875,23
1.421875,3
1.42578125,-22
1.4296875,-49
1.43359375,-73
1.4375,-92
1.44140625,-105
1.4453125,-111
1.44921875,-111
1.453125,-105
1.45703125,-93
1.4609375,-77
1.46484375,-58
1.46875,-33
1.47265625,-6
1.4765625,18
1.48046875,37
1.484375,49
1.48828125,51
1.4921875,41
1.49609375,25
1.5,10
1.50390625,0
1.5078125,-9
1.51171875,-16
1.515625,-21
1.51953125,-28
1.5234375,-39
1.52734375,-42
1.53125,-29
1.53515625,-2
1.5390625,30
1.54296875,56
1.546875,72
1.55078125,76
1.5546875,74
1.55859375,71
1.5625,71
1.56640625,80
1.5703125,94
1.57421875,106
1.578125,114
1.58203125,117
1.5859375,113
1.58984375,95
1.59375,63
1.59765625,23
1.6015625,-14
1.60546875,-40
1.609375,-55
1.61328125,-63
1.6171875,-64
1.62109375,-63
1.625,-62
1.62890625,-61
1.6328125,-57
1.63671875,-54
1.640625,-51
1.64453125,-51
1.6484375,-51
1.65234375,-47
1.65625,-33
1.66015625,-11
1.6640625,12
1.66796875,35
1.671875,56
1.67578125,70
1.6796875,74
1.68359375,64
1.6875,41
1.69140625,11
1.6953125,-17
1.69921875,-40
1.703125,-58
1.70703125,-65
1.7109375,-55
1.71484375,-33
1.71875,-14
1.72265625,5
1.7265625,29
1.73046875,56
1.734375,80
1.73828125,106
1.7421875,137
1.74609375,168
1.75,187
1.75390625,194
1.7578125,186
1.76171875,159
1.765625,110
1.76953125,40
1.7734375,-42
1.77734375,-117
1.78125,-168
1.78515625,-190
1.7890625,-190
1.79296875,-179
1.796875,-166
1.80078125,-152
1.8046875,-134
1.80859375,-110
1.8125,-84
1.81640625,-58
1.8203125,-29
1.82421875,2
1.828125,38
1.83203125,81
1.8359375,127
1.83984375,164
1.84375,181
1.84765625,179
1.8515625,161
1.85546875,133
1.859375,99
1.86328125,63
1.8671875,31
1.87109375,6
1.875,-11
1.87890625,-22
1.8828125,-29
1.88671875,-29
1.890625,-19
1.89453125,-4
1.8984375,15
1.90234375,35
1.90625,54
1.91015625,65
1.9140625,72
1.91796875,79
1.921875,88
1.92578125,97
1.9296875,99
1.93359375,94
1.9375,82
1.94140625,69
1.9453125,57
1.94921875,43
1.953125,25
1.95703125,4
1.9609375,-18
1.96484375,-37
1.96875,-48
1.97265625,-46
1.9765625,-34
1.98046875,-15
1.984375,7
1.98828125,30
1.9921875,52
1.99609375,68
2.0,79
2.00390625,82
2.0078125,77
2.01171875,68
2.015625,58
2.01953125,50
2.0234375,42
2.02734375,31
2.03125,16
2.03515625,-3
2.0390625,-28
2.04296875,-56
2.046875,-88
2.05078125,-119
2.0546875,-146
2.05859375,-164
2.0625,-170
2.06640625,-164
2.0703125,-153
2.07421875,-144
2.078125,-137
2.08203125,-131
2.0859375,-121
2.08984375,-96
2.09375,-57
2.09765625,-17
2.1015625,8
2.10546875,11
2.109375,-3
2.11328125,-24
2.1171875,-48
2.12109375,-66
2.125,-77
2.12890625,-85
2.1328125,-98
2.13671875,-114
2.140625,-127
2.14453125,-133
2.1484375,-137
2.15234375,-136
2.15625,-129
2.16015625,-118
2.1640625,-108
2.16796875,-103
2.171875,-97
2.17578125,-88
2.1796875,-71
2.18359375,-38
2.1875,4
2.19140625,37
2.1953125,47
2.19921875,35
2.203125,10
2.20703125,-20
2.2109375,-48
2.21484375,-68
2.21875,-78
2.22265625,-86
2.2265625,-92
2.23046875,-88
2.234375,-73
2.23828125,-59
2.2421875,-54
2.24609375,-58
2.25,-63
2.25390625,-62
2.2578125,-54
2.26171875,-37
2.265625,-20
2.26953125,-13
2.2734375,-12
2.27734375,-5
2.28125,15
2.28515625,43
2.2890625,70
2.29296875,83
2.296875,74
2.30078125,42
2.3046875,0
2.30859375,-36
2.3125,-60
2.31640625,-74
2.3203125,-85
2.32421875,-94
2.328125,-105
2.33203125,-114
2.3359375,-121
2.33984375,-124
2.34375,-116
2.34765625,-93
2.3515625,-57
2.35546875,-16
2.359375,25
2.36328125,60
2.3671875,78
2.37109375,76
2.375,65
2.37890625,53
2.3828125,37
2.38671875,12
2.390625,-17
2.39453125,-42
2.3984375,-59
2.40234375,-70
2.40625,-75
2.41015625,-72
2.4140625,-62
2.41796875,-49
2.421875,-37
2.42578125,-26
2.4296875,-19
2.43359375,-16
2.4375,-16
2.44140625,-12
2.4453125,6
2.44921875,37
2.453125,68
2.45703125,90
2.4609375,96
2.46484375,89
2.46875,73
2.47265625,54
2.4765625,38
2.48046875,24
2.484375,10
2.48828125,-4
2.4921875,-17
2.49609375,-24
2.5,-24
2.50390625,-15
2.5078125,0
2.51171875,14
2.515625,23
2.51953125,29
2.5234375,34
2.52734375,40
2.53125,52
2.53515625,70
2.5390625,87
2.54296875,98
2.546875,101
2.55078125,100
2.5546875,98
2.55859375,94
2.5625,87
2.56640625,74
2.5703125,58
2.57421875,40
2.578125,22
2.58203125,5
2.5859375,-12
2.58984375,-27
2.59375,-42
2.59765625,-51
2.6015625,-47
2.60546875,-27
2.609375,0
2.61328125,23
2.6171875,42
2.62109375,57
2.625,67
2.62890625,74
2.6328125,80
2.63671875,85
2.640625,83
2.64453125,73
2.6484375,66
2.65234375,68
2.65625,74
2.66015625,74
2.6640625,64
2.66796875,46
2.671875,24
2.67578125,-2
2.6796875,-19
2.68359375,-19
2.6875,-6
2.69140625,12
2.6953125,27
2.69921875,33
2.703125,27
2.70703125,14
2.7109375,4
2.71484375,6
2.71875,22
2.72265625,48
2.7265625,67
2.73046875,71
2.734375,60
2.73828125,43
2.7421875,27
2.74609375,12
2.75,-4
2.75390625,-24
2.7578125,-47
2.76171875,-67
2.765625,-78
2.76953125,-75
2.7734375,-62
2.77734375,-50
2.78125,-42
2.78515625,-30
2.7890625,-5
2.79296875,32
2.796875,74
2.80078125,110
2.8046875,127
2.80859375,113
2.8125,74
2.81640625,31
2.8203125,3
2.82421875,-3
2.828125,9
2.83203125,27
2.8359375,32
2.83984375,16
2.84375,-17
2.84765625,-56
2.8515625,-89
2.85546875,-111
2.859375,-121
2.86328125,-123
2.8671875,-123
2.87109375,-119
2.875,-105
2.87890625,-79
2.8828125,-45
2.88671875,-9
2.890625,23
2.89453125,50
2.8984375,70
2.90234375,82
2.90625,78
2.91015625,58
2.9140625,28
2.91796875,-5
2.921875,-32
2.92578125,-46
2.9296875,-44
2.93359375,-29
2.9375,-15
2.94140625,-9
2.9453125,-11
2.94921875,-16
2.953125,-17
2.95703125,-17
2.9609375,-22
2.96484375,-33
2.96875,-43
2.97265625,-50
2.9765625,-51
2.98046875,-39
2.984375,-12
2.98828125,20
2.9921875,40
2.99609375,42
3.0,38
3.00390625,35
3.0078125,29
3.01171875,15
3.015625,-5
3.01953125,-27
3.0234375,-50
3.02734375,-74
3.03125,-87
3.03515625,-83
3.0390625,-68
3.04296875,-45
3.046875,-21
3.05078125,-1
3.0546875,10
3.05859375,13
3.0625,12
3.06640625,12
3.0703125,19
3.07421875,38
3.078125,62
3.08203125,84
3.0859375,97
3.08984375,102
3.09375,99
3.09765625,84
3.1015625,58
3.10546875,24
3.109375,-12
3.11328125,-43
3.1171875,-65
3.12109375,-74
3.125,-70
3.12890625,-60
3.1328125,-49
3.13671875,-37
3.140625,-24
3.14453125,-8
3.1484375,9
3.15234375,27
3.15625,39
3.16015625,42
3.1640625,33
3.16796875,15
3.171875,-8
3.17578125,-27
3.1796875,-34
3.18359375,-29
3.1875,-15
3.19140625,-2
3.1953125,5
3.19921875,3
3.203125,-1
3.20703125,1
3.2109375,12
3.21484375,22
3.21875,25
3.22265625,19
3.2265625,7
3.23046875,-5
3.234375,-10
3.23828125,-2
3.2421875,16
3.24609375,33
3.25,43
3.25390625,50
3.2578125,63
3.26171875,80
3.265625,89
3.26953125,92
3.2734375,91
3.27734375,84
3.28125,65
3.28515625,41
3.2890625,24
3.29296875,9
3.296875,-11
3.30078125,-35
3.3046875,-54
3.30859375,-66
3.3125,-73
3.31640625,-73
3.3203125,-61
3.32421875,-40
3.328125,-16
3.33203125,8
3.3359375,28
3.33984375,48
3.34375,65
3.34765625,75
3.3515625,77
3.35546875,71
3.359375,62
3.36328125,52
3.3671875,43
3.37109375,32
3.375,19
3.37890625,5
3.3828125,-2
3.38671875,-1
3.390625,12
3.39453125,32
3.3984375,54
3.40234375,67
3.40625,70
3.41015625,71
3.4140625,82
3.41796875,105
3.421875,129
3.42578125,142
3.4296875,140
3.43359375,126
3.4375,103
3.44140625,75
3.4453125,47
3.44921875,29
3.453125,20
3.45703125,11
3.4609375,-4
3.46484375,-20
3.46875,-32
3.47265625,-39
3.4765625,-40
