Time,PG2
0.0,53
0.00390625,42
0.0078125,34
0.01171875,28
0.015625,24
0.01953125,20
0.0234375,13
0.02734375,2
0.03125,-9
0.03515625,-16
0.0390625,-16
0.04296875,-10
0.046875,1
0.05078125,17
0.0546875,32
0.05859375,45
0.0625,54
0.06640625,61
0.0703125,63
0.07421875,61
0.078125,56
0.08203125,52
0.0859375,52
0.08984375,54
0.09375,56
0.09765625,57
0.1015625,55
0.10546875,51
0.109375,45
0.11328125,41
0.1171875,40
0.12109375,40
0.125,40
0.12890625,41
0.1328125,44
0.13671875,49
0.140625,53
0.14453125,57
0.1484375,59
0.15234375,59
0.15625,58
0.16015625,56
0.1640625,54
0.16796875,53
0.171875,50
0.17578125,45
0.1796875,38
0.18359375,30
0.1875,21
0.19140625,10
0.1953125,1
0.19921875,-8
0.203125,-16
0.20703125,-23
0.2109375,-26
0.21484375,-27
0.21875,-26
0.22265625,-24
0.2265625,-23
0.23046875,-22
0.234375,-19
0.23828125,-14
0.2421875,-6
0.24609375,4
0.25,14
0.25390625,20
0.2578125,21
0.26171875,17
0.265625,10
0.26953125,1
0.2734375,-9
0.27734375,-18
0.28125,-24
0.28515625,-27
0.2890625,-25
0.29296875,-22
0.296875,-21
0.30078125,-24
0.3046875,-30
0.30859375,-36
0.3125,-38
0.31640625,-36
0.3203125,-31
0.32421875,-24
0.328125,-18
0.33203125,-14
0.3359375,-12
0.33984375,-8
0.34375,0
0.34765625,9
0.3515625,16
0.35546875,19
0.359375,19
0.36328125,16
0.3671875,10
0.37109375,2
0.375,-6
0.37890625,-14
0.3828125,-20
0.38671875,-24
0.390625,-26
0.39453125,-23
0.3984375,-17
0.40234375,-8
0.40625,2
0.41015625,13
0.4140625,23
0.41796875,29
0.421875,33
0.42578125,36
0.4296875,41
0.43359375,45
0.4375,46
0.44140625,46
0.4453125,40
0.44921875,29
0.453125,15
0.45703125,5
0.4609375,-4
0.46484375,-14
0.46875,-24
0.47265625,-30
0.4765625,-35
0.48046875,-38
0.484375,-38
0.48828125,-33
0.4921875,-24
0.49609375,-14
0.5,-4
0.50390625,9
0.5078125,22
0.51171875,31
0.515625,34
0.51953125,30
0.5234375,22
0.52734375,12
0.53125,1
0.53515625,-7
0.5390625,-11
0.54296875,-14
0.546875,-18
0.55078125,-25
0.5546875,-32
0.55859375,-37
0.5625,-39
0.56640625,-36
0.5703125,-28
0.57421875,-15
0.578125,-2
0.58203125,8
0.5859375,13
0.58984375,15
0.59375,13
0.59765625,9
0.6015625,6
0.60546875,6
0.609375,7
0.61328125,10
0.6171875,14
0.62109375,19
0.625,22
0.62890625,22
0.6328125,18
0.63671875,10
0.640625,0
0.64453125,-8
0.6484375,-13
0.65234375,-13
0.65625,-11
0.66015625,-7
0.6640625,-5
0.66796875,-3
0.671875,-2
0.67578125,-1
0.6796875,0
0.68359375,-1
0.6875,-2
0.69140625,-4
0.6953125,-5
0.69921875,-4
0.703125,0
0.70703125,2
0.7109375,-1
0.71484375,-8
0.71875,-18
0.72265625,-27
0.7265625,-34
0.73046875,-34
0.734375,-26
0.73828125,-17
0.7421875,-10
0.74609375,-7
0.75,-6
0.75390625,-6
0.7578125,-3
0.76171875,4
0.765625,16
0.76953125,26
0.7734375,32
0.77734375,32
0.78125,28
0.78515625,23
0.7890625,17
0.79296875,14
0.796875,12
0.80078125,11
0.8046875,9
0.80859375,3
0.8125,-5
0.81640625,-14
0.8203125,-22
0.82421875,-29
0.828125,-30
0.83203125,-26
0.8359375,-21
0.83984375,-16
0.84375,-14
0.84765625,-12
0.8515625,-13
0.85546875,-15
0.859375,-14
0.86328125,-8
0.8671875,1
0.87109375,13
0.875,23
0.87890625,29
0.8828125,29
0.88671875,23
0.890625,12
0.89453125,1
0.8984375,-9
0.90234375,-19
0.90625,-27
0.91015625,-34
0.9140625,-36
0.91796875,-37
0.921875,-37
0.92578125,-33
0.9296875,-27
0.93359375,-19
0.9375,-10
0.94140625,1
0.9453125,13
0.94921875,22
0.953125,26
0.95703125,26
0.9609375,26
0.96484375,26
0.96875,27
0.97265625,28
0.9765625,29
0.98046875,27
0.984375,19
0.98828125,5
0.9921875,-10
0.99609375,-24
1.0,-34
1.00390625,-37
1.0078125,-31
1.01171875,-20
1.015625,-8
1.01953125,1
1.0234375,6
1.02734375,8
1.03125,8
1.03515625,6
1.0390625,4
1.04296875,1
1.046875,-2
1.05078125,-7
1.0546875,-14
1.05859375,-24
1.0625,-38
1.06640625,-51
1.0703125,-62
1.07421875,-69
1.078125,-70
1.08203125,-71
1.0859375,-71
1.08984375,-70
1.09375,-65
1.09765625,-57
1.1015625,-48
1.10546875,-39
1.109375,-32
1.11328125,-27
1.1171875,-23
1.12109375,-17
1.125,-7
1.12890625,7
1.1328125,20
1.13671875,30
1.140625,40
1.14453125,48
1.1484375,50
1.15234375,44
1.15625,31
1.16015625,15
1.1640625,-1
1.16796875,-12
1.171875,-14
1.17578125,-8
1.1796875,1
1.18359375,8
1.1875,12
1.19140625,13
1.1953125,10
1.19921875,5
1.203125,-1
1.20703125,-6
1.2109375,-13
1.21484375,-20
1.21875,-24
1.22265625,-23
1.2265625,-20
1.23046875,-16
1.234375,-10
1.23828125,-6
1.2421875,-7
1.24609375,-14
1.25,-23
1.25390625,-30
1.2578125,-35
1.26171875,-37
1.265625,-38
1.26953125,-38
1.2734375,-38
1.27734375,-39
1.28125,-39
1.28515625,-34
1.2890625,-23
1.29296875,-11
1.296875,0
1.30078125,10
1.3046875,20
1.30859375,29
1.3125,37
1.31640625,46
1.3203125,55
1.32421875,59
1.328125,60
1.33203125,60
1.3359375,60
1.33984375,59
1.34375,55
1.34765625,46
1.3515625,34
1.35546875,22
1.359375,12
1.36328125,6
1.3671875,5
1.37109375,5
1.375,3
1.37890625,-2
1.3828125,-5
1.38671875,-4
1.390625,-1
1.39453125,4
1.3984375,9
1.40234375,15
1.40625,17
1.41015625,15
1.4140625,9
1.41796875,1
1.421875,-7
1.42578125,-15
1.4296875,-17
1.43359375,-13
1.4375,-4
1.44140625,3
1.4453125,8
1.44921875,11
1.453125,14
1.45703125,15
1.4609375,17
1.46484375,20
1.46875,26
1.47265625,33
1.4765625,40
1.48046875,46
1.484375,49
1.48828125,47
1.4921875,42
1.49609375,39
1.5,38
1.50390625,40
1.5078125,42
1.51171875,40
1.515625,36
1.51953125,29
1.5234375,22
1.52734375,17
1.53125,17
1.53515625,21
1.5390625,23
1.54296875,22
1.546875,18
1.55078125,14
1.5546875,9
1.55859375,8
1.5625,12
1.56640625,23
1.5703125,34
1.57421875,38
1.578125,35
