Time,PG2
0.0,-16
0.00390625,-5
0.0078125,5
0.01171875,10
0.015625,10
0.01953125,3
0.0234375,-9
0.02734375,-22
0.03125,-33
0.03515625,-42
0.0390625,-50
0.04296875,-57
0.046875,-63
0.05078125,-66
0.0546875,-65
0.05859375,-59
0.0625,-49
0.06640625,-38
0.0703125,-28
0.07421875,-21
0.078125,-15
0.08203125,-9
0.0859375,-2
0.08984375,5
0.09375,12
0.09765625,17
0.1015625,19
0.10546875,17
0.109375,13
0.11328125,7
0.1171875,0
0.12109375,-6
0.125,-10
0.12890625,-12
0.1328125,-13
0.13671875,-15
0.140625,-15
0.14453125,-15
0.1484375,-12
0.15234375,-6
0.15625,5
0.16015625,19
0.1640625,32
0.16796875,41
0.171875,44
0.17578125,42
0.1796875,35
0.18359375,25
0.1875,16
0.19140625,8
0.1953125,5
0.19921875,6
0.203125,10
0.20703125,15
0.2109375,18
0.21484375,16
0.21875,8
0.22265625,-5
0.2265625,-21
0.23046875,-37
0.234375,-51
0.23828125,-61
0.2421875,-65
0.24609375,-64
0.25,-57
0.25390625,-45
0.2578125,-27
0.26171875,-7
0.265625,10
0.26953125,22
0.2734375,26
0.27734375,23
0.28125,15
0.28515625,6
0.2890625,0
0.29296875,-4
0.296875,-6
0.30078125,-7
0.3046875,-5
0.30859375,-2
0.3125,0
0.31640625,1
0.3203125,-2
0.32421875,-9
0.328125,-18
0.33203125,-25
0.3359375,-27
0.33984375,-24
0.34375,-19
0.34765625,-13
0.3515625,-9
0.35546875,-5
0.359375,1
0.36328125,8
0.3671875,18
0.37109375,27
0.375,33
0.37890625,35
0.3828125,34
0.38671875,31
0.390625,30
0.39453125,30
0.3984375,32
0.40234375,34
0.40625,36
0.41015625,35
0.4140625,33
0.41796875,28
0.421875,22
0.42578125,17
0.4296875,15
0.43359375,17
0.4375,23
0.44140625,31
0.4453125,40
0.44921875,46
0.453125,50
0.45703125,51
0.4609375,51
0.46484375,49
0.46875,44
0.47265625,35
0.4765625,22
0.48046875,5
0.484375,-13
0.48828125,-30
0.4921875,-42
0.49609375,-48
0.5,-46
0.50390625,-37
0.5078125,-24
0.51171875,-9
0.515625,5
0.51953125,15
0.5234375,19
0.52734375,18
0.53125,18
0.53515625,21
0.5390625,27
0.54296875,34
0.546875,41
0.55078125,43
0.5546875,39
0.55859375,32
0.5625,25
0.56640625,22
0.5703125,23
0.57421875,28
0.578125,32
0.58203125,33
0.5859375,30
0.58984375,25
0.59375,19
0.59765625,17
0.6015625,19
0.60546875,26
0.609375,34
0.61328125,41
0.6171875,46
0.62109375,47
0.625,44
0.62890625,35
0.6328125,23
0.63671875,11
0.640625,0
0.64453125,-6
0.6484375,-8
0.65234375,-6
0.65625,-3
0.66015625,-1
0.6640625,-1
0.66796875,-3
0.671875,-4
0.67578125,-6
0.6796875,-7
0.68359375,-9
0.6875,-11
0.69140625,-12
0.6953125,-13
0.69921875,-12
0.703125,-11
0.70703125,-9
0.7109375,-7
0.71484375,-6
0.71875,-5
0.72265625,-6
0.7265625,-9
0.73046875,-13
0.734375,-18
0.73828125,-24
0.7421875,-31
0.74609375,-36
0.75,-39
0.75390625,-41
0.7578125,-41
0.76171875,-39
0.765625,-36
0.76953125,-35
0.7734375,-35
0.77734375,-38
0.78125,-43
0.78515625,-48
0.7890625,-53
0.79296875,-56
0.796875,-55
0.80078125,-51
0.8046875,-45
0.80859375,-36
0.8125,-26
0.81640625,-16
0.8203125,-9
0.82421875,-6
0.828125,-8
0.83203125,-12
0.8359375,-19
0.83984375,-27
0.84375,-34
0.84765625,-40
0.8515625,-43
0.85546875,-43
0.859375,-41
0.86328125,-37
0.8671875,-34
0.87109375,-33
0.875,-36
0.87890625,-46
0.8828125,-60
0.88671875,-76
0.890625,-90
0.89453125,-96
0.8984375,-91
0.90234375,-75
0.90625,-53
0.91015625,-29
0.9140625,-8
0.91796875,8
0.921875,19
0.92578125,26
0.9296875,30
0.93359375,33
0.9375,34
0.94140625,32
0.9453125,28
0.94921875,23
0.953125,18
0.95703125,14
0.9609375,11
0.96484375,8
0.96875,5
0.97265625,2
0.9765625,0
0.98046875,-2
0.984375,-1
