Time,PG2
0.0,86
0.00390625,67
0.0078125,57
0.01171875,54
0.015625,55
0.01953125,56
0.0234375,58
0.02734375,60
0.03125,63
0.03515625,77
0.0390625,108
0.04296875,151
0.046875,196
0.05078125,238
0.0546875,268
0.05859375,277
0.0625,268
0.06640625,253
0.0703125,243
0.07421875,237
0.078125,233
0.08203125,228
0.0859375,217
0.08984375,200
0.09375,179
0.09765625,159
0.1015625,140
0.10546875,120
0.109375,98
0.11328125,80
0.1171875,75
0.12109375,86
0.125,109
0.12890625,137
0.1328125,163
0.13671875,185
0.140625,203
0.14453125,218
0.1484375,232
0.15234375,239
0.15625,236
0.16015625,217
0.1640625,188
0.16796875,159
0.171875,139
0.17578125,128
0.1796875,123
0.18359375,117
0.1875,108
0.19140625,95
0.1953125,84
0.19921875,76
0.203125,72
0.20703125,69
0.2109375,67
0.21484375,68
0.21875,72
0.22265625,82
0.2265625,99
0.23046875,120
0.234375,137
0.23828125,148
0.2421875,155
0.24609375,160
0.25,159
0.25390625,152
0.2578125,137
0.26171875,117
0.265625,95
0.26953125,80
0.2734375,75
0.27734375,73
0.28125,65
0.28515625,49
0.2890625,29
0.29296875,11
0.296875,4
0.30078125,15
0.3046875,44
0.30859375,79
0.3125,109
0.31640625,132
0.3203125,150
0.32421875,162
0.328125,164
0.33203125,155
0.3359375,139
0.33984375,116
0.34375,90
0.34765625,66
0.3515625,52
0.35546875,45
0.359375,38
0.36328125,26
0.3671875,12
0.37109375,1
0.375,-5
0.37890625,-8
0.3828125,-7
0.38671875,1
0.390625,15
0.39453125,33
0.3984375,53
0.40234375,76
0.40625,96
0.41015625,109
0.4140625,115
0.41796875,120
0.421875,131
0.42578125,146
0.4296875,156
0.43359375,157
0.4375,150
0.44140625,135
0.4453125,113
0.44921875,86
0.453125,60
0.45703125,40
0.4609375,27
0.46484375,22
0.46875,23
0.47265625,29
0.4765625,40
0.48046875,57
0.484375,77
0.48828125,103
0.4921875,132
0.49609375,154
0.5,160
0.50390625,156
0.5078125,153
0.51171875,155
0.515625,160
0.51953125,162
0.5234375,157
0.52734375,143
0.53125,122
0.53515625,104
0.5390625,97
0.54296875,105
0.546875,121
0.55078125,137
0.5546875,147
0.55859375,143
0.5625,124
0.56640625,96
0.5703125,73
0.57421875,64
0.578125,77
0.58203125,108
0.5859375,148
0.58984375,183
0.59375,204
0.59765625,210
0.6015625,204
0.60546875,191
0.609375,173
0.61328125,148
0.6171875,122
0.62109375,100
0.625,89
0.62890625,87
0.6328125,88
0.63671875,84
0.640625,72
0.64453125,52
0.6484375,35
0.65234375,34
0.65625,58
0.66015625,97
0.6640625,133
0.66796875,153
0.671875,156
0.67578125,146
0.6796875,132
0.68359375,125
0.6875,128
0.69140625,131
0.6953125,124
0.69921875,109
0.703125,96
0.70703125,86
0.7109375,77
0.71484375,67
0.71875,53
0.72265625,34
0.7265625,10
0.73046875,-6
0.734375,-3
0.73828125,23
0.7421875,63
0.74609375,105
0.75,136
0.75390625,148
0.7578125,142
0.76171875,124
0.765625,106
0.76953125,97
0.7734375,102
0.77734375,114
0.78125,122
0.78515625,119
0.7890625,109
0.79296875,91
0.796875,69
0.80078125,49
0.8046875,38
0.80859375,34
0.8125,31
0.81640625,29
0.8203125,30
0.82421875,29
0.828125,28
0.83203125,34
0.8359375,51
0.83984375,76
0.84375,106
0.84765625,137
0.8515625,160
0.85546875,174
0.859375,177
0.86328125,170
0.8671875,158
0.87109375,148
0.875,141
0.87890625,135
0.8828125,131
0.88671875,124
0.890625,111
0.89453125,92
0.8984375,69
0.90234375,46
0.90625,25
0.91015625,9
0.9140625,-3
0.91796875,-5
0.921875,3
0.92578125,17
0.9296875,31
0.93359375,45
0.9375,58
0.94140625,69
0.9453125,83
0.94921875,106
0.953125,132
0.95703125,153
0.9609375,166
0.96484375,166
0.96875,152
0.97265625,125
0.9765625,91
0.98046875,56
0.984375,19
0.98828125,-15
