Time,PG2
0.0,-332
0.00390625,-361
0.0078125,-379
0.01171875,-382
0.015625,-367
0.01953125,-340
0.0234375,-308
0.02734375,-277
0.03125,-250
0.03515625,-228
0.0390625,-211
0.04296875,-196
0.046875,-180
0.05078125,-172
0.0546875,-178
0.05859375,-198
0.0625,-225
0.06640625,-255
0.0703125,-282
0.07421875,-299
0.078125,-304
0.08203125,-305
0.0859375,-306
0.08984375,-307
0.09375,-306
0.09765625,-299
0.1015625,-287
0.10546875,-276
0.109375,-262
0.11328125,-241
0.1171875,-214
0.12109375,-190
0.125,-169
0.12890625,-151
0.1328125,-138
0.13671875,-136
0.140625,-139
0.14453125,-139
0.1484375,-136
0.15234375,-141
0.15625,-158
0.16015625,-179
0.1640625,-202
0.16796875,-231
0.171875,-264
0.17578125,-295
0.1796875,-315
0.18359375,-327
0.1875,-328
0.19140625,-313
0.1953125,-286
0.19921875,-259
0.203125,-238
0.20703125,-218
0.2109375,-195
0.21484375,-169
0.21875,-143
0.22265625,-122
0.2265625,-112
0.23046875,-116
0.234375,-131
0.23828125,-149
0.2421875,-159
0.24609375,-161
0.25,-158
0.25390625,-157
0.2578125,-160
0.26171875,-171
0.265625,-187
0.26953125,-202
0.2734375,-211
0.27734375,-212
0.28125,-207
0.28515625,-203
0.2890625,-207
0.29296875,-218
0.296875,-225
0.30078125,-222
0.3046875,-205
0.30859375,-177
0.3125,-149
0.31640625,-133
0.3203125,-133
0.32421875,-147
0.328125,-167
0.33203125,-185
0.3359375,-200
0.33984375,-212
0.34375,-224
0.34765625,-235
0.3515625,-243
0.35546875,-245
0.359375,-245
0.36328125,-245
0.3671875,-248
0.37109375,-248
0.375,-248
0.37890625,-248
0.3828125,-243
0.38671875,-226
0.390625,-200
0.39453125,-172
0.3984375,-146
0.40234375,-125
0.40625,-117
0.41015625,-122
0.4140625,-134
0.41796875,-149
0.421875,-163
0.42578125,-179
0.4296875,-199
0.43359375,-219
0.4375,-233
0.44140625,-237
0.4453125,-238
0.44921875,-236
0.453125,-230
0.45703125,-221
0.4609375,-210
0.46484375,-191
0.46875,-162
0.47265625,-134
0.4765625,-117
0.48046875,-109
0.484375,-107
0.48828125,-105
0.4921875,-101
0.49609375,-94
0.5,-85
0.50390625,-78
0.5078125,-76
0.51171875,-83
0.515625,-96
0.51953125,-111
0.5234375,-126
0.52734375,-138
0.53125,-143
0.53515625,-140
0.5390625,-137
0.54296875,-141
0.546875,-151
0.55078125,-156
0.5546875,-143
0.55859375,-110
0.5625,-65
0.56640625,-20
0.5703125,14
0.57421875,28
0.578125,27
0.58203125,20
0.5859375,12
0.58984375,3
0.59375,-11
0.59765625,-33
0.6015625,-61
0.60546875,-89
0.609375,-112
0.61328125,-125
0.6171875,-127
0.62109375,-122
0.625,-116
0.62890625,-108
0.6328125,-99
0.63671875,-93
0.640625,-90
0.64453125,-86
0.6484375,-75
0.65234375,-54
0.65625,-21
0.66015625,22
0.6640625,69
0.66796875,107
0.671875,122
0.67578125,112
0.6796875,88
0.68359375,58
0.6875,25
0.69140625,-10
0.6953125,-41
0.69921875,-67
0.703125,-88
0.70703125,-101
0.7109375,-101
0.71484375,-93
0.71875,-87
0.72265625,-83
0.7265625,-77
0.73046875,-68
