FP1,FP2,PG1,PG2,F7,F3,F2,F4,F8,C3,C2,C4,P3,P4,P2,T3,T4,T5,T6,O1,OZ,O2,ECG
5,7,-12,-10,-14,-8,-12,-10,-20,5,-3,-12,-5,22,6,5,5,-3,-5,-8,3,-10,-247
5,4,-14,-14,-20,-14,-26,-16,-33,-1,-9,-20,-17,16,2,1,3,-6,-13,-13,-9,-23,-224
9,7,-9,-10,-20,-15,-30,-15,-39,-2,-8,-22,-21,17,4,3,7,-4,-13,-14,-16,-26,-196
17,16,1,-3,-15,-10,-25,-10,-39,1,-3,-19,-16,22,11,8,13,3,-7,-11,-14,-17,-172
24,26,11,2,-10,-5,-12,-3,-34,4,2,-14,-6,29,18,12,19,13,0,-5,-7,-4,-153
28,33,17,5,-5,0,-1,1,-28,6,5,-11,4,33,24,13,23,21,4,3,0,6,-142
27,35,16,4,-3,3,4,0,-23,5,4,-11,8,32,26,9,23,25,3,13,3,7,-139
21,31,10,1,-4,2,3,-6,-22,2,-3,-14,5,27,23,3,20,24,-2,22,4,0,-136
14,27,2,0,-5,-1,-3,-14,-22,0,-12,-17,-2,20,20,-2,15,22,-6,26,2,-9,-128
9,25,-3,2,-3,-3,-6,-19,-21,1,-18,-16,-8,14,18,-1,11,20,-6,27,2,-14,-115
9,24,-3,7,2,-3,-4,-18,-14,3,-20,-13,-10,10,19,3,8,19,-2,25,3,-13,-104
12,24,0,12,9,-5,3,-12,-4,3,-20,-13,-9,5,19,8,5,17,2,20,3,-7,-99
14,20,2,15,12,-8,11,-5,7,0,-20,-17,-7,-1,17,12,-2,13,2,13,3,0,-101
12,14,1,16,11,-12,16,0,15,-7,-22,-24,-4,-9,14,13,-10,9,-2,7,0,4,-104
7,6,-3,14,6,-17,18,2,22,-13,-24,-30,-2,-16,10,10,-18,4,-8,5,-4,4,-104
2,-1,-9,10,-1,-19,17,2,24,-17,-27,-34,-1,-22,6,4,-24,1,-15,7,-8,-1,-98
-3,-5,-13,5,-5,-16,16,2,23,-16,-28,-33,-1,-25,4,-4,-28,-1,-20,11,-9,-7,-85
-6,-6,-16,1,-4,-9,16,3,21,-11,-27,-25,0,-26,4,-11,-30,-2,-23,16,-6,-12,-69
-6,-4,-15,-1,2,-1,19,6,21,-4,-20,-14,2,-25,5,-14,-30,-4,-22,20,0,-15,-55
-3,-1,-11,0,12,7,22,9,22,1,-11,-4,5,-23,8,-14,-28,-7,-21,22,8,-15,-43
1,3,-5,4,22,14,26,12,24,6,-1,5,10,-19,11,-11,-24,-8,-19,22,16,-11,-32
7,6,4,13,29,18,31,14,26,9,7,12,16,-12,14,-6,-18,-6,-17,20,23,-4,-19
13,7,13,21,31,20,35,15,27,11,12,16,20,-3,16,-2,-11,-2,-16,16,28,4,-7
17,5,20,26,25,18,36,11,26,10,13,15,19,2,15,-2,-5,5,-19,12,26,9,1
18,1,24,28,15,15,33,3,22,8,12,9,14,5,13,-5,-2,11,-24,9,19,8,1
20,0,26,28,6,11,28,-6,16,7,10,3,7,6,12,-7,1,15,-29,5,10,2,-3
24,5,31,30,3,9,22,-14,10,8,8,-2,3,7,14,-8,7,16,-31,1,0,-6,-3
32,15,38,36,6,11,17,-18,7,12,9,-4,2,11,20,-8,16,16,-27,-3,-9,-11,5
41,28,47,45,15,16,15,-15,5,19,13,-4,6,18,27,-3,25,16,-18,-6,-13,-12,23
51,40,55,56,26,24,17,-7,5,26,16,-2,10,23,34,6,31,17,-7,-9,-15,-9,44
55,43,56,61,33,29,18,1,4,27,14,0,10,22,34,12,29,17,0,-14,-17,-8,60
49,36,49,57,31,28,15,5,1,21,6,-2,0,12,25,11,17,13,0,-21,-20,-12,69
34,21,37,45,23,21,9,5,-3,9,-6,-8,-14,-5,11,5,1,6,-5,-26,-24,-20,71
17,6,23,33,15,14,4,2,-7,-1,-16,-12,-25,-19,-3,-2,-12,-4,-11,-28,-29,-29,74
3,-5,11,22,10,8,-1,1,-8,-6,-21,-13,-31,-27,-13,-7,-18,-14,-13,-26,-32,-33,84
-8,-12,1,14,7,5,-3,0,-7,-7,-23,-13,-30,-27,-18,-9,-18,-21,-11,-23,-32,-31,104
-14,-16,-7,7,6,2,-1,0,-4,-6,-22,-15,-24,-23,-19,-7,-13,-24,-5,-18,-31,-25,133
-17,-18,-14,2,7,0,5,2,1,-4,-18,-15,-17,-17,-17,0,-8,-22,1,-14,-25,-18,166
-20,-18,-19,-3,7,-1,10,4,5,-4,-15,-14,-13,-11,-14,5,-4,-18,6,-12,-18,-10,196
-25,-21,-23,-10,2,-5,10,2,3,-7,-16,-15,-16,-8,-14,4,-5,-16,5,-14,-13,-7,221
-31,-24,-27,-18,-10,-14,3,-4,-7,-14,-20,-18,-26,-7,-16,0,-8,-19,-1,-19,-13,-8,245
-36,-26,-33,-25,-24,-24,-9,-15,-22,-19,-24,-23,-38,-7,-19,-5,-14,-26,-8,-24,-17,-12,272
-37,-25,-39,-31,-37,-32,-20,-27,-38,-22,-27,-28,-49,-5,-22,-8,-20,-32,-14,-27,-23,-17,303
-38,-24,-45,-36,-43,-39,-28,-39,-50,-24,-28,-32,-57,-5,-23,-10,-24,-37,-17,-29,-30,-24,338
-37,-24,-47,-39,-42,-43,-29,-45,-56,-29,-26,-35,-60,-5,-24,-12,-27,-40,-19,-30,-33,-34,371
-35,-22,-43,-40,-33,-41,-26,-43,-55,-32,-21,-34,-57,-6,-22,-15,-28,-39,-18,-29,-32,-40,400
-31,-19,-34,-37,-20,-33,-21,-35,-48,-33,-13,-28,-50,-5,-18,-19,-25,-34,-17,-31,-28,-42,422
-27,-18,-22,-34,-9,-25,-19,-25,-38,-34,-8,-20,-42,-4,-16,-23,-21,-30,-16,-34,-24,-40,440
-25,-19,-12,-34,-2,-19,-20,-15,-28,-34,-6,-14,-34,-3,-14,-25,-16,-25,-16,-37,-22,-35,456
-22,-21,-5,-35,1,-15,-20,-8,-18,-33,-8,-9,-22,-3,-14,-22,-13,-17,-14,-33,-21,-27,476
-20,-21,-3,-36,3,-14,-17,-3,-7,-30,-11,-4,-6,-4,-14,-18,-10,-4,-10,-23,-18,-17,499
-21,-21,-3,-37,5,-14,-10,1,2,-26,-13,2,11,-5,-15,-14,-6,11,-4,-8,-14,-7,519
-25,-20,-4,-36,5,-14,-1,3,8,-24,-13,7,26,-6,-17,-12,-2,24,2,9,-6,2,521
-31,-20,-7,-34,3,-13,9,5,11,-23,-11,9,38,-7,-19,-11,2,31,7,23,5,12,500
-38,-22,-13,-31,-2,-13,16,3,12,-23,-9,9,42,-9,-22,-9,3,31,8,29,16,18,455
-45,-26,-22,-30,-9,-15,17,-3,13,-25,-9,5,37,-12,-26,-3,2,24,7,24,23,20,393
-49,-32,-31,-30,-16,-19,15,-11,14,-28,-12,-2,27,-17,-30,6,-2,13,3,15,25,20,324
-50,-38,-39,-29,-24,-22,11,-19,13,-31,-15,-8,15,-22,-33,14,-7,3,-1,4,24,18,255
-47,-41,-45,-28,-32,-25,7,-27,10,-34,-17,-14,4,-28,-33,18,-13,-1,-4,-6,19,16,193
-42,-41,-49,-25,-38,-28,5,-30,7,-35,-18,-17,-4,-31,-32,15,-17,0,-7,-12,13,13,139
-34,-37,-48,-21,-38,-28,8,-28,5,-34,-15,-19,-9,-28,-26,11,-16,5,-7,-10,11,11,88
-24,-30,-42,-15,-29,-26,18,-20,3,-32,-12,-20,-9,-20,-17,7,-13,9,-5,-4,11,10,37
-15,-24,-33,-9,-15,-23,30,-10,3,-27,-11,-19,-5,-11,-8,6,-10,13,-3,5,12,8,-16
-10,-20,-21,-5,0,-21,39,-1,4,-22,-11,-16,-1,-2,-2,6,-10,16,-2,11,13,7,-69
-8,-18,-12,-4,9,-20,43,3,5,-18,-13,-14,2,0,-1,3,-14,16,-2,14,12,7,-119
-10,-20,-8,-6,6,-21,37,-2,1,-18,-17,-12,2,-5,-7,-4,-22,13,-4,10,6,6,-166
-17,-25,-12,-11,-8,-24,21,-15,-6,-22,-20,-13,-5,-15,-17,-15,-34,6,-8,-1,-2,3,-204
-24,-29,-19,-16,-25,-29,2,-29,-13,-27,-21,-15,-16,-25,-26,-26,-45,-2,-13,-15,-12,-2,-232
-27,-29,-26,-20,-36,-32,-13,-38,-17,-30,-18,-17,-23,-30,-31,-34,-49,-9,-16,-25,-20,-7,-249
-22,-25,-27,-19,-37,-30,-18,-37,-16,-28,-12,-15,-23,-28,-28,-35,-45,-13,-15,-30,-24,-9,-259
-11,-18,-22,-14,-27,-23,-14,-29,-12,-20,-5,-8,-15,-19,-20,-29,-34,-11,-12,-26,-22,-7,-268
2,-8,-14,-6,-12,-13,-4,-16,-6,-10,3,2,-1,-8,-10,-18,-20,-2,-7,-18,-16,-2,-282
10,0,-6,1,2,-1,5,-4,-1,-2,9,14,13,1,-1,-8,-5,9,-2,-8,-8,3,-303
11,6,-1,5,11,8,7,1,0,-1,12,23,21,6,3,-1,6,18,-1,-2,-2,6,-327
7,9,2,6,14,14,2,2,0,-4,11,29,23,8,5,2,12,23,-1,0,0,4,-347
3,11,5,6,15,16,-6,4,-1,-6,9,32,19,10,6,2,15,25,-1,-1,-1,-1,-359
2,14,10,7,17,18,-12,11,1,-4,8,35,13,12,9,-2,18,25,1,-2,-3,-6,-363
6,17,17,11,20,19,-13,22,4,3,9,38,8,14,13,-8,20,24,5,-2,-4,-8,-363
13,19,23,17,24,20,-10,35,8,12,11,39,6,13,17,-11,20,21,13,2,-3,-6,-360
21,18,26,24,27,21,-6,43,10,17,12,38,5,10,18,-10,19,18,21,6,0,-1,-356
23,13,25,25,27,19,-6,45,11,17,11,35,3,4,16,-6,15,13,27,9,4,5,-347
18,6,18,20,25,14,-9,38,10,10,9,29,-2,-5,11,0,10,5,28,8,5,10,-334
9,-3,8,10,20,9,-11,29,10,1,8,22,-6,-13,6,5,3,-4,27,5,5,14,-318
0,-9,1,2,18,4,-10,21,11,-4,9,18,-8,-17,2,9,-3,-11,25,2,6,17,-306
-5,-10,-2,-4,18,2,-6,17,13,-3,14,16,-7,-15,2,10,-7,-13,24,1,8,20,-297
-6,-8,-2,-5,19,0,0,15,13,1,20,14,-6,-9,2,8,-8,-11,25,1,10,21,-293
-4,-5,1,-3,18,0,4,13,10,6,26,11,-3,-3,2,5,-7,-9,27,0,11,20,-291
-3,-4,5,-1,15,-2,7,10,6,10,29,6,0,3,1,1,-4,-6,28,-1,10,18,-284
-4,-6,9,-1,7,-4,6,3,1,11,28,3,1,5,-2,-4,0,-4,26,-5,6,13,-270
-8,-11,12,-4,-1,-8,5,-6,-4,7,25,0,0,4,-6,-9,3,-5,21,-10,0,5,-252
-13,-16,14,-7,-5,-10,5,-14,-6,3,24,0,1,2,-8,-9,4,-8,16,-14,-3,-3,-233
-15,-20,17,-8,-4,-9,7,-18,-4,-1,27,2,5,2,-8,-5,5,-9,12,-14,-2,-9,-215
-15,-22,19,-11,0,-6,7,-19,-1,-6,30,6,8,0,-9,2,5,-8,10,-10,3,-12,-201
-15,-24,17,-16,3,-5,2,-20,1,-14,29,7,9,-4,-15,7,3,-6,9,-4,6,-12,-189
-17,-28,12,-23,1,-6,-5,-19,2,-23,25,6,8,-10,-24,7,0,-4,9,1,7,-12,-175
-18,-30,8,-29,-5,-7,-10,-16,4,-31,17,6,5,-14,-34,2,-3,-2,7,5,4,-13,-160
-18,-31,8,-32,-12,-7,-10,-11,6,-36,7,7,4,-15,-40,-6,-4,1,6,9,2,-13,-146
-13,-27,11,-30,-13,-5,-6,-6,7,-36,1,8,7,-11,-39,-13,-2,5,5,14,1,-12,-134
-3,-19,18,-21,-7,1,2,0,7,-31,2,9,16,-2,-28,-13,2,9,4,20,4,-9,-121
8,-9,24,-9,3,10,8,5,7,-21,8,10,28,7,-11,-7,7,11,4,26,9,-4,-106
13,-3,23,1,8,14,9,6,3,-14,10,7,35,10,3,-2,7,10,1,31,11,3,-90
9,-3,12,4,7,10,4,3,-5,-14,6,-1,33,3,10,0,1,6,-5,31,8,7,-73
0,-6,-2,4,2,4,-1,0,-12,-18,-3,-9,25,-8,11,1,-6,2,-10,28,4,10,-55
-8,-6,-10,5,1,2,-1,2,-11,-20,-10,-11,18,-16,11,1,-8,2,-10,22,3,13,-38
-10,-3,-10,9,8,5,4,10,-1,-17,-11,-6,13,-16,12,3,-4,7,-4,16,6,16,-29
-1,5,-1,18,23,14,14,20,14,-7,-5,3,13,-9,16,7,6,14,7,11,12,19,-26
14,16,13,30,39,27,24,30,27,8,7,14,15,4,22,12,18,20,19,8,19,21,-27
28,25,24,42,51,38,31,35,35,22,21,22,16,16,28,16,26,21,26,6,23,23,-28
36,30,29,50,52,41,32,33,34,31,31,25,11,23,31,14,27,16,26,1,21,22,-32
36,31,27,53,43,37,29,26,24,36,35,24,2,24,32,9,24,8,22,-6,15,19,-39
31,29,19,51,31,30,22,15,11,37,36,21,-9,19,29,3,18,0,18,-14,9,15,-46
24,26,10,47,20,23,15,6,1,37,36,17,-16,11,25,-1,13,-6,15,-23,4,10,-53
17,22,4,43,14,20,9,1,-4,38,36,16,-18,3,21,-4,8,-9,13,-29,-1,5,-62
12,16,0,41,11,21,5,-1,-6,38,36,15,-17,-1,16,-7,6,-11,9,-31,-6,-1,-70
10,11,0,39,9,23,2,0,-7,37,36,14,-13,-2,11,-11,4,-13,5,-29,-11,-6,-74
10,7,4,38,9,26,1,4,-8,35,37,13,-7,-1,6,-16,3,-14,2,-23,-16,-8,-74
11,3,10,37,10,27,1,8,-8,30,37,15,0,0,3,-22,4,-13,-1,-17,-20,-8,-76
11,0,16,34,14,26,0,13,-7,23,35,18,5,-1,-1,-27,6,-10,0,-12,-23,-8,-85
11,-2,18,27,17,22,-1,18,-7,15,31,21,6,-6,-5,-31,6,-6,4,-7,-25,-9,-97
8,-4,14,15,19,16,-3,23,-6,8,27,21,4,-13,-11,-31,4,-2,8,-3,-27,-11,-106
2,-8,6,-1,18,10,-4,27,-6,1,22,18,0,-20,-16,-30,1,1,8,1,-29,-15,-109
-6,-13,-6,-15,13,6,-4,29,-6,-5,16,12,-4,-25,-19,-29,-1,2,4,2,-27,-19,-103
-12,-17,-18,-27,6,3,-4,29,-8,-10,10,6,-7,-27,-22,-28,-2,2,-1,3,-24,-19,-88
-17,-20,-26,-31,-1,2,-4,27,-8,-14,6,1,-7,-28,-22,-25,-4,-1,-5,2,-20,-15,-68
-19,-21,-26,-27,-4,2,-2,24,-6,-16,4,1,-3,-28,-20,-20,-5,-5,-5,1,-13,-8,-53
-18,-21,-20,-17,-1,4,5,24,1,-16,5,3,5,-25,-16,-13,-6,-7,0,0,-3,1,-48
-14,-19,-11,-6,4,5,12,26,10,-15,8,5,12,-23,-13,-5,-8,-9,7,2,6,12,-52
-11,-18,-4,1,9,1,16,28,16,-13,11,2,16,-22,-12,-1,-10,-11,15,5,12,19,-57
-10,-18,-2,2,13,-6,16,26,18,-11,13,-4,17,-21,-12,-2,-12,-12,20,7,14,23,-54
-14,-20,-7,-6,12,-15,12,18,13,-12,10,-13,14,-21,-17,-8,-15,-13,19,6,11,21,-41
-21,-26,-17,-19,6,-26,3,4,3,-18,3,-24,6,-26,-26,-18,-21,-16,10,0,5,15,-23
-30,-35,-27,-34,-3,-38,-8,-13,-10,-27,-7,-35,-6,-35,-39,-28,-27,-20,-4,-9,-5,6,-9
-39,-45,-35,-46,-13,-47,-15,-27,-22,-36,-18,-43,-18,-43,-50,-35,-31,-24,-19,-18,-14,-4,-5
-46,-53,-39,-54,-20,-52,-18,-36,-30,-42,-27,-48,-27,-47,-58,-38,-33,-26,-31,-24,-22,-14,-13
-48,-57,-42,-58,-25,-54,-19,-40,-33,-47,-33,-50,-33,-47,-60,-38,-34,-26,-39,-28,-28,-23,-31
-46,-57,-42,-58,-29,-54,-19,-43,-34,-49,-37,-49,-35,-42,-57,-36,-33,-23,-42,-28,-32,-29,-51
-41,-51,-37,-55,-32,-53,-18,-42,-35,-49,-36,-44,-34,-33,-49,-30,-30,-17,-39,-23,-32,-32,-67
-34,-42,-30,-51,-33,-50,-16,-42,-35,-48,-33,-38,-30,-21,-39,-21,-25,-9,-33,-17,-30,-32,-79
-29,-34,-23,-45,-37,-49,-13,-42,-34,-46,-30,-35,-25,-12,-31,-12,-22,-1,-28,-12,-29,-33,-86
-25,-29,-17,-39,-41,-50,-11,-43,-34,-44,-29,-34,-21,-7,-26,-7,-18,1,-26,-12,-30,-35,-84
-22,-25,-14,-33,-44,-51,-9,-40,-32,-40,-31,-34,-19,-5,-25,-6,-14,0,-25,-14,-32,-38,-73
-20,-24,-12,-27,-43,-48,-9,-32,-29,-36,-34,-34,-17,-5,-24,-12,-10,-3,-28,-15,-33,-40,-55
-18,-23,-13,-21,-38,-42,-12,-24,-24,-31,-36,-33,-14,-6,-23,-21,-6,-6,-32,-16,-33,-42,-32
-16,-21,-14,-14,-32,-32,-15,-17,-19,-27,-37,-28,-12,-7,-22,-28,-2,-9,-38,-15,-28,-42,-9
-13,-18,-12,-8,-27,-23,-17,-11,-14,-24,-37,-24,-12,-9,-18,-29,2,-9,-41,-12,-22,-39,4
-10,-14,-8,-3,-21,-15,-15,-8,-9,-22,-35,-22,-14,-9,-13,-24,5,-6,-40,-9,-17,-34,4
-8,-10,-5,2,-15,-12,-9,-9,-5,-20,-34,-26,-17,-7,-9,-16,6,-3,-37,-8,-16,-29,-7
-7,-7,-4,4,-10,-11,-3,-10,-3,-20,-36,-32,-20,-5,-6,-10,4,-3,-31,-11,-18,-25,-21
-7,-7,-6,3,-4,-12,2,-9,-3,-22,-40,-38,-22,-2,-6,-6,0,-5,-25,-15,-21,-21,-35
-8,-10,-8,-1,0,-13,5,-5,-4,-24,-43,-43,-22,-2,-8,-4,-4,-7,-17,-16,-21,-16,-44
-11,-13,-12,-6,2,-11,6,0,-6,-27,-42,-44,-19,-3,-11,-4,-9,-8,-11,-14,-17,-11,-46
-15,-16,-15,-10,2,-9,3,3,-9,-29,-37,-40,-15,-7,-14,-4,-12,-10,-6,-9,-11,-9,-39
-20,-17,-19,-13,0,-9,-2,2,-14,-29,-31,-35,-15,-11,-17,-1,-13,-13,-3,-4,-6,-10,-30
-21,-16,-22,-13,-3,-10,-6,-2,-16,-24,-24,-31,-18,-12,-17,5,-13,-15,-3,-3,-4,-14,-24
-16,-11,-21,-10,-1,-9,-9,-6,-16,-13,-16,-27,-24,-7,-14,11,-11,-17,-5,-6,-3,-19,-28
-7,-2,-17,-4,4,-8,-10,-8,-15,2,-10,-22,-28,1,-8,14,-7,-18,-6,-14,-4,-21,-40
3,5,-11,0,8,-9,-12,-10,-16,15,-7,-16,-32,7,-3,13,-6,-19,-7,-24,-5,-19,-57
11,9,-4,3,7,-9,-12,-11,-18,24,-4,-11,-34,8,1,7,-6,-18,-7,-31,-6,-12,-71
17,13,5,6,4,-7,-9,-10,-19,28,1,-4,-32,4,3,-3,-5,-16,-6,-33,-6,-2,-74
19,17,15,10,2,-4,-7,-8,-20,28,8,5,-26,0,6,-15,-4,-13,-3,-31,-5,9,-62
18,18,21,13,1,1,-5,-6,-20,25,14,11,-20,-4,8,-24,-2,-11,-2,-26,-5,15,-40
16,19,24,13,1,7,-5,-5,-18,22,18,16,-15,-5,11,-28,-1,-11,-2,-20,-8,14,-15
17,19,26,13,2,14,-5,-2,-12,19,21,21,-8,-3,14,-24,1,-10,-2,-14,-11,7,4
20,21,27,14,6,21,-4,5,-6,20,22,28,3,1,18,-16,6,-7,2,-9,-12,1,12
23,23,29,18,10,28,-2,14,-1,24,22,35,14,6,22,-6,14,-1,10,-3,-9,-3,9
25,25,33,25,16,37,1,26,5,30,25,42,24,9,24,2,23,7,21,3,-2,-3,1
28,29,40,35,23,48,8,40,11,36,32,48,31,11,27,8,33,15,32,10,9,3,-7
31,34,47,47,34,58,16,53,18,43,40,50,37,13,30,12,42,23,42,17,23,13,-14
33,39,51,55,44,64,23,62,25,47,49,48,40,13,34,17,46,28,51,26,36,23,-19
34,40,50,56,50,63,26,63,30,47,52,42,38,11,37,21,44,28,56,32,43,28,-22
31,37,43,50,49,54,22,56,30,42,49,32,34,6,38,24,38,25,58,36,43,26,-24
28,34,33,41,42,41,15,45,28,35,40,24,29,0,37,26,30,20,60,36,38,21,-29
24,31,26,33,31,30,8,34,27,28,31,19,24,-6,35,27,25,17,61,34,34,16,-35
22,28,22,25,19,22,4,26,26,23,26,17,17,-9,33,25,23,13,60,30,32,14,-36
20,23,20,16,9,17,4,18,25,20,26,16,10,-11,29,23,20,9,54,24,33,15,-31
18,16,18,6,5,14,8,12,25,17,27,14,4,-12,22,20,16,5,45,18,35,22,-21
14,7,13,-5,5,9,15,7,25,14,26,10,1,-12,14,18,9,0,33,14,36,31,-8
6,-4,5,-16,10,1,19,2,23,10,19,3,-2,-15,2,13,1,-7,18,8,32,36,3
-5,-16,-5,-26,14,-8,20,-6,16,4,4,-9,-6,-21,-10,5,-8,-14,1,0,20,34,7
-15,-25,-11,-31,15,-16,18,-15,6,-2,-14,-21,-12,-29,-19,-1,-15,-17,-15,-9,4,24,-1
-19,-27,-11,-29,12,-21,15,-24,-5,-4,-27,-31,-17,-34,-22,-5,-17,-17,-27,-17,-10,9,-16
-16,-22,-4,-21,7,-23,12,-31,-15,-2,-30,-35,-23,-35,-18,-4,-16,-17,-33,-24,-20,-9,-34
-8,-13,5,-10,0,-21,9,-35,-23,3,-26,-34,-27,-31,-11,0,-13,-17,-35,-28,-25,-24,-47
1,-4,15,2,-5,-19,6,-36,-28,7,-18,-30,-27,-22,-2,6,-9,-16,-34,-27,-27,-33,-50
6,2,20,13,-8,-19,2,-34,-29,9,-10,-24,-24,-12,4,10,-4,-15,-32,-21,-25,-34,-42
5,2,20,16,-11,-21,-5,-33,-30,7,-9,-19,-19,-4,4,8,-1,-13,-32,-14,-25,-32,-26
-4,-3,14,11,-16,-25,-15,-35,-34,-1,-16,-20,-20,-3,-2,-2,-2,-12,-38,-11,-28,-32,-9
-16,-12,3,-2,-22,-31,-26,-42,-40,-13,-27,-27,-25,-10,-13,-16,-5,-11,-48,-13,-34,-35,3
-26,-19,-9,-17,-26,-34,-36,-48,-44,-23,-35,-34,-31,-19,-23,-26,-10,-9,-55,-17,-36,-38,5
-29,-20,-17,-27,-25,-32,-42,-50,-44,-28,-36,-38,-35,-26,-30,-30,-14,-6,-54,-22,-32,-39,-4
-25,-18,-22,-28,-22,-26,-44,-45,-38,-28,-31,-35,-33,-28,-30,-26,-17,2,-44,-22,-22,-33,-17
-19,-15,-23,-21,-17,-17,-40,-34,-26,-24,-22,-26,-25,-24,-27,-14,-18,14,-27,-15,-7,-21,-27
-12,-13,-22,-9,-12,-7,-33,-22,-13,-17,-13,-15,-14,-17,-21,1,-17,28,-8,-3,8,-4,-29
-10,-13,-22,3,-11,0,-29,-13,-5,-10,-9,-5,-8,-12,-18,11,-15,34,6,6,17,10,-19
-12,-14,-24,10,-12,2,-29,-11,-5,-5,-11,1,-9,-14,-18,11,-14,30,11,6,16,16,1
-14,-16,-26,14,-13,2,-29,-14,-8,-1,-15,2,-16,-20,-19,5,-13,17,8,-1,9,14,24
-13,-14,-27,15,-11,0,-28,-16,-11,4,-19,-1,-24,-27,-19,-3,-12,-2,2,-12,0,7,37
-9,-11,-24,15,-6,-3,-23,-16,-11,9,-21,-6,-28,-32,-16,-11,-11,-19,-3,-23,-9,1,41
-3,-8,-19,15,0,-8,-13,-12,-7,14,-21,-11,-26,-33,-11,-15,-11,-31,-5,-29,-14,-2,44
2,-8,-14,14,6,-15,-1,-6,-2,16,-21,-17,-21,-30,-6,-14,-14,-34,-5,-29,-16,-1,52
3,-10,-12,9,8,-22,8,-2,3,13,-23,-23,-14,-27,-4,-12,-19,-30,-5,-24,-16,2,66
-1,-13,-13,3,6,-28,10,-3,5,8,-26,-27,-9,-24,-6,-13,-24,-23,-8,-18,-14,5,89
