FP1,FP2,PG1,PG2,F7,F3,F2,F4,F8,C3,C2,C4,P3,P4,P2,T3,T4,T5,T6,O1,OZ,O2,ECG
-32,4,-14,20,26,10,-19,44,41,-45,-29,-17,32,10,-50,10,-38,-71,22,8,12,23,-181
-21,24,-7,30,41,6,2,56,58,-28,-22,-12,30,30,-30,27,-28,-82,25,0,22,31,-181
-15,33,3,36,50,10,18,65,68,-10,-12,-2,22,28,-18,30,-17,-90,30,-7,36,28,-164
-23,22,11,33,49,14,21,66,66,0,-5,4,7,2,-21,17,-11,-99,32,-17,46,14,-132
-39,-5,16,28,42,14,14,63,53,3,-2,4,-10,-35,-36,1,-11,-109,28,-25,48,2,-91
-58,-37,16,22,29,7,0,56,33,-1,-5,-1,-23,-71,-54,-11,-18,-116,17,-31,43,-3,-46
-74,-68,5,9,12,-7,-15,40,11,-11,-13,-10,-34,-97,-70,-18,-31,-121,2,-40,31,-1,-6
-79,-87,-10,-12,-7,-26,-23,16,-2,-23,-20,-18,-42,-101,-78,-22,-44,-125,-11,-55,20,9,26
-72,-88,-25,-33,-24,-43,-23,-10,-4,-30,-20,-24,-45,-87,-73,-23,-55,-127,-17,-73,15,23,48
-59,-80,-42,-55,-45,-60,-22,-38,-3,-35,-20,-27,-48,-70,-65,-29,-65,-128,-20,-91,15,29,65
-49,-77,-62,-76,-67,-75,-28,-66,-10,-39,-25,-28,-55,-65,-71,-44,-75,-128,-22,-106,15,16,75
-43,-82,-73,-88,-80,-82,-35,-85,-26,-39,-27,-23,-64,-72,-87,-61,-78,-123,-18,-111,12,-7,77
-34,-83,-65,-80,-78,-74,-37,-84,-47,-30,-19,-9,-64,-79,-99,-71,-71,-107,-5,-102,8,-22,77
-24,-74,-44,-60,-66,-56,-37,-68,-67,-18,-6,11,-53,-77,-99,-73,-58,-85,9,-84,0,-27,79
-22,-62,-21,-41,-56,-37,-40,-47,-78,-15,2,26,-40,-65,-93,-73,-45,-62,16,-68,-11,-26,90
-29,-55,-2,-34,-53,-26,-50,-32,-78,-25,1,30,-30,-47,-87,-73,-37,-47,14,-59,-23,-25,110
-42,-51,7,-37,-62,-22,-66,-31,-68,-44,-7,24,-23,-28,-83,-73,-33,-42,4,-58,-31,-24,132
-55,-51,3,-44,-75,-23,-85,-44,-58,-63,-22,12,-19,-15,-84,-70,-27,-44,-10,-61,-35,-32,146
-64,-51,-10,-46,-85,-23,-99,-63,-56,-75,-34,3,-20,-12,-90,-63,-16,-44,-17,-63,-35,-46,146
-61,-48,-20,-38,-85,-16,-99,-73,-61,-74,-35,3,-25,-16,-94,-52,0,-38,-9,-59,-31,-60,134
-46,-38,-21,-20,-73,2,-80,-66,-66,-60,-22,10,-29,-19,-89,-36,18,-31,13,-46,-22,-63,118
-29,-23,-8,5,-50,25,-50,-40,-62,-39,-2,22,-29,-22,-72,-16,31,-23,43,-26,-9,-52,106
-23,-10,10,29,-25,45,-20,1,-44,-22,14,29,-26,-29,-51,3,36,-19,69,-3,3,-28,105
-28,-8,26,43,-5,55,2,42,-18,-13,18,24,-21,-45,-33,16,32,-20,81,14,14,0,110
-34,-14,36,48,10,55,13,68,9,-8,11,9,-19,-63,-23,25,21,-25,78,19,25,25,114
-34,-23,38,47,27,47,15,75,28,-1,-2,-9,-18,-73,-18,35,10,-29,65,14,38,42,114
-28,-32,30,37,40,32,7,58,34,5,-17,-25,-21,-70,-17,45,2,-35,43,-5,48,44,110
-26,-46,10,12,42,12,-8,18,23,4,-31,-40,-34,-61,-26,48,-11,-49,12,-41,51,26,104
-34,-69,-13,-24,36,-14,-26,-35,0,-4,-43,-55,-55,-53,-47,40,-30,-73,-23,-82,44,-8,98
-49,-91,-29,-58,27,-40,-38,-80,-24,-12,-47,-65,-72,-50,-72,24,-49,-100,-47,-110,33,-42,95
-59,-98,-29,-76,20,-57,-35,-104,-36,-13,-40,-63,-75,-50,-86,7,-58,-122,-50,-113,24,-59,86
-53,-83,-11,-70,16,-60,-16,-104,-38,-3,-21,-50,-67,-45,-80,-4,-52,-131,-33,-98,20,-53,48
-29,-50,17,-48,15,-50,10,-83,-36,17,2,-31,-53,-31,-58,-10,-37,-127,-4,-75,21,-29,-61
3,-12,42,-21,15,-34,31,-55,-36,37,20,-11,-34,-8,-29,-13,-21,-120,22,-53,23,2,-292
27,18,54,-2,12,-16,37,-35,-43,43,26,4,-15,15,-8,-12,-10,-115,35,-43,19,24,-689
31,29,52,3,2,-1,26,-31,-59,32,20,9,0,27,-4,-9,-8,-112,31,-50,10,27,-1271
19,23,40,-5,-12,8,4,-37,-76,8,5,6,10,22,-18,-9,-13,-112,15,-63,-2,11,-1992
2,5,29,-20,-24,10,-17,-39,-86,-19,-11,-1,20,3,-44,-14,-19,-114,1,-63,-12,-10,-2720
-13,-18,27,-35,-30,9,-28,-32,-85,-41,-20,-6,28,-21,-77,-22,-22,-111,-2,-50,-18,-28,-3261
-30,-43,30,-48,-33,7,-31,-19,-78,-58,-22,-10,28,-42,-108,-34,-21,-101,8,-31,-21,-38,-3434
-51,-61,28,-55,-38,6,-31,-2,-67,-69,-22,-12,20,-55,-125,-49,-17,-86,21,-16,-22,-41,-3146
-70,-68,19,-55,-41,7,-32,14,-54,-73,-20,-12,9,-58,-125,-60,-11,-68,32,-10,-25,-41,-2430
-85,-69,6,-48,-37,7,-34,24,-44,-72,-21,-14,-1,-60,-115,-62,-8,-50,34,-15,-30,-44,-1433
-98,-69,-9,-35,-28,3,-38,24,-41,-70,-26,-23,-12,-66,-107,-57,-15,-39,26,-27,-35,-56,-383
-97,-65,-23,-18,-18,-1,-41,17,-41,-61,-33,-40,-21,-72,-101,-38,-25,-34,12,-37,-35,-73,492
-74,-52,-30,3,-4,-1,-38,13,-40,-41,-37,-60,-24,-71,-93,-8,-34,-32,3,-39,-26,-88,1058
-43,-37,-29,20,11,3,-26,11,-36,-19,-42,-76,-23,-65,-84,23,-44,-32,-1,-35,-6,-94,1309
-21,-28,-28,27,18,7,-9,7,-29,-4,-52,-86,-18,-58,-78,42,-57,-37,-6,-35,18,-90,1315
-19,-27,-32,23,16,8,4,0,-18,-2,-66,-88,-11,-54,-72,46,-71,-49,-12,-42,40,-76,1167
-34,-36,-40,8,8,2,11,-9,-7,-11,-80,-82,-6,-55,-66,35,-88,-68,-24,-51,53,-53,953
-60,-56,-51,-16,-2,-15,10,-20,3,-30,-90,-72,-7,-63,-64,14,-105,-95,-43,-63,55,-29,742
-85,-81,-61,-45,-12,-41,2,-33,8,-50,-92,-65,-15,-72,-68,-8,-119,-126,-64,-78,43,-10,567
-98,-101,-70,-72,-22,-72,-14,-48,2,-63,-86,-65,-29,-78,-78,-24,-120,-153,-78,-96,20,-5,431
-92,-110,-74,-94,-31,-100,-35,-62,-13,-66,-74,-69,-50,-77,-90,-33,-110,-166,-83,-113,-7,-14,326
-69,-103,-71,-103,-36,-118,-49,-74,-30,-60,-58,-70,-68,-70,-98,-37,-92,-160,-78,-127,-24,-33,253
-41,-85,-60,-100,-39,-123,-51,-82,-44,-50,-42,-62,-80,-62,-99,-38,-73,-139,-70,-138,-27,-57,210
-21,-67,-47,-92,-42,-119,-46,-87,-57,-44,-32,-49,-89,-63,-100,-49,-61,-115,-65,-145,-24,-82,191
-15,-52,-36,-86,-45,-110,-44,-90,-71,-47,-31,-34,-92,-71,-102,-70,-57,-97,-64,-143,-18,-99,185
-17,-39,-23,-79,-43,-94,-43,-87,-78,-51,-33,-17,-85,-78,-98,-89,-56,-86,-61,-131,-12,-101,182
-23,-29,-9,-70,-39,-74,-42,-77,-80,-53,-38,-3,-66,-80,-91,-100,-46,-77,-55,-110,-15,-91,174
-30,-23,6,-62,-39,-55,-45,-63,-79,-51,-45,5,-38,-74,-83,-98,-25,-70,-48,-88,-28,-76,154
-32,-16,22,-52,-41,-35,-52,-49,-77,-44,-51,5,-8,-55,-74,-81,2,-62,-39,-67,-41,-63,122
-27,-5,38,-33,-39,-13,-56,-36,-66,-30,-50,2,19,-26,-60,-50,28,-48,-29,-47,-46,-55,78
-20,6,48,-9,-33,12,-51,-21,-45,-15,-42,-3,38,1,-46,-13,45,-30,-18,-27,-39,-55,29
-16,14,48,10,-25,33,-44,-5,-18,-7,-31,-8,46,18,-35,17,50,-17,-10,-11,-26,-56,-13
-14,19,37,17,-17,44,-39,12,6,-7,-21,-14,41,26,-25,35,40,-17,-4,-1,-13,-54,-36
-9,23,23,18,-9,48,-34,28,28,-10,-13,-18,31,27,-15,42,21,-27,4,6,-2,-45,-45
5,32,14,22,-1,54,-23,43,47,-9,-7,-12,25,28,1,48,5,-39,17,12,10,-29,-46
29,46,16,33,4,60,-5,53,61,2,-2,0,23,35,23,60,2,-51,35,16,23,-9,-41
53,62,28,47,8,61,14,55,66,21,3,11,21,42,43,74,9,-63,52,11,35,6,-32
69,72,42,61,16,51,26,47,62,45,8,17,12,41,54,83,21,-73,63,-2,44,8,-25
71,72,45,75,27,31,29,29,55,66,10,14,-4,33,53,85,30,-80,64,-19,48,-2,-30
57,55,29,78,32,5,20,3,45,74,4,0,-27,19,42,76,29,-85,51,-40,46,-19,-53
29,24,-5,64,23,-28,1,-27,31,64,-8,-23,-53,7,21,55,14,-88,27,-63,39,-37,-90
4,-11,-46,34,7,-60,-20,-55,17,43,-25,-46,-76,2,-2,29,-14,-92,1,-84,31,-50,-136
-5,-34,-82,-2,-7,-86,-39,-75,3,21,-41,-61,-90,11,-19,10,-47,-97,-19,-99,25,-56,-184
-1,-43,-99,-34,-20,-103,-47,-83,-11,3,-55,-65,-96,24,-27,1,-75,-105,-31,-106,19,-55,-230
8,-42,-90,-56,-31,-111,-43,-75,-28,-10,-60,-60,-95,32,-30,0,-92,-117,-38,-107,10,-50,-274
11,-36,-62,-66,-39,-109,-29,-57,-49,-19,-55,-50,-91,29,-31,-3,-97,-132,-45,-105,0,-45,-310
3,-34,-30,-66,-43,-98,-14,-44,-72,-27,-49,-41,-87,12,-35,-14,-95,-144,-54,-104,-10,-50,-336
-15,-40,-8,-61,-47,-77,-5,-41,-91,-36,-47,-37,-84,-11,-45,-36,-90,-143,-65,-102,-17,-61,-356
-31,-46,0,-54,-52,-55,-2,-44,-99,-43,-45,-33,-73,-27,-51,-57,-77,-124,-68,-94,-17,-65,-368
-37,-46,-5,-51,-55,-40,-3,-41,-95,-45,-40,-27,-48,-31,-51,-67,-53,-91,-56,-77,-11,-55,-371
-34,-40,-15,-51,-55,-37,-8,-33,-81,-41,-31,-20,-14,-29,-52,-65,-22,-54,-34,-53,-5,-36,-374
-22,-27,-23,-45,-50,-39,-10,-20,-59,-34,-17,-9,22,-22,-50,-52,9,-23,-10,-27,2,-15,-386
-1,0,-17,-23,-40,-31,0,2,-31,-21,6,8,57,-7,-34,-25,43,3,17,3,15,8,-414
17,37,4,11,-23,-9,23,29,-1,-2,33,30,86,13,-4,8,73,22,45,32,37,27,-459
23,63,27,41,-1,23,46,53,21,11,52,48,98,26,19,32,83,32,66,53,61,30,-520
18,71,43,64,24,56,59,68,35,15,58,55,91,31,27,45,73,35,75,62,78,18,-591
12,66,54,81,48,79,60,83,44,14,59,54,75,36,27,55,55,36,78,66,87,5,-664
10,57,62,93,68,88,56,101,51,12,61,48,61,42,26,63,42,35,78,69,91,0,-737
13,48,66,98,82,84,48,117,59,15,65,44,52,48,28,65,38,31,76,70,93,1,-808
25,49,66,97,94,74,42,124,70,25,70,44,46,56,37,60,45,21,78,64,98,7,-868
41,62,66,91,102,65,39,120,81,41,75,45,42,66,55,50,56,8,83,51,105,15,-910
48,77,60,79,101,57,36,103,83,56,73,43,35,72,72,37,58,-6,86,31,109,26,-936
43,80,51,63,92,53,31,75,70,63,65,37,23,72,77,24,46,-21,82,9,106,37,-956
32,70,41,49,81,50,27,44,49,60,55,24,5,63,65,18,22,-34,69,-10,99,44,-970
19,47,31,39,70,45,24,13,27,44,43,5,-15,46,38,16,-12,-45,47,-27,93,42,-980
9,15,22,32,62,37,24,-12,7,22,31,-12,-32,25,1,17,-46,-55,19,-41,90,33,-986
6,-13,15,26,61,28,31,-27,-6,4,25,-20,-40,6,-31,23,-65,-63,0,-53,93,24,-986
10,-30,10,16,65,20,41,-26,-9,-5,26,-17,-39,-10,-49,28,-66,-71,-3,-63,95,15,-968
14,-37,7,-3,66,8,40,-18,-9,-7,30,-12,-35,-24,-58,26,-53,-84,3,-74,88,8,-922
12,-37,3,-31,54,-12,21,-13,-17,-8,31,-10,-32,-33,-58,12,-34,-104,7,-83,65,0,-851
6,-29,-4,-58,31,-36,-11,-15,-33,-7,28,-10,-33,-33,-48,-8,-13,-120,5,-86,29,-7,-767
-1,-16,-12,-79,4,-53,-45,-22,-48,-6,20,-12,-39,-23,-33,-29,6,-122,-3,-80,-5,-15,-675
-6,-2,-19,-86,-18,-56,-70,-31,-56,-7,9,-10,-44,-9,-19,-44,21,-103,-12,-66,-26,-27,-577
-4,12,-18,-75,-29,-42,-79,-36,-56,-7,1,-1,-42,9,-8,-47,34,-69,-18,-48,-32,-36,-472
4,24,-10,-48,-27,-11,-68,-33,-46,-1,2,15,-29,26,1,-37,48,-24,-13,-27,-25,-37,-358
12,32,2,-14,-17,28,-46,-20,-26,8,12,34,-5,38,5,-19,60,19,1,-3,-9,-25,-235
19,36,17,17,-6,62,-27,-1,-3,20,27,51,21,46,8,1,71,48,21,22,12,-8,-112
23,40,26,38,-4,81,-18,15,18,32,42,60,40,50,13,18,78,56,39,42,30,8,3
23,43,24,48,-14,84,-19,25,32,44,53,63,47,54,18,28,82,42,53,54,44,17,109
20,51,15,55,-26,81,-21,34,39,56,63,65,45,57,30,37,90,19,66,61,59,18,203
18,63,8,65,-28,79,-14,46,41,71,76,67,39,57,47,50,105,-2,79,65,76,11,293
12,70,2,75,-21,80,0,57,38,80,84,62,27,46,56,59,116,-19,87,58,87,-6,384
1,65,-5,80,-9,81,15,63,32,79,80,45,11,24,50,57,114,-33,86,38,91,-29,475
-4,55,-12,83,10,84,33,67,31,71,69,25,1,7,37,51,97,-38,78,15,94,-44,553
1,44,-16,84,32,89,53,71,42,60,56,12,-1,1,25,45,67,-33,64,-6,99,-45,607
12,30,-21,78,46,86,69,72,59,49,40,4,2,5,15,39,25,-31,45,-22,104,-32,636
26,16,-24,68,50,75,78,68,75,41,26,2,8,17,9,37,-15,-39,26,-29,105,-7,648
42,6,-23,61,50,59,78,61,81,42,22,4,11,33,10,37,-38,-56,13,-26,97,25,651
50,-4,-17,55,42,35,64,47,70,46,25,3,2,40,11,33,-45,-77,0,-24,76,53,652
46,-14,-8,45,24,8,35,21,44,47,29,-7,-24,33,6,22,-41,-100,-15,-28,38,68,656
40,-18,6,33,5,-15,-1,-8,11,45,32,-20,-56,19,-1,11,-30,-116,-26,-38,-5,72,660
39,-14,24,24,-7,-26,-27,-31,-18,40,40,-26,-75,10,-6,5,-16,-118,-28,-46,-37,70,661
41,-3,40,14,-10,-25,-33,-44,-31,31,52,-19,-70,5,-9,1,-5,-106,-22,-48,-49,65,657
40,8,48,4,-6,-17,-22,-46,-27,18,60,-4,-42,1,-12,-5,1,-88,-10,-43,-41,56,654
36,12,45,-7,2,-8,-4,-40,-10,2,58,13,0,-5,-18,-14,3,-71,1,-37,-22,42,653
26,5,31,-17,12,-2,11,-32,10,-18,44,25,43,-17,-33,-27,3,-57,6,-32,-1,26,646
17,-6,14,-21,18,4,16,-23,28,-31,25,31,76,-30,-50,-37,6,-42,3,-28,16,12,627
15,-9,6,-12,21,16,9,-13,41,-30,10,33,93,-35,-57,-34,17,-25,-2,-20,28,4,593
21,0,14,8,23,34,-3,-1,47,-15,3,36,95,-25,-49,-14,36,-5,-3,-8,35,6,551
30,21,36,34,25,57,-10,15,46,7,9,42,89,-1,-25,17,56,18,8,11,41,14,511
37,49,62,61,27,79,-7,33,40,29,26,49,83,29,8,49,75,39,29,33,50,20,480
35,68,81,83,23,91,0,48,37,41,43,54,73,51,35,67,84,55,50,50,61,17,466
24,71,85,96,14,92,9,55,37,39,52,57,60,57,46,69,78,62,64,55,68,3,463
13,63,80,102,7,89,19,57,43,34,54,58,51,54,46,65,65,59,69,50,71,-13,460
14,57,71,108,12,90,34,56,58,38,56,57,49,50,44,70,56,51,70,45,76,-25,450
24,57,64,115,25,97,48,52,76,54,60,53,46,50,42,85,53,38,69,42,82,-28,434
38,60,59,119,40,104,56,43,86,75,65,45,36,52,39,102,55,19,68,35,83,-25,421
50,66,57,115,51,103,58,30,79,93,70,29,20,55,36,111,59,-4,67,22,78,-20,415
59,68,50,102,55,88,57,15,60,99,74,7,0,51,32,110,59,-24,64,4,73,-14,413
63,59,33,80,47,60,54,1,36,91,71,-16,-19,36,23,93,50,-36,53,-16,73,-8,407
58,36,9,50,30,19,49,-13,12,69,60,-33,-34,11,9,63,28,-42,35,-38,71,-4,390
46,4,-13,14,8,-25,48,-25,-12,42,43,-44,-42,-13,-8,29,0,-46,11,-57,68,-1,364
28,-29,-24,-22,-9,-61,52,-30,-30,14,25,-47,-40,-29,-25,1,-26,-55,-12,-68,63,1,338
9,-55,-24,-50,-19,-82,53,-32,-46,-6,7,-44,-34,-33,-40,-17,-46,-72,-30,-73,50,1,323
-9,-74,-19,-72,-23,-91,39,-35,-69,-19,-10,-41,-31,-29,-56,-32,-57,-98,-41,-79,24,-5,326
-30,-89,-14,-89,-30,-94,11,-41,-99,-27,-28,-42,-35,-24,-77,-48,-65,-123,-49,-87,-14,-17,343
-48,-97,-12,-96,-39,-94,-20,-50,-122,-31,-41,-44,-36,-17,-98,-61,-69,-134,-56,-89,-50,-34,361
-53,-91,-11,-88,-46,-87,-44,-58,-128,-28,-45,-40,-31,-6,-103,-62,-63,-121,-59,-78,-70,-49,371
-51,-72,-9,-69,-51,-75,-56,-62,-118,-25,-42,-26,-23,5,-92,-54,-50,-88,-59,-59,-71,-60,368
-55,-55,-6,-52,-61,-62,-56,-62,-102,-34,-37,-7,-18,8,-78,-46,-38,-46,-60,-38,-58,-72,356
-69,-47,-3,-39,-72,-50,-50,-57,-87,-59,-33,12,-19,0,-70,-40,-30,-11,-62,-19,-40,-86,342
-80,-45,-3,-26,-78,-33,-45,-46,-77,-87,-31,25,-25,-13,-67,-28,-23,11,-61,-6,-28,-100,328
-83,-44,-8,-12,-79,-10,-47,-27,-74,-104,-33,32,-37,-26,-62,-10,-16,19,-53,1,-24,-111,316
-76,-41,-15,2,-75,13,-54,-3,-71,-99,-38,31,-51,-30,-51,11,-8,17,-39,3,-26,-114,305
-57,-25,-18,21,-65,31,-60,24,-58,-71,-39,28,-61,-21,-30,39,7,10,-18,9,-26,-107,297
-26,6,-13,45,-47,45,-57,49,-31,-23,-33,23,-62,-1,3,73,29,7,8,18,-15,-87,294
8,44,-6,66,-17,57,-43,67,6,29,-22,18,-54,16,38,101,52,10,35,30,8,-58,295
34,76,4,77,21,62,-21,76,42,70,-11,11,-40,23,63,112,66,14,57,39,33,-26,299
48,93,12,75,57,54,2,73,65,87,-4,1,-26,19,72,103,66,15,72,44,48,1,302
54,89,9,59,76,33,18,53,70,79,-9,-12,-19,4,62,79,53,7,74,40,46,18,305
55,67,0,37,78,5,23,24,60,55,-23,-24,-19,-9,40,50,33,-7,65,28,32,27,308
55,42,-4,19,66,-21,17,-4,42,34,-35,-30,-26,-6,22,28,19,-20,54,10,17,29,311
55,22,0,9,50,-38,7,-22,24,23,-35,-27,-37,14,16,21,17,-25,46,-9,10,26,315
55,13,8,7,37,-39,0,-32,11,27,-20,-15,-43,42,23,27,24,-20,44,-23,18,22,318
