FP1,FP2,PG1,PG2,F7,F3,F2,F4,F8,C3,C2,C4,P3,P4,P2,T3,T4,T5,T6,O1,OZ,O2,ECG
-26,-14,-22,-20,-47,-15,-43,-22,-19,-15,-49,-30,-21,-18,-1,-16,3,-3,-16,1,-31,-25,-472
-28,-22,-25,-16,-49,-18,-44,-27,-14,-16,-47,-29,-23,-25,-3,-11,1,-6,-15,-12,-31,-27,-464
-25,-28,-28,-14,-46,-21,-49,-33,-10,-15,-39,-28,-26,-28,-7,0,0,-12,-16,-26,-32,-30,-456
-16,-25,-29,-12,-36,-19,-53,-35,-6,-9,-25,-29,-31,-22,-8,11,3,-18,-17,-35,-34,-32,-450
-1,-15,-26,-6,-21,-11,-54,-31,-5,1,-10,-30,-36,-7,-4,21,12,-22,-19,-40,-34,-34,-444
12,-2,-20,1,-8,-5,-52,-27,-9,11,1,-32,-43,6,2,24,23,-30,-23,-44,-35,-38,-438
17,8,-17,1,-3,-4,-48,-26,-20,13,4,-35,-53,11,6,17,28,-42,-29,-48,-40,-45,-436
14,10,-19,-5,-5,-11,-44,-30,-34,7,1,-38,-60,5,5,4,25,-54,-37,-51,-47,-53,-440
4,3,-23,-17,-12,-20,-42,-33,-43,-6,-7,-37,-62,-7,0,-12,17,-61,-41,-52,-52,-55,-440
-10,-11,-27,-30,-18,-27,-40,-36,-44,-21,-14,-32,-58,-20,-10,-27,5,-60,-44,-51,-52,-50,-429
-30,-31,-33,-46,-25,-34,-43,-38,-43,-38,-21,-28,-53,-33,-26,-43,-10,-55,-49,-53,-51,-44,-407
-55,-57,-43,-66,-39,-43,-55,-44,-50,-58,-29,-29,-50,-46,-51,-60,-31,-52,-60,-63,-52,-42,-381
-82,-86,-56,-84,-59,-53,-73,-55,-66,-78,-38,-36,-51,-61,-81,-80,-52,-51,-77,-77,-55,-46,-356
-107,-110,-69,-98,-81,-63,-93,-70,-86,-95,-46,-44,-55,-77,-109,-98,-68,-55,-94,-93,-61,-54,-333
-126,-129,-79,-107,-101,-72,-110,-85,-109,-108,-51,-52,-60,-92,-131,-112,-80,-63,-107,-107,-69,-63,-316
-134,-138,-84,-109,-115,-77,-120,-94,-125,-113,-52,-57,-60,-102,-142,-119,-83,-69,-107,-112,-75,-68,-305
-126,-132,-81,-100,-114,-69,-115,-90,-123,-105,-45,-55,-49,-99,-135,-110,-74,-65,-92,-103,-72,-64,-299
-103,-111,-70,-82,-98,-52,-98,-72,-103,-84,-32,-44,-29,-82,-112,-85,-54,-50,-63,-79,-57,-53,-291
-79,-86,-60,-61,-77,-37,-78,-49,-77,-60,-21,-32,-10,-63,-83,-55,-34,-31,-34,-51,-41,-45,-280
-61,-66,-56,-44,-61,-30,-64,-32,-57,-44,-18,-26,-1,-50,-58,-29,-23,-18,-19,-30,-32,-45,-271
-51,-53,-55,-32,-54,-30,-57,-24,-44,-37,-23,-26,-2,-47,-42,-15,-20,-14,-17,-16,-29,-52,-268
-46,-45,-52,-24,-50,-32,-54,-21,-34,-36,-31,-29,-9,-50,-35,-12,-19,-17,-24,-8,-31,-58,-271
-47,-42,-49,-22,-50,-35,-52,-25,-28,-40,-39,-36,-20,-54,-36,-19,-21,-27,-36,-6,-37,-63,-275
-52,-44,-50,-29,-55,-40,-50,-35,-30,-47,-48,-48,-34,-59,-42,-34,-30,-42,-48,-12,-45,-63,-277
-58,-47,-52,-42,-62,-45,-45,-50,-39,-52,-57,-62,-50,-63,-49,-48,-42,-57,-55,-23,-52,-60,-272
-59,-48,-54,-56,-65,-51,-39,-62,-48,-54,-64,-74,-61,-66,-52,-54,-52,-64,-56,-30,-52,-57,-251
-56,-47,-54,-64,-62,-58,-29,-68,-53,-49,-69,-80,-67,-66,-48,-49,-57,-60,-54,-33,-45,-55,-217
-52,-46,-51,-65,-54,-65,-18,-68,-52,-43,-71,-79,-69,-65,-42,-38,-58,-49,-49,-34,-36,-55,-177
-46,-44,-43,-60,-41,-67,-8,-63,-44,-36,-68,-75,-66,-61,-35,-25,-55,-37,-44,-36,-28,-53,-147
-37,-36,-28,-49,-26,-61,4,-53,-28,-27,-58,-67,-60,-51,-27,-15,-45,-25,-39,-39,-24,-50,-132
-24,-22,-8,-36,-10,-49,15,-43,-12,-17,-43,-58,-53,-34,-17,-10,-30,-19,-35,-44,-24,-43,-130
-11,-9,9,-26,-1,-38,21,-40,-4,-8,-29,-49,-50,-18,-10,-12,-16,-24,-37,-51,-31,-36,-131
-3,-1,16,-26,0,-35,18,-44,-9,-3,-20,-47,-49,-8,-7,-25,-6,-39,-44,-61,-44,-33,-133
0,0,14,-32,-5,-37,6,-51,-23,-1,-17,-47,-47,-4,-8,-42,0,-55,-55,-68,-56,-34,-134
0,-5,4,-38,-11,-39,-9,-52,-36,-2,-18,-48,-41,-5,-10,-56,5,-63,-61,-69,-60,-37,-130
-6,-15,-11,-43,-17,-42,-23,-48,-44,-5,-22,-47,-32,-9,-16,-61,6,-60,-60,-64,-56,-38,-125
-17,-28,-29,-47,-25,-46,-34,-40,-47,-13,-29,-48,-24,-15,-23,-60,-2,-48,-53,-58,-46,-35,-125
-29,-38,-43,-49,-33,-47,-39,-29,-43,-24,-34,-45,-17,-20,-31,-53,-12,-30,-41,-51,-34,-27,-130
-36,-41,-44,-46,-35,-44,-35,-15,-33,-33,-34,-33,-10,-24,-35,-42,-20,-10,-26,-41,-21,-12,-134
-40,-40,-36,-42,-33,-39,-28,-2,-20,-38,-27,-14,-2,-27,-37,-29,-25,8,-14,-30,-8,7,-131
-42,-40,-26,-38,-28,-33,-22,7,-9,-39,-18,6,7,-31,-38,-18,-28,19,-5,-20,0,22,-117
-41,-39,-16,-34,-22,-23,-19,13,1,-38,-9,20,17,-33,-38,-10,-27,27,2,-12,5,28,-93
-36,-35,-7,-25,-14,-9,-20,17,11,-32,1,27,26,-28,-34,-1,-19,33,10,-3,10,26,-65
-29,-26,-1,-11,-5,7,-23,18,19,-23,9,27,32,-18,-23,11,-7,40,19,8,14,17,-46
-20,-14,1,4,2,19,-26,15,24,-12,13,22,31,-4,-10,25,7,44,26,20,17,5,-43
-12,-2,4,17,6,24,-26,13,24,-1,15,14,24,8,3,37,20,44,30,29,19,-5,-55
-6,6,6,24,6,22,-22,12,19,6,14,6,9,12,10,44,28,38,27,30,17,-10,-72
-6,5,5,21,2,12,-18,9,9,7,8,-4,-11,4,9,45,25,26,18,20,11,-11,-77
-10,-5,-3,11,-8,-4,-14,1,-5,-2,-5,-16,-33,-13,-1,41,10,9,3,1,0,-12,-62
-17,-19,-16,-5,-22,-19,-11,-11,-18,-17,-22,-30,-51,-32,-15,31,-11,-7,-14,-23,-13,-13,-31
-22,-30,-30,-20,-32,-27,-8,-23,-26,-31,-37,-39,-62,-44,-25,19,-29,-19,-29,-42,-23,-13,2
-21,-32,-38,-24,-30,-24,-4,-33,-25,-34,-42,-37,-62,-41,-24,7,-38,-21,-40,-49,-28,-13,18
-14,-24,-37,-15,-16,-12,3,-39,-18,-24,-35,-24,-52,-24,-12,-2,-32,-15,-44,-44,-28,-12,7
-4,-10,-28,2,6,2,14,-35,-8,-2,-20,-6,-40,1,6,-7,-16,-5,-40,-31,-22,-10,-25
6,3,-14,19,27,15,26,-26,1,23,-1,12,-30,23,24,-6,4,5,-32,-15,-14,-9,-55
14,11,1,29,40,21,34,-15,6,44,15,24,-24,37,34,-3,19,10,-23,-2,-11,-9,-66
18,11,13,30,38,19,37,-7,3,53,23,25,-20,39,32,-4,23,8,-15,4,-16,-11,-53
18,4,20,18,20,12,32,-4,-4,49,20,18,-19,31,18,-9,18,-1,-11,1,-27,-12,-25
13,-6,21,-3,-8,3,24,-7,-13,34,10,6,-17,17,-2,-19,6,-12,-10,-9,-36,-11,9
6,-16,15,-27,-36,-3,15,-13,-19,14,-5,-4,-14,3,-22,-31,-7,-19,-12,-19,-39,-9,33
-2,-23,2,-46,-54,-8,4,-21,-22,-6,-20,-10,-10,-9,-37,-39,-16,-20,-13,-25,-36,-8,37
-12,-28,-15,-57,-61,-15,-5,-27,-23,-23,-32,-13,-8,-18,-44,-38,-21,-15,-13,-24,-28,-8,23
-23,-29,-35,-63,-57,-22,-14,-31,-24,-36,-40,-14,-8,-25,-45,-30,-24,-8,-12,-16,-20,-10,3
-32,-29,-52,-67,-47,-30,-22,-34,-23,-45,-46,-13,-9,-30,-42,-21,-24,1,-9,-5,-15,-14,-15
-39,-29,-64,-68,-38,-36,-31,-37,-24,-50,-50,-12,-10,-33,-37,-15,-23,8,-5,6,-17,-19,-31
-44,-30,-71,-67,-35,-41,-37,-42,-27,-53,-54,-11,-9,-35,-33,-13,-23,11,1,10,-23,-23,-44
-48,-31,-73,-66,-38,-42,-36,-46,-30,-53,-55,-9,-8,-34,-29,-10,-24,9,8,10,-23,-26,-54
-48,-30,-73,-61,-41,-39,-30,-47,-28,-46,-51,-4,-7,-28,-25,-5,-23,4,14,10,-15,-26,-59
-47,-29,-73,-53,-41,-34,-23,-45,-24,-35,-44,3,-7,-21,-20,2,-20,-4,19,12,-1,-23,-58
-49,-30,-73,-44,-40,-31,-22,-42,-23,-23,-33,8,-8,-17,-17,7,-17,-15,20,14,11,-17,-51
-55,-34,-72,-38,-37,-30,-25,-39,-25,-12,-22,6,-9,-18,-15,7,-15,-27,18,13,17,-9,-36
-59,-38,-69,-32,-30,-30,-29,-33,-27,-2,-13,-1,-8,-23,-13,4,-11,-34,19,10,18,3,-10
-57,-37,-62,-24,-16,-25,-24,-23,-23,7,-6,-6,0,-25,-7,4,-5,-30,26,7,19,18,28
-45,-27,-48,-13,6,-16,-8,-8,-9,18,3,-7,18,-21,3,11,2,-16,38,8,24,36,71
-25,-11,-32,-2,31,-4,19,9,15,29,14,-3,41,-14,14,24,9,2,51,12,33,53,104
-6,4,-18,5,51,5,44,27,43,36,23,1,58,-5,20,36,11,15,55,16,39,62,122
7,14,-9,5,59,6,58,38,67,34,23,2,61,0,18,37,8,17,43,16,39,60,126
10,16,-5,-2,52,0,58,39,78,23,15,-3,51,-2,9,27,0,7,16,8,28,49,125
0,7,-5,-13,34,-13,46,29,71,3,-2,-14,31,-10,-6,7,-12,-13,-20,-6,9,29,125
-16,-7,-7,-23,11,-28,27,12,50,-19,-23,-26,7,-22,-22,-15,-27,-38,-55,-23,-12,4,140
-29,-19,-6,-27,-4,-37,11,-5,25,-37,-41,-32,-8,-29,-32,-31,-39,-56,-78,-34,-25,-18,173
-31,-23,2,-24,-5,-35,3,-18,3,-45,-49,-28,-11,-31,-33,-39,-44,-61,-88,-38,-29,-33,216
-25,-21,15,-16,1,-25,0,-23,-10,-47,-47,-20,-4,-30,-31,-40,-45,-54,-88,-35,-28,-37,245
-14,-18,29,-8,7,-11,-1,-19,-11,-43,-41,-13,8,-28,-29,-39,-44,-39,-82,-27,-26,-34,243
-3,-13,40,-1,11,1,1,-9,-2,-35,-33,-7,21,-25,-29,-37,-39,-21,-73,-16,-25,-27,209
8,-9,46,2,12,10,5,3,11,-24,-24,-3,31,-21,-29,-35,-33,-5,-61,-5,-24,-15,151
13,-6,45,2,8,13,10,13,22,-15,-16,0,38,-18,-30,-34,-27,4,-47,4,-23,-2,84
9,-8,34,-4,0,9,11,17,28,-11,-12,4,41,-20,-33,-37,-25,3,-34,9,-21,10,16
-2,-17,17,-16,-10,1,9,15,27,-13,-11,8,40,-29,-40,-41,-28,-4,-23,11,-17,17,-46
-14,-26,1,-29,-15,-5,5,11,23,-19,-12,14,36,-38,-44,-43,-31,-10,-14,9,-11,21,-97
-20,-27,-6,-33,-11,-5,7,15,23,-23,-10,23,33,-43,-41,-39,-33,-8,-2,10,1,26,-131
-19,-19,-3,-24,2,2,17,29,31,-22,-6,32,34,-40,-30,-27,-32,2,14,17,20,34,-147
-17,-8,6,-8,19,10,31,44,42,-19,-1,36,36,-33,-17,-13,-31,13,29,28,38,37,-153
-19,-1,11,4,30,14,41,52,47,-19,-3,32,33,-30,-8,-4,-35,17,38,34,45,33,-156
-25,0,11,9,34,15,46,51,45,-22,-10,23,27,-30,-5,-2,-42,14,38,35,40,23,-154
-31,-3,6,8,34,15,47,46,43,-22,-15,12,23,-30,-4,-4,-46,8,32,35,30,17,-146
-32,-9,-1,2,33,14,45,41,43,-17,-17,4,23,-25,-4,-7,-44,5,23,35,21,18,-136
-27,-16,-10,-5,32,13,43,36,45,-8,-13,2,23,-18,-6,-9,-36,4,16,33,16,23,-131
-19,-22,-19,-10,32,12,40,32,45,2,-3,2,24,-13,-9,-10,-27,4,11,30,15,30,-130
-11,-25,-26,-13,31,8,35,28,43,10,9,2,21,-13,-14,-11,-19,-2,9,24,17,35,-132
-9,-28,-29,-15,27,2,23,23,33,10,19,-3,13,-19,-21,-10,-13,-13,6,13,19,33,-140
-12,-32,-30,-19,17,-3,5,16,19,5,23,-10,1,-30,-30,-10,-12,-28,0,-2,17,22,-158
-17,-33,-25,-20,8,-2,-14,10,4,-2,23,-16,-9,-39,-35,-10,-12,-40,-8,-17,10,9,-168
-17,-30,-14,-15,3,4,-29,11,-4,-3,25,-16,-13,-39,-32,-8,-9,-44,-13,-26,2,2,-127
-9,-22,0,-2,5,15,-34,21,-3,4,32,-8,-7,-26,-19,-4,-1,-37,-11,-28,-1,4,17
4,-9,16,16,10,29,-27,35,5,17,44,11,12,-3,-2,3,13,-22,0,-22,1,14,310
18,4,32,35,17,42,-10,48,16,32,57,33,41,22,14,10,28,-4,19,-10,6,29,761
28,14,45,49,24,50,10,56,25,45,65,53,71,42,24,18,41,13,38,5,13,44,1307
35,21,54,55,29,53,28,59,33,54,67,66,94,53,27,27,49,26,55,21,22,55,1805
36,25,58,54,31,54,39,56,40,59,62,71,106,54,22,33,54,38,65,33,33,61,2080
31,22,52,44,29,48,36,45,42,55,48,65,100,41,9,33,52,42,64,35,38,59,1998
16,8,34,26,17,34,17,30,34,39,28,48,74,16,-11,23,39,34,51,24,33,45,1546
-4,-12,9,7,0,17,-11,13,17,17,7,28,38,-13,-31,11,20,19,30,7,21,24,856
-19,-25,-10,-4,-13,8,-34,3,0,-1,-3,15,8,-29,-39,7,5,8,15,-6,11,6,143
-23,-28,-20,-4,-17,10,-42,1,-11,-8,-1,14,-8,-26,-33,16,0,4,8,-8,7,-2,-392
-19,-21,-21,4,-10,20,-41,6,-15,-7,7,19,-12,-7,-17,32,2,5,10,-2,9,-1,-649
