FP1,FP2,PG1,PG2,F7,F3,F2,F4,F8,C3,C2,C4,P3,P4,P2,T3,T4,T5,T6,O1,OZ,O2,ECG
-1,9,10,28,10,2,3,2,12,11,-16,-22,13,13,5,8,10,-6,-9,10,-21,-13,-143
3,6,6,30,4,1,7,-1,13,16,-15,-25,2,12,4,12,10,-4,-5,3,-16,-13,-132
6,2,2,30,-1,2,10,-5,16,20,-11,-24,-10,14,3,16,11,-2,2,-4,-4,-14,-116
7,-2,-1,29,-3,5,11,-6,20,22,-2,-20,-21,17,2,20,15,-1,13,-8,9,-17,-109
5,-5,-4,25,-4,5,9,-4,22,23,10,-13,-29,20,0,19,17,-2,23,-11,17,-19,-111
4,-7,-7,19,-4,4,6,0,18,21,18,-5,-33,18,-4,14,16,-5,30,-15,19,-21,-119
4,-8,-8,14,-4,3,5,5,10,18,22,1,-33,16,-6,7,14,-9,33,-21,15,-19,-127
5,-7,-6,11,-4,2,10,11,2,15,24,5,-29,14,-4,0,14,-11,32,-25,10,-14,-128
5,-3,-3,9,-3,2,18,14,-4,14,23,6,-23,15,-1,-6,15,-9,28,-26,6,-6,-120
6,0,-1,8,-4,2,24,11,-7,14,20,3,-17,17,1,-11,15,-6,20,-24,3,-1,-100
6,0,-4,5,-5,1,24,4,-7,14,15,-3,-12,17,-1,-15,12,-4,9,-22,-1,0,-77
2,-5,-10,-1,-4,-1,16,-3,-7,13,9,-9,-9,17,-7,-18,8,-3,-2,-19,-7,-3,-62
-6,-12,-17,-7,-4,-4,3,-9,-10,9,1,-12,-8,14,-17,-22,1,-5,-14,-16,-17,-7,-63
-14,-22,-22,-15,-7,-7,-10,-13,-18,2,-9,-13,-9,8,-28,-25,-9,-8,-25,-13,-28,-13,-81
-21,-32,-24,-23,-14,-10,-22,-16,-30,-10,-21,-14,-13,-2,-39,-30,-20,-14,-37,-13,-39,-21,-116
-26,-41,-22,-30,-23,-13,-30,-19,-40,-22,-31,-17,-19,-12,-47,-37,-29,-20,-46,-16,-49,-31,-167
-31,-45,-18,-33,-29,-16,-33,-19,-46,-31,-37,-22,-23,-19,-51,-44,-34,-25,-53,-20,-58,-42,-221
-36,-46,-15,-32,-30,-18,-31,-17,-44,-36,-38,-29,-24,-22,-52,-48,-37,-27,-58,-23,-62,-51,-244
-41,-45,-15,-30,-27,-20,-27,-15,-37,-35,-38,-37,-23,-22,-49,-49,-39,-27,-60,-23,-63,-58,-198
-48,-40,-17,-27,-23,-22,-24,-14,-29,-32,-39,-43,-23,-19,-44,-45,-39,-26,-59,-20,-59,-59,-41
-56,-30,-20,-25,-18,-24,-22,-14,-23,-27,-39,-44,-24,-13,-36,-35,-36,-22,-53,-14,-50,-53,255
-60,-20,-24,-23,-16,-26,-22,-16,-21,-23,-39,-43,-27,-7,-26,-22,-30,-17,-47,-6,-37,-42,673
-56,-11,-28,-22,-20,-29,-25,-20,-23,-20,-38,-39,-32,-2,-18,-10,-24,-12,-39,0,-21,-33,1134
-43,-5,-28,-21,-23,-29,-29,-23,-26,-16,-33,-34,-36,1,-11,1,-16,-9,-28,0,-6,-26,1521
-24,1,-23,-16,-24,-25,-30,-23,-26,-9,-22,-25,-35,6,-5,10,-5,-7,-13,-3,8,-19,1725
-1,8,-13,-6,-20,-14,-26,-16,-19,3,-4,-12,-27,14,4,22,8,-3,6,-4,20,-11,1688
21,15,1,5,-12,2,-18,-5,-5,18,15,3,-14,22,14,34,18,2,28,-1,33,0,1419
34,21,12,14,-4,14,-10,4,10,26,29,15,-1,26,22,41,22,7,46,1,39,11,998
33,19,15,17,-2,17,-6,8,19,25,33,21,5,24,24,39,19,8,51,0,36,21,547
21,12,11,13,-5,9,-5,7,21,16,27,19,7,18,19,30,10,5,43,-1,26,27,173
7,2,3,6,-10,-4,-5,1,19,5,16,10,7,10,11,19,1,0,25,-3,16,28,-71
-5,-8,-6,-1,-15,-17,-7,-7,13,-3,3,-2,7,1,1,6,-7,-8,5,-5,6,25,-192
-12,-13,-11,-6,-18,-26,-10,-14,4,-6,-8,-12,5,-6,-7,-5,-11,-14,-13,-6,-1,18,-232
-13,-11,-10,-4,-17,-26,-12,-17,-4,-1,-11,-18,5,-7,-8,-8,-9,-17,-23,-4,-4,12,-237
-9,-4,-3,5,-15,-18,-12,-16,-10,8,-6,-18,4,-2,-5,-7,-3,-15,-25,-1,-4,7,-239
-2,4,5,15,-13,-8,-11,-13,-13,17,4,-15,1,5,2,-4,5,-12,-22,0,-5,2,-254
3,10,12,23,-14,1,-10,-12,-13,22,13,-10,-3,10,8,-4,11,-9,-19,-3,-8,-3,-279
6,14,16,29,-17,6,-10,-11,-11,23,20,-6,-5,13,13,-5,14,-7,-18,-7,-11,-8,-305
10,17,17,32,-19,7,-12,-13,-7,23,23,-6,-3,14,17,-3,15,-4,-18,-8,-10,-13,-323
17,21,15,32,-19,6,-15,-15,-3,22,19,-7,1,15,20,0,13,2,-19,-7,-5,-17,-329
25,24,9,29,-19,3,-21,-19,0,21,10,-10,5,15,21,6,10,12,-20,-2,1,-18,-321
31,25,2,27,-22,0,-29,-23,-1,19,2,-14,6,17,22,14,8,23,-18,5,7,-16,-300
32,23,-6,23,-26,-4,-35,-26,-4,16,-4,-17,4,20,20,22,8,31,-12,13,13,-12,-270
25,17,-16,17,-32,-9,-39,-29,-9,10,-7,-19,-4,20,14,26,8,32,-2,14,16,-10,-236
12,8,-25,9,-38,-14,-40,-33,-13,2,-8,-22,-15,16,6,25,8,27,9,10,17,-11,-208
-6,-2,-32,-2,-42,-23,-39,-36,-16,-8,-11,-25,-26,9,-4,21,6,16,20,2,15,-12,-191
-22,-9,-35,-14,-41,-32,-35,-37,-18,-17,-17,-29,-34,4,-12,17,1,3,28,-7,13,-12,-187
-33,-13,-36,-27,-36,-39,-30,-39,-18,-24,-28,-33,-38,0,-17,16,-5,-9,30,-16,8,-12,-189
-39,-14,-37,-38,-31,-44,-26,-40,-17,-28,-41,-35,-37,-1,-18,18,-13,-16,26,-23,1,-12,-189
-39,-14,-36,-45,-25,-46,-20,-40,-13,-30,-51,-35,-31,1,-16,23,-19,-18,19,-25,-6,-11,-185
-33,-14,-33,-49,-18,-46,-13,-37,-8,-30,-55,-32,-20,7,-14,27,-22,-16,11,-24,-9,-8,-175
-24,-16,-31,-50,-10,-46,-6,-34,-5,-30,-55,-27,-11,11,-15,26,-23,-11,3,-21,-10,-6,-165
-15,-21,-31,-51,-4,-46,-2,-31,-3,-32,-52,-21,-5,12,-19,19,-22,-5,-4,-16,-9,-3,-158
-5,-25,-29,-49,3,-46,-1,-27,-4,-33,-48,-13,0,11,-23,8,-20,2,-6,-10,-5,3,-154
2,-28,-25,-47,9,-43,0,-23,-5,-34,-43,-4,6,10,-27,-2,-18,8,-6,-2,0,12,-154
5,-32,-23,-45,10,-36,-2,-20,-7,-36,-38,4,14,6,-31,-11,-20,10,-7,2,3,19,-153
1,-35,-23,-46,7,-27,-6,-17,-11,-39,-35,10,21,1,-34,-17,-24,7,-11,2,4,23,-149
-6,-36,-21,-47,1,-18,-9,-11,-14,-41,-33,13,28,-3,-35,-21,-27,1,-17,-1,2,24,-138
-10,-34,-17,-47,-4,-11,-8,-3,-15,-42,-32,14,32,-2,-35,-25,-28,-4,-24,-4,-3,26,-123
-12,-30,-14,-45,-10,-9,-7,3,-16,-42,-33,9,32,0,-34,-30,-27,-5,-32,-4,-11,27,-109
-13,-26,-14,-43,-18,-14,-8,5,-17,-43,-36,-1,25,2,-34,-36,-23,-5,-38,-3,-19,24,-98
-15,-22,-17,-42,-26,-25,-15,-1,-22,-44,-40,-14,11,4,-35,-37,-18,-2,-40,-1,-27,15,-93
-17,-21,-22,-39,-33,-37,-26,-13,-31,-46,-44,-28,-6,5,-37,-34,-14,2,-39,2,-33,0,-92
-18,-21,-27,-35,-37,-45,-38,-25,-43,-44,-43,-40,-24,5,-38,-28,-11,6,-37,3,-35,-17,-91
-18,-20,-28,-27,-36,-45,-45,-32,-51,-37,-38,-45,-39,5,-35,-18,-6,10,-31,4,-32,-33,-88
-15,-14,-21,-16,-27,-37,-44,-30,-53,-26,-29,-42,-47,8,-27,-6,2,13,-23,6,-24,-41,-79
-13,-4,-11,-4,-13,-24,-35,-20,-48,-14,-20,-33,-48,14,-16,4,12,16,-12,11,-13,-39,-67
-13,7,-2,8,0,-10,-21,-6,-36,-3,-13,-22,-39,21,-3,11,20,18,-3,18,-3,-31,-54
-17,16,1,14,7,0,-6,6,-21,5,-8,-14,-25,25,7,15,24,18,4,24,5,-21,-46
-21,19,-2,14,6,4,4,11,-9,8,-6,-11,-11,25,13,18,23,15,8,28,11,-11,-41
-24,16,-8,9,1,1,6,9,-4,7,-7,-11,0,20,14,19,17,11,8,28,12,-1,-38
-24,10,-14,4,-5,-3,6,4,-2,6,-7,-12,8,12,12,18,7,6,5,24,13,9,-33
-20,5,-15,3,-7,-6,7,-1,2,8,-3,-11,13,4,10,17,-1,3,3,19,17,18,-21
-10,4,-8,7,-3,-3,12,-2,11,13,5,-5,17,0,9,15,-5,2,4,14,24,29,1
5,6,5,17,6,5,19,2,22,22,18,5,20,1,10,11,-5,2,7,12,32,38,27
22,11,20,29,16,19,27,12,35,34,35,18,24,6,14,6,0,2,12,12,38,44,55
43,18,35,40,26,37,34,26,48,48,53,32,30,14,22,2,8,3,17,14,44,46,80
62,26,49,49,35,55,39,39,56,61,70,47,36,23,31,-2,21,4,22,16,48,47,101
76,34,59,55,40,67,40,49,59,69,81,60,41,30,39,-5,34,6,26,19,50,48,121
79,41,65,59,41,72,40,53,57,71,83,67,44,36,44,-6,43,8,26,21,48,48,140
73,45,67,60,39,69,40,52,53,68,78,66,44,40,46,-6,49,11,22,23,43,45,162
61,46,65,58,33,59,38,45,46,61,66,55,40,42,45,-7,51,14,15,23,34,37,190
49,44,60,53,25,45,31,33,33,51,48,37,29,43,40,-8,49,14,5,21,19,25,224
40,40,53,48,15,31,19,18,16,41,31,14,14,43,35,-5,43,14,-6,17,3,9,262
38,37,45,46,5,20,6,4,-3,34,17,-6,-1,44,35,1,37,14,-15,10,-11,-7,298
43,39,40,46,-4,12,-6,-7,-16,31,10,-18,-12,47,40,9,34,14,-18,4,-18,-21,326
51,44,40,50,-10,6,-14,-13,-23,31,8,-20,-20,51,49,18,35,13,-15,1,-19,-28,341
56,50,40,56,-14,6,-17,-13,-20,33,9,-16,-22,56,59,28,37,11,-8,1,-15,-28,343
56,57,39,62,-10,13,-14,-6,-10,38,14,-7,-18,63,68,36,41,9,2,4,-6,-22,341
51,62,36,65,-1,23,-7,5,6,46,18,2,-12,68,75,42,46,8,14,10,4,-13,345
43,63,30,62,9,31,-2,17,21,51,19,9,-7,67,76,48,48,7,22,13,10,-4,357
37,60,20,55,18,35,1,25,29,51,18,10,-5,60,72,54,48,6,26,11,11,4,376
35,55,10,47,23,36,4,30,31,50,16,7,-5,51,65,60,46,4,27,6,11,10,394
40,50,3,38,25,34,5,33,31,47,14,5,-7,40,57,61,44,3,27,1,12,15,403
44,43,0,30,23,27,6,33,29,41,9,5,-10,29,48,58,39,2,26,-4,16,20,394
45,35,1,24,20,20,8,32,28,35,4,8,-10,23,40,52,33,3,26,-6,22,24,366
41,30,4,21,20,18,16,32,32,32,1,15,-3,23,37,45,27,9,28,-3,32,30,324
35,28,9,19,22,18,28,31,40,32,-1,22,8,25,37,40,23,19,31,4,41,37,271
27,28,14,16,25,18,37,28,46,32,-1,28,18,26,38,34,22,29,33,9,44,41,206
20,30,17,11,27,18,43,23,47,30,1,30,24,24,38,30,22,36,34,13,41,42,131
17,32,19,6,29,19,44,20,42,29,5,29,25,23,37,26,24,39,35,18,34,41,54
19,34,22,2,32,22,40,18,31,30,12,27,21,21,34,22,26,38,35,24,28,37,-18
21,35,26,0,34,26,32,18,19,31,18,27,15,20,30,17,27,34,34,29,22,30,-81
23,34,31,1,36,29,25,21,10,33,23,30,10,21,26,15,27,31,31,33,18,20,-127
26,33,36,5,36,29,23,24,5,35,26,34,9,21,23,16,27,27,29,34,14,11,-157
26,31,37,6,34,27,22,23,4,35,25,36,10,20,20,18,26,25,27,31,9,3,-177
24,28,35,4,32,22,20,18,4,32,22,34,10,17,17,20,24,24,25,23,1,-3,-200
22,25,31,1,30,16,16,13,4,28,18,29,11,15,15,24,23,23,24,14,-6,-6,-229
23,25,29,1,32,12,14,13,6,23,15,22,12,18,15,30,23,23,26,10,-9,-6,-258
27,26,28,5,35,11,14,18,8,17,14,13,15,24,17,37,25,25,28,13,-7,-4,-284
31,28,28,12,38,12,16,25,11,13,14,5,17,30,20,44,27,29,27,21,0,-2,-302
31,29,28,18,40,12,20,30,12,10,16,-3,19,32,21,48,27,32,24,32,7,0,-310
27,28,25,20,37,9,24,30,12,7,16,-12,19,28,20,49,26,35,18,42,12,2,-310
17,23,17,16,30,4,24,23,11,3,14,-21,14,21,17,48,20,34,10,46,15,2,-309
6,17,7,8,21,-1,21,12,8,-2,9,-30,7,12,13,44,12,31,3,42,15,1,-310
-1,11,-1,-2,12,-7,15,3,5,-7,4,-38,0,5,10,39,3,23,-1,35,12,-2,-314
-2,8,-3,-9,5,-12,10,1,2,-13,-1,-43,-7,4,9,36,-4,13,0,26,7,-8,-317
0,6,0,-11,2,-14,7,3,0,-18,-5,-46,-11,7,10,33,-10,3,3,18,2,-16,-319
2,4,6,-11,3,-14,5,6,-4,-23,-9,-45,-14,9,9,31,-16,-2,5,11,0,-22,-321
2,-1,11,-13,6,-14,2,6,-9,-28,-12,-40,-19,8,5,27,-22,-5,4,5,-3,-25,-323
-2,-9,12,-19,10,-15,-3,3,-17,-31,-14,-33,-25,3,-1,21,-26,-3,0,1,-6,-23,-325
-7,-18,7,-26,13,-15,-8,-4,-22,-32,-14,-23,-31,-2,-7,14,-28,1,-6,-3,-7,-17,-325
-11,-26,0,-31,12,-16,-10,-15,-25,-31,-11,-14,-34,-8,-13,5,-25,6,-11,-7,-8,-11,-320
-15,-29,-7,-31,8,-18,-10,-27,-25,-27,-7,-8,-34,-12,-18,-3,-20,10,-11,-9,-9,-7,-310
-16,-27,-12,-27,1,-20,-6,-36,-23,-22,-2,-4,-33,-13,-19,-10,-11,14,-6,-10,-10,-5,-296
-12,-19,-12,-16,-4,-16,2,-38,-19,-14,5,1,-28,-7,-16,-9,-1,18,2,-9,-8,-4,-284
-2,-8,-5,0,-4,-5,13,-32,-12,-6,13,9,-18,4,-8,-2,11,25,9,-7,-2,-2,-275
11,2,4,14,0,9,25,-17,-1,2,23,21,-4,15,1,11,21,31,13,-4,6,3,-275
23,9,15,23,9,24,36,4,12,7,35,37,12,24,8,25,31,37,16,1,14,11,-281
32,12,24,28,22,40,48,28,29,10,46,53,29,30,12,35,37,41,19,8,22,21,-287
34,12,29,27,36,51,56,48,44,9,55,64,44,31,13,39,39,43,23,17,29,30,-290
29,9,29,20,49,54,56,59,53,6,55,68,52,26,9,35,35,43,26,25,31,32,-287
19,4,23,10,55,49,47,60,53,-1,46,63,51,18,3,27,27,41,28,31,28,29,-278
8,-1,15,2,54,42,33,55,43,-7,33,51,43,10,-2,20,17,36,25,35,23,24,-264
1,-4,7,-3,46,35,20,46,29,-12,19,36,33,6,-5,15,9,31,18,37,18,20,-245
-4,-4,2,-3,34,29,12,36,17,-14,5,22,25,2,-6,11,2,26,10,35,13,19,-224
-6,-2,0,1,24,23,10,27,10,-15,-5,11,18,-3,-6,6,-4,20,3,30,11,21,-205
-5,2,1,6,19,20,13,23,9,-15,-12,4,13,-8,-5,2,-9,15,-1,24,11,25,-190
-1,5,3,9,21,16,19,21,10,-13,-17,0,8,-12,-3,-4,-15,9,-2,17,12,29,-181
3,6,2,8,26,9,22,20,10,-11,-22,-2,2,-17,-2,-10,-23,5,-3,8,11,27,-175
8,5,0,1,29,-1,19,17,5,-10,-26,-5,-7,-20,-1,-14,-33,1,-4,-4,7,19,-172
13,1,-2,-9,28,-12,13,11,-3,-10,-27,-10,-18,-23,1,-14,-42,-1,-6,-14,-1,11,-167
18,-3,-2,-20,21,-22,5,3,-13,-10,-29,-16,-27,-23,2,-12,-48,-1,-10,-22,-10,2,-156
21,-6,-1,-29,11,-30,-3,-8,-22,-10,-31,-22,-33,-22,2,-10,-51,1,-14,-29,-19,-5,-138
19,-4,2,-35,2,-36,-9,-19,-27,-11,-32,-27,-38,-21,2,-8,-48,4,-18,-34,-28,-11,-121
15,0,5,-37,-2,-38,-12,-28,-31,-9,-32,-31,-38,-19,4,-7,-40,7,-20,-34,-33,-15,-113
7,6,7,-37,-1,-39,-10,-31,-33,-6,-29,-34,-34,-16,6,-8,-30,6,-21,-31,-36,-19,-111
-4,9,5,-38,-1,-41,-8,-32,-36,-6,-28,-36,-29,-12,5,-13,-22,0,-24,-27,-39,-25,-111
-16,7,1,-42,-3,-44,-4,-32,-39,-11,-29,-39,-26,-10,1,-22,-19,-11,-28,-27,-43,-31,-115
-22,0,-4,-47,-6,-47,1,-31,-40,-21,-32,-39,-24,-11,-7,-30,-20,-23,-34,-28,-47,-36,-122
-22,-7,-5,-49,-9,-48,9,-28,-39,-32,-37,-37,-21,-12,-14,-36,-21,-32,-40,-28,-47,-36,-127
-17,-9,-2,-46,-9,-44,16,-23,-36,-40,-41,-30,-16,-10,-19,-35,-19,-34,-44,-24,-43,-33,-127
-11,-6,4,-39,-6,-36,21,-19,-30,-42,-41,-22,-10,-6,-20,-30,-12,-29,-45,-17,-34,-27,-125
-3,3,10,-29,0,-24,23,-12,-22,-37,-37,-14,0,0,-13,-18,1,-19,-41,-5,-22,-19,-117
9,15,16,-16,7,-11,23,-3,-11,-27,-26,-6,12,9,-1,-2,17,-7,-30,10,-6,-9,-100
20,25,19,-1,9,0,23,6,1,-16,-14,-1,24,19,11,15,29,4,-16,25,9,1,-77
27,30,18,10,4,5,21,13,13,-9,-4,2,33,25,19,29,33,12,-2,35,20,10,-61
27,29,15,16,-5,5,20,17,26,-6,2,3,40,25,23,38,31,17,9,40,26,20,-58
23,24,10,19,-14,2,23,18,36,-5,6,2,44,21,23,44,23,19,16,41,27,28,-70
15,17,4,18,-19,-2,25,15,41,-5,5,-1,43,14,19,43,13,19,18,37,25,32,-90
1,8,-3,13,-20,-8,23,7,42,-7,-2,-8,37,3,13,33,1,14,15,29,19,28,-108
-13,-1,-10,6,-17,-15,18,-4,39,-10,-12,-16,25,-10,6,18,-9,5,8,18,10,17,-115
-20,-7,-13,3,-12,-21,14,-13,33,-12,-20,-24,12,-17,1,5,-14,-5,3,9,3,5,-108
-19,-10,-11,5,-4,-23,15,-18,27,-11,-21,-25,1,-17,1,-1,-13,-11,1,3,2,-2,-90
-14,-10,-5,9,2,-22,19,-20,22,-9,-15,-21,-6,-11,2,-2,-7,-13,0,-2,4,-5,-69
-7,-6,1,12,5,-21,21,-20,16,-4,-6,-14,-9,-3,5,-2,2,-13,1,-7,8,-3,-53
5,0,5,15,7,-19,23,-17,11,3,6,-5,-9,9,9,0,13,-13,2,-13,11,0,-48
16,6,7,17,5,-16,19,-15,4,11,15,2,-10,19,13,0,21,-14,3,-19,11,0,-53
22,9,4,16,-3,-15,8,-16,-6,17,16,2,-15,21,13,-4,24,-19,-1,-29,4,-8,-61
18,9,1,12,-14,-14,-7,-20,-18,18,10,-3,-24,17,11,-11,19,-27,-9,-40,-11,-22,-68
9,8,0,9,-21,-13,-19,-24,-27,16,2,-10,-32,11,10,-17,12,-33,-20,-48,-26,-34,-71
-2,9,4,8,-23,-9,-25,-27,-33,13,-4,-15,-34,7,11,-19,4,-37,-32,-50,-38,-41,-74
-9,10,10,8,-21,-5,-26,-31,-35,8,-8,-17,-30,5,12,-21,-2,-36,-44,-48,-47,-42,-79
-8,13,16,7,-16,-1,-24,-32,-33,0,-10,-18,-25,5,12,-21,-8,-34,-53,-46,-51,-41,-84
2,15,21,6,-11,1,-23,-31,-30,-7,-10,-17,-19,8,13,-20,-12,-31,-58,-41,-50,-38,-84
17,18,24,5,-9,2,-23,-29,-26,-11,-7,-15,-14,13,14,-15,-11,-25,-55,-32,-45,-34,-79
32,21,26,5,-10,3,-26,-25,-22,-13,-5,-13,-11,16,14,-6,-8,-16,-48,-22,-37,-29,-67
42,23,27,3,-10,4,-31,-19,-19,-12,-4,-11,-10,16,14,3,-4,-6,-37,-12,-28,-25,-48
45,24,27,1,-5,3,-33,-13,-16,-10,-6,-8,-9,17,13,11,0,3,-25,-3,-18,-18,-31
41,24,27,-1,5,3,-29,-7,-11,-7,-8,-4,-6,18,13,17,4,11,-15,3,-11,-9,-24
31,23,24,-3,16,3,-20,-1,-4,-6,-10,-1,-3,22,13,20,5,17,-7,7,-6,1,-29
20,21,19,-8,26,2,-10,5,1,-6,-11,-1,-2,26,12,21,3,18,-1,5,-4,7,-38
8,18,12,-14,31,-1,-3,9,2,-7,-11,-3,-6,28,9,19,-2,14,4,1,-6,10,-43
-3,15,6,-18,30,-5,1,12,-2,-8,-9,-6,-12,27,8,18,-5,8,8,-3,-8,10,-43
-9,14,2,-19,27,-8,2,13,-8,-6,-6,-8,-18,25,8,19,-5,2,14,-3,-8,8,-41
-10,15,-1,-17,22,-8,-1,14,-11,-1,-3,-8,-22,22,10,21,-1,-4,19,-2,-6,6,-42
-7,17,-2,-14,19,-7,0,17,-8,6,0,-4,-22,19,12,24,6,-9,23,0,-2,5,-50
-3,18,-3,-10,19,-3,7,22,2,12,4,2,-15,20,16,27,14,-10,27,1,5,7,-62
-1,20,-4,-5,22,3,20,28,17,16,9,11,-5,22,20,29,21,-7,31,4,12,11,-72
0,21,-3,-4,26,10,33,34,30,18,13,20,6,24,24,28,23,-2,34,7,18,14,-77
2,20,-1,-5,26,12,42,35,37,17,15,27,13,24,25,22,22,2,34,7,20,17,-75
6,19,3,-5,24,12,45,30,36,14,15,29,17,21,26,15,20,4,30,6,18,19,-68
12,20,7,-3,18,11,41,21,31,14,14,27,21,20,27,9,19,4,24,6,15,19,-63
19,24,11,1,11,9,33,11,24,17,15,22,24,21,29,5,21,2,18,7,13,17,-58
24,30,15,7,4,7,26,4,20,23,17,17,27,24,31,4,26,0,13,7,13,15,-52
26,35,19,14,-1,7,23,2,18,28,20,13,29,28,34,6,33,0,9,9,14,12,-46
24,39,24,20,-5,10,24,7,15,31,22,11,31,32,37,10,40,3,8,11,15,9,-40
21,39,26,25,-6,15,26,14,13,31,21,11,28,35,38,13,45,7,8,14,14,5,-37
18,38,27,29,-7,23,24,20,10,28,18,13,21,37,37,16,48,12,7,15,9,0,-36
17,36,27,32,-5,32,20,22,6,25,15,16,13,38,38,19,47,16,6,15,1,-5,-37
17,36,26,33,-3,39,14,20,1,22,14,16,6,39,39,23,45,19,5,14,-4,-11,-36
18,37,24,33,1,39,7,13,-3,20,11,14,-2,40,41,24,40,20,4,14,-8,-19,-30
