FP1,FP2,PG1,PG2,F7,F3,F2,F4,F8,C3,C2,C4,P3,P4,P2,T3,T4,T5,T6,O1,OZ,O2,ECG
-28,-25,-26,-30,-23,-17,-24,-17,-14,-19,-6,-3,2,-21,-27,-20,-22,3,-15,9,-1,-8,877
-40,-39,-39,-41,-36,-24,-31,-21,-11,-32,-12,-5,5,-36,-42,-29,-39,1,-21,12,-2,-4,1461
-50,-50,-48,-49,-47,-30,-39,-25,-12,-43,-18,-8,4,-48,-54,-36,-52,-4,-27,9,-5,-5,2032
-53,-54,-51,-52,-54,-31,-46,-28,-15,-49,-22,-11,1,-53,-59,-39,-59,-9,-31,2,-10,-8,2429
-47,-48,-45,-47,-52,-28,-50,-27,-17,-47,-22,-11,-1,-50,-55,-36,-56,-13,-31,-3,-14,-11,2502
-34,-35,-30,-35,-41,-20,-46,-21,-15,-39,-19,-8,1,-40,-43,-28,-46,-13,-26,-4,-14,-10,2189
-18,-20,-10,-20,-21,-7,-34,-10,-7,-27,-12,-2,8,-28,-29,-18,-34,-9,-18,2,-9,-4,1542
-4,-7,11,-5,2,5,-17,4,4,-16,-4,6,18,-18,-18,-8,-23,-2,-8,13,-1,6,718
3,-1,26,5,22,14,0,16,16,-10,1,13,27,-14,-12,-1,-17,4,0,23,7,15,-73
1,-3,31,7,33,15,12,22,23,-12,2,15,32,-16,-15,1,-20,8,3,29,12,21,-646
-7,-13,26,1,34,10,17,20,25,-20,-4,13,31,-24,-23,-1,-28,9,3,30,13,22,-917
-18,-24,16,-8,28,2,17,15,23,-31,-11,10,26,-33,-34,-4,-38,8,1,29,12,19,-925
-26,-31,5,-15,19,-5,15,9,20,-38,-18,7,21,-40,-42,-7,-44,7,-1,27,12,15,-787
-29,-35,-3,-18,12,-9,13,5,17,-41,-20,8,18,-43,-47,-7,-45,7,0,26,14,12,-617
-28,-33,-6,-17,8,-7,11,4,15,-37,-16,11,16,-44,-47,-7,-40,7,3,24,16,11,-480
-25,-30,-4,-12,8,-3,9,3,12,-29,-9,15,13,-42,-45,-4,-31,7,7,20,17,9,-393
-20,-24,-1,-8,9,3,6,3,9,-20,-1,18,10,-37,-40,-1,-20,6,10,13,16,5,-349
-16,-18,3,-4,11,7,2,2,4,-10,8,19,5,-30,-32,2,-8,4,13,5,12,0,-328
-10,-11,8,0,12,13,-1,3,1,0,16,19,1,-20,-22,5,4,2,15,-2,7,-4,-315
-5,-3,11,5,13,18,-2,5,0,10,24,21,-1,-9,-9,8,16,1,18,-6,4,-7,-302
0,4,14,10,15,24,-1,10,2,20,31,23,0,2,3,11,27,1,20,-6,4,-7,-287
2,9,15,16,16,29,1,15,5,27,38,25,2,11,11,12,35,2,23,-4,5,-5,-268
3,11,15,22,16,33,3,20,9,32,41,27,4,16,15,11,39,3,26,-1,9,-2,-241
4,10,14,29,16,34,5,22,13,34,42,28,7,18,15,11,40,4,27,3,12,1,-205
5,10,12,34,14,32,6,22,14,34,40,27,9,18,12,11,39,4,28,6,15,4,-169
8,10,11,37,12,29,6,19,15,33,36,24,10,19,10,12,37,5,27,10,17,6,-138
13,13,10,38,8,24,5,15,14,31,31,21,13,21,11,15,36,6,25,13,18,9,-113
18,16,8,36,4,18,2,11,13,28,24,16,15,23,14,18,35,7,21,15,18,12,-88
20,18,4,28,-1,10,-3,5,13,23,14,10,18,24,16,19,32,7,14,16,17,15,-60
18,16,-2,17,-7,0,-7,1,12,13,3,3,21,23,16,19,25,6,6,18,16,19,-30
12,12,-9,4,-10,-9,-9,-3,13,2,-11,-3,23,21,13,16,16,5,-3,19,13,23,-3
2,5,-15,-9,-10,-19,-7,-5,14,-11,-25,-10,24,15,7,11,3,3,-12,18,9,24,20
-9,-4,-21,-22,-8,-29,-3,-8,13,-24,-39,-18,19,6,-2,3,-12,0,-21,13,2,20,44
-19,-15,-25,-33,-6,-38,1,-12,9,-37,-51,-28,9,-6,-13,-6,-28,-6,-31,4,-8,11,74
-27,-24,-27,-43,-4,-47,4,-19,-1,-47,-61,-40,-6,-20,-24,-15,-43,-13,-40,-8,-21,-5,112
-32,-32,-28,-51,-4,-54,4,-27,-14,-54,-68,-52,-23,-33,-34,-22,-54,-21,-46,-21,-34,-24,154
-33,-37,-28,-56,-6,-59,2,-35,-30,-57,-72,-63,-42,-42,-40,-26,-60,-29,-50,-34,-46,-43,197
-32,-38,-26,-57,-9,-60,-4,-42,-45,-56,-72,-71,-57,-44,-43,-27,-59,-35,-51,-45,-55,-59,238
-28,-35,-23,-53,-10,-56,-9,-45,-57,-51,-67,-72,-68,-40,-41,-24,-52,-40,-48,-54,-60,-70,281
-22,-28,-17,-45,-9,-47,-13,-43,-62,-41,-57,-67,-73,-32,-34,-19,-39,-41,-41,-59,-59,-76,326
-15,-20,-12,-34,-7,-34,-15,-36,-62,-29,-43,-57,-72,-21,-25,-12,-23,-40,-32,-61,-55,-76,373
-10,-12,-6,-20,-5,-20,-15,-27,-57,-14,-27,-45,-67,-10,-14,-5,-6,-37,-23,-58,-47,-71,427
-5,-5,-3,-7,-3,-7,-14,-17,-50,0,-10,-31,-60,1,-4,2,12,-31,-13,-52,-39,-64,486
-3,0,-1,6,-3,4,-14,-10,-43,13,6,-19,-53,12,7,8,28,-25,-5,-46,-31,-57,543
-2,2,-1,18,-5,12,-17,-6,-39,23,18,-10,-48,23,15,13,42,-20,0,-42,-26,-51,593
-2,4,-2,26,-9,16,-24,-7,-37,30,27,-4,-46,32,22,18,52,-17,4,-41,-23,-47,632
-2,4,-3,32,-14,17,-32,-10,-37,34,33,-1,-46,39,25,21,56,-15,7,-41,-21,-45,666
-2,2,-4,33,-20,15,-41,-14,-38,32,35,1,-44,40,25,23,55,-12,8,-40,-19,-42,697
-5,-3,-6,29,-25,12,-48,-18,-38,27,33,1,-42,35,20,22,48,-10,8,-37,-16,-37,728
-10,-11,-9,22,-29,7,-52,-21,-36,17,27,-1,-37,23,11,18,36,-9,6,-33,-12,-32,760
-15,-19,-12,13,-31,1,-51,-23,-33,6,18,-4,-32,8,1,13,22,-9,2,-28,-8,-28,788
-19,-27,-14,6,-31,-6,-46,-25,-30,-4,8,-9,-28,-6,-9,6,7,-10,-3,-27,-8,-24,805
-21,-32,-16,1,-30,-12,-41,-26,-28,-13,-2,-15,-26,-17,-16,0,-6,-14,-9,-27,-10,-24,808
-20,-33,-16,-1,-28,-17,-35,-27,-26,-19,-9,-19,-25,-22,-21,-5,-16,-17,-14,-28,-13,-23,794
-17,-32,-15,-1,-25,-20,-30,-27,-24,-21,-12,-22,-23,-23,-23,-7,-22,-19,-18,-26,-14,-22,767
-14,-31,-14,-2,-24,-23,-26,-27,-21,-23,-14,-22,-19,-23,-23,-8,-27,-19,-19,-23,-14,-19,728
-14,-31,-15,-5,-23,-25,-23,-27,-18,-26,-15,-20,-15,-24,-25,-9,-32,-17,-19,-18,-11,-14,675
-16,-33,-17,-10,-22,-26,-19,-24,-13,-29,-16,-17,-9,-27,-27,-11,-36,-16,-18,-14,-7,-7,609
-19,-34,-18,-15,-17,-23,-15,-18,-6,-31,-16,-11,-2,-30,-29,-12,-39,-15,-15,-11,-3,0,531
-20,-35,-16,-18,-9,-17,-6,-7,4,-32,-13,-3,7,-32,-31,-12,-39,-13,-10,-8,2,8,439
-20,-33,-11,-17,3,-7,5,7,16,-30,-9,6,18,-31,-30,-11,-36,-12,-4,-5,7,16,335
-17,-28,-4,-14,16,5,18,22,28,-25,-2,15,27,-27,-27,-9,-30,-11,3,0,11,24,224
-10,-20,6,-6,29,17,30,36,38,-17,6,23,35,-22,-21,-7,-20,-9,9,5,14,30,113
-1,-10,16,4,39,29,39,47,45,-7,15,30,38,-17,-15,-5,-10,-8,14,8,16,33,6
9,-1,25,15,44,38,44,52,46,3,23,35,36,-14,-10,-5,1,-8,17,10,16,31,-97
19,7,32,26,44,44,43,52,42,12,30,36,29,-11,-5,-5,9,-8,18,10,14,26,-191
27,14,38,37,41,47,36,47,32,20,36,36,20,-9,-1,-4,15,-8,18,8,11,17,-280
34,19,42,46,36,49,26,41,20,27,41,35,10,-4,4,-1,21,-7,18,5,9,8,-364
40,24,45,54,31,49,15,34,8,33,44,34,1,3,9,4,27,-6,20,2,9,-1,-444
42,28,45,58,28,48,4,28,-3,38,47,34,-6,10,15,12,35,-3,24,-2,10,-8,-513
43,30,43,59,25,45,-5,22,-11,42,49,35,-12,17,20,20,43,0,29,-6,11,-14,-566
41,30,39,56,22,43,-11,18,-16,46,52,36,-16,23,24,27,51,4,36,-9,14,-17,-603
36,28,34,51,20,41,-12,15,-16,49,55,36,-17,25,25,33,57,8,43,-10,17,-17,-628
29,22,26,43,18,36,-11,12,-15,48,54,34,-17,24,23,35,58,12,46,-10,20,-15,-644
20,15,19,34,15,30,-8,8,-13,43,49,29,-17,20,19,33,54,13,45,-9,20,-12,-657
10,7,12,24,13,22,-6,4,-13,35,40,21,-18,13,12,30,46,14,40,-8,18,-10,-668
2,-1,8,17,12,14,-4,0,-13,25,29,13,-18,7,5,26,35,12,32,-8,14,-9,-675
-4,-7,6,14,12,8,-2,-3,-12,16,18,6,-16,1,-1,21,25,10,25,-8,11,-8,-675
-6,-11,7,14,14,4,1,-3,-9,9,9,2,-11,-2,-5,18,17,9,20,-5,10,-4,-667
-5,-12,11,16,18,3,7,0,-2,4,4,1,-3,-4,-7,16,12,8,17,1,11,2,-653
-3,-12,15,17,21,2,15,4,7,1,0,2,7,-6,-7,14,7,9,17,8,14,10,-633
-2,-11,17,15,24,1,24,9,17,-3,-5,2,16,-8,-7,11,1,8,16,14,16,19,-611
0,-9,18,10,26,0,31,12,26,-8,-9,1,23,-10,-7,7,-6,7,13,17,17,25,-588
1,-7,17,3,27,-1,37,15,32,-14,-15,-1,26,-15,-8,3,-15,4,9,17,15,28,-568
1,-5,14,-6,29,-2,39,18,34,-21,-21,-3,26,-21,-11,-2,-25,-1,3,13,11,28,-549
1,-4,12,-14,32,-1,39,21,34,-27,-24,-4,23,-28,-14,-8,-32,-5,-3,7,7,25,-533
1,-4,10,-19,35,2,40,26,35,-30,-25,-2,21,-33,-16,-12,-37,-8,-8,1,3,22,-523
-1,-5,8,-22,39,6,39,31,34,-32,-26,0,19,-36,-19,-15,-38,-10,-12,-3,1,20,-518
-4,-7,7,-24,41,9,38,34,33,-35,-26,3,17,-37,-21,-17,-38,-12,-15,-5,-2,18,-514
-8,-10,5,-25,40,11,36,35,30,-38,-27,3,15,-36,-23,-17,-36,-13,-18,-6,-4,17,-508
-12,-13,3,-25,37,10,31,32,26,-41,-29,2,13,-35,-26,-16,-36,-15,-20,-7,-8,14,-500
-15,-16,0,-26,32,5,24,26,19,-45,-32,-2,9,-34,-30,-16,-36,-17,-24,-9,-12,10,-487
-16,-17,-3,-25,25,-1,15,17,11,-46,-34,-8,3,-34,-32,-17,-36,-20,-27,-12,-16,3,-467
-15,-17,-5,-23,18,-8,5,7,0,-44,-34,-13,-5,-33,-32,-17,-35,-22,-29,-17,-20,-5,-443
-11,-13,-7,-20,11,-15,-5,-3,-11,-39,-32,-18,-15,-30,-29,-17,-32,-23,-30,-22,-22,-15,-420
-6,-8,-9,-17,3,-21,-15,-14,-23,-32,-29,-21,-24,-25,-24,-15,-27,-22,-29,-26,-23,-24,-403
-1,-3,-11,-15,-5,-26,-23,-24,-34,-26,-25,-23,-33,-20,-17,-14,-21,-20,-27,-30,-22,-31,-393
-1,-2,-15,-17,-13,-32,-30,-33,-42,-24,-24,-26,-40,-16,-14,-14,-17,-19,-25,-33,-22,-36,-386
-6,-6,-21,-23,-21,-39,-34,-42,-48,-27,-27,-31,-44,-17,-16,-17,-18,-20,-27,-34,-23,-39,-379
-18,-17,-29,-34,-29,-48,-35,-48,-50,-37,-34,-38,-46,-25,-25,-23,-25,-21,-30,-32,-25,-39,-369
-32,-32,-38,-47,-34,-56,-33,-52,-47,-50,-44,-46,-45,-36,-38,-29,-34,-22,-35,-26,-27,-36,-357
-46,-46,-44,-58,-36,-60,-28,-51,-40,-62,-52,-50,-39,-47,-51,-33,-44,-22,-38,-16,-27,-29,-344
-56,-56,-47,-65,-33,-60,-20,-47,-30,-70,-57,-51,-31,-54,-58,-34,-49,-19,-38,-4,-25,-21,-330
-60,-59,-45,-66,-27,-56,-12,-39,-20,-70,-56,-47,-22,-55,-58,-31,-47,-16,-35,6,-20,-12,-316
-58,-57,-39,-63,-20,-50,-5,-32,-11,-65,-50,-40,-14,-51,-51,-26,-41,-12,-30,13,-15,-6,-303
-55,-52,-33,-57,-16,-44,-1,-26,-6,-57,-42,-33,-10,-43,-41,-21,-33,-10,-26,13,-11,-2,-284
-52,-48,-29,-53,-16,-42,-3,-26,-9,-51,-37,-30,-12,-36,-33,-20,-27,-11,-25,8,-12,-5,-254
-52,-47,-31,-54,-22,-46,-12,-33,-18,-49,-39,-33,-19,-33,-31,-22,-25,-15,-27,-2,-17,-12,-214
-53,-49,-35,-57,-31,-53,-25,-43,-29,-52,-45,-39,-29,-34,-34,-27,-26,-21,-32,-13,-26,-23,-168
-54,-51,-39,-59,-39,-58,-35,-51,-39,-57,-52,-47,-38,-36,-38,-31,-29,-27,-38,-23,-34,-32,-123
-52,-51,-40,-58,-41,-58,-39,-53,-42,-58,-55,-50,-41,-36,-41,-34,-30,-32,-41,-29,-40,-36,-84
-45,-47,-35,-51,-36,-49,-35,-46,-37,-54,-51,-47,-38,-33,-40,-34,-26,-35,-40,-30,-41,-35,-56
-35,-39,-25,-38,-25,-34,-24,-32,-25,-44,-40,-38,-30,-25,-33,-30,-19,-35,-36,-27,-38,-29,-39
-24,-28,-14,-23,-13,-17,-12,-15,-11,-31,-26,-26,-20,-16,-24,-26,-9,-34,-30,-22,-33,-21,-32
-14,-18,-4,-10,-3,-1,-3,-1,0,-18,-12,-15,-13,-8,-14,-22,1,-31,-24,-19,-27,-14,-26
-7,-12,0,-3,1,7,-2,5,2,-8,-4,-10,-12,-3,-7,-19,7,-30,-22,-19,-24,-12,-10
-6,-10,-2,-3,-3,7,-8,3,-2,-4,-3,-10,-15,-2,-4,-19,9,-30,-22,-23,-25,-15,23
-10,-13,-8,-9,-12,1,-17,-4,-11,-6,-7,-13,-20,-5,-5,-19,7,-29,-24,-26,-26,-18,68
-15,-18,-17,-17,-22,-8,-25,-14,-18,-9,-12,-16,-22,-9,-8,-18,4,-26,-24,-26,-25,-19,117
-22,-22,-25,-26,-31,-16,-29,-21,-21,-14,-15,-15,-20,-11,-12,-14,1,-21,-19,-21,-20,-15,159
-28,-25,-31,-33,-36,-22,-28,-24,-19,-18,-16,-10,-13,-12,-15,-9,0,-13,-12,-13,-11,-8,180
-32,-27,-34,-38,-37,-25,-23,-23,-14,-21,-14,-2,-4,-12,-18,-4,-2,-5,-2,-4,0,3,171
-35,-28,-32,-40,-33,-25,-17,-19,-6,-22,-10,6,5,-13,-20,-1,-4,2,8,4,12,13,131
-38,-29,-29,-40,-28,-25,-11,-16,-1,-24,-7,11,10,-15,-21,-2,-7,6,15,9,20,19,66
-41,-32,-26,-40,-23,-25,-9,-15,-2,-27,-8,11,10,-19,-23,-5,-13,6,16,9,22,19,-12
-45,-36,-24,-42,-21,-28,-10,-18,-7,-32,-12,6,5,-26,-28,-11,-20,2,11,7,18,14,-95
-48,-41,-23,-43,-20,-31,-11,-23,-14,-37,-18,-1,-3,-34,-33,-17,-28,-3,3,3,11,6,-175
-49,-45,-23,-44,-20,-35,-12,-27,-21,-41,-24,-9,-10,-39,-37,-20,-33,-7,-5,2,4,-1,-245
-48,-47,-22,-45,-20,-37,-9,-29,-24,-43,-29,-15,-14,-41,-39,-21,-35,-9,-11,3,0,-5,-298
-45,-46,-21,-44,-16,-36,-3,-26,-21,-43,-30,-17,-12,-39,-39,-19,-34,-8,-12,9,0,-4,-329
-40,-42,-18,-42,-10,-32,6,-18,-13,-38,-27,-14,-4,-33,-35,-14,-28,-3,-6,19,5,3,-345
-34,-35,-13,-39,-2,-25,15,-8,-1,-31,-20,-7,7,-25,-30,-8,-21,3,3,29,14,13,-350
-28,-27,-7,-35,8,-15,24,4,11,-22,-11,3,19,-18,-24,-2,-13,9,13,36,23,24,-351
-22,-18,-1,-29,17,-4,30,16,22,-12,-2,14,29,-13,-18,3,-4,14,24,39,31,33,-354
-15,-10,5,-22,26,9,35,28,31,-3,8,25,37,-10,-13,7,3,16,33,39,38,39,-359
-9,-4,10,-15,32,20,39,38,39,5,17,35,42,-9,-8,10,9,17,39,35,41,42,-366
-8,-2,13,-9,36,29,41,46,44,8,22,42,43,-9,-6,12,11,16,41,30,42,42,-373
-11,-4,13,-8,36,33,43,50,46,6,23,46,43,-10,-7,10,10,12,39,23,38,39,-375
-18,-10,10,-11,33,33,43,51,46,-1,19,45,40,-12,-11,7,3,7,33,15,32,34,-370
-30,-19,4,-19,28,28,42,48,44,-12,11,40,36,-17,-18,0,-6,0,23,8,24,28,-352
-42,-29,-5,-29,22,20,40,43,42,-24,2,32,33,-21,-26,-8,-17,-6,11,2,15,23,-305
-52,-36,-15,-39,14,11,38,37,41,-34,-8,23,31,-26,-33,-16,-26,-10,-1,0,8,21,-193
-58,-42,-25,-47,6,2,37,30,39,-41,-17,14,31,-30,-37,-23,-32,-13,-11,3,3,21,27
-62,-46,-36,-53,-5,-8,33,22,37,-45,-24,6,31,-33,-40,-27,-34,-14,-19,8,0,22,387
-65,-49,-46,-58,-18,-19,26,12,33,-48,-30,-2,30,-37,-43,-30,-35,-15,-25,13,-2,23,892
-67,-53,-57,-63,-35,-30,13,-1,24,-51,-36,-9,27,-41,-46,-31,-36,-16,-29,14,-4,20,1504
-70,-57,-67,-69,-52,-41,-5,-15,11,-55,-41,-15,19,-47,-51,-32,-40,-19,-32,9,-7,14,2117
-73,-61,-72,-73,-66,-50,-25,-28,-3,-59,-45,-20,10,-53,-56,-31,-44,-22,-33,2,-10,6,2566
-74,-63,-72,-75,-73,-55,-40,-37,-16,-61,-46,-22,2,-55,-58,-29,-46,-22,-31,-4,-10,0,2686
-72,-63,-66,-72,-71,-55,-47,-40,-23,-59,-44,-20,-1,-55,-59,-24,-45,-19,-26,-5,-7,0,2398
-68,-60,-55,-66,-61,-50,-43,-38,-24,-54,-37,-14,1,-53,-57,-18,-41,-12,-18,0,-1,4,1748
-64,-57,-41,-57,-44,-41,-30,-30,-19,-47,-28,-5,9,-50,-55,-11,-33,-3,-8,10,8,13,894
-60,-55,-28,-47,-25,-31,-11,-18,-9,-39,-19,4,19,-46,-52,-3,-25,8,3,22,17,22,56
-57,-53,-18,-38,-8,-22,8,-6,2,-33,-11,12,27,-41,-49,3,-17,17,12,32,25,29,-565
-55,-53,-11,-31,4,-13,23,5,11,-28,-5,18,32,-36,-47,8,-11,23,19,37,30,32,-869
-52,-51,-6,-25,12,-5,31,14,19,-24,-1,22,34,-30,-43,11,-6,27,25,37,33,31,-891
-46,-47,-1,-18,17,3,35,21,24,-17,5,27,33,-22,-39,13,-1,27,31,32,34,30,-757
-39,-41,4,-11,20,11,35,26,25,-10,10,31,30,-17,-34,12,2,25,34,26,34,28,-590
-33,-35,8,-6,21,17,30,28,24,-4,14,33,27,-18,-33,9,2,21,35,18,33,25,-463
-29,-32,11,-3,21,21,26,28,21,-1,16,33,24,-23,-34,3,0,15,33,13,29,23,-392
-26,-29,13,-1,21,23,24,28,19,0,16,32,24,-29,-36,-2,-3,10,30,13,26,22,-363
-23,-27,15,1,22,26,28,30,21,1,17,31,28,-33,-36,-5,-3,8,27,19,24,25,-353
-18,-22,18,5,26,30,39,36,29,4,19,31,37,-32,-32,-4,0,10,25,30,25,33,-345
-10,-15,24,12,34,37,54,46,41,10,22,33,49,-24,-24,1,8,14,25,43,29,43,-333
0,-5,32,22,43,45,70,57,56,18,28,37,60,-13,-13,7,17,18,26,53,34,53,-322
10,4,39,32,51,52,82,66,67,26,33,40,67,-2,-2,12,25,19,27,57,37,60,-308
17,11,44,40,55,57,87,70,73,31,37,41,66,6,6,14,30,16,25,54,36,59,-283
20,14,45,44,54,59,83,68,71,34,39,40,59,11,10,13,31,10,22,44,31,53,-244
19,15,43,46,49,58,75,62,64,35,40,38,48,14,11,9,31,2,19,30,24,42,-198
17,16,41,46,43,56,63,55,54,35,41,36,37,15,10,6,29,-5,17,16,18,31,-156
17,17,39,46,37,54,53,48,45,36,43,35,28,17,9,4,29,-10,16,6,13,22,-121
18,18,39,45,33,51,44,41,36,38,44,33,22,17,9,2,28,-13,16,0,10,16,-91
20,18,39,44,29,47,37,34,29,38,45,30,19,15,8,1,26,-14,15,-3,8,12,-63
21,18,38,41,27,42,33,28,23,36,43,26,17,10,5,-2,23,-15,14,-3,7,11,-34
20,16,36,37,25,36,31,24,20,32,41,23,17,3,1,-5,19,-14,13,-1,8,12,-7
16,12,31,31,23,29,29,21,19,28,37,23,19,-3,-3,-6,15,-12,14,2,11,14,19
7,6,23,23,18,22,24,18,17,21,32,23,20,-8,-9,-7,12,-10,16,5,14,16,46
-6,-3,12,13,11,12,14,13,13,14,26,24,18,-12,-15,-6,9,-7,18,5,17,17,77
-20,-13,1,3,1,3,0,7,5,6,18,23,13,-14,-22,-4,9,-4,21,3,20,15,114
-32,-23,-10,-7,-8,-5,-14,-1,-3,-1,11,21,8,-16,-27,1,9,-1,23,1,23,12,155
