FP1,FP2,PG1,PG2,F7,F3,F2,F4,F8,C3,C2,C4,P3,P4,P2,T3,T4,T5,T6,O1,OZ,O2,ECG
-38,-20,-67,-75,-10,-52,-32,-101,-85,6,-23,-55,-64,-30,-19,-56,-9,-15,-79,-89,-55,-45,-171
-31,-12,-56,-74,-18,-31,-59,-95,-90,9,-29,-51,-49,-27,-23,-56,-4,-10,-78,-82,-56,-55,-130
-17,0,-34,-58,-20,-9,-70,-83,-84,8,-23,-41,-27,-15,-17,-48,-1,-6,-69,-65,-56,-51,-4
0,12,-6,-30,-18,12,-60,-61,-69,3,-8,-27,0,4,-3,-34,-1,0,-54,-37,-54,-37,265
11,20,20,-1,-14,27,-34,-32,-54,-5,8,-12,25,20,11,-18,-3,6,-37,-3,-53,-18,716
14,21,40,23,-11,40,0,1,-39,-12,16,0,47,26,18,-6,-7,15,-24,29,-51,4,1336
12,20,50,38,-4,52,35,33,-21,-10,16,9,67,22,17,0,-10,31,-10,56,-42,24,2032
8,22,51,47,9,65,64,61,5,2,13,20,90,14,13,6,-6,55,5,80,-23,40,2642
2,27,41,49,21,72,81,78,30,15,8,28,110,3,8,13,4,76,15,98,-4,50,2973
-9,26,18,44,26,67,76,76,45,17,-1,28,117,-12,1,18,10,82,15,104,4,51,2874
-27,18,-11,37,22,50,53,56,48,6,-11,19,104,-27,-6,22,9,72,6,96,-2,42,2318
-43,10,-35,34,17,30,23,30,41,-11,-21,8,79,-36,-9,27,5,53,-4,81,-12,25,1436
-53,3,-47,35,11,14,-5,7,28,-28,-29,-2,49,-36,-5,32,0,32,-9,61,-19,6,460
-50,-1,-47,39,4,3,-25,-8,14,-40,-33,-10,16,-29,1,33,-9,14,-10,37,-17,-6,-368
-38,-3,-38,41,-3,-2,-36,-16,5,-43,-31,-12,-15,-14,6,31,-20,3,-6,11,-6,-10,-883
-20,-4,-27,36,-11,-6,-40,-21,0,-41,-26,-11,-44,1,6,23,-31,-6,-1,-16,9,-10,-1046
-5,-5,-20,20,-21,-17,-42,-27,-6,-39,-24,-13,-69,9,1,8,-39,-17,-3,-44,18,-11,-950
5,-4,-17,-1,-30,-33,-44,-33,-14,-41,-28,-19,-88,11,-4,-9,-42,-33,-10,-66,18,-14,-745
12,1,-12,-19,-31,-45,-40,-37,-21,-41,-32,-24,-94,11,-4,-17,-39,-46,-14,-74,12,-19,-552
20,10,-5,-29,-18,-46,-26,-35,-24,-36,-33,-26,-84,11,2,-15,-29,-51,-9,-66,6,-24,-425
27,19,4,-32,6,-41,-7,-30,-22,-27,-32,-25,-64,11,12,-6,-14,-48,5,-50,2,-28,-363
30,25,15,-30,27,-34,5,-24,-21,-19,-28,-24,-42,10,21,1,2,-36,22,-35,-4,-31,-340
27,23,24,-31,33,-29,5,-21,-25,-15,-24,-25,-26,6,24,3,13,-24,34,-25,-13,-31,-330
16,13,29,-37,22,-26,-5,-21,-33,-18,-20,-29,-20,-2,16,-4,14,-20,35,-24,-25,-32,-315
1,-1,27,-49,0,-25,-18,-22,-44,-22,-15,-34,-19,-11,2,-18,7,-25,27,-28,-37,-34,-294
-11,-12,23,-58,-20,-19,-26,-22,-55,-23,-6,-33,-16,-14,-11,-30,1,-31,14,-29,-44,-36,-275
-11,-13,20,-58,-27,-4,-20,-16,-59,-18,12,-21,-4,-6,-15,-30,2,-29,5,-18,-38,-36,-258
-3,-5,21,-47,-20,18,-4,-6,-54,-5,35,0,13,11,-8,-17,16,-20,7,-3,-21,-35,-241
7,8,21,-31,-1,36,10,5,-44,9,52,23,24,29,4,2,37,-9,20,5,-4,-38,-221
11,21,18,-16,20,44,12,18,-32,20,58,38,27,41,17,21,60,0,41,5,7,-41,-202
12,33,15,0,34,45,6,34,-13,30,58,43,26,46,28,40,79,5,62,3,13,-37,-184
14,44,10,21,37,47,1,52,15,41,57,43,23,48,38,60,87,4,75,8,22,-21,-167
20,52,2,43,33,54,3,65,48,54,56,44,21,51,45,78,84,4,78,18,33,0,-146
29,58,-7,67,29,64,12,70,78,66,57,49,19,52,49,92,77,12,71,30,44,19,-123
35,59,-10,90,25,74,23,67,100,72,60,58,20,55,51,105,72,30,59,42,55,31,-100
32,54,-9,107,23,78,33,60,106,71,63,68,23,55,48,112,70,52,48,48,66,32,-81
19,41,-12,113,23,72,39,51,95,64,64,73,24,51,42,110,70,67,43,45,75,24,-66
4,26,-21,103,27,56,40,43,76,58,65,72,23,45,33,101,69,72,46,37,78,14,-52
-8,14,-29,84,32,37,39,40,56,55,68,66,22,39,27,88,67,67,56,32,74,8,-39
-14,5,-30,58,33,18,36,41,36,53,70,53,20,34,21,70,62,53,65,32,64,9,-27
-14,-1,-24,28,30,0,30,39,16,45,66,36,12,27,16,47,52,30,66,32,48,13,-16
-9,-5,-15,0,23,-17,24,33,0,31,54,19,-3,19,10,21,38,5,59,27,27,17,-5
0,-8,-5,-21,16,-30,19,23,-13,14,36,5,-16,10,4,-5,23,-19,47,18,6,20,7
6,-11,-1,-36,7,-35,19,12,-24,-1,15,-5,-21,1,-3,-29,8,-41,32,8,-8,20,21
6,-16,-6,-44,-2,-30,23,-3,-29,-10,-4,-5,-18,-11,-11,-47,-7,-57,14,-1,-10,16,39
5,-17,-13,-47,-13,-14,26,-19,-28,-10,-17,6,-12,-22,-16,-54,-13,-60,-2,-11,-5,9,63
5,-13,-10,-42,-25,12,25,-32,-23,-5,-20,22,-7,-29,-16,-51,-9,-49,-10,-20,2,0,89
4,-5,10,-35,-38,41,19,-39,-19,-1,-13,36,-5,-31,-15,-42,0,-32,-14,-28,8,-9,115
5,4,41,-25,-46,65,11,-40,-16,0,1,43,-2,-25,-12,-31,10,-10,-17,-34,16,-12,138
11,16,71,-15,-48,79,5,-32,-12,-1,19,44,1,-11,-7,-21,15,11,-19,-37,27,-7,158
20,27,92,-6,-44,83,2,-19,-9,-1,33,38,4,4,0,-14,15,25,-19,-36,36,3,176
28,32,93,-1,-39,78,1,-1,-11,-1,35,25,9,15,4,-13,9,29,-18,-30,36,17,194
32,33,77,4,-34,72,-1,22,-16,1,24,9,15,20,9,-12,4,32,-13,-17,29,29,216
35,34,53,15,-26,68,-5,41,-18,4,7,-3,21,20,16,-7,8,34,-4,-1,19,34,243
38,34,35,31,-14,65,-7,52,-15,7,-9,-9,23,20,25,2,22,34,11,11,11,28,270
47,37,29,52,4,67,-5,55,-2,12,-15,-5,26,25,39,16,44,35,30,20,12,14,295
63,48,36,79,31,76,6,60,24,26,-7,10,35,40,56,38,69,41,53,34,33,2,317
82,63,53,105,58,84,24,68,56,43,10,32,46,59,72,59,90,51,74,51,67,-3,337
99,77,71,122,78,87,47,76,84,55,27,53,54,71,86,75,101,56,89,64,99,0,360
112,86,81,125,91,85,70,84,102,60,37,66,59,75,95,85,102,58,98,73,116,11,388
120,88,79,117,99,81,90,92,108,57,40,67,63,74,100,88,93,59,103,82,117,27,421
119,77,62,96,103,72,103,91,103,48,33,52,60,67,95,81,75,56,101,83,104,34,461
107,56,36,65,100,56,104,73,88,31,18,27,45,56,81,62,52,43,88,72,78,27,502
87,29,10,30,89,35,93,43,67,9,1,1,18,42,61,36,27,26,64,51,45,9,542
63,2,-11,0,68,11,72,12,43,-11,-12,-19,-18,29,38,10,1,8,35,28,10,-11,575
38,-22,-22,-19,43,-12,48,-13,16,-26,-21,-31,-56,18,15,-10,-24,-8,4,6,-22,-24,600
18,-38,-22,-29,18,-36,25,-34,-9,-36,-27,-31,-84,9,-3,-20,-44,-21,-22,-17,-49,-31,617
3,-45,-18,-35,-2,-58,7,-50,-30,-40,-31,-24,-96,1,-13,-23,-54,-30,-40,-39,-69,-33,625
-10,-48,-19,-43,-18,-77,-9,-59,-49,-44,-38,-17,-94,-7,-21,-25,-59,-36,-50,-58,-83,-36,625
-22,-51,-32,-56,-29,-89,-22,-64,-65,-51,-49,-18,-84,-16,-34,-29,-63,-42,-57,-71,-95,-42,620
-33,-54,-50,-72,-37,-91,-35,-66,-79,-63,-63,-22,-67,-26,-48,-35,-66,-46,-63,-76,-102,-49,613
-43,-55,-66,-85,-45,-83,-45,-65,-90,-77,-70,-27,-47,-32,-60,-43,-64,-45,-68,-68,-104,-52,597
-49,-54,-74,-89,-50,-69,-51,-62,-96,-88,-69,-28,-27,-29,-67,-52,-58,-36,-70,-48,-100,-51,567
-48,-49,-70,-84,-51,-49,-50,-57,-94,-91,-61,-23,-9,-21,-67,-54,-46,-18,-67,-23,-90,-47,519
-40,-40,-53,-69,-49,-25,-44,-52,-83,-85,-50,-15,7,-9,-58,-50,-29,5,-57,0,-75,-43,457
-31,-30,-33,-50,-48,-4,-35,-46,-70,-72,-39,-8,17,2,-43,-40,-12,24,-41,16,-58,-41,382
-25,-22,-18,-31,-52,10,-27,-39,-60,-61,-28,-5,14,10,-25,-25,-1,32,-25,22,-46,-40,299
-21,-15,-14,-13,-54,21,-20,-31,-50,-54,-14,-6,4,13,-7,-5,2,27,-12,20,-39,-37,216
-16,-9,-17,3,-54,32,-14,-22,-41,-50,-1,-10,-8,14,8,17,1,11,-6,14,-38,-28,133
-13,-3,-24,13,-51,38,-14,-15,-36,-48,11,-15,-16,13,18,31,1,-10,-7,11,-37,-16,46
-15,-1,-31,12,-47,33,-17,-12,-33,-44,17,-23,-23,9,20,30,4,-28,-10,7,-33,-5,-45
-19,-5,-38,1,-41,17,-24,-14,-30,-37,13,-36,-30,-2,14,16,5,-40,-14,-2,-25,-2,-134
-27,-17,-45,-18,-36,-8,-31,-22,-29,-30,-3,-53,-40,-17,-1,-9,1,-50,-17,-20,-16,-6,-217
-37,-35,-55,-39,-30,-38,-39,-36,-36,-24,-26,-69,-54,-35,-17,-37,-12,-56,-16,-44,-11,-16,-290
-48,-53,-67,-52,-21,-64,-45,-53,-47,-18,-48,-81,-72,-52,-29,-59,-30,-58,-9,-68,-11,-27,-352
-52,-64,-75,-55,-8,-80,-47,-65,-54,-13,-60,-83,-88,-61,-34,-70,-49,-58,2,-87,-12,-36,-398
-47,-66,-74,-51,4,-80,-43,-68,-52,-8,-62,-76,-93,-59,-31,-73,-58,-57,11,-92,-14,-39,-432
-35,-61,-64,-46,11,-67,-38,-66,-47,-4,-56,-61,-89,-50,-26,-72,-57,-54,15,-86,-15,-35,-460
-22,-55,-50,-43,10,-47,-33,-62,-41,-1,-46,-45,-78,-38,-22,-69,-52,-49,10,-75,-14,-27,-484
-7,-48,-31,-41,1,-28,-28,-55,-33,0,-33,-29,-60,-23,-21,-65,-46,-40,-2,-66,-6,-16,-503
8,-41,-11,-38,-12,-12,-21,-51,-25,-1,-20,-12,-38,-7,-21,-58,-38,-27,-16,-63,5,-5,-519
18,-35,5,-35,-20,-2,-15,-54,-20,-5,-12,6,-19,3,-22,-51,-28,-13,-30,-68,12,-1,-532
23,-31,20,-31,-21,1,-11,-59,-18,-10,-6,23,-7,5,-23,-42,-15,-1,-37,-73,11,-3,-541
28,-23,38,-24,-17,2,-7,-55,-18,-10,3,35,3,8,-18,-28,3,12,-32,-68,7,-6,-546
37,-9,60,-15,-10,7,1,-40,-17,-2,19,39,16,19,-9,-10,26,25,-18,-47,6,-7,-544
50,9,82,-6,1,20,8,-16,-15,12,36,38,33,38,4,10,51,39,1,-17,6,-8,-538
60,29,94,5,12,37,8,8,-13,29,51,33,49,60,18,31,69,52,23,11,5,-9,-528
64,46,94,16,21,49,-4,27,-10,39,58,26,59,81,30,51,77,62,43,30,1,-8,-516
57,55,83,25,24,50,-26,35,-11,39,57,17,61,91,36,64,77,65,56,38,-5,-10,-501
40,54,62,28,20,39,-51,32,-17,30,45,9,58,88,33,67,70,56,58,37,-11,-19,-486
18,43,36,27,11,17,-72,18,-26,15,24,1,49,70,24,61,59,34,51,28,-18,-32,-474
-5,27,12,23,0,-7,-83,2,-32,2,3,-6,30,44,11,48,49,8,40,21,-23,-42,-466
-20,14,-3,22,-9,-24,-81,-4,-33,-3,-12,-13,11,21,0,36,42,-13,30,24,-22,-43,-461
-22,10,-6,29,-9,-26,-68,4,-22,3,-15,-11,0,8,-2,31,44,-21,26,37,-7,-31,-457
-11,17,0,45,5,-14,-48,25,3,21,-7,-3,1,9,6,38,53,-16,33,57,18,-9,-450
5,30,11,63,27,6,-25,50,34,45,8,5,8,19,23,52,60,-2,45,75,47,20,-441
18,40,18,76,45,25,-4,69,58,63,24,5,20,29,41,68,59,13,56,88,73,45,-430
24,40,16,79,54,40,12,76,71,71,33,-3,33,32,54,80,44,23,60,89,91,60,-417
16,29,6,68,53,42,24,65,70,66,31,-16,38,25,58,79,18,20,52,73,96,62,-404
-3,8,-8,43,43,31,30,35,58,49,21,-30,28,6,52,65,-14,4,32,41,83,53,-395
-28,-18,-21,9,26,11,28,-3,35,23,10,-40,6,-18,37,40,-45,-20,4,4,52,41,-388
-49,-41,-27,-25,6,-11,18,-38,9,-3,6,-39,-17,-38,17,13,-67,-44,-27,-30,15,30,-380
-59,-54,-25,-52,-14,-28,3,-65,-15,-18,12,-30,-33,-48,-1,-14,-74,-63,-57,-55,-18,22,-371
-56,-55,-17,-71,-31,-38,-14,-83,-34,-22,26,-20,-43,-47,-14,-38,-70,-74,-80,-72,-46,16,-361
-42,-46,-10,-83,-46,-38,-31,-90,-48,-18,40,-15,-50,-40,-21,-58,-59,-75,-93,-82,-69,13,-350
-25,-31,-6,-87,-55,-33,-47,-86,-56,-12,49,-16,-53,-29,-23,-72,-45,-66,-93,-84,-86,10,-338
-6,-10,-6,-81,-53,-23,-57,-74,-55,-2,51,-19,-47,-13,-19,-77,-29,-50,-82,-75,-95,7,-327
14,15,-2,-65,-41,-8,-55,-57,-44,10,50,-16,-29,10,-7,-71,-10,-31,-63,-53,-93,2,-317
33,38,6,-39,-23,13,-44,-37,-29,22,48,-8,0,33,9,-56,8,-13,-40,-24,-83,-5,-309
46,51,16,-11,-5,36,-33,-21,-17,33,42,1,29,50,22,-42,18,0,-25,1,-72,-15,-301
48,50,20,12,6,53,-31,-15,-15,37,27,6,44,51,26,-35,17,4,-23,9,-64,-31,-292
36,37,20,27,7,63,-39,-16,-24,27,3,6,39,36,20,-36,7,-2,-33,-1,-62,-51,-283
13,17,17,34,3,64,-52,-20,-38,8,-24,-1,18,9,9,-38,-8,-14,-47,-22,-64,-69,-274
-8,1,14,36,0,57,-60,-19,-48,-11,-43,-8,-5,-16,0,-35,-20,-25,-56,-38,-63,-78,-264
-15,-2,15,38,9,48,-53,-10,-44,-22,-46,-11,-19,-28,-2,-19,-21,-26,-56,-34,-53,-74,-256
-5,10,21,44,27,43,-30,6,-19,-23,-34,-7,-15,-25,8,9,-7,-14,-42,-6,-31,-58,-254
15,28,30,51,48,39,2,23,17,-16,-18,-3,-1,-11,24,39,13,4,-17,33,-4,-33,-257
35,42,35,54,62,34,29,32,51,-7,-8,-3,13,6,38,62,26,20,8,62,16,-9,-262
46,46,33,52,65,23,44,29,68,-2,-12,-8,15,18,45,72,25,31,28,69,23,1,-266
44,43,27,47,58,11,45,17,68,-3,-26,-18,3,23,47,71,13,33,40,51,14,-3,-266
35,37,24,40,47,-1,40,5,53,-6,-40,-29,-19,22,47,64,-4,26,43,21,0,-14,-259
26,29,23,29,36,-12,35,-3,24,-7,-42,-42,-44,20,44,53,-21,9,35,-11,-12,-23,-247
21,21,21,10,27,-23,29,-8,-17,-6,-34,-56,-70,16,39,38,-37,-15,17,-37,-21,-24,-230
22,12,17,-14,16,-33,21,-11,-56,-6,-22,-67,-90,9,29,20,-48,-35,-6,-52,-26,-16,-213
25,2,8,-38,4,-41,10,-15,-83,-10,-15,-73,-102,1,16,1,-52,-45,-28,-58,-27,0,-199
26,-12,-6,-58,-8,-50,-2,-23,-95,-16,-14,-73,-103,-8,0,-22,-53,-44,-46,-61,-24,15,-190
23,-27,-24,-74,-21,-60,-14,-37,-94,-23,-19,-65,-95,-17,-18,-46,-56,-35,-60,-63,-25,22,-183
14,-38,-41,-84,-29,-70,-22,-54,-81,-30,-26,-52,-78,-25,-33,-70,-59,-22,-69,-60,-33,21,-178
5,-42,-49,-88,-30,-75,-22,-64,-60,-35,-31,-38,-57,-30,-42,-89,-58,-9,-71,-49,-43,12,-174
-1,-39,-46,-85,-24,-72,-18,-63,-42,-37,-33,-28,-35,-28,-44,-99,-53,-1,-66,-30,-53,1,-170
1,-29,-33,-74,-16,-59,-13,-51,-34,-35,-33,-18,-11,-18,-38,-97,-44,5,-56,-2,-60,-8,-164
14,-11,-16,-54,-6,-33,-6,-38,-30,-25,-32,-5,15,1,-25,-83,-27,18,-40,31,-58,-14,-159
35,12,1,-27,6,-2,0,-27,-25,-7,-28,9,41,27,-4,-57,-3,37,-21,60,-46,-16,-156
54,35,11,0,15,26,4,-17,-19,12,-23,21,61,53,20,-26,23,59,-4,80,-28,-13,-155
66,53,15,20,18,44,6,-7,-12,24,-15,28,73,77,41,7,41,76,10,91,-10,-2,-157
65,62,10,28,12,47,8,5,-1,27,-8,28,76,93,54,34,45,84,21,94,5,9,-160
47,60,-4,23,3,35,6,20,12,17,-8,25,70,92,56,49,36,79,30,90,13,10,-164
18,50,-23,9,-5,15,3,40,20,-3,-19,19,57,74,49,55,21,65,37,79,16,-2,-169
-13,35,-41,-8,-7,-6,0,58,22,-28,-35,15,39,47,38,56,5,46,41,68,15,-22,-170
-38,18,-57,-24,-6,-27,-3,63,17,-50,-55,11,20,17,26,50,-7,23,39,58,13,-46,-166
-56,3,-69,-36,-1,-44,-7,54,8,-64,-73,6,0,-10,16,40,-14,0,32,48,9,-63,-158
-63,-6,-73,-41,8,-53,-11,37,3,-66,-79,-2,-15,-28,10,34,-15,-19,24,38,7,-65,-148
-58,-9,-63,-36,21,-51,-11,21,10,-57,-69,-13,-22,-32,12,37,-12,-26,19,32,9,-48,-142
-46,-5,-45,-23,39,-39,-4,11,31,-36,-50,-21,-19,-27,19,46,-9,-21,22,28,19,-19,-138
-33,-1,-29,-7,62,-22,7,5,59,-11,-31,-20,-10,-22,24,53,-11,-8,29,22,35,12,-135
-26,-2,-26,2,81,-7,16,-2,78,8,-16,-13,0,-22,19,52,-20,6,33,11,47,33,-130
-26,-11,-32,1,86,0,24,-9,78,13,-9,-4,4,-28,7,45,-33,11,28,-5,48,40,-125
-31,-27,-43,-10,73,-5,31,-18,57,4,-9,3,1,-36,-9,32,-49,5,16,-19,37,34,-116
-39,-46,-55,-27,47,-18,33,-31,22,-16,-12,6,-8,-42,-30,14,-62,-11,1,-30,15,19,-107
-49,-64,-61,-45,17,-33,26,-44,-15,-40,-12,3,-20,-47,-50,-6,-67,-29,-14,-34,-8,1,-102
-57,-75,-56,-59,-8,-44,17,-55,-42,-60,-7,-6,-31,-47,-63,-22,-58,-41,-28,-31,-28,-12,-100
-62,-75,-43,-68,-25,-48,8,-63,-54,-72,0,-16,-40,-41,-66,-30,-39,-43,-40,-20,-37,-16,-97
-65,-66,-28,-73,-32,-46,-5,-71,-54,-78,2,-22,-44,-30,-62,-34,-18,-32,-49,-7,-37,-13,-91
-69,-53,-18,-76,-34,-39,-23,-77,-45,-78,1,-20,-42,-17,-54,-35,3,-12,-55,5,-31,-7,-81
-73,-39,-11,-74,-37,-30,-42,-76,-37,-73,-2,-10,-33,-6,-43,-31,18,13,-59,11,-24,-2,-69
-81,-31,-5,-69,-44,-26,-61,-70,-32,-71,-7,3,-19,-3,-35,-26,25,36,-59,12,-21,-2,-56
-90,-29,2,-60,-52,-23,-77,-58,-28,-72,-16,16,-1,-7,-31,-23,28,54,-52,12,-18,-7,-45
-94,-28,11,-47,-54,-16,-83,-37,-16,-75,-25,27,20,-15,-29,-20,31,70,-37,20,-13,-14,-37
-91,-26,19,-32,-47,-3,-76,-11,3,-75,-31,34,38,-23,-26,-14,32,83,-17,37,-7,-19,-31
-79,-22,18,-20,-38,13,-56,14,22,-76,-34,33,53,-26,-19,-4,29,92,2,61,-1,-20,-23
-66,-16,7,-14,-30,26,-32,33,37,-76,-38,21,61,-26,-12,7,21,94,17,81,5,-20,-11
-53,-11,-14,-12,-21,31,-10,46,45,-71,-43,5,59,-25,-3,18,8,88,28,89,12,-16,10
-46,-8,-39,-13,-12,27,7,52,44,-60,-50,-12,50,-25,5,26,-10,74,33,81,17,-10,41
-47,-11,-61,-15,-7,12,16,51,36,-47,-59,-29,35,-30,8,29,-31,52,33,57,16,-3,79
-54,-21,-77,-19,-8,-13,18,45,25,-40,-67,-46,17,-38,3,25,-51,19,30,24,9,7,120
-62,-35,-83,-24,-9,-39,15,36,19,-35,-71,-61,-6,-49,-8,15,-66,-18,27,-9,-3,18,159
-69,-47,-83,-32,-8,-59,12,27,18,-31,-65,-71,-30,-58,-21,1,-76,-51,27,-32,-13,25,189
-72,-59,-81,-43,-8,-70,8,17,16,-27,-52,-80,-48,-66,-35,-17,-83,-72,27,-44,-21,25,205
-71,-68,-78,-56,-9,-75,6,4,12,-21,-32,-84,-56,-70,-46,-37,-83,-83,24,-48,-25,20,209
-63,-68,-67,-64,-9,-73,9,-9,11,-7,-10,-76,-51,-63,-47,-49,-70,-81,22,-42,-20,19,199
-46,-58,-49,-63,-6,-63,20,-22,12,14,9,-55,-33,-46,-33,-49,-49,-66,20,-29,-11,21,175
-26,-45,-30,-60,-5,-52,35,-36,8,34,18,-29,-9,-25,-15,-43,-34,-45,13,-18,-6,26,138
-8,-36,-20,-60,-12,-47,46,-54,-4,45,15,-5,11,-9,0,-39,-30,-28,0,-15,-13,28,93
1,-32,-21,-63,-29,-52,49,-69,-20,40,4,11,17,-3,6,-40,-35,-17,-20,-17,-29,26,44
-1,-30,-32,-72,-55,-63,42,-77,-41,20,-15,16,4,-7,2,-50,-46,-11,-47,-24,-52,16,-7
-13,-31,-51,-86,-84,-76,23,-81,-66,-9,-38,11,-21,-19,-11,-68,-60,-11,-78,-33,-81,-4,-54
-26,-28,-68,-91,-107,-85,-1,-79,-89,-36,-58,2,-41,-28,-24,-85,-64,-13,-105,-36,-108,-24,-94
-32,-12,-73,-83,-114,-84,-20,-70,-99,-49,-66,-3,-46,-24,-26,-91,-50,-15,-121,-26,-122,-35,-126
-32,12,-67,-67,-108,-76,-37,-58,-99,-44,-68,-4,-38,-10,-19,-88,-28,-15,-127,-11,-125,-38,-151
-29,36,-60,-53,-92,-64,-55,-49,-93,-29,-72,-7,-23,2,-7,-83,-10,-14,-126,0,-119,-40,-168
-22,57,-54,-40,-73,-49,-69,-40,-78,-11,-77,-9,-3,12,5,-76,4,-7,-117,7,-106,-41,-176
-9,76,-47,-29,-56,-33,-73,-25,-54,4,-78,-7,18,21,20,-63,13,7,-100,16,-87,-37,-176
7,91,-36,-21,-45,-16,-67,-3,-27,10,-73,-3,35,28,33,-44,20,20,-76,25,-64,-29,-169
23,101,-19,-12,-36,-1,-53,23,-3,10,-63,4,43,34,45,-21,27,29,-46,37,-41,-19,-162
36,107,3,3,-22,13,-30,50,15,9,-47,13,43,39,55,3,36,35,-13,52,-17,-8,-158
44,111,24,22,-4,26,-4,75,25,12,-28,16,35,42,62,26,43,34,18,69,6,3,-160
47,109,41,42,17,34,19,93,33,21,-12,10,18,40,67,45,46,23,40,80,26,11,-160
46,103,51,57,35,39,34,101,42,35,-2,-2,-6,34,69,53,44,9,49,79,43,17,-129
46,93,53,68,49,42,44,94,57,48,2,-13,-28,27,69,53,40,-3,45,64,55,22,-22
53,84,50,75,60,47,54,76,79,60,2,-17,-38,27,71,50,36,-9,35,41,65,30,223
