FP1,FP2,PG1,PG2,F7,F3,F2,F4,F8,C3,C2,C4,P3,P4,P2,T3,T4,T5,T6,O1,OZ,O2,ECG
-149,-166,-37,-74,-9,-30,-1,-13,-20,-74,-36,-24,-27,-137,-177,-24,-63,-20,-22,-12,-21,-15,-608
-133,-149,-33,-66,-8,-23,-5,-11,-20,-64,-25,-20,-27,-124,-160,-23,-59,-21,-24,-15,-23,-15,-589
-115,-129,-26,-55,-4,-15,-3,-8,-17,-51,-11,-15,-25,-108,-140,-21,-52,-19,-23,-13,-22,-12,-568
-96,-109,-17,-42,2,-7,4,-4,-13,-38,2,-10,-21,-90,-119,-19,-42,-16,-19,-7,-18,-8,-547
-79,-91,-10,-31,8,-1,13,1,-7,-27,13,-6,-15,-73,-100,-18,-32,-12,-14,1,-13,-2,-530
-63,-76,-4,-21,14,3,24,6,0,-18,21,0,-7,-58,-84,-16,-23,-7,-8,9,-6,5,-520
-48,-63,1,-13,18,8,32,11,6,-11,28,8,0,-47,-71,-13,-16,-2,-1,17,2,12,-517
-36,-52,6,-5,19,15,35,16,11,-6,35,16,7,-41,-62,-8,-13,2,8,22,11,19,-515
-25,-42,11,3,18,22,33,20,14,-1,42,26,11,-39,-54,-4,-13,5,16,26,18,24,-509
-16,-33,17,10,17,30,29,24,15,3,48,34,15,-40,-47,0,-16,6,22,28,25,28,-497
-11,-26,21,15,15,36,25,27,16,6,53,39,16,-40,-41,2,-21,7,26,31,29,31,-481
-10,-22,22,16,14,38,22,28,15,5,54,42,18,-41,-37,2,-25,6,27,34,31,33,-463
-10,-20,20,14,14,37,21,28,15,3,52,41,18,-39,-33,1,-27,6,26,37,31,35,-445
-10,-18,19,11,15,33,21,26,15,1,48,39,19,-34,-29,2,-25,6,26,39,31,36,-427
-5,-13,21,10,18,31,24,25,16,0,43,37,19,-26,-22,6,-20,7,26,40,32,36,-412
2,-7,25,11,22,29,27,25,18,1,39,36,20,-18,-14,10,-15,9,26,41,32,37,-399
11,1,31,14,26,29,29,25,20,2,34,34,20,-12,-7,14,-13,11,26,41,33,36,-388
19,8,35,18,29,28,31,25,21,2,28,32,19,-8,-2,16,-14,11,24,41,33,36,-379
24,13,37,22,30,27,31,26,22,0,21,29,19,-6,2,15,-17,11,21,40,33,36,-372
25,14,35,22,30,25,32,27,22,-4,13,26,18,-5,3,11,-22,9,16,38,31,35,-367
23,14,30,20,29,22,35,28,24,-9,5,22,19,-4,5,6,-24,6,10,37,28,35,-357
21,13,26,16,29,20,40,30,26,-12,-2,18,19,2,8,3,-23,2,5,35,24,34,-341
21,15,25,11,28,18,44,30,25,-13,-8,13,18,10,13,2,-18,-3,0,32,18,32,-319
22,17,25,5,27,15,46,28,21,-12,-15,6,15,20,20,1,-13,-10,-6,26,10,26,-292
25,22,25,0,23,9,44,22,14,-11,-23,-3,9,27,28,-1,-9,-17,-14,18,-1,19,-257
31,28,25,-4,17,1,38,13,4,-10,-31,-13,1,31,36,-4,-8,-23,-22,10,-12,9,-215
39,36,25,-7,10,-7,31,2,-7,-9,-40,-23,-8,34,43,-6,-10,-28,-30,3,-21,-1,-169
48,46,23,-7,4,-16,25,-8,-14,-9,-46,-32,-15,37,50,-10,-14,-31,-37,-1,-28,-8,-126
56,55,19,-6,2,-23,23,-15,-18,-8,-51,-37,-19,40,57,-14,-17,-31,-42,-3,-32,-13,-87
63,62,15,-5,2,-28,26,-18,-17,-8,-54,-40,-20,43,62,-16,-19,-30,-45,-2,-33,-14,-53
65,68,10,-5,5,-32,31,-20,-15,-7,-55,-40,-19,46,65,-17,-19,-28,-47,-1,-32,-12,-27
64,70,7,-7,7,-36,34,-21,-13,-7,-54,-41,-17,47,66,-16,-18,-28,-47,0,-32,-11,-6
61,70,6,-8,7,-40,33,-23,-14,-7,-54,-41,-16,45,66,-15,-16,-28,-47,1,-32,-11,17
58,69,7,-9,5,-43,29,-26,-17,-6,-53,-42,-17,41,64,-14,-14,-29,-46,-1,-33,-13,48
57,67,9,-9,1,-45,21,-31,-21,-5,-52,-45,-19,38,62,-15,-13,-30,-44,-4,-35,-16,90
57,65,10,-6,-4,-46,12,-37,-26,-3,-51,-47,-21,36,60,-16,-12,-30,-43,-6,-37,-19,136
58,64,7,-3,-9,-48,4,-42,-29,-1,-50,-49,-23,35,60,-17,-12,-31,-41,-7,-38,-20,179
58,62,1,0,-13,-49,-2,-46,-31,0,-50,-50,-22,36,60,-16,-12,-30,-39,-6,-37,-20,207
57,60,-4,1,-17,-51,-6,-47,-30,1,-49,-50,-20,37,60,-13,-13,-29,-38,-3,-35,-17,212
56,58,-8,1,-19,-52,-9,-47,-28,0,-47,-50,-17,38,58,-7,-13,-27,-36,2,-32,-13,187
53,56,-8,-1,-20,-52,-12,-46,-27,-2,-45,-49,-15,36,54,-3,-12,-25,-34,7,-29,-10,136
51,55,-6,-3,-18,-50,-11,-44,-24,-4,-41,-48,-13,34,50,-1,-11,-22,-32,11,-27,-7,64
51,54,-4,-4,-13,-46,-8,-39,-20,-4,-35,-47,-10,33,46,-1,-9,-19,-31,15,-23,-3,-18
52,54,-2,-3,-6,-38,-2,-34,-15,-2,-28,-45,-6,32,43,-3,-8,-17,-29,17,-20,1,-102
54,54,1,2,0,-30,3,-28,-10,1,-21,-41,-3,30,42,-6,-7,-15,-28,19,-18,5,-179
57,56,5,9,4,-21,6,-22,-5,8,-14,-36,1,30,43,-6,-4,-14,-26,20,-14,9,-242
61,59,13,20,5,-12,8,-16,-1,17,-6,-30,5,32,46,-4,1,-13,-22,21,-10,13,-286
62,60,24,30,5,-4,7,-11,4,25,2,-22,9,35,50,-1,8,-12,-17,21,-6,17,-310
61,61,34,39,4,3,4,-7,7,32,9,-14,12,38,53,2,15,-10,-12,21,-3,19,-320
58,60,41,45,4,9,3,-2,11,38,16,-7,15,43,56,4,21,-10,-6,20,0,21,-322
57,61,44,50,9,15,5,5,15,44,23,1,17,50,59,5,27,-9,0,18,4,22,-324
59,64,43,54,16,23,9,12,20,49,31,10,20,58,62,6,33,-10,6,15,7,24,-328
66,69,41,60,23,32,13,20,25,56,40,19,23,65,67,6,39,-10,13,12,10,26,-333
77,77,41,68,29,42,17,28,30,65,51,29,27,72,72,8,46,-8,21,12,14,30,-335
88,86,44,79,33,53,21,36,36,75,63,39,32,76,78,12,54,-4,30,15,21,37,-336
98,94,50,91,35,63,25,43,43,85,73,48,39,78,84,18,61,3,38,22,28,45,-334
105,100,60,102,37,71,29,50,50,92,81,55,47,79,87,25,66,11,46,31,37,54,-326
108,102,70,109,38,76,33,53,55,96,85,59,53,80,90,33,69,18,51,40,44,60,-309
107,101,76,111,38,75,36,53,57,97,85,59,56,80,91,40,70,22,54,45,48,62,-269
101,95,74,104,34,68,35,48,54,92,80,56,53,77,89,45,66,23,53,45,47,59,-174
89,84,63,90,25,56,29,38,46,82,70,48,45,71,82,46,59,20,48,41,42,51,19
70,67,43,67,11,38,16,23,32,66,56,37,32,60,70,40,49,15,40,32,32,38,343
46,46,18,41,-9,17,-2,6,15,47,39,22,15,45,52,29,37,7,29,19,19,22,812
22,25,-8,14,-31,-5,-24,-14,-4,27,21,6,-5,30,34,16,24,-3,16,3,5,3,1404
2,8,-29,-8,-53,-23,-48,-31,-24,11,5,-10,-23,19,18,4,14,-13,4,-15,-9,-16,2034
-9,-2,-42,-21,-68,-34,-66,-44,-40,2,-4,-21,-37,16,9,-4,10,-22,-3,-33,-20,-31,2545
-10,-3,-46,-23,-75,-36,-77,-49,-49,3,-5,-26,-44,20,9,-3,12,-28,-6,-46,-27,-40,2765
-2,4,-42,-16,-71,-30,-76,-46,-49,12,1,-24,-43,30,17,4,18,-28,-4,-52,-27,-42,2581
12,15,-30,-1,-56,-16,-62,-34,-40,26,12,-16,-33,41,29,13,28,-23,2,-50,-22,-35,2000
29,29,-12,17,-33,2,-39,-15,-23,41,26,-4,-17,53,42,22,39,-14,11,-38,-11,-20,1155
44,41,8,34,-7,20,-11,6,-2,54,39,8,2,61,53,28,50,-5,19,-20,1,-3,265
53,48,23,45,15,32,14,24,17,60,46,17,18,65,57,29,56,3,24,-2,11,12,-445
54,48,29,48,30,37,33,34,30,60,47,22,30,64,57,27,57,9,24,15,18,24,-840
50,45,27,45,35,35,43,37,36,55,43,22,36,60,53,24,55,11,22,25,20,30,-918
44,39,20,39,31,29,45,34,35,48,37,19,37,53,48,21,51,10,17,30,19,31,-792
39,35,12,33,24,22,40,28,31,42,30,15,33,47,44,21,46,8,14,29,17,27,-603
37,35,8,31,16,18,35,22,25,40,27,13,29,43,44,23,44,6,13,26,15,23,-446
39,37,10,32,11,18,30,19,22,43,27,13,26,44,47,26,45,6,15,22,15,19,-349
42,41,17,37,10,20,29,18,20,48,30,14,24,49,52,30,48,7,18,21,17,18,-299
45,45,24,44,13,23,30,20,21,54,33,16,24,55,57,34,53,10,21,22,20,20,-272
47,48,32,51,20,27,35,23,25,60,36,18,27,62,60,37,59,14,25,27,25,25,-248
49,51,38,58,28,30,41,28,30,64,38,21,32,68,62,39,63,19,28,32,29,31,-220
51,53,42,63,37,33,48,32,34,65,38,25,36,70,62,40,64,23,30,37,33,36,-192
53,55,44,66,44,34,53,35,38,65,36,27,39,68,61,38,63,25,31,39,35,40,-170
54,56,42,65,47,33,56,37,38,62,32,27,40,63,60,35,58,25,31,38,36,40,-153
53,53,38,59,45,30,53,34,35,55,27,25,36,54,57,29,50,22,30,33,34,36,-133
47,47,31,50,39,24,46,29,28,45,19,20,29,44,50,22,40,16,27,26,29,29,-111
40,39,24,39,31,17,37,21,20,35,11,14,21,33,42,16,30,7,23,16,22,20,-94
35,32,19,31,23,11,28,13,12,27,4,8,13,26,35,12,22,-1,19,7,14,10,-85
33,30,18,27,18,9,23,9,7,24,2,4,8,24,33,11,18,-7,16,-1,7,3,-73
37,32,20,28,15,10,22,7,4,25,3,2,4,28,36,13,19,-11,14,-8,1,-3,-47
43,38,24,32,13,12,22,6,2,30,6,2,2,34,42,16,23,-14,11,-13,-4,-8,-9
49,45,28,37,12,15,22,6,1,36,10,1,-1,39,49,18,26,-15,7,-16,-9,-11,37
54,50,29,41,10,17,22,7,0,40,14,1,-3,42,53,18,29,-16,2,-17,-14,-14,84
55,53,28,44,9,18,21,8,0,42,18,2,-5,41,54,16,28,-17,-3,-16,-18,-16,125
54,53,25,45,10,19,21,9,0,42,22,2,-7,39,52,12,25,-19,-8,-16,-20,-17,159
53,54,23,46,12,20,20,10,-1,42,25,2,-8,35,50,8,21,-20,-12,-17,-22,-19,189
52,53,21,46,16,22,20,11,-2,40,27,2,-9,33,48,4,17,-22,-15,-18,-22,-21,221
51,52,22,45,22,22,20,12,-3,39,28,3,-10,31,46,1,13,-24,-16,-19,-20,-21,256
50,51,24,42,27,21,20,12,-3,36,27,2,-10,30,43,-1,9,-23,-16,-19,-18,-20,296
50,48,26,37,31,19,20,11,-3,31,23,1,-8,26,38,-4,6,-22,-15,-15,-16,-17,341
49,44,27,31,33,15,19,10,-2,26,18,0,-6,22,32,-7,2,-19,-15,-11,-14,-14,392
49,41,26,26,34,11,19,8,-2,21,12,-2,-5,17,26,-8,-3,-17,-15,-8,-13,-12,449
48,37,23,21,31,7,17,6,-2,15,7,-4,-6,11,22,-8,-8,-16,-16,-8,-13,-12,510
45,32,18,15,26,1,12,1,-5,10,0,-8,-10,5,19,-9,-14,-18,-19,-11,-16,-15,572
37,25,11,7,18,-7,6,-4,-9,3,-8,-13,-15,0,17,-11,-21,-21,-24,-17,-21,-20,632
25,16,1,-3,9,-16,-1,-10,-13,-6,-17,-19,-20,-4,14,-15,-28,-25,-29,-22,-25,-23,685
13,8,-8,-14,3,-24,-7,-14,-15,-15,-26,-24,-23,-8,10,-20,-34,-26,-32,-25,-26,-25,726
2,1,-17,-24,-3,-32,-11,-16,-16,-23,-33,-28,-23,-12,6,-25,-40,-26,-33,-27,-26,-24,753
-6,-5,-23,-33,-8,-37,-15,-16,-16,-31,-39,-30,-23,-15,1,-28,-45,-25,-33,-28,-25,-23,774
-10,-8,-27,-40,-14,-40,-18,-16,-16,-37,-43,-31,-22,-17,-3,-27,-48,-23,-30,-27,-22,-21,797
-10,-9,-28,-45,-18,-39,-20,-16,-15,-38,-43,-29,-20,-15,-4,-23,-47,-20,-24,-25,-18,-19,822
-6,-7,-26,-46,-21,-36,-21,-14,-13,-35,-40,-25,-17,-10,0,-16,-41,-17,-16,-22,-12,-16,846
-1,-2,-24,-43,-21,-29,-21,-13,-12,-29,-34,-20,-14,-3,6,-8,-32,-14,-6,-18,-7,-14,864
5,3,-22,-38,-21,-22,-21,-11,-11,-19,-26,-14,-12,5,14,-1,-20,-11,4,-16,-3,-13,869
10,10,-20,-31,-20,-14,-23,-11,-13,-10,-18,-9,-14,11,22,2,-9,-11,10,-18,-3,-16,855
15,16,-18,-25,-22,-7,-28,-13,-17,-1,-11,-6,-18,15,29,3,0,-13,12,-24,-6,-22,824
19,21,-15,-19,-25,-2,-33,-16,-23,8,-4,-6,-25,18,34,4,7,-16,10,-32,-12,-30,779
24,26,-11,-13,-28,2,-37,-19,-28,16,2,-7,-29,21,38,5,14,-18,6,-39,-16,-36,719
30,32,-4,-7,-28,6,-37,-19,-28,25,8,-7,-28,27,44,8,23,-19,3,-42,-18,-37,643
36,39,2,0,-25,10,-33,-15,-23,34,15,-4,-22,34,49,13,32,-16,4,-39,-15,-32,552
41,44,9,7,-19,14,-27,-9,-15,42,22,2,-13,40,53,17,40,-13,6,-33,-9,-24,449
43,48,13,12,-12,17,-20,-2,-7,46,27,8,-4,44,57,19,44,-9,10,-26,-2,-14,339
43,49,15,15,-6,18,-16,4,1,46,29,14,4,44,58,18,43,-7,13,-20,3,-6,227
40,47,14,15,-2,16,-12,8,5,43,28,18,9,42,55,15,37,-6,14,-15,7,0,115
36,42,11,12,1,14,-10,10,9,36,25,19,13,38,51,11,28,-5,14,-11,9,5,5
31,35,9,7,4,10,-6,12,12,29,22,18,17,34,44,9,20,-3,15,-5,11,10,-104
27,29,7,0,5,7,-2,13,16,22,18,16,22,29,38,9,15,0,15,2,15,16,-211
23,22,5,-6,6,4,2,13,18,16,13,15,27,25,32,10,13,5,17,10,18,21,-310
18,15,1,-12,6,1,4,12,19,12,9,13,31,20,28,11,12,8,17,16,22,25,-396
14,11,-3,-15,4,0,3,11,19,11,6,12,32,16,26,11,12,10,17,19,24,27,-463
12,11,-5,-14,3,0,1,10,17,12,6,13,32,15,28,11,13,10,18,19,25,27,-510
12,14,-5,-10,3,2,-1,10,16,15,7,15,32,17,31,10,13,10,19,18,27,26,-544
14,18,-4,-5,6,4,-2,13,17,18,10,18,34,20,33,10,13,11,22,17,29,26,-571
16,22,-2,0,11,8,1,18,20,20,14,24,36,22,35,11,13,13,27,18,33,28,-595
19,24,1,3,17,14,6,24,26,22,17,29,41,23,34,13,13,15,34,20,38,32,-614
20,23,4,6,22,19,13,31,33,23,20,35,45,24,32,16,14,17,41,21,42,36,-627
20,21,7,6,26,24,18,37,39,23,22,38,49,25,30,19,17,18,47,21,44,39,-632
21,20,9,6,28,29,21,41,42,24,24,40,50,28,28,22,21,17,49,18,42,39,-628
24,22,12,8,29,35,22,44,43,26,27,40,49,33,29,25,26,14,47,14,37,37,-615
30,28,18,13,32,41,24,47,44,30,31,40,48,39,34,28,33,13,44,10,32,35,-600
38,35,25,19,35,48,27,50,45,35,37,42,47,45,40,32,40,12,41,7,28,32,-588
44,42,31,25,39,53,30,52,45,40,41,43,47,49,47,34,45,12,38,5,26,31,-580
48,46,36,29,43,57,32,54,46,44,44,44,47,49,51,36,48,14,36,6,26,31,-569
49,46,40,31,44,58,32,54,47,45,45,46,47,46,54,38,49,16,36,8,27,32,-553
47,44,41,31,42,55,29,50,45,44,44,44,46,42,53,38,48,18,35,10,27,32,-533
43,39,38,29,35,48,22,42,38,40,40,40,41,38,49,37,43,17,31,10,24,30,-515
37,34,33,25,26,39,12,31,28,35,33,32,32,34,44,34,37,14,24,9,19,24,-501
30,29,26,20,17,28,1,18,16,29,26,21,21,29,38,28,30,9,14,7,13,16,-492
23,23,19,13,8,15,-10,4,4,21,17,9,9,24,32,21,20,4,4,3,6,7,-484
16,17,11,5,0,2,-20,-8,-7,12,8,-2,-1,19,25,14,10,-1,-5,-1,0,-2,-477
9,11,4,-3,-4,-9,-27,-18,-16,4,0,-10,-8,14,17,9,2,-3,-10,-4,-4,-8,-466
5,6,-1,-10,-6,-17,-31,-24,-21,-4,-5,-13,-11,10,11,7,-3,-3,-9,-6,-4,-11,-450
3,3,-5,-15,-7,-20,-31,-25,-21,-10,-7,-10,-8,8,6,9,-5,0,-4,-5,-1,-9,-434
1,1,-7,-16,-7,-20,-26,-22,-17,-12,-6,-3,-2,7,4,15,-3,4,4,-2,4,-4,-419
1,0,-8,-15,-7,-17,-19,-17,-10,-12,-3,4,6,6,5,21,2,8,13,3,11,3,-405
2,1,-6,-12,-6,-11,-12,-10,-2,-9,-1,11,13,7,7,27,7,13,21,10,18,10,-389
3,2,-2,-8,-5,-5,-8,-4,6,-6,1,16,19,7,9,31,12,17,26,16,23,16,-373
2,0,1,-6,-6,-1,-5,2,12,-5,1,18,23,8,9,32,13,19,28,19,25,20,-357
-3,-5,3,-8,-8,1,-6,5,16,-7,-1,17,24,9,7,31,13,19,27,20,25,20,-344
-11,-13,0,-13,-9,1,-8,8,17,-11,-4,15,24,9,2,27,11,18,26,17,22,19,-333
-22,-23,-6,-19,-8,0,-8,11,19,-15,-6,15,24,11,-3,25,10,17,27,15,20,18,-320
-31,-30,-13,-22,-4,2,-3,18,25,-17,-5,18,27,14,-6,25,13,19,31,15,21,21,-306
-34,-32,-18,-21,4,9,5,28,33,-14,0,25,32,17,-5,28,20,22,39,19,25,26,-293
-29,-26,-18,-14,13,20,15,40,42,-5,9,33,39,22,1,32,30,27,48,26,31,32,-286
-17,-13,-13,-1,22,34,26,51,51,6,20,42,46,28,11,36,41,31,56,33,36,39,-284
-3,2,-5,12,30,46,34,60,58,19,31,50,50,34,22,38,49,33,61,36,40,43,-287
9,14,2,23,33,53,38,64,59,29,38,52,50,36,30,34,54,30,60,36,40,43,-288
16,20,6,30,32,55,35,61,55,35,41,51,45,35,34,28,53,23,54,30,36,39,-279
17,21,5,33,28,52,29,54,47,37,41,46,38,32,33,22,49,16,47,21,31,33,-253
17,20,2,34,22,47,21,46,39,38,41,42,32,28,30,19,44,10,40,15,27,28,-211
16,19,-1,37,18,44,15,39,34,39,43,41,29,24,27,21,42,8,37,14,27,26,-160
19,21,-1,41,16,43,13,35,32,42,47,42,30,23,26,28,43,10,38,17,29,27,-110
23,25,1,46,15,44,13,33,32,45,52,44,32,24,26,36,44,15,41,23,31,29,-68
26,28,5,48,14,42,13,29,32,47,53,44,33,25,27,41,44,19,42,27,32,29,-35
26,29,6,46,12,37,10,24,29,45,50,41,32,22,25,41,40,22,39,28,29,27,-12
23,25,5,39,8,28,3,16,22,36,41,33,27,16,20,36,29,21,31,25,22,21,4
16,17,1,29,1,15,-6,5,13,23,28,22,18,7,11,26,14,17,21,19,14,12,24
7,7,-2,17,-6,3,-15,-5,5,8,14,11,10,-4,0,15,-3,11,10,11,5,4,57
-1,-3,-4,6,-9,-7,-19,-11,0,-5,3,4,4,-12,-11,5,-16,6,2,5,0,-2,105
-7,-11,-3,-1,-8,-10,-17,-11,0,-14,-4,1,2,-17,-18,0,-25,3,-2,0,-3,-5,159
-10,-17,1,-5,-3,-9,-10,-5,4,-17,-5,3,4,-18,-21,-1,-29,2,-2,-3,-2,-4,206
-12,-20,5,-7,4,-3,-2,4,9,-16,-2,8,6,-16,-21,2,-27,4,2,-4,1,-3,232
-12,-21,8,-7,12,6,6,14,15,-12,4,15,8,-14,-17,6,-20,8,10,-3,5,0,225
-10,-19,10,-6,20,16,13,25,19,-6,13,24,10,-10,-12,12,-10,12,21,-2,11,2,180
-6,-14,14,-2,27,27,19,33,22,2,23,32,11,-5,-5,19,2,17,34,0,18,4,105
-3,-8,20,3,32,37,23,40,22,10,32,39,11,1,2,25,15,22,47,1,24,5,16
0,-2,28,8,36,45,25,43,22,16,40,44,11,8,8,32,25,26,57,2,29,5,-72
2,2,38,13,39,50,26,45,20,21,44,47,11,17,13,38,32,29,63,4,32,6,-145
3,4,45,16,41,53,23,44,18,24,46,47,12,25,17,41,34,31,64,7,34,7,-198
4,6,49,17,39,54,18,40,15,24,44,44,12,30,19,41,34,31,60,9,33,7,-230
5,7,47,17,35,53,9,33,9,22,39,38,10,33,20,36,32,28,51,11,30,6,-246
7,9,41,16,29,51,-1,25,2,21,34,31,6,33,20,29,31,24,41,11,25,3,-254
10,13,31,15,23,49,-10,16,-5,19,28,24,1,33,21,21,31,19,30,9,18,-1,-263
13,15,19,12,16,45,-18,6,-13,18,20,16,-5,31,21,16,31,13,19,6,9,-7,-275
13,16,8,8,10,38,-24,-3,-22,14,12,6,-13,27,19,13,30,7,7,1,-1,-13,-290
11,13,-1,2,4,28,-29,-12,-31,8,2,-3,-21,21,16,12,26,2,-5,-3,-11,-19,-302
7,10,-7,-5,0,17,-33,-19,-38,0,-7,-12,-28,13,12,12,19,-2,-16,-6,-19,-24,-309
4,6,-11,-11,-4,6,-36,-25,-43,-8,-16,-19,-33,3,7,10,9,-3,-25,-7,-25,-27,-309
2,2,-14,-15,-7,-4,-38,-30,-45,-17,-24,-24,-35,-5,2,6,-2,-3,-31,-8,-26,-29,-302
1,-1,-15,-18,-9,-9,-38,-32,-44,-24,-28,-24,-34,-11,-3,2,-12,-1,-33,-7,-24,-28,-286
