Time,P3
0.0,17
0.00390625,16
0.0078125,10
0.01171875,2
0.015625,-8
0.01953125,-16
0.0234375,-21
0.02734375,-20
0.03125,-16
0.03515625,-9
0.0390625,-3
0.04296875,3
0.046875,6
0.05078125,8
0.0546875,8
0.05859375,8
0.0625,8
0.06640625,8
0.0703125,6
0.07421875,4
0.078125,2
0.08203125,-2
0.0859375,-6
0.08984375,-9
0.09375,-12
0.09765625,-14
0.1015625,-13
0.10546875,-10
0.109375,-6
0.11328125,-1
0.1171875,3
0.12109375,5
0.125,7
0.12890625,9
0.1328125,12
0.13671875,16
0.140625,21
0.14453125,24
0.1484375,26
0.15234375,25
0.15625,21
0.16015625,16
0.1640625,11
0.16796875,5
0.171875,1
0.17578125,-3
0.1796875,-6
0.18359375,-9
0.1875,-11
0.19140625,-12
0.1953125,-11
0.19921875,-8
0.203125,-3
0.20703125,2
0.2109375,5
0.21484375,4
0.21875,1
0.22265625,-1
0.2265625,1
0.23046875,8
0.234375,18
0.23828125,27
0.2421875,32
0.24609375,31
0.25,26
0.25390625,21
0.2578125,18
0.26171875,16
0.265625,13
0.26953125,10
0.2734375,5
0.27734375,1
0.28125,-1
0.28515625,0
0.2890625,2
0.29296875,4
0.296875,7
0.30078125,9
0.3046875,10
0.30859375,13
0.3125,15
0.31640625,18
0.3203125,21
0.32421875,23
0.328125,24
0.33203125,19
0.3359375,9
0.33984375,-6
0.34375,-23
0.34765625,-42
0.3515625,-57
0.35546875,-68
0.359375,-73
0.36328125,-72
0.3671875,-67
0.37109375,-60
0.375,-53
0.37890625,-48
0.3828125,-46
0.38671875,-46
0.390625,-44
0.39453125,-42
0.3984375,-37
0.40234375,-32
0.40625,-28
0.41015625,-26
0.4140625,-25
0.41796875,-23
0.421875,-19
0.42578125,-15
0.4296875,-9
0.43359375,-2
0.4375,7
0.44140625,18
0.4453125,27
0.44921875,35
0.453125,38
0.45703125,36
0.4609375,29
0.46484375,20
0.46875,10
0.47265625,1
0.4765625,-6
0.48046875,-12
0.484375,-16
0.48828125,-17
0.4921875,-17
0.49609375,-17
0.5,-18
0.50390625,-18
0.5078125,-16
0.51171875,-11
0.515625,-3
0.51953125,7
0.5234375,16
0.52734375,23
0.53125,26
0.53515625,26
0.5390625,23
0.54296875,21
0.546875,19
0.55078125,17
0.5546875,15
0.55859375,13
0.5625,9
0.56640625,3
0.5703125,-5
0.57421875,-15
0.578125,-24
0.58203125,-33
0.5859375,-40
0.58984375,-44
0.59375,-46
0.59765625,-45
0.6015625,-39
0.60546875,-31
0.609375,-22
0.61328125,-14
0.6171875,-10
0.62109375,-12
0.625,-19
0.62890625,-29
0.6328125,-38
0.63671875,-41
0.640625,-38
0.64453125,-30
0.6484375,-20
0.65234375,-13
0.65625,-12
0.66015625,-15
0.6640625,-20
0.66796875,-22
0.671875,-20
0.67578125,-13
0.6796875,-4
0.68359375,5
0.6875,10
0.69140625,10
0.6953125,5
0.69921875,-3
0.703125,-10
0.70703125,-14
0.7109375,-12
0.71484375,-4
0.71875,7
0.72265625,19
0.7265625,29
0.73046875,37
0.734375,42
0.73828125,43
0.7421875,43
0.74609375,40
0.75,36
0.75390625,33
0.7578125,31
0.76171875,31
0.765625,31
0.76953125,30
0.7734375,27
0.77734375,19
0.78125,10
0.78515625,2
0.7890625,-1
0.79296875,1
0.796875,9
0.80078125,19
0.8046875,27
0.80859375,32
0.8125,34
0.81640625,33
0.8203125,30
0.82421875,27
0.828125,24
0.83203125,24
0.8359375,28
0.83984375,37
0.84375,49
0.84765625,60
0.8515625,67
0.85546875,66
0.859375,59
0.86328125,48
0.8671875,37
0.87109375,28
0.875,22
0.87890625,19
0.8828125,17
0.88671875,17
0.890625,19
0.89453125,20
0.8984375,18
0.90234375,13
0.90625,8
0.91015625,3
0.9140625,0
0.91796875,0
0.921875,2
0.92578125,3
0.9296875,2
0.93359375,-3
0.9375,-8
0.94140625,-12
0.9453125,-14
0.94921875,-14
0.953125,-13
0.95703125,-10
0.9609375,-6
0.96484375,-4
0.96875,-4
0.97265625,-7
0.9765625,-14
0.98046875,-22
0.984375,-30
0.98828125,-33
0.9921875,-30
0.99609375,-21
1.0,-9
1.00390625,3
1.0078125,11
1.01171875,12
1.015625,8
1.01953125,2
1.0234375,-2
1.02734375,-1
1.03125,4
1.03515625,10
1.0390625,15
1.04296875,17
1.046875,15
1.05078125,10
1.0546875,5
1.05859375,1
1.0625,0
1.06640625,2
1.0703125,8
1.07421875,18
1.078125,27
1.08203125,34
1.0859375,34
1.08984375,28
1.09375,19
1.09765625,9
1.1015625,1
1.10546875,-4
1.109375,-6
1.11328125,-6
1.1171875,-7
1.12109375,-8
1.125,-9
1.12890625,-13
1.1328125,-20
1.13671875,-31
1.140625,-45
1.14453125,-59
1.1484375,-68
1.15234375,-70
1.15625,-65
1.16015625,-53
1.1640625,-39
1.16796875,-26
1.171875,-16
1.17578125,-9
1.1796875,-6
1.18359375,-6
1.1875,-8
1.19140625,-10
1.1953125,-12
