Time,P3
0.0,55
0.00390625,26
0.0078125,-3
0.01171875,-24
0.015625,-36
0.01953125,-38
0.0234375,-30
0.02734375,-23
0.03125,-21
0.03515625,-22
0.0390625,-20
0.04296875,-16
0.046875,-9
0.05078125,0
0.0546875,13
0.05859375,26
0.0625,32
0.06640625,29
0.0703125,22
0.07421875,18
0.078125,22
0.08203125,30
0.0859375,39
0.08984375,47
0.09375,55
0.09765625,64
0.1015625,82
0.10546875,107
0.109375,126
0.11328125,126
0.1171875,102
0.12109375,58
0.125,9
0.12890625,-30
0.1328125,-50
0.13671875,-50
0.140625,-39
0.14453125,-28
0.1484375,-26
0.15234375,-36
0.15625,-50
0.16015625,-60
0.1640625,-57
0.16796875,-42
0.171875,-23
0.17578125,-7
0.1796875,-1
0.18359375,-3
0.1875,-4
0.19140625,6
0.1953125,26
0.19921875,50
0.203125,73
0.20703125,87
0.2109375,90
0.21484375,79
0.21875,58
0.22265625,33
0.2265625,7
0.23046875,-15
0.234375,-31
0.23828125,-37
0.2421875,-35
0.24609375,-28
0.25,-17
0.25390625,-1
0.2578125,17
0.26171875,32
0.265625,37
0.26953125,31
0.2734375,18
0.27734375,3
0.28125,-7
0.28515625,-11
0.2890625,-10
0.29296875,-10
0.296875,-13
0.30078125,-19
0.3046875,-24
0.30859375,-31
0.3125,-42
0.31640625,-52
0.3203125,-60
0.32421875,-62
0.328125,-56
0.33203125,-42
0.3359375,-23
0.33984375,-3
0.34375,17
0.34765625,37
0.3515625,60
0.35546875,85
0.359375,107
0.36328125,116
0.3671875,110
0.37109375,90
0.375,58
0.37890625,20
0.3828125,-15
0.38671875,-41
0.390625,-64
0.39453125,-89
0.3984375,-118
0.40234375,-148
0.40625,-174
0.41015625,-190
0.4140625,-192
0.41796875,-175
0.421875,-136
0.42578125,-86
0.4296875,-36
0.43359375,10
0.4375,50
0.44140625,81
0.4453125,102
0.44921875,118
0.453125,135
0.45703125,150
0.4609375,155
0.46484375,146
0.46875,130
0.47265625,113
0.4765625,94
0.48046875,74
0.484375,55
0.48828125,36
0.4921875,16
0.49609375,-2
0.5,-12
0.50390625,-14
0.5078125,-12
0.51171875,-9
0.515625,1
0.51953125,22
0.5234375,49
0.52734375,75
0.53125,90
0.53515625,86
0.5390625,60
0.54296875,19
0.546875,-17
0.55078125,-40
0.5546875,-47
0.55859375,-44
