Time,P3
0.0,87
0.00390625,59
0.0078125,30
0.01171875,9
0.015625,4
0.01953125,18
0.0234375,43
0.02734375,60
0.03125,60
0.03515625,48
0.0390625,32
0.04296875,15
0.046875,-2
0.05078125,-15
0.0546875,-25
0.05859375,-33
0.0625,-37
0.06640625,-31
0.0703125,-11
0.07421875,20
0.078125,56
0.08203125,85
0.0859375,101
0.08984375,102
0.09375,88
0.09765625,63
0.1015625,33
0.10546875,4
0.109375,-25
0.11328125,-53
0.1171875,-78
0.12109375,-97
0.125,-106
0.12890625,-104
0.1328125,-95
0.13671875,-84
0.140625,-76
0.14453125,-68
0.1484375,-52
0.15234375,-27
0.15625,0
0.16015625,22
0.1640625,32
0.16796875,28
0.171875,16
0.17578125,4
0.1796875,0
0.18359375,3
0.1875,7
0.19140625,5
0.1953125,-7
0.19921875,-22
0.203125,-33
0.20703125,-36
0.2109375,-30
0.21484375,-20
0.21875,-11
0.22265625,-12
0.2265625,-23
0.23046875,-42
0.234375,-60
0.23828125,-73
0.2421875,-80
0.24609375,-85
0.25,-81
0.25390625,-62
0.2578125,-30
0.26171875,6
0.265625,42
0.26953125,72
0.2734375,91
0.27734375,94
0.28125,86
0.28515625,73
0.2890625,52
0.29296875,23
0.296875,-9
0.30078125,-36
0.3046875,-50
0.30859375,-52
0.3125,-50
0.31640625,-51
0.3203125,-51
0.32421875,-47
0.328125,-41
0.33203125,-34
0.3359375,-18
0.33984375,2
0.34375,19
0.34765625,30
0.3515625,40
0.35546875,48
0.359375,45
0.36328125,31
0.3671875,15
0.37109375,2
0.375,-6
0.37890625,-7
0.3828125,-3
0.38671875,-1
0.390625,-5
0.39453125,-15
0.3984375,-26
0.40234375,-33
0.40625,-33
0.41015625,-25
0.4140625,-12
0.41796875,5
0.421875,25
0.42578125,46
0.4296875,68
0.43359375,92
0.4375,114
0.44140625,126
0.4453125,123
0.44921875,103
0.453125,70
0.45703125,36
0.4609375,9
0.46484375,-6
0.46875,-7
0.47265625,-1
0.4765625,0
0.48046875,-9
0.484375,-20
0.48828125,-24
0.4921875,-22
0.49609375,-16
0.5,-8
