Time,P3
0.0,-12
0.00390625,-5
0.0078125,2
0.01171875,6
0.015625,4
0.01953125,-1
0.0234375,-6
0.02734375,-9
0.03125,-5
0.03515625,3
0.0390625,10
0.04296875,7
0.046875,-9
0.05078125,-30
0.0546875,-52
0.05859375,-68
0.0625,-73
0.06640625,-64
0.0703125,-42
0.07421875,-13
0.078125,14
0.08203125,29
0.0859375,30
0.08984375,21
0.09375,6
0.09765625,-9
0.1015625,-20
0.10546875,-26
0.109375,-30
0.11328125,-38
0.1171875,-54
0.12109375,-77
0.125,-99
0.12890625,-109
0.1328125,-98
0.13671875,-71
0.140625,-34
0.14453125,6
0.1484375,36
0.15234375,50
0.15625,48
0.16015625,36
0.1640625,24
0.16796875,14
0.171875,7
0.17578125,2
0.1796875,-3
0.18359375,-12
0.1875,-23
0.19140625,-33
0.1953125,-33
0.19921875,-24
0.203125,-12
0.20703125,-7
0.2109375,-13
0.21484375,-26
0.21875,-39
0.22265625,-45
0.2265625,-42
0.23046875,-31
0.234375,-16
0.23828125,1
0.2421875,16
0.24609375,26
0.25,32
0.25390625,35
0.2578125,31
0.26171875,20
0.265625,4
0.26953125,-9
0.2734375,-22
0.27734375,-34
0.28125,-39
0.28515625,-35
0.2890625,-23
0.29296875,-10
0.296875,-1
0.30078125,2
0.3046875,-2
0.30859375,-12
0.3125,-26
0.31640625,-40
0.3203125,-48
0.32421875,-45
0.328125,-31
0.33203125,-12
0.3359375,8
0.33984375,25
0.34375,31
0.34765625,25
0.3515625,12
0.35546875,1
0.359375,-7
0.36328125,-14
0.3671875,-19
0.37109375,-15
0.375,-6
0.37890625,0
0.3828125,-2
0.38671875,-8
0.390625,-16
0.39453125,-22
0.3984375,-21
0.40234375,-12
0.40625,2
0.41015625,11
0.4140625,8
0.41796875,-2
0.421875,-12
0.42578125,-15
0.4296875,-7
0.43359375,14
0.4375,40
0.44140625,56
0.4453125,57
0.44921875,47
0.453125,27
0.45703125,3
0.4609375,-16
0.46484375,-23
0.46875,-26
0.47265625,-38
0.4765625,-58
0.48046875,-75
0.484375,-86
0.48828125,-92
0.4921875,-88
0.49609375,-71
0.5,-43
0.50390625,-9
0.5078125,24
0.51171875,52
0.515625,68
0.51953125,69
0.5234375,55
0.52734375,34
0.53125,16
0.53515625,11
0.5390625,13
0.54296875,11
0.546875,-3
0.55078125,-28
0.5546875,-60
0.55859375,-90
0.5625,-108
0.56640625,-106
0.5703125,-84
0.57421875,-52
0.578125,-20
0.58203125,5
0.5859375,21
0.58984375,29
0.59375,28
0.59765625,22
0.6015625,14
0.60546875,11
0.609375,13
0.61328125,20
0.6171875,29
0.62109375,40
0.625,52
0.62890625,62
0.6328125,66
0.63671875,62
0.640625,48
0.64453125,29
0.6484375,11
0.65234375,-1
0.65625,-5
0.66015625,-5
0.6640625,-8
0.66796875,-19
0.671875,-33
0.67578125,-40
0.6796875,-34
0.68359375,-14
0.6875,14
0.69140625,44
0.6953125,70
0.69921875,84
0.703125,86
0.70703125,80
0.7109375,71
0.71484375,58
0.71875,44
0.72265625,36
0.7265625,35
0.73046875,32
0.734375,21
0.73828125,5
0.7421875,-5
0.74609375,-5
0.75,0
0.75390625,6
0.7578125,11
0.76171875,8
0.765625,-4
0.76953125,-17
0.7734375,-23
0.77734375,-19
0.78125,-10
0.78515625,1
0.7890625,9
0.79296875,21
0.796875,35
0.80078125,43
0.8046875,41
0.80859375,30
0.8125,16
0.81640625,3
0.8203125,-4
0.82421875,0
0.828125,6
0.83203125,5
0.8359375,-5
0.83984375,-19
0.84375,-27
0.84765625,-21
0.8515625,-4
0.85546875,19
0.859375,44
0.86328125,64
0.8671875,75
0.87109375,80
0.875,82
0.87890625,84
0.8828125,85
0.88671875,88
0.890625,96
0.89453125,106
0.8984375,110
0.90234375,95
0.90625,62
0.91015625,25
