Time,P3
0.0,35
0.00390625,46
0.0078125,58
0.01171875,74
0.015625,94
0.01953125,113
0.0234375,129
0.02734375,139
0.03125,142
0.03515625,136
0.0390625,122
0.04296875,102
0.046875,74
0.05078125,44
0.0546875,22
0.05859375,10
0.0625,6
0.06640625,0
0.0703125,-17
0.07421875,-43
0.078125,-70
0.08203125,-89
0.0859375,-92
0.08984375,-78
0.09375,-54
0.09765625,-31
0.1015625,-15
0.10546875,-3
0.109375,10
0.11328125,25
0.1171875,37
0.12109375,35
0.125,20
0.12890625,-5
0.1328125,-30
0.13671875,-48
0.140625,-56
0.14453125,-56
0.1484375,-54
0.15234375,-52
0.15625,-47
0.16015625,-39
0.1640625,-27
0.16796875,-14
0.171875,2
0.17578125,17
0.1796875,32
0.18359375,48
0.1875,64
0.19140625,77
0.1953125,82
0.19921875,77
0.203125,62
0.20703125,42
0.2109375,19
0.21484375,-2
0.21875,-15
0.22265625,-15
0.2265625,-8
0.23046875,-2
0.234375,-1
0.23828125,-4
0.2421875,-6
0.24609375,1
0.25,18
0.25390625,39
0.2578125,53
0.26171875,53
0.265625,40
0.26953125,25
0.2734375,16
0.27734375,15
0.28125,23
0.28515625,40
0.2890625,62
0.29296875,82
0.296875,98
0.30078125,107
0.3046875,105
0.30859375,86
0.3125,53
0.31640625,13
0.3203125,-24
0.32421875,-48
0.328125,-60
0.33203125,-64
0.3359375,-67
0.33984375,-69
0.34375,-74
0.34765625,-81
0.3515625,-83
0.35546875,-75
0.359375,-61
0.36328125,-52
0.3671875,-48
0.37109375,-46
0.375,-42
0.37890625,-34
0.3828125,-21
0.38671875,-4
0.390625,9
0.39453125,14
0.3984375,10
0.40234375,5
0.40625,0
0.41015625,-11
0.4140625,-32
0.41796875,-53
0.421875,-65
0.42578125,-63
0.4296875,-49
0.43359375,-25
0.4375,5
0.44140625,30
0.4453125,41
0.44921875,41
0.453125,38
0.45703125,37
0.4609375,40
0.46484375,45
0.46875,48
0.47265625,52
0.4765625,54
0.48046875,49
0.484375,36
0.48828125,19
0.4921875,3
0.49609375,-13
0.5,-27
0.50390625,-35
0.5078125,-38
0.51171875,-40
0.515625,-44
0.51953125,-50
0.5234375,-56
0.52734375,-61
0.53125,-60
0.53515625,-53
0.5390625,-41
0.54296875,-25
0.546875,-3
0.55078125,20
0.5546875,39
0.55859375,50
0.5625,53
0.56640625,45
0.5703125,29
0.57421875,12
0.578125,2
0.58203125,3
0.5859375,6
0.58984375,0
0.59375,-19
0.59765625,-48
0.6015625,-74
0.60546875,-88
0.609375,-81
0.61328125,-55
0.6171875,-22
0.62109375,0
0.625,4
0.62890625,-3
0.6328125,-14
0.63671875,-25
0.640625,-32
0.64453125,-28
0.6484375,-16
0.65234375,-3
0.65625,11
0.66015625,30
0.6640625,44
0.66796875,42
0.671875,24
0.67578125,-7
0.6796875,-44
0.68359375,-81
0.6875,-108
0.69140625,-115
0.6953125,-107
0.69921875,-92
0.703125,-76
0.70703125,-60
0.7109375,-39
0.71484375,-15
0.71875,12
0.72265625,36
0.7265625,52
0.73046875,55
0.734375,48
0.73828125,42
0.7421875,41
0.74609375,43
0.75,42
0.75390625,33
0.7578125,15
0.76171875,-15
0.765625,-58
0.76953125,-104
0.7734375,-141
0.77734375,-166
0.78125,-175
0.78515625,-163
0.7890625,-134
0.79296875,-95
0.796875,-52
0.80078125,-16
0.8046875,7
0.80859375,16
0.8125,13
0.81640625,2
0.8203125,-16
0.82421875,-33
0.828125,-36
0.83203125,-26
0.8359375,-12
0.83984375,-2
0.84375,3
0.84765625,-2
0.8515625,-21
0.85546875,-48
0.859375,-76
0.86328125,-101
0.8671875,-119
0.87109375,-126
0.875,-122
0.87890625,-109
0.8828125,-87
0.88671875,-57
0.890625,-29
0.89453125,-9
0.8984375,5
0.90234375,19
0.90625,29
0.91015625,35
0.9140625,38
0.91796875,41
0.921875,49
0.92578125,57
0.9296875,61
0.93359375,58
0.9375,48
0.94140625,33
0.9453125,12
0.94921875,-8
0.953125,-22
0.95703125,-29
0.9609375,-35
0.96484375,-40
0.96875,-36
0.97265625,-19
0.9765625,8
0.98046875,32
0.984375,43
0.98828125,38
0.9921875,26
0.99609375,13
1.0,8
1.00390625,12
1.0078125,21
1.01171875,29
1.015625,30
1.01953125,21
1.0234375,5
1.02734375,-15
1.03125,-38
1.03515625,-69
1.0390625,-102
1.04296875,-128
1.046875,-140
1.05078125,-139
1.0546875,-125
1.05859375,-104
1.0625,-80
1.06640625,-59
1.0703125,-44
1.07421875,-33
1.078125,-25
1.08203125,-15
1.0859375,-2
1.08984375,11
1.09375,19
1.09765625,22
1.1015625,21
1.10546875,16
1.109375,8
1.11328125,-1
1.1171875,-15
1.12109375,-36
1.125,-61
1.12890625,-79
1.1328125,-86
1.13671875,-82
1.140625,-75
1.14453125,-66
1.1484375,-58
1.15234375,-52
1.15625,-48
1.16015625,-41
1.1640625,-25
1.16796875,-2
1.171875,23
1.17578125,50
1.1796875,82
1.18359375,111
1.1875,125
1.19140625,116
1.1953125,89
1.19921875,54
1.203125,21
1.20703125,-3
1.2109375,-17
1.21484375,-24
1.21875,-28
1.22265625,-37
1.2265625,-53
1.23046875,-66
1.234375,-66
1.23828125,-53
1.2421875,-35
1.24609375,-16
1.25,4
1.25390625,19
1.2578125,26
1.26171875,30
1.265625,40
1.26953125,53
1.2734375,62
1.27734375,64
1.28125,60
1.28515625,51
1.2890625,38
1.29296875,22
1.296875,8
1.30078125,-3
1.3046875,-15
1.30859375,-30
1.3125,-38
1.31640625,-33
1.3203125,-14
1.32421875,13
1.328125,40
1.33203125,58
1.3359375,63
1.33984375,64
1.34375,68
1.34765625,78
1.3515625,98
1.35546875,121
1.359375,133
1.36328125,128
1.3671875,112
1.37109375,90
1.375,61
1.37890625,29
1.3828125,3
1.38671875,-13
1.390625,-26
1.39453125,-36
1.3984375,-45
1.40234375,-53
1.40625,-64
1.41015625,-78
1.4140625,-89
1.41796875,-91
1.421875,-83
1.42578125,-64
1.4296875,-36
1.43359375,-4
1.4375,28
1.44140625,57
1.4453125,74
1.44921875,76
1.453125,69
1.45703125,55
1.4609375,28
1.46484375,-10
1.46875,-50
1.47265625,-82
1.4765625,-100
1.48046875,-106
1.484375,-103
1.48828125,-95
1.4921875,-83
1.49609375,-67
1.5,-45
1.50390625,-18
1.5078125,9
1.51171875,29
1.515625,38
1.51953125,43
1.5234375,49
1.52734375,51
1.53125,44
1.53515625,28
1.5390625,7
1.54296875,-12
