Time,P3
0.0,-46
0.00390625,-37
0.0078125,-30
0.01171875,-20
0.015625,-5
0.01953125,11
0.0234375,25
0.02734375,40
0.03125,52
0.03515625,59
0.0390625,59
0.04296875,58
0.046875,57
0.05078125,50
0.0546875,40
0.05859375,34
0.0625,38
0.06640625,49
0.0703125,62
0.07421875,73
0.078125,78
0.08203125,67
0.0859375,41
0.08984375,13
0.09375,-6
0.09765625,-17
0.1015625,-21
0.10546875,-20
0.109375,-13
0.11328125,-5
0.1171875,0
0.12109375,5
0.125,11
0.12890625,15
0.1328125,15
0.13671875,12
0.140625,8
0.14453125,8
0.1484375,9
0.15234375,8
0.15625,2
0.16015625,-10
0.1640625,-23
0.16796875,-35
0.171875,-43
0.17578125,-46
0.1796875,-47
0.18359375,-54
0.1875,-64
0.19140625,-72
0.1953125,-70
0.19921875,-58
0.203125,-37
0.20703125,-7
0.2109375,23
0.21484375,49
0.21875,68
0.22265625,78
0.2265625,80
0.23046875,70
0.234375,48
0.23828125,20
0.2421875,-7
0.24609375,-25
0.25,-36
0.25390625,-43
0.2578125,-48
0.26171875,-58
0.265625,-76
0.26953125,-99
0.2734375,-115
0.27734375,-117
0.28125,-106
0.28515625,-88
0.2890625,-67
0.29296875,-46
0.296875,-27
0.30078125,-12
0.3046875,1
0.30859375,10
0.3125,9
0.31640625,-3
0.3203125,-24
0.32421875,-44
0.328125,-59
0.33203125,-67
0.3359375,-66
0.33984375,-61
0.34375,-56
0.34765625,-54
0.3515625,-52
0.35546875,-49
0.359375,-43
0.36328125,-39
0.3671875,-36
0.37109375,-34
0.375,-32
0.37890625,-30
0.3828125,-22
0.38671875,-8
0.390625,9
0.39453125,22
0.3984375,26
0.40234375,20
0.40625,8
0.41015625,-6
0.4140625,-17
0.41796875,-19
0.421875,-12
0.42578125,1
0.4296875,10
0.43359375,8
0.4375,-1
0.44140625,-10
0.4453125,-13
0.44921875,-9
0.453125,0
0.45703125,12
0.4609375,19
0.46484375,21
0.46875,22
0.47265625,27
0.4765625,35
0.48046875,38
0.484375,35
0.48828125,28
0.4921875,23
0.49609375,22
0.5,26
0.50390625,33
0.5078125,36
0.51171875,30
0.515625,17
0.51953125,6
0.5234375,-1
0.52734375,-3
0.53125,2
0.53515625,15
0.5390625,30
0.54296875,40
0.546875,46
0.55078125,50
0.5546875,53
0.55859375,54
0.5625,55
0.56640625,57
0.5703125,60
0.57421875,61
0.578125,56
0.58203125,46
0.5859375,37
0.58984375,29
0.59375,18
0.59765625,6
0.6015625,-4
0.60546875,-15
0.609375,-25
0.61328125,-31
0.6171875,-30
0.62109375,-22
0.625,-11
0.62890625,2
0.6328125,18
0.63671875,33
0.640625,49
0.64453125,65
0.6484375,77
0.65234375,81
0.65625,76
0.66015625,68
0.6640625,60
0.66796875,53
0.671875,47
0.67578125,39
0.6796875,25
0.68359375,6
0.6875,-14
0.69140625,-29
0.6953125,-33
0.69921875,-23
0.703125,-7
0.70703125,7
0.7109375,10
0.71484375,1
0.71875,-12
0.72265625,-22
0.7265625,-24
0.73046875,-14
0.734375,2
0.73828125,16
0.7421875,21
0.74609375,20
0.75,15
0.75390625,8
0.7578125,-1
0.76171875,-11
0.765625,-20
0.76953125,-24
0.7734375,-18
0.77734375,3
0.78125,32
0.78515625,58
0.7890625,73
0.79296875,72
0.796875,57
0.80078125,39
0.8046875,25
0.80859375,18
0.8125,17
0.81640625,21
0.8203125,27
0.82421875,35
0.828125,44
0.83203125,56
0.8359375,66
0.83984375,71
0.84375,66
0.84765625,57
0.8515625,46
0.85546875,34
0.859375,22
0.86328125,11
0.8671875,3
0.87109375,-3
0.875,-8
0.87890625,-11
0.8828125,-10
0.88671875,-6
0.890625,-1
0.89453125,3
0.8984375,8
0.90234375,14
0.90625,16
0.91015625,13
0.9140625,7
0.91796875,3
0.921875,-1
0.92578125,-4
0.9296875,-2
0.93359375,4
0.9375,7
0.94140625,6
0.9453125,1
0.94921875,-10
0.953125,-24
0.95703125,-38
0.9609375,-45
0.96484375,-41
0.96875,-29
0.97265625,-17
0.9765625,-9
0.98046875,-4
0.984375,-4
0.98828125,-6
0.9921875,-5
0.99609375,0
1.0,3
1.00390625,0
1.0078125,-7
1.01171875,-13
1.015625,-17
1.01953125,-20
1.0234375,-19
1.02734375,-16
1.03125,-14
1.03515625,-17
1.0390625,-24
1.04296875,-32
1.046875,-39
1.05078125,-45
1.0546875,-51
1.05859375,-55
1.0625,-56
1.06640625,-55
1.0703125,-48
1.07421875,-29
1.078125,2
1.08203125,36
1.0859375,59
1.08984375,66
1.09375,58
1.09765625,42
1.1015625,29
1.10546875,26
1.109375,33
1.11328125,43
1.1171875,47
1.12109375,42
1.125,31
1.12890625,15
1.1328125,-4
1.13671875,-27
1.140625,-50
1.14453125,-68
1.1484375,-77
1.15234375,-76
1.15625,-64
1.16015625,-49
1.1640625,-42
1.16796875,-45
1.171875,-54
1.17578125,-60
1.1796875,-60
1.18359375,-52
1.1875,-34
1.19140625,-9
1.1953125,15
1.19921875,28
1.203125,30
1.20703125,25
1.2109375,16
1.21484375,5
1.21875,-1
1.22265625,1
1.2265625,10
1.23046875,18
1.234375,25
1.23828125,35
1.2421875,47
1.24609375,61
1.25,69
1.25390625,72
1.2578125,69
1.26171875,59
1.265625,45
1.26953125,34
1.2734375,32
1.27734375,37
1.28125,42
1.28515625,41
1.2890625,30
1.29296875,7
1.296875,-23
1.30078125,-53
1.3046875,-76
1.30859375,-88
1.3125,-90
1.31640625,-90
1.3203125,-91
1.32421875,-91
1.328125,-86
1.33203125,-76
1.3359375,-57
1.33984375,-33
1.34375,-11
1.34765625,-1
1.3515625,1
1.35546875,3
1.359375,9
1.36328125,19
1.3671875,30
1.37109375,36
1.375,31
1.37890625,19
1.3828125,6
1.38671875,0
1.390625,1
1.39453125,0
1.3984375,-10
1.40234375,-25
1.40625,-39
1.41015625,-44
1.4140625,-36
1.41796875,-19
1.421875,-2
1.42578125,8
1.4296875,9
1.43359375,9
1.4375,13
1.44140625,20
1.4453125,28
1.44921875,28
1.453125,21
1.45703125,6
1.4609375,-11
1.46484375,-26
1.46875,-37
1.47265625,-45
1.4765625,-52
1.48046875,-56
1.484375,-53
1.48828125,-42
1.4921875,-29
1.49609375,-18
1.5,-14
1.50390625,-18
1.5078125,-27
1.51171875,-36
1.515625,-39
1.51953125,-32
1.5234375,-21
1.52734375,-8
1.53125,4
1.53515625,15
1.5390625,25
1.54296875,34
1.546875,42
1.55078125,47
1.5546875,45
1.55859375,37
1.5625,28
1.56640625,24
1.5703125,24
1.57421875,27
1.578125,29
1.58203125,25
1.5859375,12
1.58984375,-6
1.59375,-21
1.59765625,-29
1.6015625,-30
1.60546875,-25
1.609375,-17
1.61328125,-12
1.6171875,-6
1.62109375,1
1.625,7
1.62890625,9
1.6328125,10
1.63671875,10
1.640625,7
1.64453125,0
1.6484375,-10
1.65234375,-17
1.65625,-18
1.66015625,-13
1.6640625,-4
1.66796875,7
1.671875,10
1.67578125,-1
1.6796875,-20
1.68359375,-35
1.6875,-37
1.69140625,-28
1.6953125,-11
1.69921875,9
1.703125,25
1.70703125,39
1.7109375,51
1.71484375,59
1.71875,59
1.72265625,46
1.7265625,21
1.73046875,-10
1.734375,-35
1.73828125,-44
1.7421875,-40
1.74609375,-30
1.75,-27
1.75390625,-31
1.7578125,-40
1.76171875,-47
1.765625,-45
1.76953125,-33
1.7734375,-14
1.77734375,0
1.78125,3
1.78515625,0
1.7890625,-4
1.79296875,-5
1.796875,-2
1.80078125,5
1.8046875,14
1.80859375,19
1.8125,18
1.81640625,13
1.8203125,4
1.82421875,-9
1.828125,-23
1.83203125,-34
1.8359375,-37
1.83984375,-33
1.84375,-24
1.84765625,-13
1.8515625,-6
1.85546875,-3
1.859375,1
1.86328125,6
1.8671875,12
1.87109375,17
1.875,22
1.87890625,27
1.8828125,30
1.88671875,32
1.890625,37
1.89453125,43
1.8984375,44
1.90234375,38
1.90625,30
1.91015625,20
1.9140625,6
1.91796875,-14
1.921875,-35
1.92578125,-54
1.9296875,-64
1.93359375,-67
1.9375,-64
1.94140625,-59
1.9453125,-58
1.94921875,-64
1.953125,-72
1.95703125,-75
1.9609375,-67
1.96484375,-49
1.96875,-27
1.97265625,-8
1.9765625,6
1.98046875,20
1.984375,36
1.98828125,51
1.9921875,64
1.99609375,70
2.0,66
2.00390625,49
2.0078125,22
2.01171875,-6
2.015625,-28
2.01953125,-46
2.0234375,-59
2.02734375,-63
2.03125,-60
2.03515625,-54
2.0390625,-44
2.04296875,-30
2.046875,-13
2.05078125,2
2.0546875,11
2.05859375,14
2.0625,15
2.06640625,17
2.0703125,17
2.07421875,15
2.078125,10
2.08203125,4
2.0859375,-5
2.08984375,-14
2.09375,-20
2.09765625,-25
2.1015625,-31
2.10546875,-37
2.109375,-40
2.11328125,-38
2.1171875,-30
2.12109375,-17
2.125,-1
2.12890625,14
2.1328125,27
2.13671875,38
2.140625,50
2.14453125,62
2.1484375,71
2.15234375,75
2.15625,75
2.16015625,74
2.1640625,71
2.16796875,67
2.171875,65
2.17578125,64
2.1796875,60
2.18359375,49
2.1875,31
2.19140625,12
2.1953125,-5
2.19921875,-15
2.203125,-18
2.20703125,-16
2.2109375,-13
2.21484375,-16
2.21875,-24
2.22265625,-30
2.2265625,-30
2.23046875,-25
2.234375,-15
2.23828125,-1
2.2421875,10
2.24609375,12
2.25,6
2.25390625,-1
2.2578125,-6
2.26171875,-7
2.265625,-4
2.26953125,3
2.2734375,9
2.27734375,9
2.28125,4
2.28515625,0
2.2890625,2
2.29296875,11
2.296875,26
2.30078125,41
2.3046875,50
2.30859375,50
2.3125,42
2.31640625,26
2.3203125,10
2.32421875,1
2.328125,2
2.33203125,7
2.3359375,11
2.33984375,12
2.34375,11
2.34765625,6
2.3515625,-2
2.35546875,-8
2.359375,-15
2.36328125,-25
2.3671875,-40
2.37109375,-55
2.375,-63
2.37890625,-65
2.3828125,-64
2.38671875,-64
2.390625,-65
2.39453125,-68
2.3984375,-68
2.40234375,-58
2.40625,-42
2.41015625,-23
2.4140625,-6
2.41796875,10
2.421875,21
2.42578125,26
2.4296875,27
2.43359375,25
2.4375,20
2.44140625,10
2.4453125,0
2.44921875,-6
2.453125,-5
2.45703125,-5
2.4609375,-8
2.46484375,-14
2.46875,-21
2.47265625,-23
2.4765625,-15
2.48046875,-1
2.484375,17
2.48828125,29
2.4921875,32
2.49609375,24
2.5,13
2.50390625,6
2.5078125,7
2.51171875,14
2.515625,20
2.51953125,22
2.5234375,19
2.52734375,8
2.53125,-7
2.53515625,-22
2.5390625,-33
2.54296875,-39
2.546875,-44
2.55078125,-49
2.5546875,-51
2.55859375,-50
2.5625,-45
2.56640625,-35
2.5703125,-17
2.57421875,2
2.578125,14
2.58203125,19
2.5859375,22
2.58984375,26
2.59375,34
2.59765625,49
2.6015625,66
2.60546875,78
2.609375,78
2.61328125,65
2.6171875,44
2.62109375,24
2.625,6
2.62890625,-8
2.6328125,-19
2.63671875,-32
2.640625,-48
2.64453125,-63
2.6484375,-69
2.65234375,-63
2.65625,-49
2.66015625,-36
2.6640625,-32
2.66796875,-40
2.671875,-54
2.67578125,-68
2.6796875,-75
2.68359375,-77
2.6875,-75
2.69140625,-71
2.6953125,-65
