Time,P3
0.0,6
0.00390625,-19
0.0078125,-37
0.01171875,-44
0.015625,-39
0.01953125,-29
0.0234375,-23
0.02734375,-26
0.03125,-37
0.03515625,-49
0.0390625,-54
0.04296875,-49
0.046875,-33
0.05078125,-8
0.0546875,19
0.05859375,37
0.0625,42
0.06640625,36
0.0703125,23
0.07421875,7
0.078125,-4
0.08203125,-6
0.0859375,-1
0.08984375,1
0.09375,-8
0.09765625,-25
0.1015625,-49
0.10546875,-73
0.109375,-87
0.11328125,-85
0.1171875,-77
0.12109375,-69
0.125,-63
0.12890625,-54
0.1328125,-40
0.13671875,-23
0.140625,-4
0.14453125,10
0.1484375,16
0.15234375,11
0.15625,-2
0.16015625,-13
0.1640625,-20
0.16796875,-27
0.171875,-37
0.17578125,-49
0.1796875,-56
0.18359375,-58
0.1875,-63
0.19140625,-75
0.1953125,-85
0.19921875,-91
0.203125,-91
0.20703125,-79
0.2109375,-55
0.21484375,-26
0.21875,-1
0.22265625,18
0.2265625,30
0.23046875,36
0.234375,40
0.23828125,44
0.2421875,42
0.24609375,36
0.25,32
0.25390625,30
0.2578125,22
0.26171875,7
0.265625,-10
0.26953125,-23
0.2734375,-34
0.27734375,-42
0.28125,-45
0.28515625,-48
0.2890625,-55
0.29296875,-64
0.296875,-64
0.30078125,-53
0.3046875,-40
0.30859375,-30
0.3125,-23
0.31640625,-19
0.3203125,-20
0.32421875,-25
0.328125,-29
0.33203125,-29
0.3359375,-26
0.33984375,-21
0.34375,-19
0.34765625,-18
0.3515625,-21
0.35546875,-34
0.359375,-55
0.36328125,-72
0.3671875,-75
0.37109375,-67
0.375,-53
0.37890625,-34
0.3828125,-15
0.38671875,0
0.390625,10
0.39453125,20
0.3984375,28
0.40234375,28
0.40625,20
0.41015625,9
0.4140625,-1
0.41796875,-12
0.421875,-21
0.42578125,-24
0.4296875,-23
0.43359375,-18
0.4375,-11
0.44140625,-6
0.4453125,-7
0.44921875,-15
0.453125,-29
0.45703125,-50
0.4609375,-68
0.46484375,-80
0.46875,-89
0.47265625,-92
0.4765625,-85
0.48046875,-66
0.484375,-38
0.48828125,-8
0.4921875,19
0.49609375,38
0.5,46
0.50390625,41
0.5078125,31
0.51171875,25
0.515625,23
0.51953125,21
0.5234375,12
0.52734375,-4
0.53125,-27
0.53515625,-53
0.5390625,-76
0.54296875,-90
0.546875,-96
0.55078125,-95
0.5546875,-91
0.55859375,-87
0.5625,-84
0.56640625,-73
0.5703125,-48
0.57421875,-14
0.578125,22
0.58203125,57
0.5859375,86
0.58984375,98
0.59375,91
0.59765625,75
0.6015625,61
0.60546875,52
0.609375,46
0.61328125,42
0.6171875,35
0.62109375,23
0.625,5
0.62890625,-15
0.6328125,-32
0.63671875,-40
0.640625,-39
0.64453125,-35
0.6484375,-32
0.65234375,-33
0.65625,-39
0.66015625,-44
0.6640625,-42
0.66796875,-29
0.671875,-5
0.67578125,21
0.6796875,40
0.68359375,47
0.6875,45
0.69140625,39
0.6953125,27
0.69921875,11
0.703125,1
0.70703125,-1
0.7109375,2
0.71484375,8
