Time,P3
0.0,27
0.00390625,31
0.0078125,35
0.01171875,35
0.015625,25
0.01953125,6
0.0234375,-13
0.02734375,-30
0.03125,-45
0.03515625,-52
0.0390625,-50
0.04296875,-43
0.046875,-39
0.05078125,-37
0.0546875,-34
0.05859375,-28
0.0625,-20
0.06640625,-10
0.0703125,4
0.07421875,14
0.078125,16
0.08203125,12
0.0859375,8
0.08984375,6
0.09375,4
0.09765625,3
0.1015625,3
0.10546875,-1
0.109375,-13
0.11328125,-31
0.1171875,-52
0.12109375,-72
0.125,-88
0.12890625,-98
0.1328125,-97
0.13671875,-89
0.140625,-80
0.14453125,-72
0.1484375,-67
0.15234375,-61
0.15625,-52
0.16015625,-39
0.1640625,-22
0.16796875,-5
0.171875,8
0.17578125,17
0.1796875,24
0.18359375,29
0.1875,33
0.19140625,36
0.1953125,36
0.19921875,30
0.203125,17
0.20703125,1
0.2109375,-14
0.21484375,-28
0.21875,-43
0.22265625,-55
0.2265625,-61
0.23046875,-58
0.234375,-45
0.23828125,-21
0.2421875,4
0.24609375,22
0.25,24
0.25390625,16
0.2578125,4
0.26171875,-5
0.265625,-9
0.26953125,-4
0.2734375,3
0.27734375,2
0.28125,-9
0.28515625,-24
0.2890625,-41
0.29296875,-59
0.296875,-77
0.30078125,-86
0.3046875,-87
0.30859375,-81
0.3125,-69
0.31640625,-50
0.3203125,-29
0.32421875,-14
0.328125,-3
0.33203125,7
0.3359375,19
0.33984375,31
0.34375,43
0.34765625,56
0.3515625,67
0.35546875,72
0.359375,72
0.36328125,67
0.3671875,56
0.37109375,40
0.375,20
0.37890625,-5
0.3828125,-32
0.38671875,-55
0.390625,-72
0.39453125,-85
0.3984375,-95
0.40234375,-99
0.40625,-97
0.41015625,-90
0.4140625,-73
0.41796875,-43
0.421875,-3
0.42578125,38
0.4296875,67
0.43359375,82
0.4375,83
0.44140625,77
0.4453125,65
0.44921875,55
0.453125,49
0.45703125,46
0.4609375,41
0.46484375,37
0.46875,34
0.47265625,30
0.4765625,19
0.48046875,4
0.484375,-6
0.48828125,-9
0.4921875,-6
0.49609375,4
0.5,20
0.50390625,33
0.5078125,40
0.51171875,45
0.515625,52
0.51953125,60
0.5234375,63
0.52734375,61
0.53125,58
0.53515625,56
0.5390625,51
0.54296875,44
0.546875,42
0.55078125,44
0.5546875,45
0.55859375,40
0.5625,33
0.56640625,26
0.5703125,18
0.57421875,6
0.578125,-4
0.58203125,-6
0.5859375,-2
0.58984375,1
0.59375,1
0.59765625,2
0.6015625,5
0.60546875,5
0.609375,6
0.61328125,13
0.6171875,30
0.62109375,52
0.625,78
0.62890625,104
0.6328125,123
0.63671875,125
0.640625,109
0.64453125,82
0.6484375,53
0.65234375,29
0.65625,14
0.66015625,10
0.6640625,11
0.66796875,7
0.671875,-2
0.67578125,-7
0.6796875,-4
0.68359375,5
0.6875,15
0.69140625,20
0.6953125,21
0.69921875,19
0.703125,20
0.70703125,29
0.7109375,47
0.71484375,68
0.71875,81
0.72265625,79
0.7265625,63
0.73046875,39
0.734375,11
0.73828125,-13
0.7421875,-28
0.74609375,-31
0.75,-26
0.75390625,-16
0.7578125,-7
0.76171875,3
0.765625,14
0.76953125,24
0.7734375,32
0.77734375,37
0.78125,39
0.78515625,39
0.7890625,39
0.79296875,45
0.796875,53
0.80078125,59
0.8046875,56
0.80859375,44
0.8125,27
0.81640625,12
0.8203125,1
0.82421875,-7
0.828125,-11
0.83203125,-17
0.8359375,-28
0.83984375,-42
0.84375,-50
0.84765625,-48
0.8515625,-39
0.85546875,-30
0.859375,-20
0.86328125,-7
0.8671875,5
0.87109375,17
0.875,30
0.87890625,44
0.8828125,52
0.88671875,52
0.890625,47
0.89453125,45
0.8984375,45
0.90234375,42
0.90625,33
0.91015625,18
0.9140625,-1
0.91796875,-23
0.921875,-45
0.92578125,-61
0.9296875,-68
0.93359375,-68
0.9375,-61
0.94140625,-43
0.9453125,-15
0.94921875,13
0.953125,34
0.95703125,48
0.9609375,59
0.96484375,66
0.96875,67
0.97265625,67
0.9765625,66
0.98046875,63
0.984375,53
0.98828125,39
0.9921875,25
0.99609375,11
1.0,-5
1.00390625,-19
1.0078125,-27
1.01171875,-27
1.015625,-27
1.01953125,-29
1.0234375,-32
1.02734375,-34
1.03125,-36
1.03515625,-38
1.0390625,-34
1.04296875,-23
1.046875,-8
1.05078125,10
1.0546875,28
1.05859375,44
1.0625,53
1.06640625,57
1.0703125,60
1.07421875,67
1.078125,80
1.08203125,92
1.0859375,96
1.08984375,86
1.09375,66
1.09765625,41
1.1015625,21
1.10546875,9
1.109375,4
