Time,F7
0.0,-28
0.00390625,-19
0.0078125,-9
0.01171875,6
0.015625,29
0.01953125,54
0.0234375,68
0.02734375,67
0.03125,53
0.03515625,34
0.0390625,20
0.04296875,17
0.046875,22
0.05078125,27
0.0546875,18
0.05859375,-6
0.0625,-38
0.06640625,-65
0.0703125,-80
0.07421875,-80
0.078125,-65
0.08203125,-39
0.0859375,-9
0.08984375,18
0.09375,41
0.09765625,52
0.1015625,46
0.10546875,29
0.109375,15
0.11328125,14
0.1171875,26
0.12109375,47
0.125,65
0.12890625,68
0.1328125,48
0.13671875,14
0.140625,-17
0.14453125,-34
0.1484375,-37
0.15234375,-32
0.15625,-27
0.16015625,-26
0.1640625,-31
0.16796875,-38
0.171875,-43
0.17578125,-41
0.1796875,-35
0.18359375,-27
0.1875,-16
0.19140625,-2
0.1953125,14
0.19921875,26
0.203125,30
0.20703125,27
0.2109375,20
0.21484375,13
0.21875,9
0.22265625,11
0.2265625,15
0.23046875,16
0.234375,7
0.23828125,-11
0.2421875,-32
0.24609375,-50
0.25,-57
0.25390625,-50
0.2578125,-34
0.26171875,-19
0.265625,-18
0.26953125,-34
0.2734375,-57
0.27734375,-77
0.28125,-84
0.28515625,-72
0.2890625,-39
0.29296875,1
0.296875,37
0.30078125,58
0.3046875,66
0.30859375,64
0.3125,60
0.31640625,56
0.3203125,50
0.32421875,37
0.328125,19
0.33203125,0
0.3359375,-18
0.33984375,-31
0.34375,-35
0.34765625,-32
0.3515625,-28
0.35546875,-27
0.359375,-21
0.36328125,3
0.3671875,42
0.37109375,80
0.375,104
0.37890625,111
0.3828125,101
0.38671875,82
0.390625,67
0.39453125,64
0.3984375,72
0.40234375,75
0.40625,60
0.41015625,28
0.4140625,-11
0.41796875,-43
0.421875,-63
0.42578125,-66
0.4296875,-48
0.43359375,-17
0.4375,11
0.44140625,24
0.4453125,19
0.44921875,-1
0.453125,-27
0.45703125,-44
0.4609375,-44
0.46484375,-26
0.46875,0
0.47265625,21
0.4765625,26
0.48046875,12
0.484375,-15
0.48828125,-43
0.4921875,-65
0.49609375,-76
0.5,-74
0.50390625,-61
0.5078125,-46
0.51171875,-36
0.515625,-34
0.51953125,-35
0.5234375,-33
0.52734375,-24
0.53125,-11
0.53515625,4
0.5390625,16
0.54296875,22
0.546875,19
0.55078125,13
0.5546875,8
0.55859375,4
0.5625,1
0.56640625,2
0.5703125,5
0.57421875,5
0.578125,2
0.58203125,-3
0.5859375,-15
0.58984375,-30
0.59375,-43
0.59765625,-50
0.6015625,-48
0.60546875,-41
0.609375,-26
0.61328125,-8
0.6171875,11
0.62109375,24
0.625,30
0.62890625,30
0.6328125,28
0.63671875,27
0.640625,34
0.64453125,48
0.6484375,61
0.65234375,65
0.65625,56
0.66015625,36
0.6640625,10
0.66796875,-13
0.671875,-25
0.67578125,-25
0.6796875,-21
0.68359375,-23
0.6875,-38
0.69140625,-62
0.6953125,-89
0.69921875,-108
0.703125,-111
0.70703125,-90
0.7109375,-47
0.71484375,8
0.71875,59
0.72265625,91
0.7265625,100
0.73046875,87
0.734375,61
0.73828125,35
0.7421875,22
0.74609375,30
0.75,49
0.75390625,61
0.7578125,58
0.76171875,36
0.765625,1
0.76953125,-40
0.7734375,-74
0.77734375,-91
0.78125,-94
0.78515625,-90
0.7890625,-80
0.79296875,-66
0.796875,-52
0.80078125,-32
0.8046875,-2
0.80859375,38
0.8125,80
0.81640625,115
0.8203125,139
0.82421875,147
0.828125,131
0.83203125,95
0.8359375,52
0.83984375,16
0.84375,-6
0.84765625,-15
0.8515625,-16
0.85546875,-12
0.859375,-12
0.86328125,-20
0.8671875,-32
0.87109375,-43
0.875,-51
0.87890625,-56
0.8828125,-59
0.88671875,-58
0.890625,-50
0.89453125,-35
0.8984375,-14
0.90234375,8
0.90625,29
0.91015625,49
0.9140625,70
0.91796875,88
0.921875,101
0.92578125,110
0.9296875,114
0.93359375,109
0.9375,93
0.94140625,72
0.9453125,50
0.94921875,29
0.953125,11
0.95703125,1
0.9609375,0
0.96484375,0
0.96875,-7
0.97265625,-18
0.9765625,-27
0.98046875,-28
0.984375,-22
0.98828125,-6
0.9921875,22
0.99609375,56
1.0,82
1.00390625,96
1.0078125,97
1.01171875,84
1.015625,56
1.01953125,21
1.0234375,-10
1.02734375,-27
1.03125,-32
1.03515625,-36
1.0390625,-46
1.04296875,-64
1.046875,-86
1.05078125,-103
1.0546875,-110
1.05859375,-102
1.0625,-83
1.06640625,-58
1.0703125,-32
1.07421875,-6
1.078125,17
1.08203125,38
1.0859375,52
1.08984375,57
1.09375,57
1.09765625,57
1.1015625,58
1.10546875,60
1.109375,63
1.11328125,61
1.1171875,47
1.12109375,24
1.125,-2
1.12890625,-25
1.1328125,-40
1.13671875,-44
1.140625,-38
1.14453125,-29
1.1484375,-24
1.15234375,-26
1.15625,-35
1.16015625,-40
1.1640625,-32
1.16796875,-11
1.171875,17
1.17578125,48
1.1796875,73
1.18359375,82
1.1875,75
1.19140625,61
1.1953125,51
1.19921875,46
1.203125,41
1.20703125,33
1.2109375,17
1.21484375,-8
1.21875,-37
1.22265625,-58
1.2265625,-69
1.23046875,-67
1.234375,-56
1.23828125,-40
1.2421875,-24
1.24609375,-9
1.25,7
1.25390625,25
1.2578125,42
1.26171875,53
1.265625,62
1.26953125,69
1.2734375,72
1.27734375,70
1.28125,65
1.28515625,61
1.2890625,52
1.29296875,35
1.296875,12
1.30078125,-15
1.3046875,-43
1.30859375,-71
1.3125,-92
1.31640625,-98
1.3203125,-88
1.32421875,-65
1.328125,-34
1.33203125,0
1.3359375,29
1.33984375,47
1.34375,54
1.34765625,58
1.3515625,58
1.35546875,53
1.359375,42
1.36328125,28
1.3671875,11
1.37109375,-6
1.375,-19
1.37890625,-28
1.3828125,-37
1.38671875,-51
1.390625,-72
1.39453125,-93
1.3984375,-108
1.40234375,-110
1.40625,-97
1.41015625,-70
1.4140625,-41
1.41796875,-20
1.421875,-8
1.42578125,2
1.4296875,14
1.43359375,35
1.4375,64
1.44140625,98
1.4453125,122
1.44921875,125
1.453125,108
1.45703125,76
1.4609375,44
1.46484375,23
1.46875,15
1.47265625,15
1.4765625,17
1.48046875,18
1.484375,13
1.48828125,1
1.4921875,-8
1.49609375,-9
1.5,-4
1.50390625,0
1.5078125,4
1.51171875,7
1.515625,11
1.51953125,14
1.5234375,10
1.52734375,0
1.53125,-9
1.53515625,-10
1.5390625,-7
1.54296875,0
1.546875,15
1.55078125,31
1.5546875,38
1.55859375,29
1.5625,9
1.56640625,-12
1.5703125,-37
1.57421875,-65
1.578125,-88
1.58203125,-96
1.5859375,-87
1.58984375,-73
1.59375,-60
1.59765625,-52
1.6015625,-47
1.60546875,-43
1.609375,-32
1.61328125,-7
1.6171875,29
1.62109375,62
1.625,83
1.62890625,85
1.6328125,70
1.63671875,49
1.640625,30
1.64453125,17
1.6484375,8
1.65234375,3
1.65625,-1
1.66015625,-7
1.6640625,-14
1.66796875,-23
1.671875,-30
1.67578125,-31
1.6796875,-24
1.68359375,-10
1.6875,9
1.69140625,31
1.6953125,52
1.69921875,66
1.703125,74
1.70703125,80
1.7109375,89
1.71484375,98
1.71875,105
1.72265625,109
1.7265625,101
1.73046875,75
1.734375,37
1.73828125,-5
1.7421875,-43
1.74609375,-68
1.75,-72
1.75390625,-59
1.7578125,-41
1.76171875,-25
1.765625,-14
1.76953125,-12
1.7734375,-18
1.77734375,-21
1.78125,-19
1.78515625,-11
1.7890625,2
1.79296875,21
1.796875,41
1.80078125,58
1.8046875,68
1.80859375,68
1.8125,60
1.81640625,46
1.8203125,29
1.82421875,10
1.828125,-10
1.83203125,-31
1.8359375,-52
1.83984375,-71
1.84375,-83
1.84765625,-86
1.8515625,-84
1.85546875,-81
1.859375,-78
1.86328125,-72
1.8671875,-59
1.87109375,-40
1.875,-16
1.87890625,12
1.8828125,38
1.88671875,61
1.890625,75
1.89453125,78
1.8984375,68
1.90234375,46
1.90625,13
1.91015625,-21
1.9140625,-42
1.91796875,-44
1.921875,-34
1.92578125,-19
1.9296875,-8
1.93359375,-3
1.9375,-5
1.94140625,-11
1.9453125,-18
1.94921875,-23
1.953125,-23
1.95703125,-16
1.9609375,-3
1.96484375,16
1.96875,39
1.97265625,59
1.9765625,70
1.98046875,73
1.984375,70
1.98828125,64
1.9921875,52
1.99609375,34
2.0,10
2.00390625,-16
2.0078125,-43
2.01171875,-64
2.015625,-77
2.01953125,-81
2.0234375,-83
2.02734375,-84
2.03125,-81
2.03515625,-73
2.0390625,-62
2.04296875,-50
2.046875,-36
2.05078125,-26
2.0546875,-26
2.05859375,-24
2.0625,-11
2.06640625,16
2.0703125,48
2.07421875,78
2.078125,91
2.08203125,80
2.0859375,48
2.08984375,9
2.09375,-29
2.09765625,-56
2.1015625,-69
2.10546875,-73
2.109375,-77
2.11328125,-86
2.1171875,-99
2.12109375,-114
2.125,-128
2.12890625,-133
2.1328125,-123
2.13671875,-99
2.140625,-63
2.14453125,-22
2.1484375,19
2.15234375,53
2.15625,70
2.16015625,65
2.1640625,43
2.16796875,19
2.171875,6
2.17578125,8
2.1796875,22
2.18359375,37
2.1875,40
2.19140625,22
2.1953125,-10
2.19921875,-41
2.203125,-62
2.20703125,-77
2.2109375,-91
2.21484375,-102
2.21875,-103
2.22265625,-94
2.2265625,-73
2.23046875,-38
2.234375,5
2.23828125,40
2.2421875,58
2.24609375,57
2.25,43
2.25390625,21
2.2578125,-6
2.26171875,-29
2.265625,-43
2.26953125,-50
2.2734375,-53
2.27734375,-57
2.28125,-65
2.28515625,-81
2.2890625,-99
2.29296875,-109
2.296875,-111
2.30078125,-102
2.3046875,-79
2.30859375,-48
2.3125,-20
2.31640625,3
2.3203125,23
2.32421875,40
2.328125,54
2.33203125,72
2.3359375,96
2.33984375,117
2.34375,125
2.34765625,118
2.3515625,96
2.35546875,57
2.359375,11
2.36328125,-28
2.3671875,-53
2.37109375,-67
2.375,-73
2.37890625,-72
2.3828125,-62
2.38671875,-48
2.390625,-37
2.39453125,-30
2.3984375,-29
2.40234375,-32
2.40625,-35
2.41015625,-29
2.4140625,-9
2.41796875,22
2.421875,51
2.42578125,66
2.4296875,63
2.43359375,41
2.4375,9
2.44140625,-17
2.4453125,-28
