Time,F7
0.0,-228
0.00390625,-260
0.0078125,-285
0.01171875,-299
0.015625,-304
0.01953125,-299
0.0234375,-283
0.02734375,-252
0.03125,-210
0.03515625,-171
0.0390625,-145
0.04296875,-131
0.046875,-126
0.05078125,-131
0.0546875,-148
0.05859375,-168
0.0625,-180
0.06640625,-178
0.0703125,-164
0.07421875,-141
0.078125,-117
0.08203125,-106
0.0859375,-114
0.08984375,-140
0.09375,-170
0.09765625,-193
0.1015625,-204
0.10546875,-210
0.109375,-212
0.11328125,-206
0.1171875,-194
0.12109375,-180
0.125,-167
0.12890625,-150
0.1328125,-131
0.13671875,-114
0.140625,-100
0.14453125,-86
0.1484375,-76
0.15234375,-77
0.15625,-92
0.16015625,-112
0.1640625,-132
0.16796875,-152
0.171875,-172
0.17578125,-185
0.1796875,-191
0.18359375,-196
0.1875,-200
0.19140625,-200
0.1953125,-195
0.19921875,-190
0.203125,-183
0.20703125,-174
0.2109375,-162
0.21484375,-152
0.21875,-144
0.22265625,-138
0.2265625,-130
0.23046875,-118
0.234375,-102
0.23828125,-84
0.2421875,-68
0.24609375,-55
0.25,-48
0.25390625,-52
0.2578125,-68
0.26171875,-96
0.265625,-132
0.26953125,-168
0.2734375,-198
0.27734375,-212
0.28125,-207
0.28515625,-192
0.2890625,-182
0.29296875,-182
0.296875,-185
0.30078125,-185
0.3046875,-181
0.30859375,-170
0.3125,-156
0.31640625,-147
0.3203125,-144
0.32421875,-144
0.328125,-140
0.33203125,-128
0.3359375,-109
0.33984375,-94
0.34375,-85
0.34765625,-84
0.3515625,-89
0.35546875,-96
0.359375,-102
0.36328125,-109
0.3671875,-121
0.37109375,-131
0.375,-133
0.37890625,-133
0.3828125,-130
0.38671875,-120
0.390625,-105
0.39453125,-89
0.3984375,-77
0.40234375,-67
0.40625,-57
0.41015625,-48
0.4140625,-39
0.41796875,-34
0.421875,-34
0.42578125,-41
0.4296875,-57
0.43359375,-82
0.4375,-111
0.44140625,-134
0.4453125,-145
0.44921875,-146
0.453125,-142
0.45703125,-134
0.4609375,-123
0.46484375,-108
0.46875,-89
0.47265625,-69
0.4765625,-50
0.48046875,-33
0.484375,-20
0.48828125,-15
0.4921875,-16
0.49609375,-21
0.5,-27
0.50390625,-35
0.5078125,-43
0.51171875,-49
0.515625,-52
0.51953125,-54
0.5234375,-55
0.52734375,-52
0.53125,-41
0.53515625,-23
0.5390625,-5
0.54296875,3
0.546875,-5
0.55078125,-27
0.5546875,-54
0.55859375,-74
0.5625,-81
0.56640625,-74
0.5703125,-57
0.57421875,-33
0.578125,-9
0.58203125,8
0.5859375,16
0.58984375,14
0.59375,3
0.59765625,-15
0.6015625,-31
0.60546875,-39
0.609375,-37
0.61328125,-30
0.6171875,-24
0.62109375,-22
0.625,-25
0.62890625,-34
0.6328125,-50
0.63671875,-68
0.640625,-79
0.64453125,-72
0.6484375,-49
0.65234375,-13
0.65625,30
0.66015625,69
0.6640625,94
0.66796875,103
0.671875,104
0.67578125,99
0.6796875,93
0.68359375,87
0.6875,81
0.69140625,76
0.6953125,69
0.69921875,57
0.703125,33
0.70703125,1
0.7109375,-35
0.71484375,-71
0.71875,-98
0.72265625,-110
0.7265625,-113
0.73046875,-115
0.734375,-118
0.73828125,-120
0.7421875,-115
0.74609375,-98
0.75,-63
0.75390625,-20
0.7578125,13
0.76171875,30
0.765625,34
0.76953125,30
0.7734375,27
0.77734375,34
0.78125,51
0.78515625,66
0.7890625,66
0.79296875,50
0.796875,26
0.80078125,4
0.8046875,-16
0.80859375,-31
0.8125,-39
0.81640625,-36
0.8203125,-23
0.82421875,-2
0.828125,27
0.83203125,60
0.8359375,83
0.83984375,94
0.84375,101
0.84765625,113
0.8515625,130
0.85546875,150
0.859375,165
0.86328125,175
0.8671875,180
0.87109375,185
0.875,190
0.87890625,194
0.8828125,189
0.88671875,172
0.890625,141
0.89453125,103
0.8984375,68
0.90234375,41
0.90625,24
0.91015625,19
0.9140625,25
0.91796875,39
0.921875,55
0.92578125,68
0.9296875,81
0.93359375,96
0.9375,111
0.94140625,121
0.9453125,124
0.94921875,118
0.953125,108
0.95703125,101
0.9609375,102
0.96484375,108
0.96875,111
0.97265625,103
0.9765625,81
0.98046875,50
0.984375,22
0.98828125,7
0.9921875,4
0.99609375,10
1.0,18
1.00390625,24
1.0078125,25
1.01171875,24
1.015625,28
1.01953125,39
1.0234375,54
1.02734375,73
1.03125,93
1.03515625,112
1.0390625,124
1.04296875,129
1.046875,129
1.05078125,118
1.0546875,98
1.05859375,76
1.0625,60
1.06640625,52
1.0703125,50
1.07421875,48
1.078125,41
1.08203125,28
1.0859375,10
1.08984375,-9
1.09375,-19
1.09765625,-14
1.1015625,8
1.10546875,43
1.109375,80
1.11328125,111
1.1171875,132
1.12109375,144
1.125,152
1.12890625,160
1.1328125,170
1.13671875,177
1.140625,170
1.14453125,145
1.1484375,105
1.15234375,59
1.15625,18
1.16015625,-11
1.1640625,-26
1.16796875,-31
1.171875,-25
1.17578125,-7
1.1796875,18
1.18359375,42
1.1875,66
1.19140625,89
1.1953125,105
1.19921875,110
1.203125,109
1.20703125,110
1.2109375,114
1.21484375,118
1.21875,119
1.22265625,116
1.2265625,109
1.23046875,97
1.234375,83
1.23828125,67
1.2421875,54
1.24609375,48
1.25,48
1.25390625,51
1.2578125,58
1.26171875,65
1.265625,65
1.26953125,58
1.2734375,52
1.27734375,56
1.28125,69
1.28515625,86
1.2890625,98
1.29296875,100
1.296875,94
1.30078125,87
1.3046875,85
1.30859375,92
1.3125,103
1.31640625,117
1.3203125,133
1.32421875,144
1.328125,143
1.33203125,132
1.3359375,115
1.33984375,94
1.34375,72
1.34765625,59
1.3515625,53
1.35546875,46
1.359375,37
1.36328125,34
1.3671875,44
1.37109375,66
1.375,98
1.37890625,130
1.3828125,150
1.38671875,153
1.390625,142
1.39453125,130
1.3984375,124
1.40234375,124
1.40625,123
1.41015625,115
1.4140625,98
1.41796875,73
1.421875,46
1.42578125,29
1.4296875,31
1.43359375,48
1.4375,72
1.44140625,93
1.4453125,106
1.44921875,113
1.453125,122
1.45703125,140
1.4609375,157
1.46484375,164
1.46875,161
1.47265625,150
1.4765625,131
1.48046875,112
1.484375,105
1.48828125,108
1.4921875,108
1.49609375,99
1.5,86
1.50390625,78
1.5078125,70
1.51171875,60
1.515625,47
1.51953125,39
1.5234375,36
1.52734375,36
1.53125,37
1.53515625,40
1.5390625,41
1.54296875,42
1.546875,44
1.55078125,52
1.5546875,71
1.55859375,99
1.5625,129
1.56640625,157
1.5703125,183
1.57421875,203
1.578125,208
1.58203125,191
1.5859375,159
1.58984375,124
1.59375,94
1.59765625,75
1.6015625,71
1.60546875,78
1.609375,87
1.61328125,93
1.6171875,94
1.62109375,88
1.625,80
1.62890625,74
1.6328125,78
1.63671875,99
1.640625,133
1.64453125,171
1.6484375,197
1.65234375,198
1.65625,175
1.66015625,141
1.6640625,112
1.66796875,93
1.671875,84
1.67578125,84
1.6796875,86
1.68359375,83
1.6875,76
1.69140625,71
1.6953125,71
1.69921875,75
1.703125,82
1.70703125,95
1.7109375,111
1.71484375,119
1.71875,110
1.72265625,94
1.7265625,83
1.73046875,88
1.734375,109
1.73828125,138
1.7421875,162
1.74609375,167
1.75,150
1.75390625,119
1.7578125,89
1.76171875,68
1.765625,56
1.76953125,45
1.7734375,36
1.77734375,36
1.78125,45
1.78515625,57
1.7890625,65
1.79296875,69
1.796875,64
1.80078125,51
1.8046875,40
1.80859375,41
1.8125,55
1.81640625,77
1.8203125,101
1.82421875,127
1.828125,150
1.83203125,168
1.8359375,182
1.83984375,191
1.84375,194
1.84765625,190
1.8515625,180
1.85546875,166
1.859375,152
1.86328125,144
1.8671875,146
1.87109375,155
1.875,164
1.87890625,170
1.8828125,170
1.88671875,164
1.890625,152
1.89453125,140
1.8984375,130
1.90234375,124
1.90625,123
1.91015625,126
1.9140625,133
1.91796875,143
1.921875,155
1.92578125,162
1.9296875,162
1.93359375,154
1.9375,140
1.94140625,117
1.9453125,91
1.94921875,70
1.953125,56
1.95703125,50
1.9609375,50
1.96484375,49
1.96875,43
1.97265625,36
1.9765625,30
1.98046875,29
1.984375,35
1.98828125,52
1.9921875,73
1.99609375,91
2.0,100
2.00390625,97
2.0078125,88
2.01171875,77
2.015625,67
2.01953125,60
2.0234375,63
2.02734375,72
2.03125,81
2.03515625,83
2.0390625,81
2.04296875,78
2.046875,70
2.05078125,53
2.0546875,30
2.05859375,11
2.0625,-5
2.06640625,-18
2.0703125,-24
2.07421875,-18
2.078125,-5
2.08203125,6
2.0859375,11
2.08984375,18
2.09375,26
2.09765625,30
2.1015625,33
2.10546875,37
2.109375,40
2.11328125,39
2.1171875,39
2.12109375,44
2.125,50
2.12890625,53
2.1328125,51
2.13671875,40
2.140625,16
2.14453125,-13
2.1484375,-32
2.15234375,-32
2.15625,-14
2.16015625,16
2.1640625,49
2.16796875,74
2.171875,84
2.17578125,81
2.1796875,72
2.18359375,66
2.1875,65
2.19140625,68
2.1953125,74
2.19921875,79
2.203125,75
2.20703125,56
2.2109375,24
2.21484375,-18
2.21875,-60
2.22265625,-95
2.2265625,-113
2.23046875,-112
2.234375,-99
2.23828125,-84
2.2421875,-69
2.24609375,-49
2.25,-24
2.25390625,1
2.2578125,27
2.26171875,54
2.265625,80
2.26953125,96
2.2734375,105
2.27734375,110
2.28125,109
2.28515625,95
2.2890625,71
2.29296875,44
2.296875,22
2.30078125,3
2.3046875,-13
2.30859375,-24
2.3125,-28
2.31640625,-27
2.3203125,-21
2.32421875,-13
2.328125,-3
2.33203125,4
2.3359375,7
2.33984375,13
2.34375,22
2.34765625,35
2.3515625,46
2.35546875,50
2.359375,43
2.36328125,28
2.3671875,12
2.37109375,-3
2.375,-12
2.37890625,-18
2.3828125,-23
2.38671875,-30
2.390625,-37
2.39453125,-42
2.3984375,-44
2.40234375,-43
2.40625,-40
2.41015625,-37
2.4140625,-34
2.41796875,-32
2.421875,-29
2.42578125,-25
2.4296875,-22
2.43359375,-20
2.4375,-21
2.44140625,-22
2.4453125,-22
2.44921875,-18
2.453125,-9
2.45703125,4
2.4609375,14
2.46484375,16
2.46875,9
2.47265625,-6
2.4765625,-22
2.48046875,-35
2.484375,-41
2.48828125,-43
2.4921875,-45
2.49609375,-52
2.5,-66
2.50390625,-82
2.5078125,-96
2.51171875,-100
2.515625,-90
2.51953125,-67
2.5234375,-40
2.52734375,-16
2.53125,-3
2.53515625,-4
2.5390625,-14
2.54296875,-22
2.546875,-22
2.55078125,-16
2.5546875,-9
2.55859375,-9
2.5625,-22
2.56640625,-47
2.5703125,-78
2.57421875,-106
2.578125,-121
2.58203125,-123
2.5859375,-117
2.58984375,-107
2.59375,-98
2.59765625,-89
2.6015625,-82
2.60546875,-76
2.609375,-71
2.61328125,-67
2.6171875,-58
2.62109375,-40
2.625,-16
2.62890625,9
2.6328125,30
2.63671875,40
2.640625,28
2.64453125,-3
2.6484375,-38
2.65234375,-61
2.65625,-71
2.66015625,-70
2.6640625,-59
2.66796875,-44
2.671875,-33
2.67578125,-31
2.6796875,-35
2.68359375,-40
2.6875,-44
2.69140625,-49
2.6953125,-56
2.69921875,-62
2.703125,-64
2.70703125,-60
2.7109375,-49
2.71484375,-29
2.71875,-3
2.72265625,21
2.7265625,32
2.73046875,28
2.734375,14
2.73828125,-5
2.7421875,-26
2.74609375,-47
2.75,-65
2.75390625,-84
2.7578125,-106
2.76171875,-130
2.765625,-147
2.76953125,-158
2.7734375,-164
2.77734375,-162
2.78125,-148
2.78515625,-124
2.7890625,-97
2.79296875,-68
2.796875,-37
2.80078125,-9
2.8046875,10
2.80859375,18
2.8125,20
2.81640625,20
2.8203125,23
2.82421875,31
2.828125,43
2.83203125,50
2.8359375,43
2.83984375,14
2.84375,-34
2.84765625,-86
2.8515625,-122
2.85546875,-137
2.859375,-134
2.86328125,-119
2.8671875,-95
2.87109375,-68
2.875,-42
2.87890625,-15
2.8828125,10
2.88671875,29
2.890625,38
2.89453125,38
2.8984375,33
2.90234375,25
2.90625,15
2.91015625,2
2.9140625,-19
2.91796875,-39
2.921875,-48
2.92578125,-41
2.9296875,-27
2.93359375,-14
2.9375,-6
2.94140625,-12
2.9453125,-31
2.94921875,-55
2.953125,-71
2.95703125,-74
2.9609375,-70
2.96484375,-64
2.96875,-58
2.97265625,-53
2.9765625,-48
2.98046875,-44
2.984375,-36
2.98828125,-22
2.9921875,-2
2.99609375,12
3.0,13
3.00390625,4
3.0078125,-11
3.01171875,-25
3.015625,-34
3.01953125,-31
3.0234375,-19
3.02734375,-6
3.03125,0
3.03515625,-2
3.0390625,-9
3.04296875,-16
3.046875,-20
3.05078125,-18
3.0546875,-7
3.05859375,11
3.0625,31
3.06640625,48
3.0703125,60
3.07421875,66
3.078125,71
3.08203125,72
3.0859375,66
3.08984375,45
3.09375,12
3.09765625,-25
3.1015625,-55
3.10546875,-69
3.109375,-62
3.11328125,-46
3.1171875,-33
3.12109375,-30
3.125,-38
3.12890625,-51
3.1328125,-61
3.13671875,-64
3.140625,-61
3.14453125,-56
3.1484375,-50
3.15234375,-43
3.15625,-35
3.16015625,-32
3.1640625,-38
3.16796875,-49
3.171875,-58
3.17578125,-62
3.1796875,-55
3.18359375,-37
3.1875,-12
3.19140625,6
3.1953125,8
3.19921875,-4
3.203125,-20
3.20703125,-33
3.2109375,-41
3.21484375,-48
3.21875,-53
3.22265625,-58
3.2265625,-62
3.23046875,-61
3.234375,-47
3.23828125,-22
3.2421875,2
3.24609375,17
3.25,26
3.25390625,34
3.2578125,46
3.26171875,61
3.265625,75
3.26953125,81
3.2734375,73
3.27734375,56
3.28125,34
3.28515625,15
3.2890625,-6
3.29296875,-33
3.296875,-63
3.30078125,-88
3.3046875,-102
3.30859375,-97
3.3125,-71
3.31640625,-32
3.3203125,2
3.32421875,22
3.328125,28
3.33203125,24
3.3359375,16
3.33984375,11
3.34375,14
3.34765625,23
3.3515625,37
3.35546875,54
3.359375,67
3.36328125,70
3.3671875,62
3.37109375,44
3.375,19
3.37890625,-4
3.3828125,-13
3.38671875,-3
3.390625,18
3.39453125,39
3.3984375,50
3.40234375,47
3.40625,30
3.41015625,1
3.4140625,-29
3.41796875,-48
3.421875,-49
3.42578125,-29
3.4296875,9
3.43359375,57
3.4375,102
3.44140625,128
3.4453125,131
3.44921875,115
3.453125,93
3.45703125,76
3.4609375,65
3.46484375,57
3.46875,50
3.47265625,42
3.4765625,28
3.48046875,9
3.484375,-10
3.48828125,-24
3.4921875,-30
3.49609375,-23
3.5,-1
3.50390625,35
3.5078125,72
3.51171875,98
3.515625,105
3.51953125,99
3.5234375,88
3.52734375,79
3.53125,74
3.53515625,74
3.5390625,75
3.54296875,70
3.546875,56
3.55078125,36
3.5546875,10
3.55859375,-19
3.5625,-48
3.56640625,-66
3.5703125,-67
3.57421875,-52
3.578125,-28
3.58203125,-2
3.5859375,19
3.58984375,32
3.59375,42
3.59765625,59
3.6015625,81
3.60546875,101
3.609375,116
3.61328125,121
3.6171875,113
3.62109375,92
3.625,69
3.62890625,49
3.6328125,32
3.63671875,18
3.640625,11
3.64453125,12
3.6484375,20
3.65234375,30
3.65625,40
3.66015625,45
3.6640625,44
3.66796875,42
3.671875,44
3.67578125,57
3.6796875,79
3.68359375,101
3.6875,113
3.69140625,115
3.6953125,111
3.69921875,102
3.703125,90
3.70703125,81
3.7109375,70
3.71484375,53
3.71875,29
3.72265625,6
3.7265625,-11
3.73046875,-18
3.734375,-20
3.73828125,-19
3.7421875,-17
3.74609375,-17
3.75,-21
3.75390625,-26
3.7578125,-30
3.76171875,-31
3.765625,-27
3.76953125,-15
3.7734375,6
3.77734375,38
3.78125,77
3.78515625,115
3.7890625,143
3.79296875,153
3.796875,144
3.80078125,122
3.8046875,96
3.80859375,73
3.8125,58
3.81640625,52
3.8203125,53
3.82421875,58
3.828125,63
3.83203125,70
3.8359375,81
3.83984375,92
3.84375,97
3.84765625,100
3.8515625,98
3.85546875,94
3.859375,90
3.86328125,87
3.8671875,80
3.87109375,66
3.875,46
3.87890625,24
3.8828125,2
3.88671875,-15
3.890625,-27
3.89453125,-34
3.8984375,-37
3.90234375,-34
3.90625,-27
3.91015625,-17
3.9140625,-6
3.91796875,2
3.921875,1
3.92578125,-4
3.9296875,-5
3.93359375,3
3.9375,17
3.94140625,31
3.9453125,40
3.94921875,47
3.953125,54
3.95703125,58
3.9609375,61
3.96484375,63
3.96875,65
3.97265625,64
3.9765625,61
3.98046875,56
3.984375,45
3.98828125,24
3.9921875,-8
3.99609375,-42
4.0,-66
4.00390625,-73
4.0078125,-65
4.01171875,-53
4.015625,-43
4.01953125,-35
4.0234375,-30
4.02734375,-29
4.03125,-31
4.03515625,-33
4.0390625,-31
4.04296875,-22
4.046875,-4
4.05078125,23
4.0546875,51
4.05859375,69
4.0625,67
4.06640625,49
4.0703125,29
4.07421875,13
4.078125,3
4.08203125,-5
4.0859375,-13
4.08984375,-20
4.09375,-23
4.09765625,-20
4.1015625,-11
4.10546875,-4
4.109375,-7
4.11328125,-23
4.1171875,-48
4.12109375,-71
4.125,-83
4.12890625,-78
4.1328125,-63
4.13671875,-50
4.140625,-45
4.14453125,-47
4.1484375,-57
4.15234375,-72
4.15625,-86
4.16015625,-96
4.1640625,-106
4.16796875,-117
4.171875,-126
4.17578125,-130
4.1796875,-128
4.18359375,-117
4.1875,-98
4.19140625,-74
4.1953125,-55
4.19921875,-43
4.203125,-40
4.20703125,-42
4.2109375,-44
4.21484375,-39
4.21875,-28
4.22265625,-19
4.2265625,-21
4.23046875,-37
4.234375,-63
4.23828125,-87
4.2421875,-97
4.24609375,-94
4.25,-87
4.25390625,-84
4.2578125,-88
4.26171875,-99
4.265625,-110
4.26953125,-110
4.2734375,-100
4.27734375,-84
4.28125,-69
4.28515625,-55
4.2890625,-48
4.29296875,-48
4.296875,-54
4.30078125,-59
4.3046875,-58
4.30859375,-54
4.3125,-49
4.31640625,-41
4.3203125,-30
4.32421875,-21
4.328125,-11
4.33203125,2
4.3359375,14
4.33984375,11
4.34375,-8
4.34765625,-41
4.3515625,-79
4.35546875,-113
4.359375,-134
4.36328125,-139
4.3671875,-131
4.37109375,-116
4.375,-96
4.37890625,-78
4.3828125,-63
4.38671875,-50
4.390625,-33
4.39453125,-10
4.3984375,9
4.40234375,16
4.40625,13
4.41015625,3
4.4140625,-10
4.41796875,-19
4.421875,-22
4.42578125,-23
4.4296875,-33
4.43359375,-53
4.4375,-75
4.44140625,-88
4.4453125,-91
4.44921875,-89
4.453125,-89
4.45703125,-91
4.4609375,-96
