Time,F7
0.0,15
0.00390625,19
0.0078125,18
0.01171875,11
0.015625,-4
0.01953125,-17
0.0234375,-18
0.02734375,-3
0.03125,19
0.03515625,38
0.0390625,50
0.04296875,46
0.046875,26
0.05078125,2
0.0546875,-13
0.05859375,-16
0.0625,-14
0.06640625,-14
0.0703125,-17
0.07421875,-26
0.078125,-40
0.08203125,-52
0.0859375,-56
0.08984375,-58
0.09375,-61
0.09765625,-67
0.1015625,-70
0.10546875,-67
0.109375,-54
0.11328125,-36
0.1171875,-20
0.12109375,-12
0.125,-11
0.12890625,-10
0.1328125,-7
0.13671875,-3
0.140625,3
0.14453125,9
0.1484375,12
0.15234375,9
0.15625,4
0.16015625,-3
0.1640625,-11
0.16796875,-21
0.171875,-30
0.17578125,-35
0.1796875,-34
0.18359375,-28
0.1875,-20
0.19140625,-11
0.1953125,-2
0.19921875,6
0.203125,8
0.20703125,6
0.2109375,4
0.21484375,5
0.21875,11
0.22265625,22
0.2265625,35
0.23046875,39
0.234375,30
0.23828125,14
0.2421875,-2
0.24609375,-17
0.25,-27
0.25390625,-29
0.2578125,-27
0.26171875,-25
0.265625,-25
0.26953125,-22
0.2734375,-15
0.27734375,-3
0.28125,11
0.28515625,28
0.2890625,50
0.29296875,70
0.296875,76
0.30078125,66
0.3046875,45
0.30859375,17
0.3125,-14
0.31640625,-38
0.3203125,-46
0.32421875,-41
0.328125,-32
0.33203125,-24
0.3359375,-23
0.33984375,-32
0.34375,-48
0.34765625,-65
0.3515625,-79
0.35546875,-83
0.359375,-74
0.36328125,-55
0.3671875,-32
0.37109375,-11
0.375,6
0.37890625,18
0.3828125,27
0.38671875,34
0.390625,36
0.39453125,32
0.3984375,25
0.40234375,18
0.40625,12
0.41015625,11
0.4140625,18
0.41796875,28
0.421875,34
0.42578125,31
0.4296875,21
0.43359375,7
0.4375,-10
0.44140625,-29
0.4453125,-52
0.44921875,-76
0.453125,-94
0.45703125,-103
0.4609375,-100
0.46484375,-80
0.46875,-43
0.47265625,-2
0.4765625,28
0.48046875,45
