Time,FP2
0.0,10
0.00390625,22
0.0078125,41
0.01171875,61
0.015625,74
0.01953125,75
0.0234375,65
0.02734375,48
0.03125,29
0.03515625,12
0.0390625,4
0.04296875,1
0.046875,-5
0.05078125,-12
0.0546875,-18
0.05859375,-21
0.0625,-20
0.06640625,-16
0.0703125,-14
0.07421875,-17
0.078125,-27
0.08203125,-37
0.0859375,-42
0.08984375,-39
0.09375,-29
0.09765625,-13
0.1015625,2
0.10546875,13
0.109375,17
0.11328125,17
0.1171875,10
0.12109375,-3
0.125,-18
0.12890625,-34
0.1328125,-44
0.13671875,-49
0.140625,-47
0.14453125,-42
0.1484375,-37
0.15234375,-33
0.15625,-30
0.16015625,-27
0.1640625,-21
0.16796875,-15
0.171875,-10
0.17578125,-6
0.1796875,-3
0.18359375,3
0.1875,9
0.19140625,17
0.1953125,24
0.19921875,27
0.203125,27
0.20703125,26
0.2109375,25
0.21484375,23
0.21875,19
0.22265625,12
0.2265625,5
0.23046875,4
0.234375,9
0.23828125,18
0.2421875,26
0.24609375,26
0.25,14
0.25390625,-5
0.2578125,-22
0.26171875,-31
0.265625,-30
0.26953125,-21
0.2734375,-11
0.27734375,-4
0.28125,-5
0.28515625,-8
0.2890625,-11
0.29296875,-14
0.296875,-17
0.30078125,-20
0.3046875,-23
0.30859375,-24
0.3125,-22
0.31640625,-14
0.3203125,-2
0.32421875,9
0.328125,17
0.33203125,21
0.3359375,26
0.33984375,36
0.34375,52
0.34765625,71
0.3515625,88
0.35546875,95
0.359375,95
0.36328125,89
0.3671875,84
0.37109375,85
0.375,91
0.37890625,97
0.3828125,95
0.38671875,83
0.390625,62
0.39453125,34
0.3984375,3
0.40234375,-25
0.40625,-45
0.41015625,-56
0.4140625,-56
0.41796875,-40
0.421875,-14
0.42578125,14
0.4296875,35
0.43359375,45
0.4375,45
0.44140625,38
0.4453125,28
0.44921875,18
0.453125,12
0.45703125,7
0.4609375,0
0.46484375,-8
0.46875,-14
0.47265625,-18
0.4765625,-22
0.48046875,-24
0.484375,-23
0.48828125,-20
0.4921875,-16
0.49609375,-12
0.5,-5
0.50390625,5
0.5078125,14
0.51171875,25
0.515625,38
0.51953125,50
0.5234375,56
0.52734375,57
0.53125,57
0.53515625,60
0.5390625,63
0.54296875,64
0.546875,66
0.55078125,70
0.5546875,72
0.55859375,69
0.5625,61
0.56640625,50
0.5703125,35
0.57421875,16
0.578125,0
0.58203125,-9
0.5859375,-11
0.58984375,-10
0.59375,-10
0.59765625,-12
0.6015625,-12
0.60546875,-11
0.609375,-8
0.61328125,-2
0.6171875,11
0.62109375,26
0.625,41
0.62890625,52
0.6328125,56
0.63671875,50
0.640625,38
0.64453125,24
0.6484375,14
0.65234375,11
0.65625,11
0.66015625,11
0.6640625,7
0.66796875,-4
0.671875,-21
0.67578125,-34
0.6796875,-40
0.68359375,-38
0.6875,-33
0.69140625,-25
0.6953125,-13
0.69921875,0
0.703125,15
0.70703125,33
0.7109375,54
0.71484375,74
0.71875,85
0.72265625,83
0.7265625,70
0.73046875,48
0.734375,22
0.73828125,1
0.7421875,-13
0.74609375,-17
0.75,-13
0.75390625,-8
0.7578125,-6
0.76171875,-4
0.765625,0
0.76953125,6
0.7734375,11
0.77734375,15
0.78125,17
0.78515625,16
0.7890625,14
0.79296875,16
0.796875,23
0.80078125,33
0.8046875,39
0.80859375,41
0.8125,41
0.81640625,39
0.8203125,37
0.82421875,34
0.828125,28
0.83203125,18
0.8359375,3
0.83984375,-15
0.84375,-29
0.84765625,-34
0.8515625,-32
0.85546875,-30
0.859375,-29
0.86328125,-25
0.8671875,-20
0.87109375,-13
0.875,-5
0.87890625,5
0.8828125,13
0.88671875,16
0.890625,16
0.89453125,20
0.8984375,27
0.90234375,32
0.90625,33
0.91015625,29
0.9140625,21
0.91796875,10
0.921875,-3
0.92578125,-12
0.9296875,-15
0.93359375,-15
0.9375,-16
0.94140625,-15
0.9453125,-13
0.94921875,-14
0.953125,-17
0.95703125,-17
0.9609375,-9
0.96484375,5
0.96875,18
0.97265625,28
0.9765625,34
0.98046875,33
0.984375,24
0.98828125,13
0.9921875,4
0.99609375,-2
1.0,-9
1.00390625,-17
1.0078125,-25
1.01171875,-33
1.015625,-42
1.01953125,-53
1.0234375,-63
1.02734375,-68
1.03125,-69
1.03515625,-68
1.0390625,-65
1.04296875,-58
1.046875,-47
1.05078125,-33
1.0546875,-17
1.05859375,-3
1.0625,9
1.06640625,16
1.0703125,18
1.07421875,20
1.078125,25
1.08203125,32
1.0859375,35
1.08984375,32
1.09375,23
1.09765625,11
1.1015625,-2
1.10546875,-15
1.109375,-26
1.11328125,-34
1.1171875,-37
1.12109375,-37
1.125,-33
1.12890625,-25
1.1328125,-15
1.13671875,-7
1.140625,-1
1.14453125,8
1.1484375,19
1.15234375,30
1.15625,37
1.16015625,38
1.1640625,30
1.16796875,17
1.171875,5
1.17578125,-3
1.1796875,-10
1.18359375,-19
1.1875,-28
1.19140625,-40
1.1953125,-52
1.19921875,-61
1.203125,-63
1.20703125,-59
1.2109375,-49
1.21484375,-40
1.21875,-31
1.22265625,-20
1.2265625,-7
1.23046875,5
1.234375,15
1.23828125,24
1.2421875,29
1.24609375,26
1.25,17
1.25390625,9
1.2578125,5
1.26171875,2
1.265625,-7
1.26953125,-23
1.2734375,-44
1.27734375,-68
1.28125,-89
1.28515625,-102
1.2890625,-104
1.29296875,-97
1.296875,-86
1.30078125,-77
1.3046875,-68
1.30859375,-58
1.3125,-49
1.31640625,-39
1.3203125,-28
1.32421875,-14
1.328125,0
1.33203125,10
1.3359375,13
1.33984375,12
1.34375,8
1.34765625,1
1.3515625,-4
1.35546875,-6
1.359375,-7
1.36328125,-9
1.3671875,-13
1.37109375,-13
1.375,-10
1.37890625,-7
1.3828125,-5
1.38671875,-2
1.390625,3
1.39453125,5
1.3984375,4
1.40234375,6
1.40625,10
1.41015625,12
1.4140625,13
1.41796875,14
1.421875,17
1.42578125,19
1.4296875,21
1.43359375,22
1.4375,21
1.44140625,14
1.4453125,1
1.44921875,-15
1.453125,-27
1.45703125,-33
1.4609375,-30
1.46484375,-20
1.46875,-4
1.47265625,12
1.4765625,25
1.48046875,33
1.484375,36
1.48828125,34
1.4921875,29
1.49609375,24
1.5,27
1.50390625,41
1.5078125,60
1.51171875,78
1.515625,88
1.51953125,86
1.5234375,70
1.52734375,48
1.53125,30
1.53515625,21
1.5390625,21
1.54296875,22
1.546875,19
1.55078125,12
1.5546875,2
1.55859375,-9
1.5625,-16
1.56640625,-14
1.5703125,-5
1.57421875,5
1.578125,16
1.58203125,24
1.5859375,31
1.58984375,35
1.59375,37
1.59765625,42
1.6015625,49
1.60546875,51
1.609375,41
1.61328125,20
1.6171875,-6
1.62109375,-31
1.625,-52
1.62890625,-66
1.6328125,-69
1.63671875,-64
1.640625,-53
1.64453125,-37
1.6484375,-17
1.65234375,3
1.65625,16
1.66015625,22
1.6640625,26
1.66796875,33
1.671875,45
1.67578125,58
1.6796875,70
1.68359375,80
1.6875,86
1.69140625,88
1.6953125,86
1.69921875,80
1.703125,68
1.70703125,50
1.7109375,31
1.71484375,15
1.71875,6
1.72265625,-3
1.7265625,-14
1.73046875,-25
1.734375,-34
1.73828125,-38
1.7421875,-38
1.74609375,-32
1.75,-23
1.75390625,-14
1.7578125,-6
1.76171875,3
1.765625,17
1.76953125,33
1.7734375,46
1.77734375,59
1.78125,72
1.78515625,81
1.7890625,80
1.79296875,66
1.796875,45
1.80078125,18
1.8046875,-8
1.80859375,-27
1.8125,-34
1.81640625,-33
1.8203125,-33
1.82421875,-33
1.828125,-28
1.83203125,-14
1.8359375,5
1.83984375,26
1.84375,46
1.84765625,58
1.8515625,58
1.85546875,47
1.859375,36
1.86328125,30
1.8671875,26
1.87109375,22
1.875,18
1.87890625,13
1.8828125,8
1.88671875,2
1.890625,-4
1.89453125,-9
1.8984375,-16
1.90234375,-27
1.90625,-40
1.91015625,-48
1.9140625,-47
1.91796875,-38
1.921875,-25
1.92578125,-12
1.9296875,-5
1.93359375,-4
1.9375,-8
1.94140625,-11
1.9453125,-7
1.94921875,3
1.953125,17
1.95703125,30
1.9609375,38
1.96484375,37
1.96875,29
1.97265625,18
1.9765625,7
1.98046875,-1
1.984375,-9
1.98828125,-19
1.9921875,-31
1.99609375,-44
2.0,-49
2.00390625,-43
2.0078125,-27
2.01171875,-7
2.015625,11
2.01953125,23
2.0234375,29
2.02734375,31
2.03125,33
2.03515625,35
2.0390625,32
2.04296875,23
2.046875,9
2.05078125,-5
2.0546875,-15
2.05859375,-19
2.0625,-19
2.06640625,-18
2.0703125,-19
2.07421875,-21
2.078125,-25
2.08203125,-29
2.0859375,-31
2.08984375,-29
2.09375,-26
2.09765625,-24
2.1015625,-22
2.10546875,-17
2.109375,-7
2.11328125,7
2.1171875,23
2.12109375,39
2.125,49
2.12890625,52
2.1328125,48
2.13671875,41
2.140625,34
2.14453125,30
2.1484375,25
2.15234375,15
2.15625,2
2.16015625,-12
2.1640625,-21
2.16796875,-27
2.171875,-30
2.17578125,-33
2.1796875,-35
2.18359375,-39
2.1875,-41
2.19140625,-38
2.1953125,-27
2.19921875,-14
2.203125,0
2.20703125,12
2.2109375,21
2.21484375,26
2.21875,29
2.22265625,31
2.2265625,33
2.23046875,33
2.234375,28
2.23828125,19
2.2421875,6
2.24609375,-12
2.25,-34
2.25390625,-57
2.2578125,-76
2.26171875,-88
2.265625,-93
2.26953125,-90
2.2734375,-73
2.27734375,-47
2.28125,-18
2.28515625,7
2.2890625,29
2.29296875,45
2.296875,53
2.30078125,56
2.3046875,59
2.30859375,60
2.3125,56
2.31640625,49
2.3203125,41
2.32421875,32
2.328125,22
2.33203125,10
2.3359375,-3
2.33984375,-16
2.34375,-30
2.34765625,-44
2.3515625,-51
2.35546875,-50
2.359375,-41
2.36328125,-25
2.3671875,-1
2.37109375,28
2.375,55
2.37890625,75
2.3828125,86
2.38671875,89
2.390625,83
2.39453125,69
2.3984375,52
2.40234375,38
2.40625,32
2.41015625,32
2.4140625,40
2.41796875,49
2.421875,54
2.42578125,47
2.4296875,29
2.43359375,5
2.4375,-15
2.44140625,-27
2.4453125,-28
2.44921875,-22
2.453125,-11
2.45703125,0
2.4609375,9
2.46484375,16
2.46875,23
2.47265625,31
2.4765625,37
2.48046875,39
2.484375,38
2.48828125,33
2.4921875,24
2.49609375,16
2.5,6
2.50390625,-9
2.5078125,-27
2.51171875,-44
2.515625,-55
2.51953125,-60
2.5234375,-54
2.52734375,-39
2.53125,-22
2.53515625,-11
2.5390625,-9
2.54296875,-15
2.546875,-23
2.55078125,-27
2.5546875,-22
2.55859375,-10
2.5625,6
2.56640625,20
2.5703125,30
2.57421875,34
2.578125,33
2.58203125,30
2.5859375,27
2.58984375,18
2.59375,0
2.59765625,-26
2.6015625,-56
2.60546875,-85
2.609375,-111
2.61328125,-131
2.6171875,-144
2.62109375,-154
2.625,-165
2.62890625,-177
2.6328125,-187
2.63671875,-192
2.640625,-189
2.64453125,-175
2.6484375,-154
2.65234375,-130
2.65625,-108
2.66015625,-90
2.6640625,-78
2.66796875,-68
2.671875,-59
2.67578125,-51
2.6796875,-47
2.68359375,-51
2.6875,-60
2.69140625,-71
2.6953125,-79
2.69921875,-81
2.703125,-73
2.70703125,-60
2.7109375,-46
2.71484375,-30
2.71875,-10
2.72265625,14
2.7265625,34
2.73046875,50
2.734375,59
2.73828125,60
2.7421875,53
2.74609375,45
2.75,41
2.75390625,40
2.7578125,36
2.76171875,29
2.765625,18
2.76953125,7
2.7734375,-2
2.77734375,-10
2.78125,-18
2.78515625,-25
2.7890625,-30
2.79296875,-31
2.796875,-24
2.80078125,-8
2.8046875,13
2.80859375,32
2.8125,44
2.81640625,49
2.8203125,52
2.82421875,55
2.828125,63
2.83203125,76
2.8359375,90
2.83984375,102
2.84375,106
2.84765625,102
2.8515625,90
2.85546875,72
2.859375,53
2.86328125,35
2.8671875,20
2.87109375,6
2.875,-6
2.87890625,-14
2.8828125,-16
2.88671875,-12
2.890625,-3
2.89453125,12
2.8984375,29
2.90234375,46
2.90625,62
2.91015625,76
2.9140625,86
2.91796875,89
2.921875,83
2.92578125,69
2.9296875,53
2.93359375,38
2.9375,24
2.94140625,12
2.9453125,1
2.94921875,-11
2.953125,-19
2.95703125,-22
2.9609375,-20
2.96484375,-14
2.96875,-6
