Time,FP2
0.0,354
0.00390625,358
0.0078125,361
0.01171875,360
0.015625,351
0.01953125,336
0.0234375,317
0.02734375,298
0.03125,283
0.03515625,274
0.0390625,273
0.04296875,278
0.046875,282
0.05078125,278
0.0546875,269
0.05859375,260
0.0625,255
0.06640625,255
0.0703125,261
0.07421875,269
0.078125,275
0.08203125,276
0.0859375,269
0.08984375,255
0.09375,238
0.09765625,218
0.1015625,197
0.10546875,176
0.109375,162
0.11328125,159
0.1171875,162
0.12109375,162
0.125,156
0.12890625,144
0.1328125,132
0.13671875,124
0.140625,123
0.14453125,131
0.1484375,141
0.15234375,151
0.15625,160
0.16015625,174
0.1640625,189
0.16796875,200
0.171875,201
0.17578125,188
0.1796875,164
0.18359375,132
0.1875,102
0.19140625,76
0.1953125,49
0.19921875,16
0.203125,-16
0.20703125,-38
0.2109375,-50
0.21484375,-56
0.21875,-54
0.22265625,-42
0.2265625,-23
0.23046875,-3
0.234375,12
0.23828125,25
0.2421875,34
0.24609375,37
0.25,31
0.25390625,23
0.2578125,19
0.26171875,17
0.265625,12
0.26953125,2
0.2734375,-7
0.27734375,-11
0.28125,-13
0.28515625,-13
0.2890625,-12
0.29296875,-9
0.296875,-11
0.30078125,-20
0.3046875,-30
0.30859375,-31
0.3125,-19
0.31640625,-1
0.3203125,13
0.32421875,18
0.328125,17
0.33203125,16
0.3359375,17
0.33984375,19
0.34375,17
0.34765625,7
0.3515625,-15
0.35546875,-42
0.359375,-65
0.36328125,-80
0.3671875,-92
0.37109375,-105
0.375,-121
0.37890625,-138
0.3828125,-152
0.38671875,-161
0.390625,-170
0.39453125,-181
0.3984375,-188
0.40234375,-182
0.40625,-166
0.41015625,-149
0.4140625,-133
0.41796875,-121
0.421875,-115
0.42578125,-114
0.4296875,-115
0.43359375,-114
0.4375,-113
0.44140625,-117
0.4453125,-126
0.44921875,-137
0.453125,-148
0.45703125,-165
0.4609375,-187
0.46484375,-208
0.46875,-219
0.47265625,-219
0.4765625,-213
0.48046875,-207
0.484375,-207
0.48828125,-211
0.4921875,-215
0.49609375,-208
0.5,-187
0.50390625,-157
0.5078125,-132
0.51171875,-117
0.515625,-114
0.51953125,-118
0.5234375,-128
0.52734375,-145
0.53125,-164
0.53515625,-185
0.5390625,-207
0.54296875,-226
0.546875,-235
0.55078125,-237
0.5546875,-236
0.55859375,-236
0.5625,-231
0.56640625,-219
0.5703125,-202
0.57421875,-183
0.578125,-163
0.58203125,-144
0.5859375,-133
0.58984375,-128
0.59375,-126
0.59765625,-125
0.6015625,-128
0.60546875,-138
0.609375,-147
0.61328125,-148
0.6171875,-146
0.62109375,-144
0.625,-145
0.62890625,-152
0.6328125,-164
0.63671875,-181
0.640625,-192
0.64453125,-189
0.6484375,-172
0.65234375,-150
0.65625,-132
0.66015625,-120
0.6640625,-114
0.66796875,-117
0.671875,-125
0.67578125,-132
0.6796875,-137
0.68359375,-145
0.6875,-154
0.69140625,-161
0.6953125,-158
0.69921875,-145
0.703125,-120
0.70703125,-89
0.7109375,-58
0.71484375,-38
0.71875,-39
0.72265625,-58
0.7265625,-86
0.73046875,-112
0.734375,-127
0.73828125,-128
0.7421875,-114
0.74609375,-93
0.75,-71
0.75390625,-53
0.7578125,-43
0.76171875,-40
0.765625,-43
0.76953125,-49
0.7734375,-56
0.77734375,-62
0.78125,-65
0.78515625,-69
0.7890625,-74
0.79296875,-82
0.796875,-94
0.80078125,-108
0.8046875,-122
0.80859375,-129
0.8125,-125
0.81640625,-110
0.8203125,-92
0.82421875,-76
0.828125,-68
0.83203125,-71
0.8359375,-81
0.83984375,-88
0.84375,-86
0.84765625,-76
0.8515625,-63
0.85546875,-52
0.859375,-48
0.86328125,-53
0.8671875,-59
0.87109375,-61
0.875,-60
0.87890625,-59
0.8828125,-60
0.88671875,-64
0.890625,-73
0.89453125,-82
0.8984375,-86
0.90234375,-77
0.90625,-61
0.91015625,-48
0.9140625,-44
0.91796875,-49
0.921875,-59
0.92578125,-71
0.9296875,-78
0.93359375,-72
0.9375,-54
0.94140625,-30
0.9453125,-8
0.94921875,8
0.953125,16
0.95703125,15
0.9609375,8
0.96484375,3
0.96875,4
0.97265625,7
0.9765625,8
0.98046875,4
0.984375,-7
0.98828125,-24
0.9921875,-40
0.99609375,-52
1.0,-61
1.00390625,-66
1.0078125,-70
1.01171875,-72
1.015625,-70
1.01953125,-58
1.0234375,-34
1.02734375,-5
1.03125,22
1.03515625,41
1.0390625,49
1.04296875,45
1.046875,35
1.05078125,25
1.0546875,23
1.05859375,30
1.0625,43
1.06640625,58
1.0703125,73
1.07421875,86
1.078125,93
1.08203125,94
1.0859375,89
1.08984375,78
1.09375,65
1.09765625,51
1.1015625,39
1.10546875,31
1.109375,28
1.11328125,24
1.1171875,20
1.12109375,20
1.125,30
1.12890625,44
