Time,FP2
0.0,7
0.00390625,6
0.0078125,-3
0.01171875,-18
0.015625,-35
0.01953125,-46
0.0234375,-50
0.02734375,-50
0.03125,-52
0.03515625,-59
0.0390625,-68
0.04296875,-75
0.046875,-76
0.05078125,-69
0.0546875,-55
0.05859375,-41
0.0625,-32
0.06640625,-31
0.0703125,-30
0.07421875,-25
0.078125,-13
0.08203125,0
0.0859375,10
0.08984375,14
0.09375,13
0.09765625,11
0.1015625,10
0.10546875,9
0.109375,6
0.11328125,-4
0.1171875,-19
0.12109375,-35
0.125,-44
0.12890625,-40
0.1328125,-29
0.13671875,-18
0.140625,-13
0.14453125,-16
0.1484375,-30
0.15234375,-47
0.15625,-55
0.16015625,-50
0.1640625,-39
0.16796875,-29
0.171875,-17
0.17578125,-7
0.1796875,-3
0.18359375,-4
0.1875,-5
0.19140625,-4
0.1953125,-5
0.19921875,-5
0.203125,-1
0.20703125,2
0.2109375,-5
0.21484375,-24
0.21875,-50
0.22265625,-73
0.2265625,-85
0.23046875,-77
0.234375,-53
0.23828125,-27
0.2421875,-8
0.24609375,1
0.25,1
0.25390625,-1
0.2578125,2
0.26171875,15
0.265625,33
0.26953125,49
0.2734375,56
0.27734375,51
0.28125,32
0.28515625,6
0.2890625,-20
0.29296875,-41
0.296875,-54
0.30078125,-57
0.3046875,-56
0.30859375,-56
0.3125,-61
0.31640625,-65
0.3203125,-62
0.32421875,-53
0.328125,-39
0.33203125,-21
0.3359375,-2
0.33984375,12
0.34375,20
0.34765625,27
0.3515625,32
0.35546875,33
0.359375,30
0.36328125,24
0.3671875,18
0.37109375,11
0.375,4
0.37890625,-2
0.3828125,-9
0.38671875,-18
0.390625,-28
0.39453125,-37
0.3984375,-42
0.40234375,-44
0.40625,-41
0.41015625,-29
0.4140625,-12
0.41796875,7
0.421875,22
0.42578125,32
0.4296875,37
0.43359375,40
0.4375,39
0.44140625,34
0.4453125,24
0.44921875,12
0.453125,-2
0.45703125,-11
0.4609375,-12
0.46484375,-3
0.46875,9
0.47265625,20
0.4765625,24
0.48046875,22
0.484375,16
0.48828125,5
0.4921875,-9
0.49609375,-19
0.5,-20
0.50390625,-15
0.5078125,-6
0.51171875,11
0.515625,37
0.51953125,61
0.5234375,77
0.52734375,85
0.53125,90
0.53515625,87
0.5390625,75
0.54296875,62
0.546875,52
0.55078125,42
0.5546875,30
0.55859375,23
0.5625,27
0.56640625,38
0.5703125,44
0.57421875,40
0.578125,25
0.58203125,0
0.5859375,-29
0.58984375,-51
0.59375,-61
0.59765625,-59
0.6015625,-47
0.60546875,-30
0.609375,-9
0.61328125,15
0.6171875,38
0.62109375,56
0.625,64
0.62890625,66
0.6328125,67
0.63671875,69
0.640625,67
0.64453125,60
0.6484375,48
0.65234375,30
0.65625,9
0.66015625,-8
0.6640625,-18
0.66796875,-23
0.671875,-26
0.67578125,-28
0.6796875,-25
0.68359375,-18
0.6875,-9
0.69140625,0
0.6953125,8
0.69921875,13
0.703125,13
0.70703125,10
0.7109375,8
0.71484375,8
0.71875,6
0.72265625,5
0.7265625,6
0.73046875,5
0.734375,-1
0.73828125,-12
0.7421875,-28
0.74609375,-47
0.75,-66
0.75390625,-82
0.7578125,-87
0.76171875,-77
0.765625,-58
0.76953125,-39
0.7734375,-29
0.77734375,-28
0.78125,-37
0.78515625,-48
0.7890625,-50
0.79296875,-38
0.796875,-19
0.80078125,-8
0.8046875,-12
0.80859375,-28
0.8125,-48
0.81640625,-65
0.8203125,-74
0.82421875,-76
0.828125,-76
0.83203125,-82
0.8359375,-93
0.83984375,-103
0.84375,-105
0.84765625,-99
0.8515625,-87
0.85546875,-74
0.859375,-62
0.86328125,-51
0.8671875,-40
0.87109375,-29
0.875,-16
0.87890625,-2
0.8828125,10
0.88671875,20
0.890625,29
0.89453125,37
0.8984375,41
0.90234375,41
0.90625,38
0.91015625,26
0.9140625,6
0.91796875,-17
0.921875,-33
0.92578125,-42
0.9296875,-43
0.93359375,-37
0.9375,-29
0.94140625,-25
0.9453125,-29
0.94921875,-35
0.953125,-31
0.95703125,-19
0.9609375,-4
0.96484375,10
0.96875,23
0.97265625,34
0.9765625,36
0.98046875,35
0.984375,35
0.98828125,35
0.9921875,29
0.99609375,12
1.0,-12
1.00390625,-39
1.0078125,-62
1.01171875,-78
1.015625,-79
1.01953125,-65
1.0234375,-41
1.02734375,-18
1.03125,-4
1.03515625,0
1.0390625,-5
1.04296875,-14
1.046875,-23
1.05078125,-30
1.0546875,-34
1.05859375,-33
1.0625,-27
1.06640625,-21
1.0703125,-18
1.07421875,-19
1.078125,-24
1.08203125,-29
1.0859375,-33
1.08984375,-34
1.09375,-34
1.09765625,-33
1.1015625,-35
1.10546875,-41
1.109375,-49
1.11328125,-52
1.1171875,-44
1.12109375,-29
1.125,-9
1.12890625,14
1.1328125,42
1.13671875,70
1.140625,91
1.14453125,104
1.1484375,109
1.15234375,100
1.15625,77
1.16015625,47
1.1640625,22
1.16796875,6
1.171875,-2
1.17578125,-6
1.1796875,-11
1.18359375,-25
1.1875,-44
1.19140625,-63
1.1953125,-73
1.19921875,-74
1.203125,-68
1.20703125,-58
1.2109375,-48
1.21484375,-38
1.21875,-26
1.22265625,-11
1.2265625,4
1.23046875,15
1.234375,21
1.23828125,25
1.2421875,31
1.24609375,40
1.25,51
1.25390625,61
1.2578125,66
1.26171875,63
1.265625,51
1.26953125,34
1.2734375,19
1.27734375,7
1.28125,-5
1.28515625,-19
1.2890625,-34
1.29296875,-48
1.296875,-55
1.30078125,-51
1.3046875,-32
1.30859375,-2
1.3125,30
1.31640625,56
1.3203125,72
1.32421875,80
1.328125,81
1.33203125,76
1.3359375,66
1.33984375,52
1.34375,34
1.34765625,14
1.3515625,-2
1.35546875,-13
1.359375,-19
1.36328125,-22
1.3671875,-25
1.37109375,-31
1.375,-38
1.37890625,-41
1.3828125,-36
1.38671875,-26
1.390625,-13
1.39453125,1
1.3984375,14
1.40234375,23
1.40625,28
1.41015625,32
1.4140625,33
1.41796875,28
1.421875,16
1.42578125,2
1.4296875,-11
1.43359375,-22
1.4375,-30
1.44140625,-30
1.4453125,-25
1.44921875,-19
1.453125,-20
1.45703125,-28
1.4609375,-39
1.46484375,-47
1.46875,-48
1.47265625,-40
1.4765625,-25
1.48046875,-11
1.484375,-6
1.48828125,-13
1.4921875,-23
1.49609375,-27
1.5,-21
1.50390625,-10
1.5078125,0
1.51171875,4
1.515625,0
1.51953125,-14
1.5234375,-31
1.52734375,-42
1.53125,-46
1.53515625,-46
1.5390625,-45
1.54296875,-42
1.546875,-37
1.55078125,-29
1.5546875,-20
1.55859375,-10
1.5625,-1
1.56640625,5
1.5703125,9
1.57421875,14
1.578125,22
1.58203125,32
1.5859375,40
1.58984375,43
1.59375,40
1.59765625,33
1.6015625,24
1.60546875,14
1.609375,5
1.61328125,-2
1.6171875,-9
1.62109375,-13
1.625,-9
1.62890625,2
1.6328125,15
1.63671875,26
1.640625,35
1.64453125,41
1.6484375,44
1.65234375,46
1.65625,50
1.66015625,53
1.6640625,51
1.66796875,41
1.671875,24
1.67578125,4
1.6796875,-14
1.68359375,-25
1.6875,-26
1.69140625,-17
1.6953125,-6
1.69921875,1
1.703125,0
1.70703125,-10
1.7109375,-23
1.71484375,-35
1.71875,-37
1.72265625,-30
1.7265625,-17
1.73046875,-2
1.734375,10
1.73828125,17
1.7421875,14
1.74609375,3
1.75,-9
1.75390625,-17
1.7578125,-18
1.76171875,-12
1.765625,0
1.76953125,12
1.7734375,19
1.77734375,19
1.78125,18
1.78515625,16
1.7890625,10
1.79296875,-1
1.796875,-17
1.80078125,-34
1.8046875,-50
1.80859375,-59
1.8125,-56
1.81640625,-47
1.8203125,-38
1.82421875,-27
1.828125,-12
1.83203125,7
1.8359375,25
1.83984375,40
1.84375,47
1.84765625,40
1.8515625,22
1.85546875,3
1.859375,-8
1.86328125,-12
1.8671875,-12
1.87109375,-11
1.875,-8
1.87890625,-6
1.8828125,-7
1.88671875,-14
1.890625,-22
1.89453125,-34
