Time,FP2
0.0,8
0.00390625,0
0.0078125,-9
0.01171875,-20
0.015625,-30
0.01953125,-36
0.0234375,-36
0.02734375,-30
0.03125,-22
0.03515625,-10
0.0390625,5
0.04296875,15
0.046875,18
0.05078125,14
0.0546875,6
0.05859375,-6
0.0625,-18
0.06640625,-27
0.0703125,-30
0.07421875,-32
0.078125,-36
0.08203125,-46
0.0859375,-59
0.08984375,-70
0.09375,-76
0.09765625,-74
0.1015625,-68
0.10546875,-61
0.109375,-56
0.11328125,-52
0.1171875,-47
0.12109375,-35
0.125,-16
0.12890625,8
0.1328125,29
0.13671875,44
0.140625,53
0.14453125,59
0.1484375,62
0.15234375,62
0.15625,60
0.16015625,53
0.1640625,38
0.16796875,18
0.171875,1
0.17578125,-13
0.1796875,-23
0.18359375,-30
0.1875,-32
0.19140625,-29
0.1953125,-25
0.19921875,-18
0.203125,-10
0.20703125,-2
0.2109375,2
0.21484375,3
0.21875,5
0.22265625,10
0.2265625,17
0.23046875,23
0.234375,25
0.23828125,18
0.2421875,1
0.24609375,-24
0.25,-49
0.25390625,-69
0.2578125,-83
0.26171875,-90
0.265625,-88
0.26953125,-81
0.2734375,-72
0.27734375,-62
0.28125,-53
0.28515625,-45
0.2890625,-40
0.29296875,-32
0.296875,-17
0.30078125,4
0.3046875,25
0.30859375,38
0.3125,41
0.31640625,39
0.3203125,34
0.32421875,32
0.328125,33
0.33203125,40
0.3359375,47
0.33984375,51
0.34375,54
0.34765625,55
0.3515625,52
0.35546875,39
0.359375,17
0.36328125,-5
0.3671875,-17
0.37109375,-19
0.375,-10
0.37890625,7
0.3828125,26
0.38671875,37
0.390625,37
0.39453125,35
0.3984375,34
0.40234375,36
0.40625,37
0.41015625,37
0.4140625,32
0.41796875,20
0.421875,5
0.42578125,-8
0.4296875,-19
0.43359375,-28
0.4375,-36
0.44140625,-39
0.4453125,-36
0.44921875,-25
0.453125,-6
0.45703125,18
0.4609375,39
0.46484375,47
0.46875,45
0.47265625,38
0.4765625,34
0.48046875,33
0.484375,34
0.48828125,36
0.4921875,39
0.49609375,39
0.5,33
0.50390625,26
0.5078125,22
0.51171875,19
0.515625,14
0.51953125,5
0.5234375,-6
0.52734375,-18
0.53125,-32
0.53515625,-43
0.5390625,-49
0.54296875,-49
0.546875,-46
0.55078125,-43
0.5546875,-36
0.55859375,-23
0.5625,-4
0.56640625,19
0.5703125,45
0.57421875,70
0.578125,89
0.58203125,96
0.5859375,93
0.58984375,77
0.59375,50
0.59765625,19
0.6015625,-8
0.60546875,-26
0.609375,-33
0.61328125,-33
0.6171875,-30
0.62109375,-27
0.625,-25
0.62890625,-24
0.6328125,-21
0.63671875,-16
0.640625,-7
0.64453125,0
0.6484375,8
0.65234375,18
0.65625,28
0.66015625,34
0.6640625,35
0.66796875,34
0.671875,32
0.67578125,29
0.6796875,24
0.68359375,17
0.6875,7
0.69140625,-7
0.6953125,-23
0.69921875,-38
0.703125,-51
0.70703125,-63
0.7109375,-72
0.71484375,-78
0.71875,-80
0.72265625,-74
