Time,FP2
0.0,57
0.00390625,67
0.0078125,62
0.01171875,45
0.015625,24
0.01953125,10
0.0234375,4
0.02734375,4
0.03125,6
0.03515625,5
0.0390625,-8
0.04296875,-32
0.046875,-54
0.05078125,-56
0.0546875,-39
0.05859375,-13
0.0625,10
0.06640625,25
0.0703125,28
0.07421875,21
0.078125,11
0.08203125,10
0.0859375,15
0.08984375,17
0.09375,12
0.09765625,2
0.1015625,-8
0.10546875,-17
0.109375,-26
0.11328125,-35
0.1171875,-46
0.12109375,-59
0.125,-68
0.12890625,-65
0.1328125,-48
0.13671875,-23
0.140625,5
0.14453125,24
0.1484375,31
0.15234375,30
0.15625,30
0.16015625,36
0.1640625,47
0.16796875,59
0.171875,67
0.17578125,64
0.1796875,51
0.18359375,32
0.1875,12
0.19140625,-7
0.1953125,-25
0.19921875,-41
0.203125,-55
0.20703125,-67
0.2109375,-71
0.21484375,-66
0.21875,-54
0.22265625,-38
0.2265625,-16
0.23046875,7
0.234375,22
0.23828125,25
0.2421875,19
0.24609375,5
0.25,-14
0.25390625,-31
0.2578125,-38
0.26171875,-34
0.265625,-25
0.26953125,-15
0.2734375,-11
0.27734375,-14
0.28125,-24
0.28515625,-37
0.2890625,-48
0.29296875,-51
0.296875,-44
0.30078125,-33
0.3046875,-25
0.30859375,-25
0.3125,-31
0.31640625,-42
0.3203125,-55
0.32421875,-66
0.328125,-65
0.33203125,-51
0.3359375,-26
0.33984375,1
0.34375,24
0.34765625,42
0.3515625,56
0.35546875,68
0.359375,87
0.36328125,125
0.3671875,178
0.37109375,237
0.375,288
0.37890625,321
0.3828125,332
0.38671875,323
0.390625,301
0.39453125,273
0.3984375,245
0.40234375,214
0.40625,180
0.41015625,145
0.4140625,114
0.41796875,87
0.421875,64
0.42578125,45
0.4296875,29
0.43359375,17
0.4375,13
0.44140625,22
0.4453125,41
0.44921875,56
0.453125,55
0.45703125,34
0.4609375,-3
0.46484375,-41
0.46875,-72
0.47265625,-87
0.4765625,-85
0.48046875,-73
0.484375,-59
0.48828125,-47
0.4921875,-37
0.49609375,-30
0.5,-26
0.50390625,-21
0.5078125,-12
0.51171875,3
0.515625,22
0.51953125,37
0.5234375,45
0.52734375,42
0.53125,29
0.53515625,11
0.5390625,-3
0.54296875,-8
0.546875,-4
0.55078125,2
0.5546875,5
0.55859375,5
0.5625,-2
0.56640625,-15
0.5703125,-31
0.57421875,-45
0.578125,-51
0.58203125,-49
0.5859375,-40
0.58984375,-30
0.59375,-26
0.59765625,-37
0.6015625,-62
0.60546875,-92
0.609375,-116
0.61328125,-128
0.6171875,-125
0.62109375,-112
0.625,-99
0.62890625,-91
0.6328125,-91
0.63671875,-98
0.640625,-105
0.64453125,-108
0.6484375,-106
0.65234375,-100
0.65625,-96
0.66015625,-96
0.6640625,-101
0.66796875,-109
0.671875,-111
0.67578125,-102
0.6796875,-79
0.68359375,-50
0.6875,-23
0.69140625,-6
0.6953125,-5
0.69921875,-17
0.703125,-31
0.70703125,-37
0.7109375,-31
0.71484375,-17
0.71875,-2
0.72265625,7
0.7265625,5
0.73046875,-5
0.734375,-21
0.73828125,-39
0.7421875,-52
0.74609375,-58
0.75,-57
0.75390625,-51
0.7578125,-37
0.76171875,-17
0.765625,3
0.76953125,14
0.7734375,11
0.77734375,-4
0.78125,-25
0.78515625,-43
0.7890625,-51
0.79296875,-43
0.796875,-23
0.80078125,0
0.8046875,18
0.80859375,23
0.8125,14
0.81640625,-2
0.8203125,-17
0.82421875,-25
0.828125,-25
0.83203125,-17
0.8359375,-5
0.83984375,1
0.84375,-6
0.84765625,-22
0.8515625,-36
0.85546875,-41
0.859375,-38
0.86328125,-25
0.8671875,-5
0.87109375,15
0.875,32
0.87890625,43
0.8828125,51
0.88671875,57
0.890625,62
0.89453125,64
0.8984375,60
0.90234375,53
0.90625,40
0.91015625,15
0.9140625,-20
0.91796875,-52
0.921875,-72
0.92578125,-76
0.9296875,-62
0.93359375,-31
0.9375,5
0.94140625,34
0.9453125,50
0.94921875,52
0.953125,45
0.95703125,35
0.9609375,27
0.96484375,24
0.96875,23
0.97265625,23
0.9765625,23
0.98046875,25
0.984375,25
0.98828125,26
0.9921875,28
0.99609375,31
1.0,33
1.00390625,32
1.0078125,33
1.01171875,37
1.015625,42
1.01953125,44
1.0234375,42
1.02734375,40
1.03125,41
1.03515625,40
1.0390625,37
1.04296875,30
1.046875,21
1.05078125,11
1.0546875,1
1.05859375,-5
1.0625,-5
1.06640625,3
1.0703125,11
1.07421875,19
1.078125,27
1.08203125,36
1.0859375,39
1.08984375,34
1.09375,19
1.09765625,0
1.1015625,-19
1.10546875,-33
1.109375,-39
1.11328125,-39
1.1171875,-36
1.12109375,-36
1.125,-39
1.12890625,-44
1.1328125,-45
1.13671875,-41
1.140625,-33
1.14453125,-23
1.1484375,-11
1.15234375,2
1.15625,14
1.16015625,23
1.1640625,30
1.16796875,32
1.171875,29
1.17578125,24
1.1796875,12
1.18359375,-8
1.1875,-33
1.19140625,-54
1.1953125,-64
1.19921875,-58
1.203125,-37
1.20703125,-8
1.2109375,17
1.21484375,29
1.21875,24
1.22265625,12
1.2265625,1
1.23046875,-8
1.234375,-13
1.23828125,-15
1.2421875,-17
1.24609375,-15
1.25,-10
1.25390625,-2
1.2578125,7
1.26171875,16
1.265625,23
1.26953125,24
1.2734375,20
1.27734375,11
1.28125,2
1.28515625,-4
1.2890625,-5
1.29296875,-5
1.296875,-4
1.30078125,-4
1.3046875,-4
1.30859375,-5
1.3125,-5
1.31640625,-1
1.3203125,8
1.32421875,21
1.328125,34
1.33203125,43
1.3359375,48
1.33984375,48
1.34375,46
1.34765625,46
1.3515625,52
1.35546875,56
1.359375,50
1.36328125,32
1.3671875,4
1.37109375,-25
1.375,-42
1.37890625,-39
1.3828125,-22
1.38671875,0
1.390625,16
1.39453125,20
1.3984375,13
1.40234375,0
1.40625,-8
1.41015625,-6
1.4140625,1
1.41796875,9
1.421875,16
1.42578125,20
1.4296875,20
1.43359375,18
1.4375,15
1.44140625,11
1.4453125,2
1.44921875,-8
1.453125,-15
1.45703125,-18
1.4609375,-16
1.46484375,-11
1.46875,-3
1.47265625,3
1.4765625,10
1.48046875,17
1.484375,21
1.48828125,19
1.4921875,10
1.49609375,-1
1.5,-10
1.50390625,-19
1.5078125,-30
1.51171875,-40
1.515625,-42
1.51953125,-36
1.5234375,-21
1.52734375,3
1.53125,28
1.53515625,42
1.5390625,42
1.54296875,31
1.546875,18
1.55078125,8
1.5546875,-1
1.55859375,-11
1.5625,-20
1.56640625,-26
1.5703125,-32
1.57421875,-38
1.578125,-41
1.58203125,-37
1.5859375,-27
1.58984375,-17
1.59375,-8
1.59765625,0
1.6015625,7
1.60546875,10
1.609375,14
1.61328125,22
1.6171875,34
1.62109375,45
1.625,51
1.62890625,50
1.6328125,41
1.63671875,23
1.640625,-1
1.64453125,-26
1.6484375,-44
1.65234375,-51
1.65625,-51
1.66015625,-45
1.6640625,-38
1.66796875,-36
1.671875,-34
1.67578125,-28
1.6796875,-15
1.68359375,4
1.6875,25
1.69140625,44
1.6953125,59
1.69921875,69
1.703125,77
1.70703125,84
1.7109375,86
1.71484375,81
1.71875,63
1.72265625,35
1.7265625,4
1.73046875,-24
1.734375,-43
1.73828125,-54
1.7421875,-60
1.74609375,-64
1.75,-69
1.75390625,-71
1.7578125,-64
1.76171875,-46
1.765625,-21
1.76953125,1
1.7734375,15
1.77734375,22
1.78125,26
1.78515625,32
1.7890625,39
1.79296875,50
1.796875,61
1.80078125,68
1.8046875,66
1.80859375,57
1.8125,41
1.81640625,23
1.8203125,7
1.82421875,-5
1.828125,-12
1.83203125,-19
1.8359375,-25
1.83984375,-36
1.84375,-49
1.84765625,-60
1.8515625,-62
1.85546875,-52
1.859375,-38
1.86328125,-25
