Time,FP2
0.0,34
0.00390625,30
0.0078125,29
0.01171875,30
0.015625,30
0.01953125,26
0.0234375,21
0.02734375,17
0.03125,13
0.03515625,8
0.0390625,4
0.04296875,0
0.046875,-6
0.05078125,-14
0.0546875,-23
0.05859375,-33
0.0625,-45
0.06640625,-57
0.0703125,-66
0.07421875,-61
0.078125,-44
0.08203125,-18
0.0859375,7
0.08984375,24
0.09375,32
0.09765625,31
0.1015625,23
0.10546875,18
0.109375,20
0.11328125,27
0.1171875,34
0.12109375,38
0.125,40
0.12890625,36
0.1328125,22
0.13671875,2
0.140625,-16
0.14453125,-23
0.1484375,-20
0.15234375,-12
0.15625,0
0.16015625,12
0.1640625,20
0.16796875,21
0.171875,20
0.17578125,22
0.1796875,27
0.18359375,26
0.1875,18
0.19140625,10
0.1953125,3
0.19921875,-1
0.203125,-3
0.20703125,-4
0.2109375,-5
0.21484375,-4
0.21875,1
0.22265625,10
0.2265625,19
0.23046875,25
0.234375,23
0.23828125,13
0.2421875,-1
0.24609375,-12
0.25,-13
0.25390625,-5
0.2578125,8
0.26171875,21
0.265625,33
0.26953125,44
0.2734375,52
0.27734375,58
0.28125,59
0.28515625,54
0.2890625,41
0.29296875,26
0.296875,14
0.30078125,5
0.3046875,-1
0.30859375,-5
0.3125,-8
0.31640625,-11
0.3203125,-16
0.32421875,-17
0.328125,-13
0.33203125,-5
0.3359375,4
0.33984375,16
0.34375,27
0.34765625,32
0.3515625,33
0.35546875,34
0.359375,34
0.36328125,37
0.3671875,48
0.37109375,63
0.375,77
0.37890625,86
0.3828125,88
0.38671875,77
0.390625,56
0.39453125,29
0.3984375,2
0.40234375,-22
0.40625,-38
0.41015625,-45
0.4140625,-48
0.41796875,-51
0.421875,-54
0.42578125,-55
0.4296875,-54
0.43359375,-49
0.4375,-40
0.44140625,-30
0.4453125,-22
0.44921875,-15
0.453125,-9
0.45703125,-3
0.4609375,-1
0.46484375,-5
0.46875,-17
0.47265625,-35
0.4765625,-53
0.48046875,-64
0.484375,-66
0.48828125,-61
0.4921875,-55
0.49609375,-48
0.5,-41
0.50390625,-35
0.5078125,-31
0.51171875,-23
0.515625,-9
0.51953125,9
0.5234375,29
0.52734375,46
0.53125,55
0.53515625,54
0.5390625,43
0.54296875,27
0.546875,14
0.55078125,10
0.5546875,17
0.55859375,30
0.5625,40
0.56640625,40
0.5703125,29
0.57421875,8
0.578125,-18
0.58203125,-41
0.5859375,-54
0.58984375,-55
0.59375,-46
