Time,FP2
0.0,87
0.00390625,63
0.0078125,49
0.01171875,51
0.015625,62
0.01953125,75
0.0234375,86
0.02734375,95
0.03125,104
0.03515625,119
0.0390625,142
0.04296875,170
0.046875,198
0.05078125,225
0.0546875,249
0.05859375,262
0.0625,264
0.06640625,262
0.0703125,262
0.07421875,265
0.078125,272
0.08203125,283
0.0859375,297
0.08984375,306
0.09375,307
0.09765625,299
0.1015625,286
0.10546875,263
0.109375,231
0.11328125,201
0.1171875,185
0.12109375,190
0.125,209
0.12890625,232
0.1328125,250
0.13671875,260
0.140625,259
0.14453125,253
0.1484375,246
0.15234375,239
0.15625,228
0.16015625,208
0.1640625,182
0.16796875,155
0.171875,134
0.17578125,120
0.1796875,108
0.18359375,93
0.1875,75
0.19140625,59
0.1953125,48
0.19921875,43
0.203125,45
0.20703125,52
0.2109375,60
0.21484375,64
0.21875,62
0.22265625,59
0.2265625,59
0.23046875,63
0.234375,68
0.23828125,75
0.2421875,83
0.24609375,87
0.25,82
0.25390625,68
0.2578125,44
0.26171875,14
0.265625,-14
0.26953125,-31
0.2734375,-33
0.27734375,-26
0.28125,-15
0.28515625,-8
0.2890625,-6
0.29296875,-10
0.296875,-14
0.30078125,-9
0.3046875,11
0.30859375,40
0.3125,67
0.31640625,82
0.3203125,86
0.32421875,83
0.328125,75
0.33203125,69
0.3359375,67
0.33984375,62
0.34375,44
0.34765625,13
0.3515625,-20
0.35546875,-48
0.359375,-66
0.36328125,-70
0.3671875,-62
0.37109375,-47
0.375,-31
0.37890625,-19
0.3828125,-10
0.38671875,-1
0.390625,6
0.39453125,11
0.3984375,19
0.40234375,35
0.40625,55
0.41015625,73
0.4140625,88
0.41796875,95
0.421875,93
0.42578125,82
0.4296875,69
0.43359375,60
0.4375,59
0.44140625,64
0.4453125,66
0.44921875,60
0.453125,45
0.45703125,25
0.4609375,7
0.46484375,-2
0.46875,-4
0.47265625,-3
0.4765625,1
0.48046875,13
0.484375,30
0.48828125,52
0.4921875,79
0.49609375,99
0.5,102
0.50390625,94
0.5078125,85
0.51171875,82
0.515625,85
0.51953125,90
0.5234375,94
0.52734375,89
0.53125,72
0.53515625,49
0.5390625,32
0.54296875,25
0.546875,31
0.55078125,47
0.5546875,67
0.55859375,83
0.5625,88
0.56640625,81
0.5703125,68
0.57421875,58
0.578125,58
0.58203125,70
0.5859375,92
0.58984375,114
0.59375,127
0.59765625,128
0.6015625,119
0.60546875,103
0.609375,82
0.61328125,59
0.6171875,39
0.62109375,26
0.625,24
0.62890625,30
0.6328125,39
0.63671875,42
0.640625,35
0.64453125,21
0.6484375,11
0.65234375,12
0.65625,31
0.66015625,60
0.6640625,86
0.66796875,102
0.671875,107
0.67578125,105
0.6796875,98
0.68359375,93
0.6875,87
0.69140625,74
0.6953125,51
0.69921875,27
0.703125,15
0.70703125,16
0.7109375,23
0.71484375,29
0.71875,24
0.72265625,3
0.7265625,-33
0.73046875,-65
0.734375,-73
0.73828125,-49
0.7421875,-1
0.74609375,57
0.75,109
0.75390625,138
0.7578125,140
0.76171875,123
0.765625,98
0.76953125,74
0.7734375,61
0.77734375,61
0.78125,63
0.78515625,57
0.7890625,39
0.79296875,16
0.796875,-9
0.80078125,-27
0.8046875,-32
0.80859375,-22
0.8125,-7
0.81640625,5
0.8203125,12
0.82421875,15
0.828125,16
0.83203125,22
0.8359375,38
0.83984375,65
0.84375,99
0.84765625,130
0.8515625,147
0.85546875,147
0.859375,134
0.86328125,110
0.8671875,87
0.87109375,74
0.875,71
0.87890625,74
0.8828125,82
0.88671875,87
0.890625,82
0.89453125,63
0.8984375,36
0.90234375,5
0.90625,-22
0.91015625,-37
0.9140625,-38
0.91796875,-25
0.921875,-3
0.92578125,21
0.9296875,42
0.93359375,60
0.9375,75
0.94140625,83
0.9453125,88
0.94921875,96
0.953125,106
0.95703125,117
0.9609375,126
0.96484375,131
0.96875,124
0.97265625,105
0.9765625,78
0.98046875,44
0.984375,8
0.98828125,-19
0.9921875,-31
0.99609375,-30
1.0,-24
1.00390625,-19
1.0078125,-12
1.01171875,-3
1.015625,2
1.01953125,11
1.0234375,35
1.02734375,70
1.03125,103
1.03515625,122
1.0390625,127
1.04296875,119
1.046875,98
1.05078125,72
1.0546875,50
1.05859375,36
1.0625,25
1.06640625,11
1.0703125,-8
1.07421875,-22
1.078125,-27
1.08203125,-21
1.0859375,-7
1.08984375,9
1.09375,25
1.09765625,42
1.1015625,61
1.10546875,79
1.109375,98
1.11328125,115
1.1171875,128
1.12109375,132
1.125,125
1.12890625,113
1.1328125,103
1.13671875,94
