Time,FP2
0.0,-29
0.00390625,-35
0.0078125,-39
0.01171875,-43
0.015625,-49
0.01953125,-54
0.0234375,-59
0.02734375,-66
0.03125,-74
0.03515625,-80
0.0390625,-80
0.04296875,-74
0.046875,-66
0.05078125,-58
0.0546875,-50
0.05859375,-43
0.0625,-38
0.06640625,-33
0.0703125,-27
0.07421875,-20
0.078125,-15
0.08203125,-11
0.0859375,-4
0.08984375,5
0.09375,13
0.09765625,19
0.1015625,23
0.10546875,24
0.109375,24
0.11328125,25
0.1171875,25
0.12109375,20
0.125,4
0.12890625,-22
0.1328125,-49
0.13671875,-65
0.140625,-62
0.14453125,-43
0.1484375,-16
0.15234375,11
0.15625,30
0.16015625,38
0.1640625,37
0.16796875,32
0.171875,25
0.17578125,15
0.1796875,3
0.18359375,-6
0.1875,-8
0.19140625,-6
0.1953125,-2
0.19921875,0
0.203125,-2
0.20703125,-8
0.2109375,-15
0.21484375,-18
0.21875,-16
0.22265625,-12
0.2265625,-8
0.23046875,-5
0.234375,-2
0.23828125,1
0.2421875,5
0.24609375,11
0.25,15
0.25390625,18
0.2578125,22
0.26171875,25
0.265625,24
0.26953125,18
0.2734375,6
0.27734375,-10
0.28125,-27
0.28515625,-40
0.2890625,-47
0.29296875,-47
0.296875,-42
0.30078125,-31
0.3046875,-18
0.30859375,-6
0.3125,3
0.31640625,8
0.3203125,12
0.32421875,18
0.328125,27
0.33203125,35
0.3359375,38
0.33984375,35
0.34375,28
0.34765625,23
0.3515625,26
0.35546875,35
0.359375,44
0.36328125,45
0.3671875,34
0.37109375,16
0.375,-6
0.37890625,-26
0.3828125,-38
0.38671875,-44
0.390625,-46
0.39453125,-46
0.3984375,-42
0.40234375,-33
0.40625,-22
0.41015625,-12
0.4140625,-4
0.41796875,1
0.421875,4
0.42578125,4
0.4296875,1
0.43359375,-6
0.4375,-14
0.44140625,-22
0.4453125,-28
0.44921875,-25
0.453125,-15
0.45703125,-2
0.4609375,8
0.46484375,10
0.46875,3
0.47265625,-11
0.4765625,-31
0.48046875,-57
0.484375,-86
0.48828125,-110
0.4921875,-129
0.49609375,-138
0.5,-132
0.50390625,-111
0.5078125,-86
0.51171875,-66
0.515625,-53
0.51953125,-45
0.5234375,-42
0.52734375,-44
0.53125,-47
0.53515625,-48
0.5390625,-47
0.54296875,-46
0.546875,-44
0.55078125,-36
0.5546875,-22
0.55859375,-9
0.5625,-1
0.56640625,0
0.5703125,-5
0.57421875,-15
0.578125,-28
0.58203125,-38
0.5859375,-41
0.58984375,-40
0.59375,-40
0.59765625,-39
0.6015625,-35
0.60546875,-26
0.609375,-14
0.61328125,-2
0.6171875,6
0.62109375,5
0.625,-5
0.62890625,-19
0.6328125,-30
0.63671875,-32
0.640625,-24
0.64453125,-10
0.6484375,3
0.65234375,11
0.65625,11
0.66015625,4
0.6640625,-6
0.66796875,-16
0.671875,-23
0.67578125,-28
0.6796875,-29
0.68359375,-29
0.6875,-29
0.69140625,-30
0.6953125,-31
0.69921875,-30
0.703125,-29
0.70703125,-30
0.7109375,-34
0.71484375,-38
0.71875,-37
0.72265625,-27
0.7265625,-11
0.73046875,4
0.734375,14
0.73828125,16
0.7421875,7
0.74609375,-7
0.75,-19
0.75390625,-23
0.7578125,-21
0.76171875,-18
0.765625,-13
0.76953125,-9
0.7734375,-6
0.77734375,-8
0.78125,-17
0.78515625,-26
