Time,FP2
0.0,1
0.00390625,4
0.0078125,5
0.01171875,4
0.015625,2
0.01953125,-2
0.0234375,-6
0.02734375,-10
0.03125,-11
0.03515625,-9
0.0390625,-5
0.04296875,1
0.046875,10
0.05078125,19
0.0546875,25
0.05859375,32
0.0625,39
0.06640625,44
0.0703125,45
0.07421875,42
0.078125,38
0.08203125,37
0.0859375,38
0.08984375,39
0.09375,36
0.09765625,27
0.1015625,10
0.10546875,-12
0.109375,-29
0.11328125,-36
0.1171875,-35
0.12109375,-32
0.125,-32
0.12890625,-34
0.1328125,-36
0.13671875,-35
0.140625,-28
0.14453125,-11
0.1484375,10
0.15234375,27
0.15625,40
0.16015625,50
0.1640625,51
0.16796875,43
0.171875,29
0.17578125,14
0.1796875,1
0.18359375,-11
0.1875,-19
0.19140625,-20
0.1953125,-19
0.19921875,-19
0.203125,-23
0.20703125,-25
0.2109375,-23
0.21484375,-17
0.21875,-9
0.22265625,0
0.2265625,8
0.23046875,13
0.234375,14
0.23828125,16
0.2421875,19
0.24609375,24
0.25,24
0.25390625,20
0.2578125,13
0.26171875,7
0.265625,1
0.26953125,-5
0.2734375,-14
0.27734375,-25
0.28125,-38
0.28515625,-51
0.2890625,-59
0.29296875,-61
0.296875,-59
0.30078125,-55
0.3046875,-51
0.30859375,-43
0.3125,-35
0.31640625,-25
0.3203125,-14
0.32421875,-5
0.328125,2
0.33203125,4
0.3359375,6
0.33984375,9
0.34375,12
0.34765625,14
0.3515625,14
0.35546875,10
0.359375,-1
0.36328125,-18
0.3671875,-35
0.37109375,-46
0.375,-53
0.37890625,-56
0.3828125,-56
0.38671875,-51
0.390625,-44
0.39453125,-39
0.3984375,-32
0.40234375,-22
0.40625,-11
0.41015625,-2
0.4140625,8
0.41796875,19
0.421875,26
0.42578125,28
0.4296875,26
0.43359375,21
0.4375,14
0.44140625,7
0.4453125,3
0.44921875,-2
0.453125,-10
0.45703125,-21
0.4609375,-30
0.46484375,-36
0.46875,-38
0.47265625,-35
0.4765625,-30
0.48046875,-26
0.484375,-24
0.48828125,-21
0.4921875,-14
0.49609375,-4
0.5,4
0.50390625,10
0.5078125,14
0.51171875,15
0.515625,15
0.51953125,17
0.5234375,24
0.52734375,29
0.53125,30
0.53515625,28
0.5390625,27
0.54296875,25
0.546875,21
0.55078125,15
0.5546875,9
0.55859375,4
0.5625,2
0.56640625,4
0.5703125,11
0.57421875,17
0.578125,18
0.58203125,17
0.5859375,16
0.58984375,20
0.59375,25
0.59765625,31
0.6015625,35
0.60546875,34
0.609375,28
0.61328125,23
0.6171875,22
0.62109375,22
0.625,20
0.62890625,14
0.6328125,5
0.63671875,-6
0.640625,-17
0.64453125,-26
0.6484375,-32
0.65234375,-34
0.65625,-35
0.66015625,-32
0.6640625,-22
0.66796875,-5
0.671875,12
0.67578125,22
0.6796875,24
0.68359375,19
0.6875,10
0.69140625,1
0.6953125,-6
0.69921875,-11
0.703125,-17
0.70703125,-22
0.7109375,-25
0.71484375,-21
0.71875,-10
0.72265625,5
0.7265625,12
0.73046875,7
0.734375,-6
0.73828125,-23
0.7421875,-38
0.74609375,-48
0.75,-51
0.75390625,-52
0.7578125,-51
0.76171875,-49
0.765625,-43
0.76953125,-33
0.7734375,-21
0.77734375,-8
0.78125,3
0.78515625,7
0.7890625,2
0.79296875,-6
0.796875,-11
0.80078125,-15
0.8046875,-19
0.80859375,-21
0.8125,-23
0.81640625,-26
0.8203125,-29
0.82421875,-26
0.828125,-19
0.83203125,-11
0.8359375,-2
0.83984375,7
0.84375,15
0.84765625,22
0.8515625,28
0.85546875,34
0.859375,37
0.86328125,32
0.8671875,21
0.87109375,8
0.875,-4
0.87890625,-15
0.8828125,-23
0.88671875,-24
0.890625,-24
0.89453125,-25
0.8984375,-27
0.90234375,-27
0.90625,-28
0.91015625,-30
0.9140625,-30
0.91796875,-27
0.921875,-22
0.92578125,-18
0.9296875,-15
0.93359375,-15
0.9375,-20
0.94140625,-26
0.9453125,-30
0.94921875,-34
0.953125,-40
0.95703125,-43
0.9609375,-40
0.96484375,-31
0.96875,-14
0.97265625,12
0.9765625,40
0.98046875,59
0.984375,65
0.98828125,62
0.9921875,52
0.99609375,39
1.0,27
1.00390625,19
1.0078125,16
1.01171875,16
1.015625,19
1.01953125,22
1.0234375,25
1.02734375,24
1.03125,23
1.03515625,23
1.0390625,24
1.04296875,24
1.046875,20
1.05078125,13
1.0546875,5
1.05859375,-2
1.0625,-8
1.06640625,-11
1.0703125,-11
1.07421875,-13
1.078125,-18
1.08203125,-23
1.0859375,-24
1.08984375,-21
1.09375,-17
1.09765625,-13
1.1015625,-9
1.10546875,-4
1.109375,0
1.11328125,4
1.1171875,9
1.12109375,13
1.125,14
1.12890625,14
1.1328125,14
1.13671875,13
1.140625,11
1.14453125,12
1.1484375,13
1.15234375,12
1.15625,7
1.16015625,1
1.1640625,-4
1.16796875,-13
1.171875,-23
1.17578125,-29
1.1796875,-31
1.18359375,-29
1.1875,-23
1.19140625,-11
1.1953125,1
1.19921875,-1
1.203125,-14
1.20703125,-30
1.2109375,-44
1.21484375,-55
1.21875,-63
1.22265625,-65
1.2265625,-65
1.23046875,-65
1.234375,-65
1.23828125,-62
1.2421875,-56
1.24609375,-48
1.25,-40
1.25390625,-31
1.2578125,-17
1.26171875,-1
1.265625,12
1.26953125,20
1.2734375,22
1.27734375,22
1.28125,23
1.28515625,25
1.2890625,27
1.29296875,24
1.296875,15
1.30078125,5
1.3046875,-2
1.30859375,-6
1.3125,-7
1.31640625,-7
1.3203125,-8
1.32421875,-13
1.328125,-23
1.33203125,-32
1.3359375,-37
1.33984375,-35
1.34375,-30
1.34765625,-22
1.3515625,-13
1.35546875,-3
1.359375,7
1.36328125,16
1.3671875,26
1.37109375,31
1.375,30
1.37890625,26
1.3828125,21
1.38671875,15
1.390625,9
1.39453125,4
1.3984375,0
1.40234375,-5
1.40625,-14
1.41015625,-25
1.4140625,-33
1.41796875,-37
1.421875,-38
1.42578125,-35
1.4296875,-25
1.43359375,-10
1.4375,3
1.44140625,9
1.4453125,10
1.44921875,10
1.453125,13
1.45703125,20
1.4609375,30
1.46484375,40
1.46875,41
1.47265625,32
1.4765625,13
1.48046875,-8
1.484375,-27
1.48828125,-41
1.4921875,-50
1.49609375,-54
1.5,-53
1.50390625,-51
1.5078125,-49
1.51171875,-44
1.515625,-34
1.51953125,-23
1.5234375,-13
1.52734375,-6
