Time,FP2
0.0,-42
0.00390625,-41
0.0078125,-41
0.01171875,-38
0.015625,-31
0.01953125,-21
0.0234375,-9
0.02734375,4
0.03125,19
0.03515625,32
0.0390625,41
0.04296875,47
0.046875,51
0.05078125,50
0.0546875,43
0.05859375,34
0.0625,27
0.06640625,21
0.0703125,13
0.07421875,5
0.078125,-5
0.08203125,-18
0.0859375,-34
0.08984375,-47
0.09375,-52
0.09765625,-48
0.1015625,-38
0.10546875,-20
0.109375,4
0.11328125,27
0.1171875,44
0.12109375,52
0.125,52
0.12890625,44
0.1328125,34
0.13671875,24
0.140625,19
0.14453125,19
0.1484375,18
0.15234375,13
0.15625,3
0.16015625,-9
0.1640625,-20
0.16796875,-26
0.171875,-25
0.17578125,-18
0.1796875,-14
0.18359375,-15
0.1875,-20
0.19140625,-22
0.1953125,-19
0.19921875,-12
0.203125,-3
0.20703125,10
0.2109375,23
0.21484375,34
0.21875,45
0.22265625,55
0.2265625,63
0.23046875,63
0.234375,56
0.23828125,43
0.2421875,30
0.24609375,22
0.25,15
0.25390625,9
0.2578125,3
0.26171875,-5
0.265625,-17
0.26953125,-32
0.2734375,-43
0.27734375,-46
0.28125,-42
0.28515625,-30
0.2890625,-13
0.29296875,7
0.296875,25
0.30078125,40
0.3046875,50
0.30859375,55
0.3125,53
0.31640625,45
0.3203125,33
0.32421875,20
0.328125,9
0.33203125,4
0.3359375,2
0.33984375,0
0.34375,-6
0.34765625,-15
0.3515625,-26
0.35546875,-34
0.359375,-37
0.36328125,-34
0.3671875,-29
0.37109375,-25
0.375,-25
0.37890625,-28
0.3828125,-33
0.38671875,-37
0.390625,-41
0.39453125,-47
0.3984375,-60
0.40234375,-76
0.40625,-92
0.41015625,-106
0.4140625,-117
0.41796875,-123
0.421875,-125
0.42578125,-124
0.4296875,-122
0.43359375,-121
0.4375,-117
0.44140625,-110
0.4453125,-100
0.44921875,-91
0.453125,-80
0.45703125,-70
0.4609375,-59
0.46484375,-48
0.46875,-36
0.47265625,-22
0.4765625,-9
0.48046875,-1
0.484375,1
0.48828125,0
0.4921875,2
0.49609375,6
0.5,14
0.50390625,22
0.5078125,28
0.51171875,28
0.515625,21
0.51953125,12
0.5234375,5
0.52734375,3
0.53125,6
0.53515625,14
0.5390625,27
0.54296875,40
0.546875,53
0.55078125,64
0.5546875,72
0.55859375,75
0.5625,73
0.56640625,66
0.5703125,58
0.57421875,49
0.578125,41
0.58203125,34
0.5859375,29
0.58984375,26
0.59375,19
0.59765625,8
0.6015625,-4
0.60546875,-13
0.609375,-16
0.61328125,-15
0.6171875,-10
0.62109375,-5
0.625,-3
0.62890625,-3
0.6328125,-4
0.63671875,-3
0.640625,0
0.64453125,6
0.6484375,13
0.65234375,19
0.65625,28
0.66015625,38
0.6640625,48
0.66796875,54
0.671875,53
0.67578125,46
0.6796875,33
0.68359375,17
0.6875,2
0.69140625,-8
0.6953125,-11
0.69921875,-7
0.703125,1
0.70703125,8
0.7109375,7
0.71484375,-1
0.71875,-10
0.72265625,-15
0.7265625,-13
0.73046875,-1
0.734375,16
0.73828125,33
0.7421875,42
0.74609375,42
0.75,36
0.75390625,27
0.7578125,18
0.76171875,9
0.765625,3
0.76953125,0
0.7734375,2
0.77734375,11
0.78125,22
0.78515625,30
0.7890625,33
0.79296875,30
0.796875,22
0.80078125,16
0.8046875,13
0.80859375,14
0.8125,14
0.81640625,12
0.8203125,11
0.82421875,15
0.828125,22
0.83203125,32
0.8359375,44
0.83984375,52
0.84375,52
0.84765625,48
0.8515625,44
0.85546875,41
0.859375,37
0.86328125,31
0.8671875,24
0.87109375,15
0.875,4
0.87890625,-6
0.8828125,-14
0.88671875,-20
0.890625,-26
0.89453125,-32
0.8984375,-36
0.90234375,-34
0.90625,-25
0.91015625,-9
0.9140625,13
0.91796875,40
0.921875,65
0.92578125,83
0.9296875,92
0.93359375,94
0.9375,89
0.94140625,79
0.9453125,66
0.94921875,49
0.953125,29
0.95703125,9
0.9609375,-7
0.96484375,-17
0.96875,-24
0.97265625,-27
0.9765625,-30
0.98046875,-32
0.984375,-35
0.98828125,-35
0.9921875,-33
0.99609375,-28
1.0,-29
1.00390625,-36
1.0078125,-42
1.01171875,-43
1.015625,-37
1.01953125,-27
1.0234375,-16
1.02734375,-8
1.03125,-9
1.03515625,-22
1.0390625,-40
1.04296875,-58
1.046875,-71
1.05078125,-80
1.0546875,-84
1.05859375,-84
1.0625,-80
1.06640625,-72
1.0703125,-62
1.07421875,-45
1.078125,-23
1.08203125,0
1.0859375,16
1.08984375,21
1.09375,20
1.09765625,16
1.1015625,13
1.10546875,16
1.109375,25
1.11328125,38
1.1171875,47
1.12109375,49
1.125,43
1.12890625,31
1.1328125,11
1.13671875,-13
1.140625,-37
1.14453125,-53
1.1484375,-60
1.15234375,-61
1.15625,-58
1.16015625,-53
1.1640625,-52
1.16796875,-54
1.171875,-55
1.17578125,-51
1.1796875,-42
1.18359375,-29
1.1875,-14
1.19140625,2
1.1953125,15
1.19921875,19
1.203125,18
1.20703125,16
1.2109375,12
1.21484375,7
1.21875,1
1.22265625,-5
1.2265625,-13
1.23046875,-25
1.234375,-34
1.23828125,-36
1.2421875,-28
1.24609375,-13
1.25,2
1.25390625,10
1.2578125,11
1.26171875,7
1.265625,3
1.26953125,2
1.2734375,9
1.27734375,22
1.28125,36
1.28515625,45
1.2890625,46
1.29296875,38
1.296875,23
1.30078125,2
1.3046875,-24
1.30859375,-48
1.3125,-64
1.31640625,-73
1.3203125,-75
1.32421875,-69
1.328125,-56
1.33203125,-40
1.3359375,-26
1.33984375,-12
1.34375,-1
1.34765625,3
1.3515625,5
1.35546875,9
1.359375,18
1.36328125,28
1.3671875,35
1.37109375,38
1.375,35
1.37890625,27
1.3828125,20
1.38671875,17
1.390625,17
1.39453125,13
1.3984375,2
1.40234375,-13
1.40625,-28
1.41015625,-37
1.4140625,-39
1.41796875,-35
1.421875,-31
1.42578125,-31
1.4296875,-33
1.43359375,-32
1.4375,-26
1.44140625,-17
1.4453125,-9
1.44921875,-5
1.453125,-8
1.45703125,-14
1.4609375,-20
1.46484375,-22
1.46875,-21
1.47265625,-18
1.4765625,-16
1.48046875,-15
1.484375,-12
1.48828125,-5
1.4921875,0
1.49609375,-2
1.5,-11
1.50390625,-27
1.5078125,-45
1.51171875,-62
1.515625,-70
1.51953125,-66
1.5234375,-55
1.52734375,-41
1.53125,-26
1.53515625,-10
1.5390625,6
1.54296875,20
1.546875,33
1.55078125,43
1.5546875,47
1.55859375,43
1.5625,35
1.56640625,25
1.5703125,16
1.57421875,8
1.578125,-1
1.58203125,-11
1.5859375,-23
1.58984375,-36
1.59375,-45
1.59765625,-50
1.6015625,-51
1.60546875,-49
1.609375,-47
1.61328125,-49
1.6171875,-49
1.62109375,-46
1.625,-38
1.62890625,-27
1.6328125,-16
1.63671875,-8
1.640625,-6
1.64453125,-12
1.6484375,-21
1.65234375,-26
1.65625,-21
1.66015625,-11
1.6640625,1
1.66796875,8
1.671875,8
1.67578125,-1
1.6796875,-17
1.68359375,-29
1.6875,-32
1.69140625,-28
1.6953125,-18
1.69921875,-5
1.703125,7
1.70703125,18
1.7109375,27
1.71484375,31
1.71875,31
1.72265625,28
1.7265625,25
1.73046875,24
1.734375,31
1.73828125,45
1.7421875,58
1.74609375,63
1.75,58
1.75390625,43
1.7578125,25
1.76171875,8
1.765625,-1
1.76953125,-2
1.7734375,1
1.77734375,3
1.78125,4
1.78515625,5
1.7890625,7
1.79296875,9
1.796875,12
1.80078125,16
1.8046875,21
1.80859375,24
1.8125,23
1.81640625,21
1.8203125,15
1.82421875,6
1.828125,-4
1.83203125,-13
1.8359375,-17
1.83984375,-16
1.84375,-10
1.84765625,-3
1.8515625,2
1.85546875,6
1.859375,11
1.86328125,16
1.8671875,19
1.87109375,23
1.875,26
1.87890625,28
1.8828125,29
1.88671875,30
1.890625,35
1.89453125,42
1.8984375,49
1.90234375,54
1.90625,55
1.91015625,51
1.9140625,41
1.91796875,25
1.921875,7
1.92578125,-6
1.9296875,-13
1.93359375,-12
1.9375,-10
1.94140625,-8
