Time,FP2
0.0,-31
0.00390625,-22
0.0078125,-12
0.01171875,-1
0.015625,9
0.01953125,16
0.0234375,18
0.02734375,15
0.03125,8
0.03515625,-3
0.0390625,-12
0.04296875,-15
0.046875,-11
0.05078125,-4
0.0546875,8
0.05859375,23
0.0625,32
0.06640625,23
0.0703125,2
0.07421875,-14
0.078125,-17
0.08203125,-13
0.0859375,-7
0.08984375,0
0.09375,1
0.09765625,-9
0.1015625,-26
0.10546875,-44
0.109375,-57
0.11328125,-63
0.1171875,-64
0.12109375,-58
0.125,-42
0.12890625,-17
0.1328125,10
0.13671875,32
0.140625,47
0.14453125,55
0.1484375,55
0.15234375,44
0.15625,28
0.16015625,15
0.1640625,7
0.16796875,2
0.171875,-6
0.17578125,-22
0.1796875,-43
0.18359375,-60
0.1875,-60
0.19140625,-44
0.1953125,-19
0.19921875,9
0.203125,35
0.20703125,50
0.2109375,50
0.21484375,37
0.21875,18
0.22265625,0
0.2265625,-10
0.23046875,-10
0.234375,2
0.23828125,25
0.2421875,53
0.24609375,72
0.25,75
0.25390625,68
0.2578125,57
0.26171875,41
0.265625,24
0.26953125,16
0.2734375,19
0.27734375,27
0.28125,32
0.28515625,34
0.2890625,28
0.29296875,13
0.296875,-4
0.30078125,-14
0.3046875,-11
0.30859375,4
0.3125,25
0.31640625,43
0.3203125,52
0.32421875,46
0.328125,30
0.33203125,17
0.3359375,14
0.33984375,16
0.34375,13
0.34765625,2
0.3515625,-21
0.35546875,-52
0.359375,-78
0.36328125,-88
0.3671875,-83
0.37109375,-70
0.375,-57
0.37890625,-47
0.3828125,-41
0.38671875,-34
0.390625,-24
0.39453125,-7
0.3984375,13
0.40234375,34
0.40625,45
0.41015625,44
0.4140625,34
0.41796875,22
0.421875,9
0.42578125,-5
0.4296875,-17
0.43359375,-25
0.4375,-32
0.44140625,-39
0.4453125,-43
0.44921875,-40
0.453125,-34
0.45703125,-33
0.4609375,-38
0.46484375,-44
0.46875,-46
0.47265625,-45
0.4765625,-40
0.48046875,-34
0.484375,-29
0.48828125,-27
0.4921875,-19
0.49609375,5
0.5,44
0.50390625,82
0.5078125,103
0.51171875,104
0.515625,91
0.51953125,68
0.5234375,43
0.52734375,25
0.53125,14
0.53515625,4
0.5390625,-8
0.54296875,-14
0.546875,-8
0.55078125,4
0.5546875,15
0.55859375,25
0.5625,38
0.56640625,55
0.5703125,71
0.57421875,80
0.578125,79
0.58203125,68
0.5859375,53
0.58984375,43
0.59375,45
0.59765625,54
0.6015625,59
0.60546875,55
0.609375,43
0.61328125,30
0.6171875,20
0.62109375,11
0.625,0
0.62890625,-18
0.6328125,-43
0.63671875,-71
0.640625,-90
0.64453125,-90
0.6484375,-76
0.65234375,-54
0.65625,-28
0.66015625,-1
0.6640625,23
0.66796875,43
0.671875,65
0.67578125,92
0.6796875,109
0.68359375,103
0.6875,82
0.69140625,65
0.6953125,57
0.69921875,58
0.703125,68
0.70703125,83
0.7109375,88
0.71484375,72
0.71875,41
0.72265625,11
0.7265625,-5
0.73046875,-6
0.734375,0
0.73828125,7
0.7421875,9
0.74609375,4
0.75,-6
0.75390625,-16
0.7578125,-16
0.76171875,-1
0.765625,24
0.76953125,47
0.7734375,60
0.77734375,62
0.78125,54
0.78515625,38
0.7890625,17
0.79296875,-4
0.796875,-15
0.80078125,-12
0.8046875,-3
0.80859375,5
0.8125,6
0.81640625,2
0.8203125,-5
0.82421875,-13
0.828125,-19
0.83203125,-17
0.8359375,-7
0.83984375,1
0.84375,2
0.84765625,-2
0.8515625,-8
0.85546875,-14
0.859375,-20
0.86328125,-21
0.8671875,-12
0.87109375,4
0.875,16
0.87890625,13
0.8828125,-2
0.88671875,-19
0.890625,-30
0.89453125,-33
0.8984375,-30
0.90234375,-24
0.90625,-19
0.91015625,-17
0.9140625,-20
0.91796875,-23
0.921875,-18
0.92578125,-7
0.9296875,8
0.93359375,24
0.9375,37
0.94140625,45
0.9453125,43
0.94921875,33
0.953125,21
0.95703125,9
0.9609375,-1
0.96484375,-7
0.96875,-8
0.97265625,-9
0.9765625,-15
0.98046875,-27
0.984375,-42
0.98828125,-57
0.9921875,-69
0.99609375,-73
1.0,-65
1.00390625,-48
1.0078125,-31
1.01171875,-15
1.015625,3
1.01953125,22
1.0234375,37
1.02734375,41
1.03125,38
1.03515625,34
1.0390625,30
1.04296875,26
1.046875,22
1.05078125,22
1.0546875,30
1.05859375,42
1.0625,51
1.06640625,51
1.0703125,38
1.07421875,5
1.078125,-42
1.08203125,-88
1.0859375,-115
1.08984375,-112
1.09375,-86
1.09765625,-48
1.1015625,-5
1.10546875,38
1.109375,72
1.11328125,93
1.1171875,104
1.12109375,104
1.125,92
1.12890625,70
1.1328125,44
1.13671875,20
1.140625,2
1.14453125,-6
1.1484375,-10
1.15234375,-13
1.15625,-18
1.16015625,-23
1.1640625,-27
1.16796875,-31
1.171875,-32
1.17578125,-30
1.1796875,-26
1.18359375,-19
1.1875,-8
1.19140625,7
1.1953125,26
1.19921875,43
1.203125,53
1.20703125,52
1.2109375,43
1.21484375,32
1.21875,23
1.22265625,23
1.2265625,35
1.23046875,56
1.234375,77
1.23828125,86
1.2421875,79
1.24609375,56
1.25,23
1.25390625,-12
1.2578125,-37
1.26171875,-45
1.265625,-36
1.26953125,-15
1.2734375,11
1.27734375,37
1.28125,56
1.28515625,69
1.2890625,79
1.29296875,87
1.296875,85
1.30078125,73
1.3046875,58
1.30859375,47
1.3125,44
1.31640625,51
1.3203125,63
1.32421875,68
1.328125,57
1.33203125,32
1.3359375,11
1.33984375,3
1.34375,5
1.34765625,8
1.3515625,10
1.35546875,16
1.359375,31
1.36328125,54
1.3671875,81
1.37109375,101
1.375,105
1.37890625,91
1.3828125,72
1.38671875,65
1.390625,75
1.39453125,97
1.3984375,115
1.40234375,118
1.40625,105
1.41015625,86
1.4140625,70
1.41796875,59
1.421875,52
1.42578125,46
1.4296875,31
1.43359375,8
1.4375,-15
1.44140625,-29
1.4453125,-34
1.44921875,-33
1.453125,-22
1.45703125,0
1.4609375,28
1.46484375,53
1.46875,74
1.47265625,88
1.4765625,85
1.48046875,64
1.484375,33
1.48828125,1
1.4921875,-24
1.49609375,-40
1.5,-45
1.50390625,-39
1.5078125,-27
1.51171875,-20
1.515625,-23
1.51953125,-34
1.5234375,-45
1.52734375,-53
1.53125,-52
1.53515625,-40
1.5390625,-25
1.54296875,-19
1.546875,-25
1.55078125,-31
1.5546875,-27
1.55859375,-12
1.5625,12
1.56640625,38
1.5703125,60
1.57421875,70
1.578125,69
1.58203125,61
1.5859375,54
1.58984375,45
1.59375,30
1.59765625,9
1.6015625,-12
1.60546875,-26
1.609375,-36
1.61328125,-50
1.6171875,-63
1.62109375,-69
1.625,-67
1.62890625,-61
1.6328125,-49
1.63671875,-25
1.640625,3
1.64453125,30
1.6484375,55
1.65234375,81
1.65625,100
1.66015625,104
1.6640625,96
1.66796875,79
1.671875,59
1.67578125,33
1.6796875,2
1.68359375,-34
1.6875,-70
1.69140625,-100
1.6953125,-120
1.69921875,-128
1.703125,-125
1.70703125,-115
1.7109375,-102
1.71484375,-90
1.71875,-81
1.72265625,-76
1.7265625,-67
1.73046875,-52
1.734375,-32
1.73828125,-10
1.7421875,13
1.74609375,35
1.75,46
1.75390625,45
1.7578125,39
1.76171875,32
1.765625,18
1.76953125,-2
1.7734375,-22
1.77734375,-31
1.78125,-32
1.78515625,-33
1.7890625,-38
1.79296875,-49
1.796875,-67
1.80078125,-89
1.8046875,-109
1.80859375,-115
1.8125,-100
1.81640625,-64
1.8203125,-20
1.82421875,20
1.828125,46
1.83203125,56
1.8359375,54
1.83984375,49
1.84375,52
1.84765625,66
1.8515625,83
1.85546875,84
1.859375,66
1.86328125,37
1.8671875,7
1.87109375,-17
1.875,-36
1.87890625,-53
1.8828125,-67
1.88671875,-81
1.890625,-91
1.89453125,-93
1.8984375,-86
1.90234375,-73
1.90625,-58
1.91015625,-43
1.9140625,-29
1.91796875,-19
1.921875,-13
1.92578125,-12
1.9296875,-16
1.93359375,-26
1.9375,-38
1.94140625,-43
1.9453125,-42
1.94921875,-42
1.953125,-44
1.95703125,-49
1.9609375,-57
1.96484375,-70
1.96875,-80
1.97265625,-78
1.9765625,-69
1.98046875,-64
1.984375,-61
1.98828125,-54
1.9921875,-37
1.99609375,-13
2.0,13
2.00390625,33
2.0078125,39
2.01171875,32
2.015625,21
2.01953125,17
2.0234375,23
2.02734375,32
2.03125,37
2.03515625,28
2.0390625,3
2.04296875,-26
2.046875,-49
2.05078125,-63
2.0546875,-72
2.05859375,-75
2.0625,-70
2.06640625,-58
2.0703125,-46
2.07421875,-35
2.078125,-20
2.08203125,-1
2.0859375,21
2.08984375,40
2.09375,58
2.09765625,75
2.1015625,89
2.10546875,92
2.109375,85
2.11328125,70
2.1171875,48
2.12109375,21
2.125,-8
2.12890625,-33
2.1328125,-49
2.13671875,-52
2.140625,-44
2.14453125,-30
2.1484375,-21
2.15234375,-17
2.15625,-15
2.16015625,-13
2.1640625,-8
2.16796875,3
2.171875,23
2.17578125,48
2.1796875,72
2.18359375,91
2.1875,105
2.19140625,114
2.1953125,112
2.19921875,94
2.203125,68
2.20703125,47
2.2109375,35
2.21484375,30
2.21875,29
2.22265625,27
2.2265625,17
2.23046875,-2
2.234375,-25
2.23828125,-43
2.2421875,-52
2.24609375,-52
2.25,-42
2.25390625,-23
2.2578125,4
2.26171875,32
2.265625,53
2.26953125,64
2.2734375,63
2.27734375,52
2.28125,38
2.28515625,28
2.2890625,27
2.29296875,24
2.296875,13
2.30078125,-3
2.3046875,-16
2.30859375,-25
2.3125,-28
2.31640625,-26
2.3203125,-21
2.32421875,-18
2.328125,-20
2.33203125,-25
2.3359375,-26
2.33984375,-22
2.34375,-14
2.34765625,-3
2.3515625,17
2.35546875,49
2.359375,83
2.36328125,107
2.3671875,111
2.37109375,97
2.375,74
2.37890625,48
2.3828125,30
2.38671875,23
2.390625,20
2.39453125,13
2.3984375,0
2.40234375,-14
2.40625,-22
2.41015625,-21
2.4140625,-14
2.41796875,-8
2.421875,-5
2.42578125,-4
2.4296875,0
2.43359375,14
2.4375,41
2.44140625,77
2.4453125,110
2.44921875,125
2.453125,120
2.45703125,99
2.4609375,71
2.46484375,45
2.46875,27
2.47265625,15
2.4765625,3
2.48046875,-9
2.484375,-18
2.48828125,-26
2.4921875,-39
2.49609375,-57
2.5,-76
2.50390625,-90
2.5078125,-94
2.51171875,-82
2.515625,-55
2.51953125,-23
2.5234375,1
2.52734375,12
2.53125,13
2.53515625,11
2.5390625,7
2.54296875,6
2.546875,10
2.55078125,24
2.5546875,41
2.55859375,50
2.5625,49
2.56640625,44
2.5703125,35
2.57421875,19
2.578125,-1
2.58203125,-16
2.5859375,-23
2.58984375,-24
2.59375,-24
2.59765625,-24
2.6015625,-23
2.60546875,-26
2.609375,-28
2.61328125,-21
2.6171875,1
2.62109375,34
2.625,65
2.62890625,83
2.6328125,84
2.63671875,72
2.640625,51
2.64453125,29
2.6484375,10
2.65234375,-6
2.65625,-16
2.66015625,-21
2.6640625,-26
2.66796875,-35
2.671875,-47
2.67578125,-58
2.6796875,-64
2.68359375,-62
2.6875,-50
2.69140625,-35
2.6953125,-23
2.69921875,-16
2.703125,-15
2.70703125,-18
2.7109375,-18
2.71484375,-10
2.71875,2
2.72265625,6
2.7265625,4
2.73046875,-1
2.734375,-9
2.73828125,-17
2.7421875,-15
2.74609375,1
2.75,23
2.75390625,38
2.7578125,43
2.76171875,39
2.765625,24
2.76953125,4
2.7734375,-17
2.77734375,-33
2.78125,-42
2.78515625,-46
2.7890625,-46
2.79296875,-44
2.796875,-41
2.80078125,-35
2.8046875,-28
2.80859375,-20
2.8125,-13
2.81640625,-10
2.8203125,-11
2.82421875,-11
2.828125,-12
2.83203125,-16
2.8359375,-25
2.83984375,-40
2.84375,-55
2.84765625,-65
2.8515625,-65
2.85546875,-55
2.859375,-37
2.86328125,-18
2.8671875,-7
2.87109375,-5
2.875,-6
2.87890625,-2
2.8828125,2
2.88671875,2
2.890625,-7
2.89453125,-21
2.8984375,-39
2.90234375,-56
2.90625,-64
2.91015625,-59
2.9140625,-44
2.91796875,-30
2.921875,-24
2.92578125,-29
