Time,T6
1.33984375,58
1.34375,68
1.34765625,75
1.3515625,78
1.35546875,74
1.359375,62
1.36328125,44
1.3671875,18
1.37109375,-13
1.375,-44
1.37890625,-69
1.3828125,-90
1.38671875,-110
1.390625,-128
1.39453125,-142
1.3984375,-149
1.40234375,-146
1.40625,-129
1.41015625,-97
1.4140625,-63
1.41796875,-34
1.421875,-14
1.42578125,4
1.4296875,24
1.43359375,46
1.4375,71
1.44140625,94
1.4453125,107
1.44921875,102
1.453125,78
1.45703125,44
1.4609375,10
1.46484375,-19
1.46875,-40
1.47265625,-51
1.4765625,-51
1.48046875,-44
1.484375,-34
1.48828125,-23
1.4921875,-14
1.49609375,-8
1.5,-7
1.50390625,-9
1.5078125,-9
1.51171875,-4
1.515625,9
1.51953125,27
1.5234375,41
1.52734375,44
1.53125,42
1.53515625,35
1.5390625,23
1.54296875,9
1.546875,0
1.55078125,-4
1.5546875,-8
1.55859375,-17
1.5625,-27
1.56640625,-40
1.5703125,-56
1.57421875,-78
1.578125,-98
1.58203125,-105
1.5859375,-97
1.58984375,-78
1.59375,-52
1.59765625,-24
1.6015625,2
1.60546875,23
1.609375,43
1.61328125,66
1.6171875,91
1.62109375,111
1.625,120
1.62890625,114
1.6328125,97
1.63671875,75
1.640625,53
1.64453125,32
1.6484375,12
1.65234375,-7
1.65625,-27
1.66015625,-44
1.6640625,-56
1.66796875,-59
1.671875,-54
1.67578125,-42
1.6796875,-25
1.68359375,-6
1.6875,14
1.69140625,33
1.6953125,51
1.69921875,64
1.703125,73
1.70703125,81
1.7109375,91
1.71484375,101
1.71875,109
1.72265625,111
1.7265625,96
1.73046875,61
1.734375,12
1.73828125,-34
1.7421875,-70
1.74609375,-90
1.75,-89
1.75390625,-72
1.7578125,-53
1.76171875,-39
1.765625,-28
1.76953125,-19
1.7734375,-9
1.77734375,4
1.78125,17
1.78515625,26
1.7890625,33
1.79296875,41
1.796875,52
1.80078125,64
1.8046875,74
1.80859375,78
1.8125,72
1.81640625,57
1.8203125,36
1.82421875,12
1.828125,-16
1.83203125,-48
1.8359375,-78
1.83984375,-98
1.84375,-103
1.84765625,-94
1.8515625,-76
1.85546875,-57
1.859375,-45
1.86328125,-36
1.8671875,-17
1.87109375,14
1.875,55
1.87890625,98
1.8828125,134
1.88671875,154
1.890625,153
1.89453125,135
1.8984375,107
1.90234375,72
1.90625,31
1.91015625,-6
1.9140625,-31
1.91796875,-41
1.921875,-47
1.92578125,-52
1.9296875,-58
1.93359375,-65
1.9375,-73
1.94140625,-76
1.9453125,-68
1.94921875,-49
1.953125,-27
1.95703125,-5
1.9609375,15
1.96484375,34
1.96875,52
1.97265625,70
1.9765625,86
1.98046875,95
1.984375,93
1.98828125,79
1.9921875,58
1.99609375,34
2.0,14
2.00390625,-3
2.0078125,-16
2.01171875,-28
2.015625,-43
2.01953125,-56
2.0234375,-64
2.02734375,-63
2.03125,-56
2.03515625,-46
2.0390625,-31
2.04296875,-11
2.046875,9
2.05078125,24
2.0546875,33
2.05859375,39
2.0625,48
2.06640625,60
2.0703125,73
2.07421875,81
2.078125,75
2.08203125,49
2.0859375,7
2.08984375,-37
2.09375,-72
2.09765625,-89
2.1015625,-89
2.10546875,-77
2.109375,-65
2.11328125,-58
2.1171875,-57
2.12109375,-62
2.125,-70
2.12890625,-74
2.1328125,-67
2.13671875,-51
2.140625,-33
2.14453125,-12
2.1484375,15
2.15234375,39
2.15625,52
2.16015625,47
2.1640625,27
2.16796875,0
2.171875,-25
2.17578125,-40
2.1796875,-45
2.18359375,-45
2.1875,-53
2.19140625,-71
2.1953125,-92
2.19921875,-100
2.203125,-89
2.20703125,-67
2.2109375,-44
2.21484375,-27
2.21875,-12
2.22265625,2
2.2265625,18
2.23046875,41
2.234375,67
2.23828125,89
2.2421875,101
2.24609375,101
2.25,91
2.25390625,70
2.2578125,40
2.26171875,6
2.265625,-24
2.26953125,-45
2.2734375,-57
2.27734375,-62
2.28125,-63
2.28515625,-66
2.2890625,-67
2.29296875,-59
2.296875,-43
2.30078125,-20
2.3046875,9
2.30859375,38
2.3125,60
2.31640625,75
2.3203125,85
2.32421875,90
2.328125,92
2.33203125,99
2.3359375,110
2.33984375,120
2.34375,123
2.34765625,115
2.3515625,90
2.35546875,47
2.359375,-6
2.36328125,-50
2.3671875,-79
2.37109375,-95
2.375,-100
2.37890625,-92
2.3828125,-73
2.38671875,-49
2.390625,-25
2.39453125,-4
2.3984375,10
2.40234375,15
2.40625,13
2.41015625,14
2.4140625,28
2.41796875,51
2.421875,75
2.42578125,91
2.4296875,93
2.43359375,74
2.4375,43
2.44140625,13
2.4453125,-6
2.44921875,-18
2.453125,-25
2.45703125,-29
2.4609375,-34
2.46484375,-45
2.46875,-55
2.47265625,-56
2.4765625,-42
2.48046875,-18
2.484375,12
2.48828125,48
2.4921875,79
2.49609375,96
2.5,92
2.50390625,72
2.5078125,45
2.51171875,21
2.515625,7
2.51953125,9
2.5234375,23
2.52734375,39
2.53125,50
2.53515625,49
2.5390625,37
2.54296875,18
2.546875,-4
2.55078125,-26
2.5546875,-41
2.55859375,-43
2.5625,-36
2.56640625,-27
2.5703125,-19
2.57421875,-11
2.578125,-6
2.58203125,-2
2.5859375,2
2.58984375,9
2.59375,17
2.59765625,24
2.6015625,28
2.60546875,26
2.609375,19
2.61328125,8
2.6171875,-5
2.62109375,-17
2.625,-32
2.62890625,-45
2.6328125,-54
2.63671875,-61
2.640625,-68
2.64453125,-68
2.6484375,-54
2.65234375,-29
2.65625,-1
2.66015625,25
2.6640625,43
2.66796875,49
2.671875,42
2.67578125,31
2.6796875,25
2.68359375,33
2.6875,56
2.69140625,86
2.6953125,109
2.69921875,116
2.703125,107
2.70703125,82
2.7109375,46
2.71484375,11
2.71875,-14
2.72265625,-31
2.7265625,-42
2.73046875,-46
2.734375,-44
2.73828125,-44
2.7421875,-46
2.74609375,-47
2.75,-44
2.75390625,-36
2.7578125,-20
2.76171875,5
2.765625,34
2.76953125,58
2.7734375,71
2.77734375,71
2.78125,60
2.78515625,43
2.7890625,25
2.79296875,14
2.796875,10
2.80078125,11
2.8046875,9
2.80859375,0
2.8125,-18
2.81640625,-45
2.8203125,-73
2.82421875,-93
2.828125,-101
2.83203125,-92
2.8359375,-73
2.83984375,-53
2.84375,-36
2.84765625,-20
2.8515625,-5
2.85546875,5
2.859375,15
2.86328125,26
2.8671875,28
2.87109375,13
2.875,-12
2.87890625,-32
2.8828125,-44
2.88671875,-48
2.890625,-43
2.89453125,-32
2.8984375,-27
2.90234375,-35
2.90625,-47
2.91015625,-54
2.9140625,-51
2.91796875,-40
2.921875,-22
2.92578125,-4
2.9296875,12
2.93359375,27
2.9375,43
2.94140625,58
2.9453125,72
2.94921875,81
2.953125,83
2.95703125,83
2.9609375,86
2.96484375,93
2.96875,99
2.97265625,102
2.9765625,98
2.98046875,85
2.984375,65
2.98828125,44
2.9921875,27
2.99609375,12
3.0,-1
3.00390625,-11
3.0078125,-10
3.01171875,1
3.015625,15
3.01953125,25
3.0234375,32
3.02734375,34
3.03125,31
3.03515625,25
3.0390625,23
3.04296875,29
3.046875,38
3.05078125,47
3.0546875,52
3.05859375,54
3.0625,52
3.06640625,44
3.0703125,32
3.07421875,22
3.078125,17
3.08203125,17
3.0859375,16
3.08984375,11
3.09375,3
3.09765625,-4
3.1015625,-7
3.10546875,-3
3.109375,9
3.11328125,24
3.1171875,38
3.12109375,50
3.125,57
3.12890625,59
3.1328125,63
3.13671875,71
3.140625,79
3.14453125,85
3.1484375,90
3.15234375,86
3.15625,67
3.16015625,35
3.1640625,-2
3.16796875,-39
3.171875,-64
3.17578125,-68
3.1796875,-53
3.18359375,-27
3.1875,1
3.19140625,23
3.1953125,36
3.19921875,39
3.203125,37
3.20703125,36
3.2109375,37
3.21484375,38
3.21875,37
3.22265625,34
3.2265625,34
3.23046875,37
3.234375,40
3.23828125,45
3.2421875,52
3.24609375,58
3.25,61
3.25390625,59
3.2578125,51
3.26171875,40
3.265625,28
3.26953125,17
3.2734375,4
3.27734375,-6
3.28125,-10
3.28515625,-11
3.2890625,-16
3.29296875,-25
3.296875,-33
3.30078125,-35
3.3046875,-30
3.30859375,-16
3.3125,8
3.31640625,36
3.3203125,56
3.32421875,65
3.328125,61
3.33203125,51
3.3359375,45
3.33984375,43
3.34375,42
3.34765625,40
3.3515625,36
3.35546875,27
3.359375,15
3.36328125,6
3.3671875,4
3.37109375,10
3.375,21
3.37890625,30
3.3828125,33
3.38671875,27
3.390625,17
3.39453125,8
3.3984375,4
3.40234375,7
3.40625,15
3.41015625,26
3.4140625,34
3.41796875,37
3.421875,36
3.42578125,38
3.4296875,43
3.43359375,48
3.4375,46
3.44140625,36
3.4453125,21
3.44921875,2
3.453125,-17
3.45703125,-31
3.4609375,-38
3.46484375,-39
3.46875,-37
3.47265625,-30
3.4765625,-14
3.48046875,12
3.484375,42
3.48828125,66
3.4921875,78
3.49609375,78
3.5,67
3.50390625,51
3.5078125,37
3.51171875,32
3.515625,34
3.51953125,36
3.5234375,33
3.52734375,22
3.53125,0
3.53515625,-34
3.5390625,-70
3.54296875,-96
3.546875,-102
3.55078125,-86
3.5546875,-55
3.55859375,-18
3.5625,15
3.56640625,40
3.5703125,52
3.57421875,52
3.578125,48
3.58203125,48
3.5859375,52
3.58984375,62
3.59375,77
3.59765625,92
3.6015625,94
3.60546875,76
3.609375,42
3.61328125,4
3.6171875,-30
3.62109375,-52
3.625,-59
3.62890625,-53
3.6328125,-44
3.63671875,-40
3.640625,-43
3.64453125,-48
3.6484375,-50
3.65234375,-46
3.65625,-33
3.66015625,-13
3.6640625,10
3.66796875,30
3.671875,44
3.67578125,51
3.6796875,54
3.68359375,54
3.6875,54
3.69140625,53
3.6953125,52
3.69921875,47
3.703125,37
3.70703125,23
3.7109375,7
3.71484375,-6
3.71875,-11
3.72265625,-11
3.7265625,-6
3.73046875,0
3.734375,4
3.73828125,3
3.7421875,-2
3.74609375,-9
3.75,-16
3.75390625,-19
3.7578125,-13
3.76171875,3
3.765625,26
3.76953125,51
3.7734375,69
3.77734375,75
3.78125,69
3.78515625,58
3.7890625,47
3.79296875,38
3.796875,32
3.80078125,24
3.8046875,9
3.80859375,-8
3.8125,-23
3.81640625,-34
3.8203125,-42
3.82421875,-41
3.828125,-31
3.83203125,-23
3.8359375,-18
3.83984375,-13
3.84375,-7
3.84765625,-6
3.8515625,-9
3.85546875,-4
3.859375,10
3.86328125,29
3.8671875,47
3.87109375,63
3.875,70
3.87890625,61
3.8828125,38
3.88671875,8
3.890625,-23
3.89453125,-50
3.8984375,-73
3.90234375,-92
3.90625,-105
3.91015625,-111
3.9140625,-110
3.91796875,-100
3.921875,-78
3.92578125,-43
3.9296875,-3
3.93359375,39
3.9375,78
3.94140625,108
3.9453125,127
3.94921875,132
3.953125,126
3.95703125,112
3.9609375,95
3.96484375,81
3.96875,70
3.97265625,57
3.9765625,40
3.98046875,17
3.984375,-13
3.98828125,-45
3.9921875,-75
3.99609375,-95
4.0,-99
4.00390625,-88
4.0078125,-66
4.01171875,-42
4.015625,-19
4.01953125,1
4.0234375,20
4.02734375,39
4.03125,57
4.03515625,74
4.0390625,89
4.04296875,97
4.046875,96
4.05078125,82
4.0546875,58
4.05859375,27
4.0625,-4
4.06640625,-28
4.0703125,-39
4.07421875,-31
4.078125,-9
4.08203125,14
4.0859375,26
4.08984375,27
4.09375,22
4.09765625,16
4.1015625,12
4.10546875,16
4.109375,31
4.11328125,49
4.1171875,67
4.12109375,82
4.125,94
4.12890625,102
4.1328125,103
4.13671875,93
4.140625,73
4.14453125,48
4.1484375,23
4.15234375,1
4.15625,-15
4.16015625,-28
4.1640625,-41
4.16796875,-55
4.171875,-70
4.17578125,-82
4.1796875,-88
4.18359375,-87
4.1875,-76
4.19140625,-54
4.1953125,-21
4.19921875,19
4.203125,61
4.20703125,97
4.2109375,124
4.21484375,137
4.21875,137
4.22265625,130
4.2265625,116
4.23046875,90
4.234375,51
4.23828125,9
4.2421875,-31
4.24609375,-64
4.25,-82
4.25390625,-86
4.2578125,-82
4.26171875,-80
4.265625,-76
4.26953125,-71
4.2734375,-65
4.27734375,-58
4.28125,-48
4.28515625,-38
4.2890625,-29
4.29296875,-19
4.296875,-8
4.30078125,-4
4.3046875,-10
4.30859375,-24
4.3125,-42
4.31640625,-58
4.3203125,-67
4.32421875,-65
4.328125,-60
4.33203125,-57
4.3359375,-59
4.33984375,-69
4.34375,-85
4.34765625,-99
4.3515625,-107
4.35546875,-109
4.359375,-102
4.36328125,-84
4.3671875,-52
4.37109375,-12
4.375,29
4.37890625,65
4.3828125,92
4.38671875,106
4.390625,108
4.39453125,106
4.3984375,103
4.40234375,100
4.40625,94
4.41015625,79
4.4140625,56
4.41796875,30
4.421875,4
4.42578125,-22
4.4296875,-43
4.43359375,-60
4.4375,-73
4.44140625,-83
4.4453125,-88
4.44921875,-83
4.453125,-68
4.45703125,-46
4.4609375,-20
4.46484375,9
4.46875,36
4.47265625,57
4.4765625,71
4.48046875,81
4.484375,87
4.48828125,89
4.4921875,90
4.49609375,84
4.5,63
4.50390625,26
4.5078125,-19
4.51171875,-63
4.515625,-97
4.51953125,-114
4.5234375,-113
4.52734375,-103
4.53125,-94
4.53515625,-91
4.5390625,-89
4.54296875,-82
4.546875,-70
4.55078125,-50
4.5546875,-24
4.55859375,9
4.5625,44
4.56640625,74
4.5703125,97
4.57421875,110
4.578125,110
4.58203125,95
4.5859375,71
4.58984375,47
4.59375,28
4.59765625,11
4.6015625,-3
4.60546875,-17
4.609375,-29
4.61328125,-39
4.6171875,-46
4.62109375,-46
4.625,-37
4.62890625,-23
4.6328125,-9
4.63671875,3
4.640625,13
4.64453125,23
4.6484375,32
4.65234375,37
4.65625,42
4.66015625,47
4.6640625,54
4.66796875,65
4.671875,74
4.67578125,75
4.6796875,62
4.68359375,35
4.6875,-1
4.69140625,-34
4.6953125,-53
4.69921875,-60
4.703125,-62
4.70703125,-65
4.7109375,-71
4.71484375,-83
4.71875,-99
4.72265625,-112
4.7265625,-110
4.73046875,-91
4.734375,-56
4.73828125,-10
4.7421875,36
4.74609375,70
4.75,84
4.75390625,79
4.7578125,66
4.76171875,57
4.765625,55
4.76953125,58
4.7734375,59
4.77734375,52
4.78125,36
4.78515625,12
4.7890625,-20
4.79296875,-52
4.796875,-77
4.80078125,-86
4.8046875,-75
4.80859375,-45
4.8125,-2
4.81640625,49
4.8203125,91
4.82421875,115
4.828125,121
4.83203125,120
4.8359375,119
4.83984375,118
4.84375,117
4.84765625,112
4.8515625,94
4.85546875,60
4.859375,16
4.86328125,-28
4.8671875,-69
4.87109375,-100
4.875,-117
4.87890625,-118
4.8828125,-104
4.88671875,-84
4.890625,-65
4.89453125,-49
4.8984375,-37
4.90234375,-25
4.90625,-4
4.91015625,32
4.9140625,77
4.91796875,118
4.921875,142
4.92578125,142
4.9296875,122
4.93359375,89
4.9375,57
4.94140625,31
4.9453125,10
4.94921875,-11
4.953125,-31
4.95703125,-51
4.9609375,-71
4.96484375,-84
4.96875,-88
4.97265625,-84
4.9765625,-78
4.98046875,-72
4.984375,-63
4.98828125,-52
4.9921875,-36
4.99609375,-18
5.0,0
5.00390625,14
5.0078125,24
5.01171875,37
5.015625,53
5.01953125,74
5.0234375,91
5.02734375,96
5.03125,83
5.03515625,53
5.0390625,12
5.04296875,-28
5.046875,-58
5.05078125,-76
5.0546875,-88
5.05859375,-95
5.0625,-99
5.06640625,-101
5.0703125,-100
5.07421875,-92
5.078125,-75
5.08203125,-50
5.0859375,-18
5.08984375,17
5.09375,48
5.09765625,70
5.1015625,82
5.10546875,90
5.109375,96
5.11328125,101
5.1171875,108
5.12109375,112
5.125,106
5.12890625,83
5.1328125,45
5.13671875,4
5.140625,-35
5.14453125,-68
5.1484375,-91
5.15234375,-102
5.15625,-103
5.16015625,-96
5.1640625,-82
5.16796875,-62
5.171875,-35
5.17578125,-2
5.1796875,31
5.18359375,60
5.1875,80
5.19140625,90
5.1953125,89
5.19921875,78
5.203125,64
5.20703125,53
5.2109375,47
5.21484375,45
5.21875,41
5.22265625,26
5.2265625,-3
5.23046875,-38
5.234375,-73
5.23828125,-106
5.2421875,-134
5.24609375,-150
5.25,-146
5.25390625,-125
5.2578125,-90
5.26171875,-43
5.265625,10
5.26953125,56
5.2734375,86
5.27734375,103
5.28125,112
5.28515625,117
5.2890625,117
5.29296875,109
5.296875,90
5.30078125,61
5.3046875,26
5.30859375,-8
5.3125,-39
5.31640625,-62
5.3203125,-76
5.32421875,-82
5.328125,-81
5.33203125,-75
5.3359375,-67
5.33984375,-61
5.34375,-55
5.34765625,-51
5.3515625,-48
5.35546875,-38
5.359375,-14
5.36328125,22
5.3671875,59
5.37109375,86
5.375,99
5.37890625,92
5.3828125,70
5.38671875,43
5.390625,18
5.39453125,1
5.3984375,-11
5.40234375,-20
5.40625,-26
5.41015625,-28
5.4140625,-29
5.41796875,-38
5.421875,-55
5.42578125,-70
5.4296875,-75
5.43359375,-66
5.4375,-38
5.44140625,7
5.4453125,54
5.44921875,89
5.453125,109
5.45703125,120
5.4609375,121
5.46484375,116
5.46875,108
5.47265625,97
5.4765625,81
5.48046875,56
5.484375,26
5.48828125,-3
5.4921875,-25
5.49609375,-37
5.5,-39
5.50390625,-33
5.5078125,-27
5.51171875,-31
5.515625,-42
5.51953125,-51
5.5234375,-48
5.52734375,-31
5.53125,-5
5.53515625,24
5.5390625,51
5.54296875,65
5.546875,67
5.55078125,62
5.5546875,54
5.55859375,41
5.5625,24
5.56640625,4
5.5703125,-14
5.57421875,-28
5.578125,-43
5.58203125,-64
5.5859375,-91
5.58984375,-118
5.59375,-141
5.59765625,-154
5.6015625,-147
5.60546875,-120
5.609375,-82
5.61328125,-49
5.6171875,-24
5.62109375,-5
5.625,9
5.62890625,21
5.6328125,32
5.63671875,42
5.640625,51
5.64453125,52
5.6484375,39
5.65234375,9
5.65625,-35
5.66015625,-88
5.6640625,-142
5.66796875,-189
5.671875,-220
5.67578125,-232
5.6796875,-231
5.68359375,-225
5.6875,-216
5.69140625,-203
5.6953125,-184
5.69921875,-158
5.703125,-122
5.70703125,-77
5.7109375,-30
5.71484375,11
5.71875,42
5.72265625,59
5.7265625,60
5.73046875,49
5.734375,32
5.73828125,15
5.7421875,3
5.74609375,-4
5.75,-13
5.75390625,-26
5.7578125,-44
5.76171875,-67
5.765625,-90
5.76953125,-106
5.7734375,-106
5.77734375,-87
5.78125,-55
5.78515625,-22
5.7890625,2
5.79296875,14
5.796875,15
5.80078125,11
5.8046875,8
5.80859375,11
5.8125,20
5.81640625,29
5.8203125,32
5.82421875,32
5.828125,33
5.83203125,35
5.8359375,32
5.83984375,23
5.84375,8
5.84765625,-12
5.8515625,-38
5.85546875,-64
5.859375,-85
5.86328125,-102
5.8671875,-115
5.87109375,-120
5.875,-115
5.87890625,-96
5.8828125,-66
5.88671875,-28
5.890625,13
5.89453125,45
5.8984375,60
5.90234375,56
5.90625,42
5.91015625,30
5.9140625,22
5.91796875,18
5.921875,15
5.92578125,7
5.9296875,-10
5.93359375,-33
5.9375,-56
5.94140625,-72
5.9453125,-79
5.94921875,-78
5.953125,-74
5.95703125,-70
5.9609375,-63
5.96484375,-56
5.96875,-47
5.97265625,-34
5.9765625,-16
5.98046875,1
5.984375,12
5.98828125,16
5.9921875,16
5.99609375,12
6.0,8
6.00390625,6
6.0078125,5
6.01171875,-1
6.015625,-6
6.01953125,-5
6.0234375,1
6.02734375,9
6.03125,17
6.03515625,19
6.0390625,8
6.04296875,-17
6.046875,-46
6.05078125,-65
6.0546875,-67
6.05859375,-53
6.0625,-24
6.06640625,14
6.0703125,48
6.07421875,65
6.078125,64
6.08203125,50
6.0859375,31
6.08984375,14
6.09375,7
6.09765625,12
6.1015625,21
6.10546875,21
6.109375,6
6.11328125,-20
6.1171875,-47
6.12109375,-65
6.125,-68
6.12890625,-57
6.1328125,-38
6.13671875,-20
6.140625,-9
6.14453125,-3
6.1484375,3
6.15234375,10
6.15625,18
6.16015625,24
6.1640625,30
6.16796875,33
6.171875,34
6.17578125,33
6.1796875,29
6.18359375,21
6.1875,10
6.19140625,-2
6.1953125,-12
6.19921875,-13
6.203125,-5
6.20703125,6
6.2109375,13
6.21484375,13
6.21875,9
6.22265625,2
6.2265625,-2
6.23046875,0
6.234375,13
6.23828125,32
6.2421875,53
6.24609375,74
6.25,95
6.25390625,111
6.2578125,118
6.26171875,115
6.265625,107
6.26953125,96
6.2734375,82
6.27734375,64
6.28125,44
6.28515625,26
6.2890625,11
6.29296875,3
6.296875,5
6.30078125,11
6.3046875,12
6.30859375,3
6.3125,-13
6.31640625,-32
6.3203125,-46
6.32421875,-47
6.328125,-35
6.33203125,-17
6.3359375,1
6.33984375,16
6.34375,24
6.34765625,19
6.3515625,5
6.35546875,-13
6.359375,-31
6.36328125,-46
6.3671875,-55
6.37109375,-56
6.375,-52
6.37890625,-47
6.3828125,-39
6.38671875,-29
6.390625,-16
6.39453125,-6
6.3984375,0
6.40234375,2
6.40625,5
6.41015625,11
6.4140625,22
6.41796875,33
6.421875,38
6.42578125,28
6.4296875,7
6.43359375,-15
6.4375,-30
6.44140625,-33
6.4453125,-26
6.44921875,-12
6.453125,4
6.45703125,18
6.4609375,25
6.46484375,26
6.46875,22
6.47265625,11
6.4765625,-3
6.48046875,-13
6.484375,-18
6.48828125,-21
6.4921875,-29
6.49609375,-40
6.5,-50
6.50390625,-53
6.5078125,-46
6.51171875,-26
6.515625,7
6.51953125,38
6.5234375,59
6.52734375,71
6.53125,76
6.53515625,72
6.5390625,61
6.54296875,49
6.546875,42
6.55078125,37
6.5546875,32
6.55859375,29
6.5625,29
6.56640625,22
6.5703125,4
6.57421875,-18
6.578125,-33
6.58203125,-38
6.5859375,-38
6.58984375,-35
6.59375,-32
6.59765625,-30
6.6015625,-28
6.60546875,-23
6.609375,-10
6.61328125,13
6.6171875,35
6.62109375,42
6.625,32
6.62890625,15
6.6328125,0
6.63671875,-10
6.640625,-15
6.64453125,-12
6.6484375,-6
6.65234375,-1
6.65625,-1
6.66015625,-2
6.6640625,-4
6.66796875,-9
6.671875,-17
