Time,C4
0.0,0
0.00390625,3
0.0078125,1
0.01171875,-8
0.015625,-23
0.01953125,-40
0.0234375,-56
0.02734375,-72
0.03125,-86
0.03515625,-98
0.0390625,-105
0.04296875,-108
0.046875,-107
0.05078125,-94
0.0546875,-68
0.05859375,-41
0.0625,-26
0.06640625,-26
0.0703125,-38
0.07421875,-58
0.078125,-73
0.08203125,-75
0.0859375,-64
0.08984375,-49
0.09375,-37
0.09765625,-33
0.1015625,-37
0.10546875,-48
0.109375,-60
0.11328125,-72
0.1171875,-78
0.12109375,-79
0.125,-75
0.12890625,-68
0.1328125,-59
0.13671875,-50
0.140625,-41
0.14453125,-30
0.1484375,-14
0.15234375,6
0.15625,18
0.16015625,17
0.1640625,11
0.16796875,9
0.171875,12
0.17578125,15
0.1796875,21
0.18359375,32
0.1875,41
0.19140625,44
0.1953125,46
0.19921875,48
0.203125,44
0.20703125,31
0.2109375,15
0.21484375,12
0.21875,24
0.22265625,41
0.2265625,52
0.23046875,54
0.234375,51
0.23828125,47
0.2421875,45
0.24609375,49
0.25,53
0.25390625,48
0.2578125,33
0.26171875,14
0.265625,4
0.26953125,5
0.2734375,12
0.27734375,15
0.28125,10
0.28515625,-2
0.2890625,-15
0.29296875,-24
0.296875,-25
0.30078125,-19
0.3046875,-13
0.30859375,-12
0.3125,-17
0.31640625,-25
0.3203125,-31
0.32421875,-31
0.328125,-24
0.33203125,-9
0.3359375,13
0.33984375,39
0.34375,63
0.34765625,77
0.3515625,81
0.35546875,74
0.359375,60
0.36328125,41
0.3671875,21
0.37109375,5
0.375,-4
0.37890625,-7
0.3828125,-6
0.38671875,0
0.390625,5
0.39453125,6
0.3984375,4
0.40234375,-1
0.40625,-5
0.41015625,-6
0.4140625,1
0.41796875,20
0.421875,48
0.42578125,77
0.4296875,98
0.43359375,105
0.4375,95
0.44140625,73
0.4453125,50
0.44921875,36
0.453125,27
0.45703125,20
0.4609375,9
0.46484375,-5
0.46875,-25
0.47265625,-41
0.4765625,-46
0.48046875,-39
0.484375,-25
0.48828125,-7
0.4921875,12
0.49609375,21
0.5,15
0.50390625,0
0.5078125,-9
0.51171875,-9
0.515625,-2
0.51953125,7
0.5234375,16
0.52734375,25
0.53125,31
0.53515625,38
0.5390625,51
0.54296875,68
0.546875,82
0.55078125,87
0.5546875,83
0.55859375,71
0.5625,54
0.56640625,30
0.5703125,2
0.57421875,-24
0.578125,-41
0.58203125,-48
0.5859375,-46
0.58984375,-34
0.59375,-14
0.59765625,8
0.6015625,27
0.60546875,43
0.609375,56
0.61328125,66
0.6171875,74
0.62109375,80
0.625,84
0.62890625,78
0.6328125,57
0.63671875,26
0.640625,0
0.64453125,-11
0.6484375,-2
0.65234375,17
0.65625,32
0.66015625,36
0.6640625,20
0.66796875,-14
0.671875,-50
0.67578125,-69
0.6796875,-69
0.68359375,-58
0.6875,-43
0.69140625,-24
0.6953125,-4
0.69921875,11
0.703125,19
0.70703125,21
0.7109375,21
0.71484375,16
0.71875,6
0.72265625,-2
0.7265625,-1
0.73046875,8
0.734375,16
0.73828125,18
0.7421875,16
0.74609375,12
0.75,3
0.75390625,-11
0.7578125,-23
0.76171875,-27
0.765625,-28
0.76953125,-34
0.7734375,-50
0.77734375,-70
0.78125,-86
0.78515625,-95
0.7890625,-89
0.79296875,-66
0.796875,-34
0.80078125,-2
0.8046875,20
0.80859375,33
0.8125,34
0.81640625,21
0.8203125,-4
0.82421875,-35
0.828125,-62
0.83203125,-74
0.8359375,-71
0.83984375,-59
0.84375,-47
0.84765625,-42
0.8515625,-45
0.85546875,-54
0.859375,-59
0.86328125,-55
0.8671875,-44
0.87109375,-34
0.875,-30
0.87890625,-29
0.8828125,-30
0.88671875,-28
0.890625,-19
0.89453125,-3
0.8984375,13
0.90234375,20
0.90625,14
0.91015625,4
0.9140625,-2
0.91796875,-2
0.921875,3
0.92578125,6
0.9296875,1
0.93359375,-16
0.9375,-31
0.94140625,-31
0.9453125,-14
0.94921875,10
0.953125,33
0.95703125,43
0.9609375,34
0.96484375,12
0.96875,-11
0.97265625,-26
0.9765625,-25
0.98046875,-8
0.984375,9
0.98828125,16
0.9921875,16
0.99609375,12
1.0,1
1.00390625,-14
1.0078125,-28
1.01171875,-38
1.015625,-44
1.01953125,-45
1.0234375,-34
1.02734375,-11
1.03125,20
1.03515625,43
1.0390625,49
1.04296875,42
1.046875,32
1.05078125,23
1.0546875,19
1.05859375,21
1.0625,26
1.06640625,29
1.0703125,25
1.07421875,19
1.078125,13
1.08203125,6
1.0859375,-2
1.08984375,-13
1.09375,-27
1.09765625,-40
1.1015625,-42
1.10546875,-29
1.109375,-10
1.11328125,4
1.1171875,5
1.12109375,-6
1.125,-23
1.12890625,-35
1.1328125,-30
1.13671875,-4
1.140625,32
1.14453125,62
1.1484375,76
1.15234375,78
1.15625,76
1.16015625,74
1.1640625,71
1.16796875,63
1.171875,49
1.17578125,22
1.1796875,-16
1.18359375,-55
1.1875,-82
1.19140625,-91
1.1953125,-81
1.19921875,-59
1.203125,-32
1.20703125,-6
1.2109375,18
1.21484375,34
