Time,C4
0.0,2
0.00390625,5
0.0078125,7
0.01171875,5
0.015625,-4
0.01953125,-21
0.0234375,-37
0.02734375,-49
0.03125,-52
0.03515625,-48
0.0390625,-42
0.04296875,-37
0.046875,-32
0.05078125,-27
0.0546875,-20
0.05859375,-13
0.0625,-8
0.06640625,-12
0.0703125,-21
0.07421875,-30
0.078125,-31
0.08203125,-27
0.0859375,-19
0.08984375,-11
0.09375,-6
0.09765625,-4
0.1015625,-5
0.10546875,-7
0.109375,-12
0.11328125,-20
0.1171875,-29
0.12109375,-37
0.125,-39
0.12890625,-33
0.1328125,-20
0.13671875,-2
0.140625,16
0.14453125,31
0.1484375,39
0.15234375,39
0.15625,31
0.16015625,19
0.1640625,6
0.16796875,-5
0.171875,-17
0.17578125,-30
0.1796875,-44
0.18359375,-59
0.1875,-74
0.19140625,-84
0.1953125,-86
0.19921875,-76
0.203125,-58
0.20703125,-37
0.2109375,-22
0.21484375,-15
0.21875,-20
0.22265625,-37
0.2265625,-60
0.23046875,-74
0.234375,-74
0.23828125,-64
0.2421875,-49
0.24609375,-33
0.25,-22
0.25390625,-19
0.2578125,-21
0.26171875,-24
0.265625,-23
0.26953125,-19
0.2734375,-13
0.27734375,-4
0.28125,9
0.28515625,25
0.2890625,37
0.29296875,38
0.296875,30
0.30078125,13
0.3046875,-7
0.30859375,-23
0.3125,-29
0.31640625,-24
0.3203125,-10
0.32421875,8
0.328125,24
0.33203125,35
0.3359375,39
0.33984375,38
0.34375,33
0.34765625,26
0.3515625,22
0.35546875,22
0.359375,22
0.36328125,17
0.3671875,9
0.37109375,0
0.375,-9
0.37890625,-14
0.3828125,-12
0.38671875,-7
0.390625,-5
0.39453125,-3
0.3984375,4
0.40234375,14
0.40625,23
0.41015625,29
0.4140625,30
0.41796875,22
0.421875,7
0.42578125,-9
0.4296875,-22
0.43359375,-37
0.4375,-53
0.44140625,-67
0.4453125,-74
0.44921875,-73
0.453125,-64
0.45703125,-53
0.4609375,-46
0.46484375,-41
0.46875,-34
0.47265625,-22
0.4765625,-4
0.48046875,16
0.484375,35
0.48828125,47
0.4921875,50
0.49609375,43
0.5,28
0.50390625,6
0.5078125,-19
0.51171875,-37
0.515625,-42
0.51953125,-40
0.5234375,-37
0.52734375,-37
0.53125,-40
0.53515625,-46
0.5390625,-50
0.54296875,-47
0.546875,-40
0.55078125,-34
0.5546875,-33
0.55859375,-33
0.5625,-32
0.56640625,-26
0.5703125,-16
0.57421875,-5
0.578125,4
0.58203125,11
0.5859375,16
0.58984375,20
0.59375,24
0.59765625,31
0.6015625,41
0.60546875,51
0.609375,57
0.61328125,59
0.6171875,52
0.62109375,37
0.625,19
0.62890625,5
0.6328125,-2
0.63671875,-2
0.640625,3
0.64453125,8
0.6484375,6
0.65234375,-1
0.65625,-10
0.66015625,-15
0.6640625,-14
0.66796875,-8
0.671875,-2
0.67578125,2
0.6796875,5
0.68359375,6
0.6875,3
0.69140625,-8
0.6953125,-24
0.69921875,-41
0.703125,-57
0.70703125,-72
0.7109375,-81
0.71484375,-82
0.71875,-83
0.72265625,-88
0.7265625,-93
0.73046875,-90
0.734375,-83
0.73828125,-80
0.7421875,-79
0.74609375,-76
0.75,-73
0.75390625,-75
0.7578125,-77
0.76171875,-74
0.765625,-67
0.76953125,-58
0.7734375,-47
0.77734375,-36
0.78125,-28
0.78515625,-25
0.7890625,-26
0.79296875,-27
0.796875,-32
0.80078125,-43
0.8046875,-57
0.80859375,-72
0.8125,-82
0.81640625,-85
0.8203125,-78
0.82421875,-65
0.828125,-53
0.83203125,-48
0.8359375,-47
0.83984375,-45
0.84375,-39
0.84765625,-32
0.8515625,-25
0.85546875,-20
0.859375,-19
0.86328125,-25
0.8671875,-35
0.87109375,-45
0.875,-52
0.87890625,-53
0.8828125,-48
0.88671875,-39
0.890625,-30
0.89453125,-24
0.8984375,-25
0.90234375,-30
0.90625,-38
0.91015625,-44
0.9140625,-41
0.91796875,-30
0.921875,-13
0.92578125,7
0.9296875,33
0.93359375,61
0.9375,87
0.94140625,105
0.9453125,112
0.94921875,102
0.953125,72
0.95703125,29
0.9609375,-10
0.96484375,-33
0.96875,-42
0.97265625,-43
0.9765625,-40
0.98046875,-40
0.984375,-42
0.98828125,-44
0.9921875,-45
0.99609375,-44
1.0,-39
1.00390625,-32
1.0078125,-23
1.01171875,-9
1.015625,11
1.01953125,30
1.0234375,45
1.02734375,55
1.03125,56
1.03515625,49
1.0390625,37
1.04296875,23
1.046875,8
1.05078125,-3
1.0546875,-9
1.05859375,-11
1.0625,-10
1.06640625,-9
1.0703125,-6
1.07421875,2
1.078125,16
1.08203125,29
1.0859375,36
1.08984375,31
1.09375,18
1.09765625,1
1.1015625,-15
1.10546875,-23
1.109375,-20
1.11328125,-8
1.1171875,8
1.12109375,27
1.125,43
1.12890625,51
1.1328125,49
1.13671875,37
1.140625,20
1.14453125,2
1.1484375,-13
1.15234375,-22
1.15625,-24
1.16015625,-20
1.1640625,-11
1.16796875,2
1.171875,15
1.17578125,25
1.1796875,28
1.18359375,30
1.1875,35
1.19140625,45
1.1953125,60
1.19921875,73
1.203125,75
1.20703125,62
1.2109375,36
1.21484375,7
1.21875,-17
1.22265625,-30
1.2265625,-31
1.23046875,-21
1.234375,-5
1.23828125,8
1.2421875,14
1.24609375,14
1.25,8
1.25390625,-5
1.2578125,-19
1.26171875,-26
1.265625,-23
1.26953125,-16
1.2734375,-9
1.27734375,1
1.28125,16
1.28515625,31
1.2890625,44
1.29296875,56
1.296875,61
1.30078125,56
1.3046875,40
1.30859375,19
1.3125,-4
1.31640625,-24
1.3203125,-38
1.32421875,-43
1.328125,-41
1.33203125,-34
1.3359375,-24
1.33984375,-15
1.34375,-15
1.34765625,-25
1.3515625,-41
1.35546875,-58
1.359375,-74
1.36328125,-85
1.3671875,-86
1.37109375,-75
1.375,-54
1.37890625,-32
1.3828125,-15
1.38671875,-8
1.390625,-14
1.39453125,-30
1.3984375,-47
1.40234375,-54
1.40625,-50
1.41015625,-36
1.4140625,-19
1.41796875,-9
1.421875,-12
1.42578125,-24
1.4296875,-38
1.43359375,-49
1.4375,-51
1.44140625,-46
1.4453125,-35
1.44921875,-22
1.453125,-14
1.45703125,-12
1.4609375,-15
1.46484375,-19
1.46875,-21
1.47265625,-18
1.4765625,-8
1.48046875,6
1.484375,21
