Time,T3
5.96484375,-85
5.96875,-84
5.97265625,-79
5.9765625,-69
5.98046875,-56
5.984375,-43
5.98828125,-33
5.9921875,-30
5.99609375,-32
6.0,-37
6.00390625,-44
6.0078125,-50
6.01171875,-53
6.015625,-53
6.01953125,-54
6.0234375,-58
6.02734375,-65
6.03125,-75
6.03515625,-85
6.0390625,-92
6.04296875,-93
6.046875,-92
6.05078125,-90
6.0546875,-89
6.05859375,-90
6.0625,-90
6.06640625,-89
6.0703125,-90
6.07421875,-94
6.078125,-98
6.08203125,-103
6.0859375,-105
6.08984375,-101
6.09375,-91
6.09765625,-82
6.1015625,-75
6.10546875,-74
6.109375,-77
6.11328125,-84
6.1171875,-92
6.12109375,-98
6.125,-100
6.12890625,-100
6.1328125,-99
6.13671875,-99
6.140625,-100
6.14453125,-103
6.1484375,-107
6.15234375,-109
6.15625,-106
6.16015625,-98
6.1640625,-89
6.16796875,-80
6.171875,-75
6.17578125,-72
6.1796875,-74
6.18359375,-79
6.1875,-84
6.19140625,-89
6.1953125,-92
6.19921875,-92
6.203125,-90
6.20703125,-88
6.2109375,-90
6.21484375,-96
6.21875,-104
6.22265625,-111
6.2265625,-115
6.23046875,-114
6.234375,-107
6.23828125,-96
6.2421875,-86
6.24609375,-79
6.25,-72
6.25390625,-64
6.2578125,-59
6.26171875,-56
6.265625,-55
6.26953125,-55
6.2734375,-56
6.27734375,-59
6.28125,-61
6.28515625,-61
6.2890625,-59
6.29296875,-56
6.296875,-54
6.30078125,-54
6.3046875,-55
6.30859375,-57
6.3125,-59
6.31640625,-62
6.3203125,-64
6.32421875,-64
6.328125,-63
6.33203125,-60
6.3359375,-55
6.33984375,-49
6.34375,-43
6.34765625,-41
6.3515625,-45
6.35546875,-53
6.359375,-60
6.36328125,-63
6.3671875,-65
6.37109375,-66
6.375,-67
6.37890625,-69
6.3828125,-77
6.38671875,-89
6.390625,-103
6.39453125,-117
6.3984375,-128
6.40234375,-134
6.40625,-130
6.41015625,-119
6.4140625,-106
6.41796875,-96
6.421875,-86
6.42578125,-76
6.4296875,-65
6.43359375,-56
6.4375,-49
6.44140625,-46
6.4453125,-49
6.44921875,-55
6.453125,-56
6.45703125,-51
6.4609375,-44
6.46484375,-41
6.46875,-44
6.47265625,-55
6.4765625,-69
6.48046875,-83
6.484375,-91
6.48828125,-94
6.4921875,-91
6.49609375,-87
6.5,-84
6.50390625,-81
6.5078125,-77
6.51171875,-73
6.515625,-71
6.51953125,-69
6.5234375,-67
6.52734375,-64
6.53125,-62
6.53515625,-60
6.5390625,-60
6.54296875,-61
6.546875,-62
6.55078125,-64
6.5546875,-65
6.55859375,-66
6.5625,-67
6.56640625,-68
6.5703125,-68
6.57421875,-65
6.578125,-60
6.58203125,-55
6.5859375,-52
6.58984375,-52
6.59375,-54
6.59765625,-54
6.6015625,-51
6.60546875,-46
6.609375,-42
6.61328125,-38
6.6171875,-37
