Time,P4
0.0,1
0.00390625,16
0.0078125,29
0.01171875,42
0.015625,52
0.01953125,62
0.0234375,70
0.02734375,72
0.03125,68
0.03515625,61
0.0390625,52
0.04296875,39
0.046875,29
0.05078125,27
0.0546875,30
0.05859375,34
0.0625,35
0.06640625,36
0.0703125,38
0.07421875,38
0.078125,35
0.08203125,27
0.0859375,18
0.08984375,12
0.09375,10
0.09765625,13
0.1015625,22
0.10546875,34
0.109375,42
0.11328125,42
0.1171875,34
0.12109375,21
0.125,11
0.12890625,6
0.1328125,5
0.13671875,10
0.140625,21
0.14453125,33
0.1484375,38
0.15234375,36
0.15625,31
0.16015625,29
0.1640625,33
0.16796875,35
0.171875,30
0.17578125,16
0.1796875,1
0.18359375,-10
0.1875,-9
0.19140625,3
0.1953125,20
0.19921875,30
0.203125,25
0.20703125,6
0.2109375,-17
0.21484375,-35
0.21875,-41
0.22265625,-34
0.2265625,-21
0.23046875,-10
0.234375,-3
0.23828125,-2
0.2421875,-6
0.24609375,-8
0.25,1
0.25390625,24
0.2578125,50
0.26171875,70
0.265625,81
0.26953125,86
0.2734375,88
0.27734375,91
0.28125,94
0.28515625,93
0.2890625,81
0.29296875,53
0.296875,16
0.30078125,-18
0.3046875,-38
0.30859375,-40
0.3125,-31
0.31640625,-19
0.3203125,-12
0.32421875,-14
0.328125,-16
0.33203125,-10
0.3359375,9
0.33984375,37
0.34375,65
0.34765625,86
0.3515625,94
0.35546875,94
0.359375,94
0.36328125,98
0.3671875,102
0.37109375,99
0.375,91
0.37890625,81
0.3828125,70
0.38671875,60
0.390625,52
0.39453125,44
0.3984375,34
0.40234375,21
0.40625,5
0.41015625,-11
0.4140625,-22
0.41796875,-27
0.421875,-27
0.42578125,-19
0.4296875,0
0.43359375,24
0.4375,46
0.44140625,63
0.4453125,76
0.44921875,88
0.453125,98
0.45703125,103
0.4609375,99
0.46484375,85
0.46875,58
0.47265625,25
0.4765625,-5
0.48046875,-22
0.484375,-26
0.48828125,-17
0.4921875,0
0.49609375,21
0.5,35
0.50390625,37
0.5078125,25
0.51171875,6
