Time,P4
0.0,-6
0.00390625,-7
0.0078125,-16
0.01171875,-27
0.015625,-34
0.01953125,-32
0.0234375,-25
0.02734375,-23
0.03125,-27
0.03515625,-37
0.0390625,-47
0.04296875,-50
0.046875,-42
0.05078125,-25
0.0546875,-7
0.05859375,6
0.0625,8
0.06640625,3
0.0703125,-4
0.07421875,-5
0.078125,0
0.08203125,7
0.0859375,10
0.08984375,6
0.09375,-1
0.09765625,-10
0.1015625,-16
0.10546875,-18
0.109375,-18
0.11328125,-19
0.1171875,-26
0.12109375,-34
0.125,-39
0.12890625,-38
0.1328125,-34
0.13671875,-29
0.140625,-24
0.14453125,-22
0.1484375,-24
0.15234375,-25
0.15625,-21
0.16015625,-12
0.1640625,-4
0.16796875,1
0.171875,5
0.17578125,8
0.1796875,8
0.18359375,6
0.1875,4
0.19140625,-1
0.1953125,-8
0.19921875,-17
0.203125,-24
0.20703125,-28
0.2109375,-31
0.21484375,-34
0.21875,-36
0.22265625,-38
0.2265625,-40
0.23046875,-36
0.234375,-29
0.23828125,-21
0.2421875,-15
0.24609375,-8
0.25,-4
0.25390625,-2
0.2578125,2
0.26171875,9
0.265625,18
0.26953125,25
0.2734375,26
0.27734375,20
0.28125,6
0.28515625,-15
0.2890625,-35
0.29296875,-48
0.296875,-53
0.30078125,-53
0.3046875,-51
0.30859375,-49
0.3125,-49
0.31640625,-48
0.3203125,-40
0.32421875,-27
0.328125,-13
0.33203125,-1
0.3359375,8
0.33984375,13
0.34375,15
0.34765625,15
0.3515625,15
0.35546875,10
0.359375,2
0.36328125,-9
0.3671875,-18
0.37109375,-24
0.375,-26
0.37890625,-25
0.3828125,-21
0.38671875,-17
0.390625,-15
0.39453125,-15
0.3984375,-15
0.40234375,-13
0.40625,-8
0.41015625,2
0.4140625,17
0.41796875,33
0.421875,45
0.42578125,55
0.4296875,61
0.43359375,60
0.4375,51
0.44140625,38
0.4453125,24
0.44921875,10
0.453125,-1
0.45703125,-5
0.4609375,-1
0.46484375,7
0.46875,13
0.47265625,14
0.4765625,10
0.48046875,3
0.484375,-6
0.48828125,-13
0.4921875,-17
