Time,P4
0.0,-101
0.00390625,-94
0.0078125,-87
0.01171875,-85
0.015625,-86
0.01953125,-88
0.0234375,-86
0.02734375,-70
0.03125,-43
0.03515625,-17
0.0390625,-1
0.04296875,7
0.046875,9
0.05078125,7
0.0546875,2
0.05859375,-3
0.0625,-12
0.06640625,-26
0.0703125,-40
0.07421875,-50
0.078125,-56
0.08203125,-58
0.0859375,-50
0.08984375,-34
0.09375,-14
0.09765625,4
0.1015625,13
0.10546875,9
0.109375,-3
0.11328125,-19
0.1171875,-33
0.12109375,-40
0.125,-42
0.12890625,-42
0.1328125,-41
0.13671875,-37
0.140625,-30
0.14453125,-22
0.1484375,-19
0.15234375,-22
0.15625,-27
0.16015625,-31
0.1640625,-30
0.16796875,-24
0.171875,-16
0.17578125,-8
0.1796875,-1
0.18359375,4
0.1875,10
0.19140625,22
0.1953125,37
0.19921875,45
0.203125,42
0.20703125,30
0.2109375,10
0.21484375,-12
0.21875,-30
0.22265625,-36
0.2265625,-25
0.23046875,-1
0.234375,24
0.23828125,40
0.2421875,41
0.24609375,24
0.25,-9
0.25390625,-44
0.2578125,-63
0.26171875,-55
0.265625,-25
0.26953125,13
0.2734375,43
0.27734375,60
0.28125,63
0.28515625,57
0.2890625,47
0.29296875,44
0.296875,44
0.30078125,41
0.3046875,37
0.30859375,41
0.3125,55
0.31640625,70
0.3203125,78
0.32421875,72
0.328125,51
0.33203125,17
0.3359375,-21
0.33984375,-50
0.34375,-61
0.34765625,-54
0.3515625,-37
0.35546875,-12
0.359375,23
0.36328125,57
0.3671875,75
0.37109375,73
0.375,59
0.37890625,42
0.3828125,34
0.38671875,45
0.390625,76
0.39453125,106
0.3984375,114
0.40234375,98
0.40625,70
0.41015625,43
0.4140625,24
0.41796875,15
0.421875,11
0.42578125,3
0.4296875,-19
0.43359375,-49
0.4375,-70
0.44140625,-76
0.4453125,-73
0.44921875,-62
0.453125,-44
0.45703125,-23
0.4609375,-3
0.46484375,15
0.46875,31
0.47265625,38
0.4765625,30
0.48046875,11
0.484375,-7
0.48828125,-15
0.4921875,-11
0.49609375,5
0.5,27
0.50390625,42
0.5078125,36
0.51171875,12
0.515625,-18
0.51953125,-41
0.5234375,-54
0.52734375,-61
0.53125,-59
0.53515625,-45
0.5390625,-24
0.54296875,1
0.546875,29
0.55078125,54
0.5546875,61
0.55859375,49
0.5625,29
0.56640625,10
0.5703125,-5
0.57421875,-17
0.578125,-24
0.58203125,-27
0.5859375,-32
0.58984375,-35
0.59375,-28
0.59765625,-11
0.6015625,1
0.60546875,1
0.609375,-5
0.61328125,-15
0.6171875,-28
0.62109375,-42
0.625,-48
0.62890625,-44
0.6328125,-31
0.63671875,-12
0.640625,8
0.64453125,25
0.6484375,35
0.65234375,40
0.65625,39
0.66015625,32
0.6640625,24
0.66796875,16
0.671875,9
0.67578125,5
0.6796875,12
0.68359375,29
0.6875,45
0.69140625,48
0.6953125,37
0.69921875,17
0.703125,-5
0.70703125,-22
0.7109375,-29
0.71484375,-24
0.71875,-5
0.72265625,25
0.7265625,59
0.73046875,93
0.734375,118
0.73828125,121
0.7421875,100
0.74609375,65
0.75,32
0.75390625,13
0.7578125,11
0.76171875,22
0.765625,34
0.76953125,41
0.7734375,34
0.77734375,19
0.78125,2
0.78515625,-9
0.7890625,-14
0.79296875,-15
0.796875,-13
0.80078125,-12
0.8046875,-16
0.80859375,-19
0.8125,-18
0.81640625,-13
0.8203125,-3
0.82421875,6
0.828125,13
0.83203125,18
0.8359375,26
0.83984375,38
0.84375,49
0.84765625,56
0.8515625,59
0.85546875,60
0.859375,57
0.86328125,45
0.8671875,24
0.87109375,-1
0.875,-25
0.87890625,-47
0.8828125,-59
0.88671875,-55
0.890625,-40
0.89453125,-27
0.8984375,-26
0.90234375,-33
0.90625,-35
0.91015625,-30
0.9140625,-22
0.91796875,-16
0.921875,-10
0.92578125,-5
0.9296875,1
0.93359375,15
0.9375,41
0.94140625,66
0.9453125,73
0.94921875,55
0.953125,23
0.95703125,-8
0.9609375,-30
0.96484375,-40
0.96875,-38
0.97265625,-31
0.9765625,-28
0.98046875,-28
0.984375,-25
0.98828125,-15
0.9921875,-2
0.99609375,7
1.0,11
1.00390625,9
1.0078125,9
1.01171875,18
1.015625,34
1.01953125,45
1.0234375,42
1.02734375,22
1.03125,-5
1.03515625,-27
1.0390625,-34
1.04296875,-25
1.046875,-11
1.05078125,-12
1.0546875,-40
1.05859375,-83
1.0625,-118
1.06640625,-132
1.0703125,-127
1.07421875,-109
1.078125,-85
1.08203125,-55
1.0859375,-23
1.08984375,12
1.09375,47
1.09765625,73
1.1015625,79
1.10546875,63
1.109375,31
1.11328125,-3
1.1171875,-27
1.12109375,-40
1.125,-44
1.12890625,-33
1.1328125,-10
1.13671875,17
1.140625,35
1.14453125,43
1.1484375,40
1.15234375,26
1.15625,9
1.16015625,-3
1.1640625,-4
1.16796875,10
1.171875,34
1.17578125,55
1.1796875,65
1.18359375,64
1.1875,51
1.19140625,30
1.1953125,16
1.19921875,19
1.203125,37
1.20703125,52
1.2109375,56
1.21484375,48
1.21875,32
1.22265625,17
1.2265625,16
1.23046875,30
1.234375,49
1.23828125,59
1.2421875,57
1.24609375,43
1.25,23
1.25390625,1
1.2578125,-15
1.26171875,-19
1.265625,-14
1.26953125,-1
1.2734375,18
1.27734375,33
1.28125,39
1.28515625,34
1.2890625,27
1.29296875,25
1.296875,33
1.30078125,51
1.3046875,68
