Time,P4
0.0,-9
0.00390625,-6
0.0078125,6
0.01171875,20
0.015625,28
0.01953125,28
0.0234375,19
0.02734375,4
0.03125,-13
0.03515625,-30
0.0390625,-48
0.04296875,-68
0.046875,-87
0.05078125,-95
0.0546875,-89
0.05859375,-71
0.0625,-50
0.06640625,-35
0.0703125,-29
0.07421875,-30
0.078125,-31
0.08203125,-23
0.0859375,-9
0.08984375,7
0.09375,20
0.09765625,26
0.1015625,26
0.10546875,19
0.109375,12
0.11328125,6
0.1171875,1
0.12109375,-5
0.125,-13
0.12890625,-19
0.1328125,-23
0.13671875,-24
0.140625,-25
0.14453125,-21
0.1484375,-11
0.15234375,1
0.15625,8
0.16015625,7
0.1640625,7
0.16796875,13
0.171875,21
0.17578125,27
0.1796875,34
0.18359375,45
0.1875,54
0.19140625,57
0.1953125,61
0.19921875,67
0.203125,65
0.20703125,48
0.2109375,26
0.21484375,16
0.21875,20
0.22265625,31
0.2265625,41
0.23046875,50
0.234375,55
0.23828125,52
0.2421875,45
0.24609375,40
0.25,35
0.25390625,25
0.2578125,9
0.26171875,-5
0.265625,-8
0.26953125,-1
0.2734375,9
0.27734375,14
0.28125,11
0.28515625,-1
0.2890625,-17
0.29296875,-30
0.296875,-31
0.30078125,-20
0.3046875,-4
0.30859375,8
0.3125,14
0.31640625,14
0.3203125,13
0.32421875,14
0.328125,22
0.33203125,37
0.3359375,58
0.33984375,79
0.34375,95
0.34765625,102
0.3515625,100
0.35546875,91
0.359375,77
0.36328125,61
0.3671875,47
0.37109375,37
0.375,32
0.37890625,31
0.3828125,33
0.38671875,36
0.390625,39
0.39453125,41
0.3984375,46
0.40234375,55
0.40625,65
0.41015625,73
0.4140625,79
0.41796875,85
0.421875,90
0.42578125,95
0.4296875,99
0.43359375,96
0.4375,84
0.44140625,61
0.4453125,35
0.44921875,15
0.453125,3
0.45703125,-5
0.4609375,-12
0.46484375,-22
0.46875,-37
0.47265625,-50
0.4765625,-52
0.48046875,-40
0.484375,-15
0.48828125,17
0.4921875,50
0.49609375,72
0.5,73
0.50390625,63
0.5078125,55
0.51171875,57
0.515625,66
0.51953125,74
0.5234375,77
0.52734375,71
0.53125,57
0.53515625,42
0.5390625,36
0.54296875,43
0.546875,54
0.55078125,60
0.5546875,56
0.55859375,43
0.5625,25
0.56640625,7
0.5703125,-11
0.57421875,-22
0.578125,-25
0.58203125,-23
0.5859375,-21
0.58984375,-14
0.59375,-1
0.59765625,15
0.6015625,29
0.60546875,41
0.609375,49
0.61328125,56
0.6171875,62
0.62109375,70
0.625,78
0.62890625,78
0.6328125,61
0.63671875,30
0.640625,0
0.64453125,-13
0.6484375,-3
0.65234375,19
0.65625,43
0.66015625,59
0.6640625,57
0.66796875,34
0.671875,6
0.67578125,-11
0.6796875,-14
0.68359375,-12
0.6875,-12
0.69140625,-9
0.6953125,-2
0.69921875,7
0.703125,15
0.70703125,19
0.7109375,16
0.71484375,7
0.71875,-11
0.72265625,-27
0.7265625,-28
0.73046875,-12
0.734375,8
0.73828125,21
0.7421875,28
0.74609375,30
0.75,24
0.75390625,12
0.7578125,2
0.76171875,1
0.765625,8
0.76953125,15
0.7734375,19
0.77734375,17
0.78125,9
0.78515625,-5
0.7890625,-19
0.79296875,-27
0.796875,-25
0.80078125,-13
0.8046875,5
0.80859375,26
0.8125,43
0.81640625,48
0.8203125,36
0.82421875,11
0.828125,-15
0.83203125,-34
0.8359375,-41
0.83984375,-38
0.84375,-30
0.84765625,-24
0.8515625,-23
0.85546875,-23
0.859375,-19
0.86328125,-11
0.8671875,-4
0.87109375,-2
0.875,-3
0.87890625,-4
0.8828125,3
0.88671875,20
0.890625,48
0.89453125,78
0.8984375,98
0.90234375,95
0.90625,70
0.91015625,36
0.9140625,9
0.91796875,-6
0.921875,-12
0.92578125,-14
0.9296875,-23
0.93359375,-42
0.9375,-59
0.94140625,-57
0.9453125,-35
0.94921875,-3
0.953125,24
0.95703125,38
0.9609375,32
0.96484375,14
0.96875,-5
0.97265625,-12
0.9765625,-1
0.98046875,24
0.984375,47
0.98828125,55
0.9921875,48
0.99609375,32
1.0,10
1.00390625,-13
1.0078125,-29
1.01171875,-39
1.015625,-43
1.01953125,-42
1.0234375,-33
1.02734375,-13
1.03125,14
1.03515625,39
1.0390625,54
1.04296875,60
1.046875,64
1.05078125,70
1.0546875,72
1.05859375,70
1.0625,62
1.06640625,52
1.0703125,42
1.07421875,37
1.078125,36
1.08203125,34
1.0859375,27
1.08984375,13
1.09375,-7
1.09765625,-27
1.1015625,-36
1.10546875,-28
1.109375,-9
1.11328125,7
1.1171875,16
1.12109375,15
1.125,8
1.12890625,2
1.1328125,4
1.13671875,19
1.140625,41
1.14453125,59
1.1484375,66
1.15234375,65
1.15625,66
1.16015625,71
1.1640625,73
1.16796875,67
1.171875,53
1.17578125,31
1.1796875,1
1.18359375,-29
1.1875,-51
1.19140625,-62
1.1953125,-61
1.19921875,-53
1.203125,-39
1.20703125,-22
1.2109375,-4
1.21484375,11
1.21875,14
1.22265625,2
1.2265625,-16
1.23046875,-28
1.234375,-28
1.23828125,-15
1.2421875,6
1.24609375,32
1.25,49
1.25390625,50
1.2578125,34
1.26171875,10
1.265625,-12
1.26953125,-28
1.2734375,-34
1.27734375,-30
1.28125,-17
1.28515625,-2
1.2890625,6
1.29296875,4
1.296875,-3
1.30078125,-4
1.3046875,7
1.30859375,26
1.3125,47
1.31640625,64
1.3203125,72
1.32421875,66
1.328125,50
1.33203125,31
1.3359375,19
1.33984375,20
1.34375,30
1.34765625,40
1.3515625,43
1.35546875,36
1.359375,21
1.36328125,-3
1.3671875,-28
1.37109375,-45
1.375,-52
1.37890625,-57
1.3828125,-59
1.38671875,-50
1.390625,-29
1.39453125,-5
1.3984375,13
1.40234375,21
1.40625,20
1.41015625,13
1.4140625,8
1.41796875,14
1.421875,33
1.42578125,57
1.4296875,74
1.43359375,69
1.4375,41
1.44140625,-1
1.4453125,-40
1.44921875,-66
1.453125,-74
1.45703125,-63
1.4609375,-41
1.46484375,-18
1.46875,0
1.47265625,14
1.4765625,25
1.48046875,30
1.484375,26
1.48828125,12
1.4921875,-6
1.49609375,-20
1.5,-23
1.50390625,-16
1.5078125,1
1.51171875,23
1.515625,41
1.51953125,51
1.5234375,57
1.52734375,57
1.53125,51
1.53515625,39
1.5390625,25
1.54296875,13
1.546875,4
1.55078125,-4
1.5546875,-11
1.55859375,-16
1.5625,-21
1.56640625,-29
1.5703125,-40
1.57421875,-46
1.578125,-46
1.58203125,-43
1.5859375,-39
1.58984375,-33
1.59375,-22
1.59765625,-11
1.6015625,-8
1.60546875,-14
1.609375,-26
1.61328125,-40
1.6171875,-53
1.62109375,-61
1.625,-60
1.62890625,-50
1.6328125,-38
1.63671875,-31
1.640625,-27
1.64453125,-18
1.6484375,-1
1.65234375,17
1.65625,32
1.66015625,45
1.6640625,57
1.66796875,61
1.671875,50
1.67578125,28
1.6796875,3
1.68359375,-18
1.6875,-31
1.69140625,-35
1.6953125,-30
1.69921875,-23
1.703125,-26
1.70703125,-40
1.7109375,-61
1.71484375,-77
1.71875,-81
1.72265625,-72
1.7265625,-54
1.73046875,-37
1.734375,-25
1.73828125,-22
1.7421875,-27
1.74609375,-34
1.75,-35
1.75390625,-23
1.7578125,0
1.76171875,27
1.765625,51
1.76953125,67
1.7734375,76
1.77734375,70
1.78125,49
1.78515625,21
1.7890625,-2
1.79296875,-19
1.796875,-28
1.80078125,-29
1.8046875,-23
1.80859375,-15
1.8125,-6
1.81640625,3
1.8203125,13
1.82421875,20
1.828125,22
1.83203125,16
1.8359375,5
1.83984375,-6
1.84375,-10
1.84765625,-10
1.8515625,-12
1.85546875,-15
1.859375,-16
1.86328125,-12
1.8671875,-9
1.87109375,-16
1.875,-31
1.87890625,-51
1.8828125,-68
1.88671875,-75
1.890625,-66
1.89453125,-49
1.8984375,-37
1.90234375,-38
1.90625,-50
1.91015625,-67
1.9140625,-77
1.91796875,-75
1.921875,-63
1.92578125,-50
1.9296875,-42
1.93359375,-42
1.9375,-45
1.94140625,-51
1.9453125,-64
1.94921875,-80
1.953125,-85
1.95703125,-71
1.9609375,-49
1.96484375,-31
1.96875,-21
1.97265625,-24
1.9765625,-39
1.98046875,-62
1.984375,-80
1.98828125,-83
1.9921875,-71
1.99609375,-49
