Time,P4
0.0,-18
0.00390625,-17
0.0078125,-17
0.01171875,-18
0.015625,-17
0.01953125,-13
0.0234375,-6
0.02734375,7
0.03125,23
0.03515625,34
0.0390625,39
0.04296875,41
0.046875,40
0.05078125,36
0.0546875,28
0.05859375,20
0.0625,13
0.06640625,3
0.0703125,-11
0.07421875,-25
0.078125,-38
0.08203125,-51
0.0859375,-64
0.08984375,-70
0.09375,-66
0.09765625,-53
0.1015625,-34
0.10546875,-8
0.109375,23
0.11328125,53
0.1171875,74
0.12109375,85
0.125,87
0.12890625,79
0.1328125,61
0.13671875,39
0.140625,21
0.14453125,11
0.1484375,9
0.15234375,11
0.15625,12
0.16015625,10
0.1640625,1
0.16796875,-10
0.171875,-18
0.17578125,-18
0.1796875,-14
0.18359375,-9
0.1875,-6
0.19140625,-6
0.1953125,-6
0.19921875,-6
0.203125,-3
0.20703125,4
0.2109375,13
0.21484375,20
0.21875,25
0.22265625,29
0.2265625,34
0.23046875,39
0.234375,42
0.23828125,41
0.2421875,36
0.24609375,28
0.25,19
0.25390625,9
0.2578125,0
0.26171875,-9
0.265625,-22
0.26953125,-35
0.2734375,-44
0.27734375,-45
0.28125,-38
0.28515625,-25
0.2890625,-11
0.29296875,3
0.296875,12
0.30078125,17
0.3046875,18
0.30859375,14
0.3125,7
0.31640625,-2
0.3203125,-11
0.32421875,-17
0.328125,-20
0.33203125,-20
0.3359375,-19
0.33984375,-20
0.34375,-23
0.34765625,-29
0.3515625,-35
0.35546875,-39
0.359375,-40
0.36328125,-39
0.3671875,-39
0.37109375,-41
0.375,-44
0.37890625,-47
0.3828125,-47
0.38671875,-40
0.390625,-31
0.39453125,-28
0.3984375,-34
0.40234375,-49
0.40625,-67
0.41015625,-84
0.4140625,-97
0.41796875,-103
0.421875,-103
0.42578125,-100
0.4296875,-98
0.43359375,-97
0.4375,-93
0.44140625,-86
0.4453125,-77
0.44921875,-69
0.453125,-62
0.45703125,-57
0.4609375,-54
0.46484375,-50
0.46875,-40
0.47265625,-25
0.4765625,-7
0.48046875,7
0.484375,12
0.48828125,9
0.4921875,3
0.49609375,1
0.5,5
0.50390625,16
0.5078125,29
0.51171875,36
0.515625,32
0.51953125,21
0.5234375,7
0.52734375,-4
0.53125,-8
0.53515625,-2
0.5390625,9
0.54296875,20
0.546875,30
0.55078125,40
0.5546875,46
0.55859375,48
0.5625,46
0.56640625,42
0.5703125,36
0.57421875,26
0.578125,13
0.58203125,1
0.5859375,-4
0.58984375,-7
0.59375,-10
0.59765625,-13
0.6015625,-13
0.60546875,-12
0.609375,-9
0.61328125,-4
0.6171875,4
0.62109375,10
0.625,10
0.62890625,8
0.6328125,8
0.63671875,9
0.640625,11
0.64453125,15
0.6484375,21
0.65234375,28
0.65625,35
0.66015625,42
0.6640625,47
0.66796875,45
0.671875,37
0.67578125,24
0.6796875,10
0.68359375,-2
0.6875,-9
0.69140625,-10
0.6953125,-5
0.69921875,4
0.703125,14
0.70703125,22
0.7109375,23
0.71484375,18
0.71875,9
0.72265625,3
0.7265625,2
0.73046875,12
0.734375,28
0.73828125,41
0.7421875,47
0.74609375,46
0.75,39
0.75390625,27
0.7578125,14
0.76171875,2
0.765625,-9
0.76953125,-18
0.7734375,-18
0.77734375,-6
0.78125,11
0.78515625,25
0.7890625,30
0.79296875,27
0.796875,18
0.80078125,8
0.8046875,5
0.80859375,7
0.8125,11
0.81640625,13
0.8203125,17
0.82421875,18
0.828125,19
0.83203125,21
0.8359375,25
0.83984375,29
0.84375,28
0.84765625,28
0.8515625,28
0.85546875,26
0.859375,21
0.86328125,15
0.8671875,9
0.87109375,2
0.875,-4
0.87890625,-8
0.8828125,-7
