Time,P4
0.0,5
0.00390625,4
0.0078125,2
0.01171875,-1
0.015625,-8
0.01953125,-15
0.0234375,-23
0.02734375,-29
0.03125,-34
0.03515625,-37
0.0390625,-38
0.04296875,-35
0.046875,-30
0.05078125,-24
0.0546875,-17
0.05859375,-8
0.0625,1
0.06640625,11
0.0703125,19
0.07421875,26
0.078125,29
0.08203125,30
0.0859375,28
0.08984375,25
0.09375,20
0.09765625,14
0.1015625,8
0.10546875,2
0.109375,-4
0.11328125,-7
0.1171875,-10
0.12109375,-11
0.125,-12
0.12890625,-13
0.1328125,-14
0.13671875,-15
0.140625,-18
0.14453125,-24
0.1484375,-31
0.15234375,-38
0.15625,-42
0.16015625,-41
0.1640625,-35
0.16796875,-26
0.171875,-16
0.17578125,-6
0.1796875,1
0.18359375,6
0.1875,10
0.19140625,12
0.1953125,10
0.19921875,3
0.203125,-7
0.20703125,-21
0.2109375,-36
0.21484375,-48
0.21875,-53
0.22265625,-50
0.2265625,-40
0.23046875,-28
0.234375,-18
0.23828125,-14
0.2421875,-16
0.24609375,-24
0.25,-33
0.25390625,-40
0.2578125,-43
0.26171875,-44
0.265625,-42
0.26953125,-37
0.2734375,-30
0.27734375,-20
0.28125,-9
0.28515625,2
0.2890625,11
0.29296875,16
0.296875,18
0.30078125,18
0.3046875,19
0.30859375,21
0.3125,23
0.31640625,24
0.3203125,23
0.32421875,21
0.328125,15
0.33203125,6
0.3359375,-6
0.33984375,-20
0.34375,-33
0.34765625,-42
0.3515625,-44
0.35546875,-40
0.359375,-32
0.36328125,-21
0.3671875,-10
0.37109375,1
0.375,12
0.37890625,23
0.3828125,32
0.38671875,39
0.390625,40
0.39453125,35
0.3984375,23
0.40234375,8
0.40625,-6
0.41015625,-17
0.4140625,-22
0.41796875,-23
0.421875,-23
0.42578125,-24
0.4296875,-27
0.43359375,-30
0.4375,-32
0.44140625,-31
0.4453125,-27
0.44921875,-22
0.453125,-17
0.45703125,-14
0.4609375,-11
0.46484375,-9
0.46875,-4
0.47265625,3
0.4765625,10
0.48046875,17
0.484375,23
0.48828125,25
0.4921875,24
0.49609375,20
0.5,13
0.50390625,7
0.5078125,1
0.51171875,-2
0.515625,-4
0.51953125,-6
0.5234375,-8
0.52734375,-10
0.53125,-15
0.53515625,-21
0.5390625,-28
0.54296875,-33
0.546875,-36
0.55078125,-37
0.5546875,-36
0.55859375,-35
0.5625,-34
0.56640625,-34
0.5703125,-33
0.57421875,-30
0.578125,-25
0.58203125,-20
0.5859375,-16
0.58984375,-17
0.59375,-25
0.59765625,-36
0.6015625,-47
0.60546875,-54
0.609375,-55
0.61328125,-51
0.6171875,-43
0.62109375,-36
0.625,-33
0.62890625,-34
0.6328125,-36
0.63671875,-36
0.640625,-33
0.64453125,-25
0.6484375,-16
0.65234375,-8
0.65625,-3
0.66015625,-2
0.6640625,-5
0.66796875,-9
0.671875,-11
0.67578125,-12
0.6796875,-12
0.68359375,-13
0.6875,-15
0.69140625,-19
0.6953125,-26
0.69921875,-34
0.703125,-39
0.70703125,-41
0.7109375,-39
0.71484375,-33
0.71875,-25
0.72265625,-18
0.7265625,-13
0.73046875,-10
