Time,P4
0.0,-20
0.00390625,1
0.0078125,18
0.01171875,24
0.015625,11
0.01953125,-11
0.0234375,-23
0.02734375,-16
0.03125,0
0.03515625,12
0.0390625,12
0.04296875,-5
0.046875,-37
0.05078125,-68
0.0546875,-77
0.05859375,-65
0.0625,-45
0.06640625,-31
0.0703125,-30
0.07421875,-39
0.078125,-51
0.08203125,-56
0.0859375,-51
0.08984375,-42
0.09375,-36
0.09765625,-33
0.1015625,-32
0.10546875,-28
0.109375,-21
0.11328125,-12
0.1171875,-9
0.12109375,-16
0.125,-30
0.12890625,-46
0.1328125,-57
0.13671875,-60
0.140625,-55
0.14453125,-46
0.1484375,-35
0.15234375,-24
0.15625,-17
0.16015625,-18
0.1640625,-25
0.16796875,-32
0.171875,-37
0.17578125,-40
0.1796875,-43
0.18359375,-37
0.1875,-23
0.19140625,-7
0.1953125,5
0.19921875,12
0.203125,11
0.20703125,2
0.2109375,-10
0.21484375,-14
0.21875,-5
0.22265625,14
0.2265625,30
0.23046875,28
0.234375,10
0.23828125,-8
0.2421875,-15
0.24609375,-9
0.25,11
0.25390625,35
0.2578125,48
0.26171875,42
0.265625,25
0.26953125,10
0.2734375,5
0.27734375,7
0.28125,10
0.28515625,11
0.2890625,5
0.29296875,-7
0.296875,-20
0.30078125,-24
0.3046875,-16
0.30859375,0
0.3125,15
0.31640625,24
0.3203125,24
0.32421875,19
0.328125,13
0.33203125,8
0.3359375,4
0.33984375,3
0.34375,8
0.34765625,17
0.3515625,24
0.35546875,25
0.359375,13
0.36328125,-14
0.3671875,-44
0.37109375,-66
0.375,-72
0.37890625,-63
0.3828125,-44
0.38671875,-27
0.390625,-21
0.39453125,-19
0.3984375,-13
0.40234375,1
0.40625,16
0.41015625,20
0.4140625,8
0.41796875,-18
0.421875,-40
0.42578125,-46
0.4296875,-38
0.43359375,-18
0.4375,2
0.44140625,7
0.4453125,-15
0.44921875,-52
0.453125,-85
0.45703125,-99
0.4609375,-91
0.46484375,-63
0.46875,-28
0.47265625,2
0.4765625,19
0.48046875,20
0.484375,15
0.48828125,12
0.4921875,18
0.49609375,26
0.5,28
0.50390625,17
0.5078125,-6
0.51171875,-35
0.515625,-60
0.51953125,-69
0.5234375,-60
0.52734375,-42
0.53125,-29
0.53515625,-28
0.5390625,-36
0.54296875,-45
0.546875,-44
0.55078125,-28
0.5546875,-2
0.55859375,25
0.5625,41
0.56640625,40
0.5703125,28
0.57421875,18
0.578125,16
0.58203125,24
0.5859375,28
0.58984375,19
0.59375,-9
0.59765625,-45
0.6015625,-75
0.60546875,-87
0.609375,-73
0.61328125,-45
0.6171875,-23
0.62109375,-24
0.625,-49
0.62890625,-85
0.6328125,-114
0.63671875,-123
0.640625,-109
0.64453125,-75
0.6484375,-39
0.65234375,-19
0.65625,-14
0.66015625,-9
0.6640625,0
0.66796875,8
0.671875,15
0.67578125,20
0.6796875,14
0.68359375,-2
0.6875,-12
0.69140625,-6
0.6953125,10
0.69921875,21
0.703125,21
0.70703125,11
0.7109375,3
0.71484375,4
0.71875,20
0.72265625,46
0.7265625,70
0.73046875,82
0.734375,80
0.73828125,76
0.7421875,77
0.74609375,76
0.75,70
0.75390625,63
0.7578125,62
0.76171875,62
0.765625,59
0.76953125,53
0.7734375,42
0.77734375,19
0.78125,-12
0.78515625,-34
0.7890625,-33
0.79296875,-11
0.796875,22
0.80078125,52
0.8046875,68
0.80859375,67
0.8125,51
0.81640625,27
0.8203125,2
0.82421875,-18
0.828125,-22
0.83203125,-12
0.8359375,8
0.83984375,28
0.84375,42
0.84765625,48
0.8515625,39
0.85546875,22
0.859375,7
0.86328125,-2
0.8671875,-4
0.87109375,-3
0.875,-5
0.87890625,-13
0.8828125,-20
0.88671875,-16
0.890625,-4
0.89453125,8
0.8984375,16
0.90234375,19
0.90625,14
0.91015625,5
0.9140625,4
0.91796875,15
0.921875,33
0.92578125,46
0.9296875,46
0.93359375,31
0.9375,7
0.94140625,-12
0.9453125,-21
0.94921875,-20
0.953125,-17
0.95703125,-17
0.9609375,-23
0.96484375,-31
0.96875,-31
0.97265625,-17
0.9765625,6
0.98046875,24
0.984375,27
0.98828125,17
0.9921875,4
0.99609375,-4
1.0,-1
1.00390625,13
1.0078125,34
1.01171875,56
1.015625,73
1.01953125,81
1.0234375,78
1.02734375,64
1.03125,39
1.03515625,4
1.0390625,-34
1.04296875,-59
1.046875,-65
1.05078125,-54
1.0546875,-34
1.05859375,-12
1.0625,1
1.06640625,-1
1.0703125,-15
1.07421875,-30
1.078125,-41
1.08203125,-40
1.0859375,-27
1.08984375,-10
1.09375,3
1.09765625,11
1.1015625,18
1.10546875,21
1.109375,14
1.11328125,-1
1.1171875,-25
1.12109375,-58
1.125,-95
1.12890625,-122
1.1328125,-131
1.13671875,-124
1.140625,-109
1.14453125,-90
1.1484375,-70
1.15234375,-55
1.15625,-48
1.16015625,-45
1.1640625,-36
1.16796875,-22
1.171875,-7
1.17578125,4
1.1796875,14
1.18359375,25
1.1875,29
1.19140625,26
1.1953125,17
1.19921875,6
1.203125,-5
1.20703125,-16
1.2109375,-26
1.21484375,-30
1.21875,-25
1.22265625,-19
1.2265625,-21
1.23046875,-29
1.234375,-37
1.23828125,-46
1.2421875,-52
1.24609375,-50
1.25,-34
1.25390625,-9
1.2578125,15
1.26171875,37
1.265625,53
1.26953125,64
1.2734375,68
1.27734375,68
1.28125,64
1.28515625,55
1.2890625,37
1.29296875,9
1.296875,-21
1.30078125,-47
1.3046875,-69
1.30859375,-84
1.3125,-84
1.31640625,-67
1.3203125,-38
1.32421875,-3
1.328125,28
1.33203125,43
1.3359375,39
1.33984375,26
1.34375,16
1.34765625,16
1.3515625,27
1.35546875,45
1.359375,56
1.36328125,57
1.3671875,52
1.37109375,43
1.375,31
1.37890625,15
1.3828125,-3
1.38671875,-21
1.390625,-37
1.39453125,-44
1.3984375,-41
1.40234375,-32
1.40625,-22
1.41015625,-19
1.4140625,-24
1.41796875,-31
1.421875,-33
1.42578125,-26
1.4296875,-12
1.43359375,9
1.4375,33
1.44140625,57
1.4453125,74
1.44921875,81
1.453125,79
1.45703125,69
1.4609375,48
1.46484375,21
1.46875,-2
1.47265625,-11
1.4765625,-8
1.48046875,-2
1.484375,4
1.48828125,7
1.4921875,11
1.49609375,14
1.5,16
1.50390625,16
1.5078125,15
1.51171875,7
1.515625,-6
1.51953125,-13
1.5234375,-8
1.52734375,6
1.53125,21
1.53515625,37
1.5390625,56
1.54296875,70
1.546875,75
1.55078125,75
1.5546875,74
1.55859375,67
1.5625,51
1.56640625,29
1.5703125,9
1.57421875,-6
1.578125,-15
1.58203125,-17
1.5859375,-6
1.58984375,14
1.59375,36
1.59765625,51
1.6015625,59
1.60546875,62
1.609375,60
1.61328125,53
1.6171875,46
1.62109375,42
1.625,39
1.62890625,32
1.6328125,23
1.63671875,12
1.640625,-3
1.64453125,-19
1.6484375,-28
1.65234375,-20
1.65625,4
1.66015625,33
1.6640625,54
1.66796875,57
1.671875,38
1.67578125,7
1.6796875,-17
1.68359375,-20
1.6875,0
1.69140625,28
1.6953125,49
1.69921875,54
1.703125,37
1.70703125,8
1.7109375,-13
1.71484375,-14
1.71875,4
1.72265625,33
1.7265625,65
1.73046875,85
1.734375,77
1.73828125,41
1.7421875,-3
1.74609375,-37
1.75,-51
1.75390625,-47
1.7578125,-32
1.76171875,-19
1.765625,-17
1.76953125,-28
1.7734375,-40
1.77734375,-44
1.78125,-40
1.78515625,-34
1.7890625,-26
1.79296875,-13
1.796875,3
1.80078125,19
1.8046875,30
1.80859375,35
1.8125,33
1.81640625,25
1.8203125,12
1.82421875,-3
1.828125,-16
1.83203125,-29
1.8359375,-42
1.83984375,-54
1.84375,-59
1.84765625,-57
1.8515625,-54
1.85546875,-55
1.859375,-57
1.86328125,-55
1.8671875,-46
1.87109375,-29
1.875,-7
1.87890625,16
1.8828125,35
1.88671875,44
1.890625,42
1.89453125,31
1.8984375,22
1.90234375,21
1.90625,27
1.91015625,37
1.9140625,40
1.91796875,22
1.921875,-19
1.92578125,-70
1.9296875,-115
1.93359375,-136
1.9375,-127
1.94140625,-92
1.9453125,-50
1.94921875,-16
1.953125,0
1.95703125,4
1.9609375,6
1.96484375,11
1.96875,21
1.97265625,37
1.9765625,56
1.98046875,68
1.984375,68
1.98828125,58
1.9921875,42
1.99609375,21
2.0,2
2.00390625,-9
2.0078125,-14
2.01171875,-17
2.015625,-25
2.01953125,-46
2.0234375,-77
2.02734375,-104
2.03125,-116
2.03515625,-112
2.0390625,-93
2.04296875,-58
2.046875,-17
2.05078125,19
2.0546875,48
2.05859375,73
2.0625,94
2.06640625,97
2.0703125,80
2.07421875,46
2.078125,9
2.08203125,-18
2.0859375,-25
2.08984375,-14
2.09375,10
2.09765625,39
2.1015625,58
2.10546875,59
2.109375,46
2.11328125,26
2.1171875,1
2.12109375,-21
2.125,-30
2.12890625,-21
2.1328125,1
2.13671875,25
2.140625,41
2.14453125,46
2.1484375,44
2.15234375,37
2.15625,34
2.16015625,40
2.1640625,52
2.16796875,62
2.171875,62
2.17578125,51
2.1796875,32
2.18359375,9
2.1875,-11
2.19140625,-26
2.1953125,-32
2.19921875,-30
2.203125,-19
2.20703125,-6
2.2109375,5
2.21484375,15
2.21875,21
2.22265625,25
2.2265625,23
2.23046875,17
2.234375,5
2.23828125,-9
2.2421875,-24
2.24609375,-33
2.25,-31
2.25390625,-14
2.2578125,9
2.26171875,23
2.265625,19
2.26953125,-1
2.2734375,-30
2.27734375,-58
2.28125,-74
2.28515625,-80
2.2890625,-82
2.29296875,-87
2.296875,-90
2.30078125,-86
2.3046875,-69
2.30859375,-42
2.3125,-14
2.31640625,8
2.3203125,16
2.32421875,12
2.328125,3
2.33203125,1
2.3359375,9
2.33984375,18
2.34375,23
2.34765625,24
2.3515625,24
2.35546875,22
2.359375,19
2.36328125,16
2.3671875,8
2.37109375,-9
2.375,-26
2.37890625,-37
2.3828125,-35
2.38671875,-21
2.390625,3
2.39453125,30
2.3984375,58
2.40234375,89
2.40625,111
2.41015625,111
