Time,P4
0.0,70
0.00390625,72
0.0078125,80
0.01171875,92
0.015625,106
0.01953125,119
0.0234375,128
0.02734375,131
0.03125,132
0.03515625,130
0.0390625,129
0.04296875,127
0.046875,124
0.05078125,119
0.0546875,113
0.05859375,106
0.0625,99
0.06640625,92
0.0703125,85
0.07421875,78
0.078125,73
0.08203125,70
0.0859375,70
0.08984375,73
0.09375,77
0.09765625,80
0.1015625,82
0.10546875,84
0.109375,86
0.11328125,88
0.1171875,89
0.12109375,87
0.125,81
0.12890625,74
0.1328125,67
0.13671875,63
0.140625,62
0.14453125,61
0.1484375,57
0.15234375,50
0.15625,39
0.16015625,27
0.1640625,15
0.16796875,7
0.171875,1
0.17578125,-2
0.1796875,-3
0.18359375,-3
0.1875,-2
0.19140625,0
0.1953125,3
0.19921875,7
0.203125,12
0.20703125,18
0.2109375,24
0.21484375,27
0.21875,26
0.22265625,22
0.2265625,16
0.23046875,12
0.234375,11
0.23828125,14
0.2421875,18
0.24609375,21
0.25,21
0.25390625,19
0.2578125,15
0.26171875,11
0.265625,7
0.26953125,2
0.2734375,-6
0.27734375,-13
0.28125,-18
0.28515625,-18
0.2890625,-16
0.29296875,-12
0.296875,-9
0.30078125,-8
0.3046875,-7
0.30859375,-5
0.3125,0
0.31640625,5
0.3203125,8
0.32421875,7
0.328125,2
0.33203125,-4
0.3359375,-7
0.33984375,-7
0.34375,-4
0.34765625,1
0.3515625,5
0.35546875,5
0.359375,1
0.36328125,-4
0.3671875,-10
0.37109375,-16
0.375,-20
0.37890625,-22
0.3828125,-21
0.38671875,-17
0.390625,-11
0.39453125,-5
0.3984375,-1
0.40234375,2
0.40625,3
0.41015625,6
0.4140625,10
0.41796875,15
0.421875,19
0.42578125,22
0.4296875,21
0.43359375,18
0.4375,14
0.44140625,10
0.4453125,6
0.44921875,1
0.453125,-5
0.45703125,-11
0.4609375,-15
0.46484375,-16
0.46875,-14
0.47265625,-12
0.4765625,-12
0.48046875,-14
0.484375,-18
0.48828125,-21
0.4921875,-22
0.49609375,-19
0.5,-14
0.50390625,-9
0.5078125,-5
0.51171875,-1
0.515625,2
0.51953125,5
0.5234375,7
0.52734375,6
0.53125,2
0.53515625,-4
0.5390625,-10
0.54296875,-17
0.546875,-22
0.55078125,-26
0.5546875,-31
0.55859375,-38
0.5625,-46
0.56640625,-54
0.5703125,-59
0.57421875,-62
0.578125,-63
0.58203125,-61
0.5859375,-58
0.58984375,-55
0.59375,-52
0.59765625,-47
