Time,FP1
0.0,34
0.00390625,26
0.0078125,28
0.01171875,29
0.015625,22
0.01953125,11
0.0234375,0
0.02734375,-12
0.03125,-25
0.03515625,-37
0.0390625,-50
0.04296875,-72
0.046875,-91
0.05078125,-91
0.0546875,-71
0.05859375,-47
0.0625,-33
0.06640625,-30
0.0703125,-36
0.07421875,-45
0.078125,-46
0.08203125,-32
0.0859375,-15
0.08984375,-12
0.09375,-26
0.09765625,-45
0.1015625,-56
0.10546875,-54
0.109375,-45
0.11328125,-33
0.1171875,-25
0.12109375,-23
0.125,-26
0.12890625,-27
0.1328125,-22
0.13671875,-14
0.140625,-5
0.14453125,-3
0.1484375,-9
0.15234375,-21
0.15625,-38
0.16015625,-57
0.1640625,-68
0.16796875,-63
0.171875,-49
0.17578125,-35
0.1796875,-24
0.18359375,-14
0.1875,-2
0.19140625,11
0.1953125,27
0.19921875,46
0.203125,57
0.20703125,48
0.2109375,19
0.21484375,-16
0.21875,-44
0.22265625,-59
0.2265625,-62
0.23046875,-52
0.234375,-34
0.23828125,-14
0.2421875,1
0.24609375,8
0.25,9
0.25390625,-2
0.2578125,-24
0.26171875,-52
0.265625,-74
0.26953125,-78
0.2734375,-59
0.27734375,-28
0.28125,0
0.28515625,14
0.2890625,10
0.29296875,0
0.296875,-3
0.30078125,9
0.3046875,24
0.30859375,31
0.3125,24
0.31640625,6
0.3203125,-15
0.32421875,-29
0.328125,-31
0.33203125,-26
0.3359375,-22
0.33984375,-23
0.34375,-29
0.34765625,-33
0.3515625,-38
0.35546875,-56
0.359375,-80
0.36328125,-91
0.3671875,-84
0.37109375,-66
0.375,-43
0.37890625,-20
0.3828125,-10
0.38671875,-19
0.390625,-36
0.39453125,-52
0.3984375,-60
0.40234375,-58
0.40625,-48
0.41015625,-36
0.4140625,-29
0.41796875,-30
0.421875,-40
0.42578125,-62
0.4296875,-90
0.43359375,-112
0.4375,-115
0.44140625,-103
0.4453125,-85
0.44921875,-67
0.453125,-48
0.45703125,-36
0.4609375,-37
0.46484375,-48
0.46875,-62
0.47265625,-73
0.4765625,-84
0.48046875,-92
0.484375,-93
0.48828125,-85
0.4921875,-69
0.49609375,-55
0.5,-44
0.50390625,-36
0.5078125,-32
0.51171875,-34
0.515625,-36
0.51953125,-30
0.5234375,-15
0.52734375,3
0.53125,16
0.53515625,19
0.5390625,9
0.54296875,-8
0.546875,-28
0.55078125,-47
0.5546875,-58
0.55859375,-53
0.5625,-33
0.56640625,-11
0.5703125,4
0.57421875,12
0.578125,14
0.58203125,7
0.5859375,2
0.58984375,11
0.59375,32
0.59765625,48
0.6015625,47
0.60546875,34
0.609375,17
0.61328125,5
0.6171875,8
0.62109375,28
0.625,54
0.62890625,71
0.6328125,72
0.63671875,56
0.640625,29
0.64453125,-2
0.6484375,-29
0.65234375,-47
0.65625,-53
0.66015625,-49
0.6640625,-40
0.66796875,-29
0.671875,-20
0.67578125,-18
0.6796875,-18
0.68359375,-16
