Time,FP1
0.0,6
0.00390625,1
0.0078125,0
0.01171875,5
0.015625,14
0.01953125,24
0.0234375,35
0.02734375,48
0.03125,57
0.03515625,54
0.0390625,45
0.04296875,35
0.046875,30
0.05078125,31
0.0546875,40
0.05859375,56
0.0625,70
0.06640625,75
0.0703125,68
0.07421875,52
0.078125,37
0.08203125,34
0.0859375,45
0.08984375,61
0.09375,75
0.09765625,79
0.1015625,72
0.10546875,63
0.109375,57
0.11328125,56
0.1171875,60
0.12109375,65
0.125,64
0.12890625,54
0.1328125,42
0.13671875,34
0.140625,30
0.14453125,27
0.1484375,26
0.15234375,29
0.15625,36
0.16015625,46
0.1640625,57
0.16796875,69
0.171875,78
0.17578125,80
0.1796875,74
0.18359375,60
0.1875,46
0.19140625,39
0.1953125,37
0.19921875,39
0.203125,42
0.20703125,43
0.2109375,39
0.21484375,30
0.21875,21
0.22265625,18
0.2265625,22
0.23046875,33
0.234375,45
0.23828125,52
0.2421875,49
0.24609375,37
0.25,21
0.25390625,7
0.2578125,3
0.26171875,10
0.265625,26
0.26953125,45
0.2734375,63
0.27734375,81
0.28125,94
0.28515625,101
0.2890625,103
0.29296875,99
0.296875,90
0.30078125,81
0.3046875,73
0.30859375,66
0.3125,64
0.31640625,67
0.3203125,71
0.32421875,67
0.328125,52
0.33203125,29
0.3359375,2
0.33984375,-22
0.34375,-38
0.34765625,-44
0.3515625,-42
0.35546875,-36
0.359375,-31
0.36328125,-26
0.3671875,-17
0.37109375,-7
0.375,1
0.37890625,2
0.3828125,-8
0.38671875,-23
0.390625,-35
0.39453125,-39
0.3984375,-34
0.40234375,-19
0.40625,1
0.41015625,16
0.4140625,20
0.41796875,16
0.421875,8
0.42578125,2
0.4296875,-1
0.43359375,0
0.4375,4
0.44140625,9
0.4453125,10
0.44921875,5
0.453125,-9
0.45703125,-29
0.4609375,-48
0.46484375,-59
0.46875,-63
0.47265625,-59
0.4765625,-50
0.48046875,-39
0.484375,-32
0.48828125,-30
0.4921875,-27
0.49609375,-21
0.5,-14
0.50390625,-8
0.5078125,-3
0.51171875,-4
0.515625,-9
0.51953125,-16
0.5234375,-18
0.52734375,-16
0.53125,-10
0.53515625,-6
0.5390625,-9
0.54296875,-25
0.546875,-49
0.55078125,-68
0.5546875,-71
0.55859375,-59
0.5625,-41
0.56640625,-23
0.5703125,-6
0.57421875,4
0.578125,2
0.58203125,-7
0.5859375,-16
0.58984375,-24
0.59375,-30
0.59765625,-33
0.6015625,-32
0.60546875,-24
0.609375,-15
0.61328125,-9
0.6171875,-8
0.62109375,-8
0.625,-7
0.62890625,-7
0.6328125,-7
0.63671875,-9
0.640625,-16
0.64453125,-30
0.6484375,-44
0.65234375,-51
0.65625,-46
0.66015625,-30
0.6640625,-11
0.66796875,4
0.671875,8
0.67578125,1
0.6796875,-10
0.68359375,-18
0.6875,-21
0.69140625,-23
0.6953125,-26
