Time,FP1
0.0,-66
0.00390625,-92
0.0078125,-93
0.01171875,-73
0.015625,-44
0.01953125,-27
0.0234375,-34
0.02734375,-60
0.03125,-94
0.03515625,-120
0.0390625,-130
0.04296875,-122
0.046875,-101
0.05078125,-78
0.0546875,-61
0.05859375,-56
0.0625,-64
0.06640625,-79
0.0703125,-94
0.07421875,-101
0.078125,-93
0.08203125,-72
0.0859375,-48
0.08984375,-38
0.09375,-53
0.09765625,-87
0.1015625,-126
0.10546875,-153
0.109375,-156
0.11328125,-132
0.1171875,-98
0.12109375,-79
0.125,-85
0.12890625,-104
0.1328125,-120
0.13671875,-123
0.140625,-108
0.14453125,-80
0.1484375,-52
0.15234375,-38
0.15625,-42
0.16015625,-61
0.1640625,-88
0.16796875,-111
0.171875,-124
0.17578125,-128
0.1796875,-121
0.18359375,-102
0.1875,-87
0.19140625,-85
0.1953125,-87
0.19921875,-90
0.203125,-97
0.20703125,-103
0.2109375,-104
0.21484375,-102
0.21875,-97
0.22265625,-85
0.2265625,-68
0.23046875,-53
0.234375,-43
0.23828125,-36
0.2421875,-34
0.24609375,-37
0.25,-32
0.25390625,-21
0.2578125,-15
0.26171875,-23
0.265625,-39
0.26953125,-58
0.2734375,-74
0.27734375,-79
0.28125,-72
0.28515625,-59
0.2890625,-49
0.29296875,-43
0.296875,-34
0.30078125,-24
0.3046875,-22
0.30859375,-29
0.3125,-42
0.31640625,-55
0.3203125,-64
0.32421875,-61
0.328125,-46
0.33203125,-29
0.3359375,-23
0.33984375,-28
0.34375,-34
0.34765625,-34
0.3515625,-28
0.35546875,-26
0.359375,-34
0.36328125,-49
0.3671875,-59
0.37109375,-53
0.375,-29
0.37890625,3
0.3828125,27
0.38671875,31
0.390625,19
0.39453125,2
0.3984375,-13
0.40234375,-30
0.40625,-51
0.41015625,-70
0.4140625,-85
0.41796875,-98
0.421875,-97
0.42578125,-74
0.4296875,-43
0.43359375,-21
0.4375,-19
0.44140625,-34
0.4453125,-60
0.44921875,-85
0.453125,-98
0.45703125,-92
0.4609375,-69
0.46484375,-41
0.46875,-21
0.47265625,-15
0.4765625,-17
0.48046875,-23
0.484375,-30
0.48828125,-32
0.4921875,-27
0.49609375,-20
0.5,-16
0.50390625,-14
0.5078125,-9
0.51171875,5
0.515625,29
0.51953125,53
0.5234375,69
0.52734375,71
0.53125,57
0.53515625,29
0.5390625,4
0.54296875,-5
0.546875,-1
0.55078125,8
0.5546875,11
0.55859375,3
0.5625,-15
0.56640625,-31
0.5703125,-37
0.57421875,-34
0.578125,-22
0.58203125,-1
0.5859375,17
0.58984375,23
0.59375,18
0.59765625,12
0.6015625,10
0.60546875,13
0.609375,25
0.61328125,41
0.6171875,48
0.62109375,43
0.625,32
0.62890625,19
0.6328125,9
0.63671875,6
0.640625,10
0.64453125,14
0.6484375,12
0.65234375,6
0.65625,-1
0.66015625,-6
0.6640625,-4
0.66796875,4
0.671875,12
0.67578125,19
0.6796875,23
0.68359375,23
0.6875,20
0.69140625,18
0.6953125,12
0.69921875,1
0.703125,-4
0.70703125,1
0.7109375,12
0.71484375,26
0.71875,42
0.72265625,50
0.7265625,46
