Time,FP1
0.0,43
0.00390625,47
0.0078125,51
0.01171875,53
0.015625,51
0.01953125,45
0.0234375,38
0.02734375,33
0.03125,29
0.03515625,20
0.0390625,6
0.04296875,-11
0.046875,-28
0.05078125,-42
0.0546875,-50
0.05859375,-45
0.0625,-24
0.06640625,7
0.0703125,33
0.07421875,47
0.078125,48
0.08203125,40
0.0859375,28
0.08984375,21
0.09375,23
0.09765625,33
0.1015625,41
0.10546875,41
0.109375,35
0.11328125,28
0.1171875,24
0.12109375,21
0.125,18
0.12890625,13
0.1328125,7
0.13671875,0
0.140625,-8
0.14453125,-13
0.1484375,-8
0.15234375,8
0.15625,27
0.16015625,38
0.1640625,41
0.16796875,35
0.171875,23
0.17578125,8
0.1796875,-6
0.18359375,-17
0.1875,-25
0.19140625,-29
0.1953125,-25
0.19921875,-7
0.203125,24
0.20703125,54
0.2109375,69
0.21484375,66
0.21875,49
0.22265625,25
0.2265625,4
0.23046875,-4
0.234375,-2
0.23828125,-1
0.2421875,-9
0.24609375,-22
0.25,-33
0.25390625,-40
0.2578125,-39
0.26171875,-26
0.265625,-8
0.26953125,3
0.2734375,6
0.27734375,9
0.28125,17
0.28515625,26
0.2890625,36
0.29296875,46
0.296875,57
0.30078125,66
0.3046875,72
0.30859375,75
0.3125,74
0.31640625,64
0.3203125,40
0.32421875,14
0.328125,-3
0.33203125,-3
0.3359375,10
0.33984375,31
0.34375,50
0.34765625,61
0.3515625,60
0.35546875,56
0.359375,64
0.36328125,88
0.3671875,126
0.37109375,170
0.375,208
0.37890625,225
0.3828125,220
0.38671875,202
0.390625,183
0.39453125,170
0.3984375,162
0.40234375,154
0.40625,144
0.41015625,131
0.4140625,115
0.41796875,102
0.421875,97
0.42578125,104
0.4296875,115
0.43359375,112
0.4375,89
0.44140625,51
0.4453125,12
0.44921875,-20
0.453125,-35
0.45703125,-32
0.4609375,-25
0.46484375,-36
0.46875,-76
0.47265625,-132
0.4765625,-183
0.48046875,-212
0.484375,-213
0.48828125,-193
0.4921875,-163
0.49609375,-134
0.5,-123
0.50390625,-136
0.5078125,-165
0.51171875,-190
0.515625,-201
0.51953125,-196
0.5234375,-182
0.52734375,-165
0.53125,-159
0.53515625,-173
0.5390625,-200
0.54296875,-221
0.546875,-218
0.55078125,-192
0.5546875,-156
0.55859375,-122
0.5625,-101
0.56640625,-96
0.5703125,-103
0.57421875,-118
0.578125,-132
0.58203125,-141
0.5859375,-143
0.58984375,-144
0.59375,-152
0.59765625,-156
0.6015625,-146
