Time,FP1
0.0,56
0.00390625,61
0.0078125,67
0.01171875,65
0.015625,56
0.01953125,40
0.0234375,20
0.02734375,-5
0.03125,-30
0.03515625,-47
0.0390625,-49
0.04296875,-37
0.046875,-17
0.05078125,2
0.0546875,15
0.05859375,17
0.0625,7
0.06640625,-6
0.0703125,-9
0.07421875,1
0.078125,18
0.08203125,37
0.0859375,49
0.08984375,46
0.09375,27
0.09765625,6
0.1015625,-3
0.10546875,1
0.109375,9
0.11328125,18
0.1171875,28
0.12109375,32
0.125,26
0.12890625,15
0.1328125,7
0.13671875,2
0.140625,0
0.14453125,1
0.1484375,7
0.15234375,14
0.15625,9
0.16015625,-13
0.1640625,-38
0.16796875,-44
0.171875,-25
0.17578125,9
0.1796875,49
0.18359375,84
0.1875,98
0.19140625,82
0.1953125,55
0.19921875,38
0.203125,36
0.20703125,38
0.2109375,40
0.21484375,46
0.21875,56
0.22265625,65
0.2265625,66
0.23046875,55
0.234375,35
0.23828125,10
0.2421875,-8
0.24609375,-7
0.25,12
0.25390625,37
0.2578125,51
0.26171875,50
0.265625,41
0.26953125,29
0.2734375,20
0.27734375,20
0.28125,26
0.28515625,26
0.2890625,13
0.29296875,2
0.296875,7
0.30078125,26
0.3046875,48
0.30859375,64
0.3125,73
0.31640625,75
0.3203125,68
0.32421875,55
0.328125,41
0.33203125,27
0.3359375,4
0.33984375,-27
0.34375,-52
0.34765625,-61
0.3515625,-60
0.35546875,-55
0.359375,-42
0.36328125,-20
0.3671875,6
0.37109375,29
0.375,44
0.37890625,46
0.3828125,32
0.38671875,10
0.390625,-2
0.39453125,7
0.3984375,32
0.40234375,55
0.40625,63
0.41015625,50
0.4140625,17
0.41796875,-23
0.421875,-47
0.42578125,-45
0.4296875,-26
0.43359375,5
0.4375,36
0.44140625,55
0.4453125,52
0.44921875,35
0.453125,14
0.45703125,-3
0.4609375,-13
0.46484375,-11
0.46875,-4
0.47265625,-1
0.4765625,2
0.48046875,15
0.484375,40
0.48828125,71
0.4921875,100
0.49609375,120
0.5,123
0.50390625,110
0.5078125,93
0.51171875,86
0.515625,90
0.51953125,94
0.5234375,84
0.52734375,59
0.53125,29
0.53515625,5
0.5390625,-3
0.54296875,8
0.546875,23
0.55078125,25
0.5546875,13
0.55859375,-1
0.5625,-7
0.56640625,-1
0.5703125,18
0.57421875,45
0.578125,62
0.58203125,64
0.5859375,55
0.58984375,47
0.59375,39
0.59765625,27
0.6015625,4
0.60546875,-25
0.609375,-45
0.61328125,-46
0.6171875,-27
0.62109375,6
0.625,36
0.62890625,42
0.6328125,21
0.63671875,-7
0.640625,-28
0.64453125,-38
0.6484375,-36
0.65234375,-27
0.65625,-20
0.66015625,-18
0.6640625,-13
0.66796875,3
0.671875,25
0.67578125,39
0.6796875,35
0.68359375,18
0.6875,-3
0.69140625,-21
0.6953125,-38
0.69921875,-56
0.703125,-70
0.70703125,-76
0.7109375,-73
0.71484375,-63
0.71875,-48
0.72265625,-27
0.7265625,-3
0.73046875,20
0.734375,37
0.73828125,46
0.7421875,50
0.74609375,48
0.75,35
0.75390625,19
0.7578125,8
0.76171875,2
0.765625,-6
0.76953125,-20
0.7734375,-36
0.77734375,-46
0.78125,-50
0.78515625,-55
0.7890625,-61
0.79296875,-63
0.796875,-56
0.80078125,-38
0.8046875,-11
0.80859375,22
0.8125,56
0.81640625,85
0.8203125,104
0.82421875,105
0.828125,85
0.83203125,57
0.8359375,32
0.83984375,13
0.84375,-2
0.84765625,-12
0.8515625,-8
0.85546875,3
0.859375,15
0.86328125,30
0.8671875,51
0.87109375,68
0.875,72
0.87890625,60
0.8828125,43
0.88671875,30
0.890625,23
0.89453125,19
0.8984375,14
0.90234375,3
0.90625,-13
0.91015625,-29
0.9140625,-40
0.91796875,-42
0.921875,-34
0.92578125,-20
0.9296875,-14
0.93359375,-23
0.9375,-45
0.94140625,-68
0.9453125,-80
0.94921875,-74
0.953125,-51
0.95703125,-22
0.9609375,-3
0.96484375,0
0.96875,-10
0.97265625,-27
0.9765625,-46
0.98046875,-60
0.984375,-61
0.98828125,-49
0.9921875,-30
0.99609375,-5
1.0,22
1.00390625,43
1.0078125,48
1.01171875,30
1.015625,1
1.01953125,-26
1.0234375,-44
1.02734375,-51
