Time,FP1
0.0,-22
0.00390625,-37
0.0078125,-45
0.01171875,-44
0.015625,-34
0.01953125,-17
0.0234375,1
0.02734375,12
0.03125,12
0.03515625,9
0.0390625,6
0.04296875,5
0.046875,4
0.05078125,3
0.0546875,5
0.05859375,3
0.0625,-8
0.06640625,-31
0.0703125,-55
0.07421875,-69
0.078125,-70
0.08203125,-58
0.0859375,-40
0.08984375,-21
0.09375,-9
0.09765625,-4
0.1015625,2
0.10546875,14
0.109375,31
0.11328125,47
0.1171875,55
0.12109375,52
0.125,39
0.12890625,20
0.1328125,2
0.13671875,-11
0.140625,-20
0.14453125,-27
0.1484375,-33
0.15234375,-39
0.15625,-43
0.16015625,-42
0.1640625,-37
0.16796875,-30
0.171875,-24
0.17578125,-21
0.1796875,-21
0.18359375,-19
0.1875,-9
0.19140625,11
0.1953125,34
0.19921875,54
0.203125,66
0.20703125,66
0.2109375,48
0.21484375,17
0.21875,-14
0.22265625,-41
0.2265625,-58
0.23046875,-65
0.234375,-64
0.23828125,-59
0.2421875,-53
0.24609375,-49
0.25,-47
0.25390625,-40
0.2578125,-25
0.26171875,-7
0.265625,6
0.26953125,10
0.2734375,5
0.27734375,-7
0.28125,-21
0.28515625,-32
0.2890625,-30
0.29296875,-17
0.296875,4
0.30078125,26
0.3046875,45
0.30859375,57
0.3125,54
0.31640625,35
0.3203125,7
0.32421875,-17
0.328125,-32
0.33203125,-34
0.3359375,-28
0.33984375,-15
0.34375,-1
0.34765625,14
0.3515625,26
0.35546875,40
0.359375,54
0.36328125,64
0.3671875,69
0.37109375,72
0.375,74
0.37890625,77
0.3828125,78
0.38671875,78
0.390625,73
0.39453125,60
0.3984375,39
0.40234375,15
0.40625,-8
0.41015625,-31
0.4140625,-53
0.41796875,-70
0.421875,-74
0.42578125,-69
0.4296875,-56
0.43359375,-34
0.4375,-8
0.44140625,15
0.4453125,30
0.44921875,39
0.453125,48
0.45703125,53
0.4609375,53
0.46484375,49
0.46875,46
0.47265625,52
0.4765625,63
0.48046875,72
0.484375,73
0.48828125,60
0.4921875,34
0.49609375,2
0.5,-23
0.50390625,-34
0.5078125,-33
0.51171875,-26
0.515625,-18
0.51953125,-9
0.5234375,3
0.52734375,15
0.53125,26
0.53515625,30
0.5390625,28
0.54296875,22
0.546875,16
0.55078125,14
0.5546875,11
0.55859375,6
0.5625,1
0.56640625,-3
0.5703125,-2
0.57421875,5
0.578125,16
0.58203125,27
0.5859375,27
0.58984375,13
0.59375,-8
