Time,FP1
0.0,-49
0.00390625,-43
0.0078125,-34
0.01171875,-23
0.015625,-11
0.01953125,0
0.0234375,7
0.02734375,6
0.03125,-3
0.03515625,-21
0.0390625,-43
0.04296875,-60
0.046875,-69
0.05078125,-71
0.0546875,-69
0.05859375,-62
0.0625,-54
0.06640625,-49
0.0703125,-50
0.07421875,-53
0.078125,-57
0.08203125,-61
0.0859375,-64
0.08984375,-65
0.09375,-64
0.09765625,-64
0.1015625,-65
0.10546875,-65
0.109375,-59
0.11328125,-48
0.1171875,-38
0.12109375,-33
0.125,-30
0.12890625,-27
0.1328125,-22
0.13671875,-15
0.140625,-7
0.14453125,-1
0.1484375,-2
0.15234375,-6
0.15625,-8
0.16015625,-6
0.1640625,-2
0.16796875,5
0.171875,13
0.17578125,17
0.1796875,14
0.18359375,6
0.1875,-6
0.19140625,-17
0.1953125,-21
0.19921875,-13
0.203125,1
0.20703125,16
0.2109375,24
0.21484375,23
0.21875,16
0.22265625,8
0.2265625,3
0.23046875,4
0.234375,8
0.23828125,10
0.2421875,8
0.24609375,1
0.25,-7
0.25390625,-14
0.2578125,-17
0.26171875,-15
0.265625,-9
0.26953125,-1
0.2734375,4
0.27734375,2
0.28125,-6
0.28515625,-19
0.2890625,-33
0.29296875,-47
0.296875,-56
0.30078125,-62
0.3046875,-64
0.30859375,-64
0.3125,-61
0.31640625,-55
0.3203125,-47
0.32421875,-39
0.328125,-32
0.33203125,-28
0.3359375,-28
0.33984375,-29
0.34375,-28
0.34765625,-26
0.3515625,-23
0.35546875,-20
0.359375,-19
0.36328125,-21
0.3671875,-27
0.37109375,-34
0.375,-38
0.37890625,-37
0.3828125,-32
0.38671875,-26
0.390625,-21
0.39453125,-17
0.3984375,-17
0.40234375,-19
0.40625,-18
0.41015625,-12
0.4140625,-6
0.41796875,-5
0.421875,-10
0.42578125,-20
0.4296875,-34
0.43359375,-47
0.4375,-56
0.44140625,-58
0.4453125,-54
0.44921875,-44
0.453125,-29
0.45703125,-15
0.4609375,-6
0.46484375,-5
0.46875,-13
0.47265625,-31
0.4765625,-48
0.48046875,-55
0.484375,-53
0.48828125,-48
0.4921875,-44
0.49609375,-43
0.5,-45
0.50390625,-48
0.5078125,-50
0.51171875,-51
0.515625,-51
0.51953125,-52
0.5234375,-53
0.52734375,-52
0.53125,-46
0.53515625,-38
0.5390625,-31
0.54296875,-29
0.546875,-30
0.55078125,-34
0.5546875,-37
0.55859375,-39
0.5625,-42
0.56640625,-44
0.5703125,-45
0.57421875,-44
0.578125,-40
0.58203125,-33
0.5859375,-23
0.58984375,-12
0.59375,-3
0.59765625,1
0.6015625,0
0.60546875,-5
0.609375,-11
0.61328125,-15
0.6171875,-16
0.62109375,-12
0.625,-8
0.62890625,-4
0.6328125,-3
0.63671875,-2
0.640625,1
0.64453125,6
0.6484375,11
0.65234375,15
0.65625,17
0.66015625,17
0.6640625,15
0.66796875,12
0.671875,12
0.67578125,15
0.6796875,19
0.68359375,22
0.6875,23
0.69140625,20
0.6953125,15
0.69921875,11
0.703125,13
0.70703125,19
0.7109375,25
0.71484375,27
0.71875,21
0.72265625,8
0.7265625,-7
0.73046875,-19
0.734375,-28
0.73828125,-31
0.7421875,-29
0.74609375,-23
0.75,-18
0.75390625,-12
0.7578125,-5
0.76171875,3
0.765625,10
0.76953125,15
0.7734375,18
0.77734375,17
0.78125,13
0.78515625,7
0.7890625,-1
0.79296875,-9
0.796875,-15
0.80078125,-15
0.8046875,-9
0.80859375,0
0.8125,9
0.81640625,15
0.8203125,15
0.82421875,8
0.828125,-1
0.83203125,-6
0.8359375,-6
0.83984375,-4
0.84375,-1
0.84765625,-1
0.8515625,-4
0.85546875,-11
0.859375,-18
0.86328125,-23
0.8671875,-24
0.87109375,-20
0.875,-13
0.87890625,-6
0.8828125,-1
0.88671875,2
0.890625,2
0.89453125,2
0.8984375,3
0.90234375,5
0.90625,7
0.91015625,3
0.9140625,-6
0.91796875,-17
0.921875,-26
0.92578125,-31
0.9296875,-28
0.93359375,-18
0.9375,-4
0.94140625,4
0.9453125,3
0.94921875,-6
0.953125,-17
0.95703125,-27
0.9609375,-32
0.96484375,-28
0.96875,-18
0.97265625,-9
0.9765625,-4
0.98046875,-3
0.984375,-3
0.98828125,-1
0.9921875,2
0.99609375,8
1.0,14
1.00390625,17
1.0078125,12
1.01171875,3
1.015625,-6
1.01953125,-12
1.0234375,-15
1.02734375,-13
1.03125,-8
1.03515625,-7
1.0390625,-13
1.04296875,-23
1.046875,-30
1.05078125,-33
1.0546875,-34
1.05859375,-31
1.0625,-26
1.06640625,-25
1.0703125,-30
1.07421875,-36
1.078125,-40
1.08203125,-40
1.0859375,-36
1.08984375,-30
1.09375,-20
1.09765625,-9
1.1015625,3
1.10546875,13
1.109375,21
1.11328125,24
1.1171875,23
1.12109375,18
1.125,12
1.12890625,6
1.1328125,3
1.13671875,4
1.140625,7
1.14453125,11
1.1484375,12
1.15234375,9
1.15625,1
1.16015625,-11
1.1640625,-23
1.16796875,-33
1.171875,-38
1.17578125,-41
1.1796875,-41
1.18359375,-40
1.1875,-38
1.19140625,-31
1.1953125,-18
1.19921875,0
1.203125,15
1.20703125,27
1.2109375,33
1.21484375,33
1.21875,29
1.22265625,25
1.2265625,23
1.23046875,22
1.234375,20
1.23828125,19
1.2421875,21
1.24609375,26
1.25,33
1.25390625,36
1.2578125,32
1.26171875,22
1.265625,8
1.26953125,-6
1.2734375,-15
1.27734375,-16
1.28125,-11
1.28515625,0
1.2890625,13
1.29296875,27
1.296875,39
1.30078125,49
1.3046875,60
1.30859375,71
1.3125,79
1.31640625,84
1.3203125,87
1.32421875,85
1.328125,78
1.33203125,68
1.3359375,60
1.33984375,52
1.34375,44
1.34765625,35
1.3515625,26
1.35546875,18
1.359375,11
1.36328125,5
1.3671875,2
1.37109375,3
1.375,5
1.37890625,7
1.3828125,11
1.38671875,17
1.390625,22
1.39453125,21
1.3984375,17
1.40234375,10
1.40625,3
1.41015625,-4
1.4140625,-7
1.41796875,-8
1.421875,-10
1.42578125,-16
1.4296875,-25
1.43359375,-31
1.4375,-35
1.44140625,-36
1.4453125,-33
1.44921875,-28
1.453125,-20
1.45703125,-10
1.4609375,1
1.46484375,11
1.46875,20
1.47265625,27
1.4765625,30
1.48046875,32
1.484375,35
1.48828125,38
1.4921875,39
1.49609375,39
1.5,41
1.50390625,46
1.5078125,48
1.51171875,44
1.515625,37
1.51953125,29
1.5234375,24
1.52734375,22
1.53125,22
1.53515625,23
1.5390625,17
1.54296875,4
1.546875,-10
1.55078125,-18
1.5546875,-18
1.55859375,-12
1.5625,-5
1.56640625,1
1.5703125,3
1.57421875,1
1.578125,-3
1.58203125,-5
1.5859375,-8
1.58984375,-14
1.59375,-27
1.59765625,-43
1.6015625,-57
1.60546875,-63
1.609375,-60
1.61328125,-50
1.6171875,-39
1.62109375,-34
1.625,-37
1.62890625,-42
1.6328125,-45
1.63671875,-43
1.640625,-37
1.64453125,-31
1.6484375,-22
1.65234375,-11
1.65625,2
1.66015625,17
1.6640625,29
1.66796875,33
1.671875,26
1.67578125,11
1.6796875,-6
1.68359375,-19
1.6875,-23
1.69140625,-20
1.6953125,-12
1.69921875,2
1.703125,17
1.70703125,30
1.7109375,36
1.71484375,34
1.71875,23
1.72265625,5
1.7265625,-13
1.73046875,-25
1.734375,-25
1.73828125,-18
1.7421875,-7
1.74609375,4
1.75,14
1.75390625,22
1.7578125,28
1.76171875,32
1.765625,33
1.76953125,27
1.7734375,16
1.77734375,7
1.78125,6
1.78515625,13
1.7890625,25
1.79296875,35
1.796875,40
1.80078125,40
1.8046875,38
1.80859375,34
1.8125,29
1.81640625,22
1.8203125,11
1.82421875,-1
1.828125,-12
1.83203125,-17
1.8359375,-15
1.83984375,-10
1.84375,-5
1.84765625,-4
1.8515625,-8
1.85546875,-15
1.859375,-24
1.86328125,-33
