Time,C2
0.0,-21
0.00390625,-37
0.0078125,-51
0.01171875,-59
0.015625,-61
0.01953125,-56
0.0234375,-43
0.02734375,-25
0.03125,-4
0.03515625,14
0.0390625,29
0.04296875,37
0.046875,37
0.05078125,29
0.0546875,20
0.05859375,16
0.0625,19
0.06640625,26
0.0703125,35
0.07421875,44
0.078125,49
0.08203125,49
0.0859375,44
0.08984375,37
0.09375,32
0.09765625,30
0.1015625,31
0.10546875,36
0.109375,43
0.11328125,48
0.1171875,45
0.12109375,34
0.125,19
0.12890625,4
0.1328125,-4
0.13671875,-4
0.140625,2
0.14453125,11
0.1484375,18
0.15234375,23
0.15625,25
0.16015625,27
0.1640625,29
0.16796875,32
0.171875,32
0.17578125,27
0.1796875,17
0.18359375,4
0.1875,-13
0.19140625,-31
0.1953125,-45
0.19921875,-55
0.203125,-59
0.20703125,-57
0.2109375,-48
0.21484375,-37
0.21875,-27
0.22265625,-20
0.2265625,-12
0.23046875,-5
0.234375,3
0.23828125,11
0.2421875,19
0.24609375,26
0.25,29
0.25390625,29
0.2578125,30
0.26171875,32
0.265625,35
0.26953125,38
0.2734375,39
0.27734375,36
0.28125,27
0.28515625,16
0.2890625,6
0.29296875,-1
0.296875,-1
0.30078125,4
0.3046875,12
0.30859375,18
0.3125,18
0.31640625,13
0.3203125,5
0.32421875,-5
0.328125,-11
0.33203125,-13
0.3359375,-10
0.33984375,-4
0.34375,2
0.34765625,7
0.3515625,9
0.35546875,12
0.359375,18
0.36328125,27
0.3671875,38
0.37109375,49
0.375,57
0.37890625,57
0.3828125,52
0.38671875,46
0.390625,39
0.39453125,31
0.3984375,24
0.40234375,19
0.40625,15
0.41015625,10
0.4140625,7
0.41796875,3
0.421875,-1
0.42578125,-3
0.4296875,0
0.43359375,9
0.4375,21
0.44140625,30
0.4453125,33
0.44921875,29
0.453125,21
0.45703125,14
0.4609375,9
0.46484375,8
0.46875,8
0.47265625,2
0.4765625,-8
0.48046875,-19
0.484375,-24
0.48828125,-25
0.4921875,-22
0.49609375,-15
0.5,-6
0.50390625,2
0.5078125,6
0.51171875,7
0.515625,4
0.51953125,-1
0.5234375,-9
0.52734375,-16
0.53125,-18
0.53515625,-14
0.5390625,-11
0.54296875,-12
0.546875,-16
0.55078125,-24
0.5546875,-32
0.55859375,-37
0.5625,-35
0.56640625,-27
0.5703125,-17
0.57421875,-11
0.578125,-11
0.58203125,-14
0.5859375,-20
0.58984375,-26
0.59375,-29
0.59765625,-30
0.6015625,-30
0.60546875,-33
0.609375,-37
0.61328125,-39
0.6171875,-37
0.62109375,-32
0.625,-26
0.62890625,-21
0.6328125,-19
0.63671875,-22
0.640625,-28
0.64453125,-34
0.6484375,-38
0.65234375,-41
0.65625,-41
0.66015625,-39
0.6640625,-34
0.66796875,-29
0.671875,-23
0.67578125,-18
0.6796875,-14
0.68359375,-12
0.6875,-11
0.69140625,-9
0.6953125,-6
0.69921875,-3
0.703125,1
0.70703125,6
0.7109375,11
0.71484375,15
0.71875,18
0.72265625,20
0.7265625,20
0.73046875,19
0.734375,20
0.73828125,23
0.7421875,30
0.74609375,35
0.75,37
0.75390625,32
0.7578125,26
0.76171875,23
0.765625,30
0.76953125,47
0.7734375,66
0.77734375,82
0.78125,87
0.78515625,79
0.7890625,63
0.79296875,47
0.796875,35
0.80078125,32
0.8046875,35
0.80859375,43
0.8125,53
0.81640625,64
0.8203125,73
0.82421875,81
0.828125,89
0.83203125,97
0.8359375,104
0.83984375,106
0.84375,102
