Time,C2
0.0,22
0.00390625,35
0.0078125,42
0.01171875,43
0.015625,38
0.01953125,29
0.0234375,18
0.02734375,7
0.03125,-1
0.03515625,-4
0.0390625,-3
0.04296875,-2
0.046875,3
0.05078125,13
0.0546875,26
0.05859375,35
0.0625,40
0.06640625,40
0.0703125,34
0.07421875,26
0.078125,21
0.08203125,23
0.0859375,31
0.08984375,39
0.09375,40
0.09765625,33
0.1015625,19
0.10546875,3
0.109375,-12
0.11328125,-22
0.1171875,-27
0.12109375,-31
0.125,-34
0.12890625,-35
0.1328125,-32
0.13671875,-28
0.140625,-22
0.14453125,-13
0.1484375,-5
0.15234375,-1
0.15625,3
0.16015625,8
0.1640625,10
0.16796875,5
0.171875,-2
0.17578125,-6
0.1796875,-8
0.18359375,-11
0.1875,-11
0.19140625,-6
0.1953125,-2
0.19921875,-3
0.203125,-9
0.20703125,-15
0.2109375,-19
0.21484375,-21
0.21875,-22
0.22265625,-22
0.2265625,-22
0.23046875,-19
0.234375,-15
0.23828125,-6
0.2421875,6
0.24609375,18
0.25,23
0.25390625,18
0.2578125,6
0.26171875,-6
0.265625,-16
0.26953125,-25
0.2734375,-38
0.27734375,-53
0.28125,-69
0.28515625,-83
0.2890625,-90
0.29296875,-88
0.296875,-79
0.30078125,-70
0.3046875,-63
0.30859375,-57
0.3125,-51
0.31640625,-44
0.3203125,-39
0.32421875,-35
0.328125,-35
0.33203125,-38
0.3359375,-39
0.33984375,-35
0.34375,-25
0.34765625,-15
0.3515625,-7
0.35546875,-4
0.359375,-8
0.36328125,-19
0.3671875,-32
0.37109375,-40
0.375,-42
0.37890625,-40
0.3828125,-34
0.38671875,-23
0.390625,-11
0.39453125,-5
0.3984375,-1
0.40234375,4
0.40625,8
0.41015625,10
0.4140625,15
0.41796875,24
0.421875,30
0.42578125,27
0.4296875,21
0.43359375,13
0.4375,2
0.44140625,-10
0.4453125,-20
0.44921875,-31
0.453125,-47
0.45703125,-65
0.4609375,-78
0.46484375,-81
0.46875,-77
0.47265625,-69
0.4765625,-63
0.48046875,-61
0.484375,-63
0.48828125,-65
0.4921875,-61
0.49609375,-53
0.5,-44
0.50390625,-35
0.5078125,-28
0.51171875,-24
0.515625,-22
0.51953125,-17
0.5234375,-8
0.52734375,0
0.53125,7
0.53515625,16
0.5390625,28
0.54296875,37
0.546875,39
0.55078125,33
0.5546875,24
0.55859375,14
0.5625,6
0.56640625,5
0.5703125,11
0.57421875,19
0.578125,24
0.58203125,25
0.5859375,24
0.58984375,19
0.59375,10
0.59765625,2
0.6015625,-6
0.60546875,-11
0.609375,-12
0.61328125,-9
0.6171875,-4
0.62109375,-2
0.625,-4
0.62890625,-6
0.6328125,-8
0.63671875,-11
0.640625,-16
0.64453125,-21
0.6484375,-25
0.65234375,-26
0.65625,-23
0.66015625,-14
0.6640625,1
0.66796875,18
0.671875,26
0.67578125,23
0.6796875,13
0.68359375,1
0.6875,-7
0.69140625,-9
0.6953125,-6
0.69921875,-3
0.703125,-3
0.70703125,-5
0.7109375,-5
0.71484375,1
0.71875,14
0.72265625,30
0.7265625,40
0.73046875,39
0.734375,29
0.73828125,13
0.7421875,-4
0.74609375,-18
0.75,-28
0.75390625,-39
0.7578125,-53
0.76171875,-65
0.765625,-70
0.76953125,-69
0.7734375,-61
0.77734375,-48
0.78125,-35
0.78515625,-31
0.7890625,-37
0.79296875,-42
0.796875,-40
0.80078125,-33
0.8046875,-24
0.80859375,-14
0.8125,-7
0.81640625,-4
0.8203125,-3
0.82421875,2
0.828125,12
0.83203125,21
0.8359375,28
0.83984375,32
0.84375,30
0.84765625,23
0.8515625,13
0.85546875,4
0.859375,-5
0.86328125,-14
0.8671875,-17
0.87109375,-16
0.875,-13
0.87890625,-13
0.8828125,-14
0.88671875,-16
0.890625,-21
0.89453125,-29
0.8984375,-32
0.90234375,-30
0.90625,-27
0.91015625,-26
0.9140625,-25
0.91796875,-23
0.921875,-24
0.92578125,-28
0.9296875,-30
0.93359375,-33
0.9375,-41
0.94140625,-54
0.9453125,-69
0.94921875,-83
0.953125,-94
0.95703125,-98
0.9609375,-91
0.96484375,-77
0.96875,-57
0.97265625,-29
0.9765625,-1
0.98046875,18
0.984375,27
0.98828125,29
0.9921875,26
0.99609375,19
1.0,15
1.00390625,16
1.0078125,19
1.01171875,22
1.015625,25
1.01953125,27
1.0234375,25
1.02734375,18
1.03125,10
1.03515625,1
1.0390625,-6
1.04296875,-10
1.046875,-9
1.05078125,-3
1.0546875,5
1.05859375,13
1.0625,15
1.06640625,9
1.0703125,-1
1.07421875,-10
1.078125,-16
1.08203125,-18
1.0859375,-17
1.08984375,-16
1.09375,-20
1.09765625,-27
1.1015625,-33
1.10546875,-33
1.109375,-30
1.11328125,-27
1.1171875,-26
1.12109375,-25
1.125,-23
1.12890625,-17
1.1328125,-10
1.13671875,-4
1.140625,-1
1.14453125,1
1.1484375,4
1.15234375,6
1.15625,6
1.16015625,4
1.1640625,-2
1.16796875,-14
1.171875,-28
1.17578125,-38
1.1796875,-40
1.18359375,-39
