Time,C2
0.0,77
0.00390625,72
0.0078125,72
0.01171875,74
0.015625,77
0.01953125,80
0.0234375,80
0.02734375,78
0.03125,75
0.03515625,74
0.0390625,78
0.04296875,86
0.046875,92
0.05078125,93
0.0546875,88
0.05859375,84
0.0625,82
0.06640625,84
0.0703125,88
0.07421875,89
0.078125,82
0.08203125,64
0.0859375,40
0.08984375,19
0.09375,6
0.09765625,1
0.1015625,-2
0.10546875,-6
0.109375,-5
0.11328125,4
0.1171875,17
0.12109375,27
0.125,29
0.12890625,20
0.1328125,4
0.13671875,-14
0.140625,-24
0.14453125,-25
0.1484375,-21
0.15234375,-17
0.15625,-10
0.16015625,3
0.1640625,23
0.16796875,46
0.171875,68
0.17578125,82
0.1796875,82
0.18359375,69
0.1875,52
0.19140625,33
0.1953125,12
0.19921875,-14
0.203125,-37
0.20703125,-51
0.2109375,-59
0.21484375,-64
0.21875,-65
0.22265625,-55
0.2265625,-37
0.23046875,-17
0.234375,-2
0.23828125,8
0.2421875,14
0.24609375,12
0.25,1
0.25390625,-13
0.2578125,-24
0.26171875,-31
0.265625,-39
0.26953125,-46
0.2734375,-45
0.27734375,-36
0.28125,-25
0.28515625,-18
0.2890625,-14
0.29296875,-13
0.296875,-14
0.30078125,-18
0.3046875,-21
0.30859375,-18
0.3125,-5
0.31640625,12
0.3203125,26
0.32421875,32
0.328125,33
0.33203125,31
0.3359375,26
0.33984375,16
0.34375,1
0.34765625,-19
0.3515625,-42
0.35546875,-62
0.359375,-73
0.36328125,-74
0.3671875,-70
0.37109375,-68
0.375,-68
0.37890625,-67
0.3828125,-60
0.38671875,-49
0.390625,-37
0.39453125,-31
0.3984375,-28
0.40234375,-21
0.40625,-9
0.41015625,4
0.4140625,12
0.41796875,15
0.421875,12
0.42578125,2
0.4296875,-9
0.43359375,-13
0.4375,-11
0.44140625,-10
0.4453125,-14
0.44921875,-24
0.453125,-38
0.45703125,-57
0.4609375,-77
0.46484375,-92
0.46875,-96
0.47265625,-91
0.4765625,-82
0.48046875,-77
0.484375,-79
0.48828125,-84
0.4921875,-86
0.49609375,-79
0.5,-64
0.50390625,-45
0.5078125,-31
0.51171875,-27
0.515625,-30
0.51953125,-32
0.5234375,-33
0.52734375,-34
0.53125,-36
0.53515625,-43
0.5390625,-56
0.54296875,-73
0.546875,-87
0.55078125,-96
0.5546875,-104
0.55859375,-107
0.5625,-101
0.56640625,-84
0.5703125,-63
0.57421875,-44
0.578125,-27
0.58203125,-15
0.5859375,-15
0.58984375,-22
0.59375,-32
0.59765625,-41
0.6015625,-54
0.60546875,-69
0.609375,-79
0.61328125,-78
0.6171875,-69
0.62109375,-59
0.625,-51
0.62890625,-48
0.6328125,-50
0.63671875,-56
0.640625,-60
0.64453125,-54
0.6484375,-37
0.65234375,-18
0.65625,-4
0.66015625,3
0.6640625,3
0.66796875,-6
0.671875,-20
0.67578125,-33
0.6796875,-41
0.68359375,-46
0.6875,-51
0.69140625,-57
0.6953125,-58
0.69921875,-52
0.703125,-40
0.70703125,-21
0.7109375,1
0.71484375,17
0.71875,17
0.72265625,2
0.7265625,-20
0.73046875,-40
0.734375,-56
0.73828125,-62
0.7421875,-61
0.74609375,-55
0.75,-48
0.75390625,-43
0.7578125,-43
0.76171875,-45
0.765625,-51
0.76953125,-62
0.7734375,-76
0.77734375,-86
0.78125,-87
0.78515625,-83
0.7890625,-76
0.79296875,-69
0.796875,-65
0.80078125,-66
0.8046875,-70
0.80859375,-70
0.8125,-60
0.81640625,-44
0.8203125,-27
0.82421875,-16
0.828125,-12
0.83203125,-14
0.8359375,-18
0.83984375,-19
0.84375,-11
0.84765625,3
0.8515625,18
0.85546875,29
0.859375,32
0.86328125,28
0.8671875,21
0.87109375,18
0.875,19
0.87890625,21
0.8828125,22
0.88671875,22
0.890625,19
0.89453125,15
0.8984375,18
0.90234375,33
0.90625,52
0.91015625,64
0.9140625,63
0.91796875,52
0.921875,33
0.92578125,10
0.9296875,-7
0.93359375,-11
0.9375,-5
0.94140625,6
0.9453125,19
0.94921875,31
0.953125,37
0.95703125,33
0.9609375,20
0.96484375,8
0.96875,-1
0.97265625,-7
0.9765625,-11
0.98046875,-16
0.984375,-25
0.98828125,-39
0.9921875,-53
0.99609375,-60
1.0,-61
1.00390625,-59
1.0078125,-59
1.01171875,-61
1.015625,-64
1.01953125,-60
1.0234375,-45
1.02734375,-19
1.03125,11
1.03515625,34
1.0390625,45
1.04296875,40
1.046875,26
1.05078125,12
1.0546875,7
1.05859375,13
1.0625,29
1.06640625,48
1.0703125,67
1.07421875,81
1.078125,89
1.08203125,89
1.0859375,81
1.08984375,67
1.09375,50
1.09765625,35
1.1015625,26
1.10546875,21
1.109375,20
1.11328125,16
1.1171875,7
1.12109375,-3
1.125,-7
1.12890625,-5
1.1328125,0
1.13671875,9
1.140625,20
1.14453125,32
1.1484375,40
1.15234375,48
1.15625,59
1.16015625,68
1.1640625,71
1.16796875,64
1.171875,52
1.17578125,35
1.1796875,13
1.18359375,-10
1.1875,-28
1.19140625,-37
1.1953125,-40
1.19921875,-37
1.203125,-31
1.20703125,-24
1.2109375,-20
1.21484375,-22
1.21875,-23
1.22265625,-20
1.2265625,-10
1.23046875,5
1.234375,22
1.23828125,39
1.2421875,51
1.24609375,54
1.25,52
1.25390625,49
1.2578125,46
1.26171875,40
1.265625,32
1.26953125,25
1.2734375,21
1.27734375,16
1.28125,11
1.28515625,5
1.2890625,-3
1.29296875,-15
1.296875,-31
1.30078125,-45
1.3046875,-49
1.30859375,-42
1.3125,-27
1.31640625,-9
1.3203125,6
1.32421875,15
1.328125,17
1.33203125,17
1.3359375,17
1.33984375,23
1.34375,31
1.34765625,36
1.3515625,36
1.35546875,29
1.359375,20
