Time,C2
0.0,36
0.00390625,53
0.0078125,72
0.01171875,92
0.015625,105
0.01953125,105
0.0234375,91
0.02734375,68
0.03125,45
0.03515625,31
0.0390625,25
0.04296875,25
0.046875,23
0.05078125,15
0.0546875,2
0.05859375,-7
0.0625,-4
0.06640625,12
0.0703125,33
0.07421875,49
0.078125,53
0.08203125,46
0.0859375,33
0.08984375,23
0.09375,18
0.09765625,16
0.1015625,13
0.10546875,7
0.109375,0
0.11328125,-7
0.1171875,-14
0.12109375,-18
0.125,-23
0.12890625,-31
0.1328125,-36
0.13671875,-32
0.140625,-21
0.14453125,-10
0.1484375,-3
0.15234375,1
0.15625,-3
0.16015625,-15
0.1640625,-29
0.16796875,-37
0.171875,-36
0.17578125,-25
0.1796875,-7
0.18359375,12
0.1875,20
0.19140625,14
0.1953125,-6
0.19921875,-32
0.203125,-50
0.20703125,-53
0.2109375,-40
0.21484375,-19
0.21875,3
0.22265625,15
0.2265625,18
0.23046875,11
0.234375,-2
0.23828125,-17
0.2421875,-25
0.24609375,-26
0.25,-24
0.25390625,-25
0.2578125,-26
0.26171875,-32
0.265625,-39
0.26953125,-43
0.2734375,-34
0.27734375,-14
0.28125,9
0.28515625,25
0.2890625,28
0.29296875,17
0.296875,0
0.30078125,-12
0.3046875,-13
0.30859375,-4
0.3125,9
0.31640625,19
0.3203125,23
0.32421875,24
0.328125,24
0.33203125,23
0.3359375,20
0.33984375,14
0.34375,4
0.34765625,-6
0.3515625,-9
0.35546875,-7
0.359375,-6
0.36328125,-9
0.3671875,-16
0.37109375,-21
0.375,-24
0.37890625,-29
0.3828125,-32
0.38671875,-31
0.390625,-25
0.39453125,-15
0.3984375,3
0.40234375,26
0.40625,44
0.41015625,49
0.4140625,44
0.41796875,34
0.421875,23
0.42578125,12
0.4296875,6
0.43359375,6
0.4375,13
0.44140625,21
0.4453125,29
0.44921875,32
0.453125,28
0.45703125,18
0.4609375,4
0.46484375,-12
0.46875,-24
0.47265625,-29
0.4765625,-25
0.48046875,-10
0.484375,11
0.48828125,31
0.4921875,40
0.49609375,38
0.5,30
0.50390625,23
0.5078125,20
0.51171875,21
0.515625,22
0.51953125,23
0.5234375,20
0.52734375,12
0.53125,5
0.53515625,2
0.5390625,1
0.54296875,1
0.546875,8
0.55078125,19
0.5546875,24
0.55859375,20
0.5625,14
0.56640625,14
0.5703125,20
0.57421875,26
0.578125,32
0.58203125,30
0.5859375,16
0.58984375,-6
0.59375,-21
0.59765625,-18
0.6015625,-7
0.60546875,3
0.609375,6
0.61328125,8
0.6171875,10
0.62109375,11
0.625,10
0.62890625,7
0.6328125,0
0.63671875,-15
0.640625,-31
0.64453125,-36
0.6484375,-30
0.65234375,-27
0.65625,-33
0.66015625,-43
0.6640625,-48
0.66796875,-49
0.671875,-45
0.67578125,-36
0.6796875,-25
0.68359375,-18
0.6875,-11
0.69140625,1
0.6953125,21
0.69921875,40
0.703125,48
0.70703125,45
0.7109375,38
0.71484375,33
0.71875,36
0.72265625,44
0.7265625,52
0.73046875,51
0.734375,41
0.73828125,28
0.7421875,18
0.74609375,15
0.75,14
0.75390625,12
0.7578125,6
0.76171875,-8
0.765625,-25
0.76953125,-37
0.7734375,-39
0.77734375,-32
0.78125,-17
0.78515625,1
0.7890625,16
0.79296875,19
0.796875,12
0.80078125,1
0.8046875,-7
0.80859375,-11
0.8125,-10
0.81640625,-3
0.8203125,12
0.82421875,28
0.828125,41
0.83203125,48
0.8359375,48
0.83984375,34
0.84375,10
0.84765625,-7
0.8515625,-8
0.85546875,2
0.859375,15
0.86328125,25
0.8671875,23
0.87109375,11
0.875,2
0.87890625,9
0.8828125,27
0.88671875,46
0.890625,57
0.89453125,60
0.8984375,54
0.90234375,43
0.90625,37
0.91015625,36
0.9140625,35
0.91796875,29
0.921875,21
0.92578125,17
0.9296875,19
0.93359375,24
0.9375,25
0.94140625,23
0.9453125,19
0.94921875,12
0.953125,1
0.95703125,-14
0.9609375,-33
0.96484375,-58
0.96875,-84
0.97265625,-101
0.9765625,-100
0.98046875,-83
0.984375,-60
0.98828125,-38
0.9921875,-18
0.99609375,0
1.0,12
1.00390625,21
1.0078125,27
1.01171875,30
1.015625,24
1.01953125,13
1.0234375,6
1.02734375,13
1.03125,30
1.03515625,47
1.0390625,61
1.04296875,71
1.046875,77
1.05078125,75
1.0546875,71
1.05859375,71
1.0625,73
1.06640625,70
1.0703125,59
1.07421875,50
1.078125,47
1.08203125,49
1.0859375,54
1.08984375,61
1.09375,65
1.09765625,61
1.1015625,50
1.10546875,39
1.109375,37
1.11328125,42
1.1171875,51
1.12109375,55
1.125,51
1.12890625,40
1.1328125,30
1.13671875,27
1.140625,35
1.14453125,48
1.1484375,54
1.15234375,52
1.15625,43
1.16015625,31
1.1640625,22
1.16796875,19
1.171875,22
1.17578125,25
1.1796875,29
1.18359375,34
1.1875,35
1.19140625,28
1.1953125,12
1.19921875,-11
1.203125,-33
1.20703125,-46
1.2109375,-43
1.21484375,-24
1.21875,0
1.22265625,21
1.2265625,34
1.23046875,42
1.234375,47
1.23828125,46
1.2421875,41
1.24609375,36
1.25,31
1.25390625,21
1.2578125,9
1.26171875,2
1.265625,0
1.26953125,-2
1.2734375,-2
1.27734375,3
1.28125,10
1.28515625,17
1.2890625,19
1.29296875,8
1.296875,-16
1.30078125,-46
1.3046875,-71
1.30859375,-80
1.3125,-68
1.31640625,-43
1.3203125,-14
1.32421875,10
1.328125,17
1.33203125,8
1.3359375,-6
1.33984375,-12
1.34375,-9
1.34765625,-4
1.3515625,4
1.35546875,16
1.359375,30
1.36328125,39
1.3671875,45
1.37109375,51
1.375,52
1.37890625,43
1.3828125,30
1.38671875,24
1.390625,27
1.39453125,35
1.3984375,44
1.40234375,50
1.40625,47
1.41015625,37
1.4140625,30
1.41796875,31
1.421875,35
1.42578125,35
1.4296875,31
1.43359375,21
1.4375,1
1.44140625,-20
1.4453125,-26
1.44921875,-15
1.453125,2
1.45703125,13
1.4609375,18
1.46484375,20
1.46875,18
1.47265625,14
1.4765625,13
1.48046875,17
1.484375,23
1.48828125,30
1.4921875,36
1.49609375,44
1.5,53
1.50390625,53
1.5078125,41
1.51171875,22
1.515625,5
1.51953125,-9
1.5234375,-20
1.52734375,-28
1.53125,-33
1.53515625,-33
1.5390625,-28
1.54296875,-21
1.546875,-15
1.55078125,-13
1.5546875,-13
1.55859375,-10
1.5625,3
1.56640625,25
1.5703125,52
1.57421875,73
1.578125,79
1.58203125,73
1.5859375,62
1.58984375,48
1.59375,34
1.59765625,19
1.6015625,4
1.60546875,-8
1.609375,-12
1.61328125,-6
1.6171875,9
1.62109375,25
1.625,36
1.62890625,38
1.6328125,35
1.63671875,26
1.640625,12
1.64453125,-3
1.6484375,-15
1.65234375,-23
1.65625,-29
1.66015625,-32
1.6640625,-27
1.66796875,-22
1.671875,-21
