Time,C2
0.0,-6
0.00390625,-7
0.0078125,-7
0.01171875,-5
0.015625,-2
0.01953125,3
0.0234375,8
0.02734375,9
0.03125,6
0.03515625,-1
0.0390625,-9
0.04296875,-16
0.046875,-19
0.05078125,-18
0.0546875,-14
0.05859375,-6
0.0625,3
0.06640625,12
0.0703125,18
0.07421875,20
0.078125,19
0.08203125,17
0.0859375,18
0.08984375,21
0.09375,27
0.09765625,33
0.1015625,35
0.10546875,30
0.109375,18
0.11328125,4
0.1171875,-10
0.12109375,-19
0.125,-24
0.12890625,-22
0.1328125,-17
0.13671875,-11
0.140625,-7
0.14453125,-7
0.1484375,-10
0.15234375,-16
0.15625,-22
0.16015625,-27
0.1640625,-27
0.16796875,-22
0.171875,-14
0.17578125,-3
0.1796875,8
0.18359375,17
0.1875,23
0.19140625,25
0.1953125,23
0.19921875,16
0.203125,8
0.20703125,0
0.2109375,-5
0.21484375,-10
0.21875,-13
0.22265625,-17
0.2265625,-21
0.23046875,-25
0.234375,-28
0.23828125,-31
0.2421875,-35
0.24609375,-40
0.25,-48
0.25390625,-59
0.2578125,-72
0.26171875,-82
0.265625,-88
0.26953125,-86
0.2734375,-76
0.27734375,-59
0.28125,-42
0.28515625,-26
0.2890625,-15
0.29296875,-10
0.296875,-9
0.30078125,-11
0.3046875,-16
0.30859375,-22
0.3125,-28
0.31640625,-31
0.3203125,-32
0.32421875,-33
0.328125,-32
0.33203125,-32
0.3359375,-32
0.33984375,-31
0.34375,-29
0.34765625,-26
0.3515625,-24
0.35546875,-22
0.359375,-22
0.36328125,-23
0.3671875,-23
0.37109375,-24
0.375,-27
0.37890625,-29
0.3828125,-30
0.38671875,-30
0.390625,-27
0.39453125,-24
0.3984375,-22
0.40234375,-24
0.40625,-28
0.41015625,-33
0.4140625,-38
0.41796875,-41
0.421875,-42
0.42578125,-43
0.4296875,-43
0.43359375,-44
0.4375,-43
0.44140625,-39
0.4453125,-35
0.44921875,-31
0.453125,-27
0.45703125,-23
0.4609375,-19
0.46484375,-14
0.46875,-8
0.47265625,0
0.4765625,7
0.48046875,14
0.484375,20
0.48828125,26
