Time,C2
0.0,-12
0.00390625,-16
0.0078125,-16
0.01171875,-14
0.015625,-11
0.01953125,-7
0.0234375,-3
0.02734375,1
0.03125,6
0.03515625,12
0.0390625,16
0.04296875,19
0.046875,21
0.05078125,22
0.0546875,22
0.05859375,22
0.0625,22
0.06640625,24
0.0703125,25
0.07421875,24
0.078125,22
0.08203125,18
0.0859375,14
0.08984375,11
0.09375,7
0.09765625,1
0.1015625,-9
0.10546875,-23
0.109375,-39
0.11328125,-52
0.1171875,-59
0.12109375,-59
0.125,-54
0.12890625,-48
0.1328125,-46
0.13671875,-48
0.140625,-51
0.14453125,-53
0.1484375,-51
0.15234375,-42
0.15625,-29
0.16015625,-15
0.1640625,-5
0.16796875,1
0.171875,8
0.17578125,13
0.1796875,17
0.18359375,19
0.1875,21
0.19140625,20
0.1953125,19
0.19921875,22
0.203125,27
0.20703125,31
0.2109375,33
0.21484375,32
0.21875,29
0.22265625,23
0.2265625,17
0.23046875,12
0.234375,7
0.23828125,3
0.2421875,0
0.24609375,1
0.25,5
0.25390625,11
0.2578125,18
0.26171875,25
0.265625,32
0.26953125,36
0.2734375,36
0.27734375,31
0.28125,25
0.28515625,17
0.2890625,11
0.29296875,6
0.296875,3
0.30078125,0
0.3046875,-1
0.30859375,0
0.3125,3
0.31640625,8
0.3203125,13
0.32421875,17
0.328125,17
0.33203125,17
0.3359375,16
0.33984375,16
0.34375,16
0.34765625,17
0.3515625,17
0.35546875,16
0.359375,13
0.36328125,9
0.3671875,5
0.37109375,1
0.375,-2
0.37890625,-5
0.3828125,-6
0.38671875,-5
0.390625,-1
0.39453125,6
0.3984375,15
0.40234375,22
0.40625,26
0.41015625,25
0.4140625,20
0.41796875,13
0.421875,5
0.42578125,-1
0.4296875,-2
0.43359375,-2
0.4375,-2
0.44140625,-3
0.4453125,-4
0.44921875,-5
0.453125,-6
0.45703125,-5
0.4609375,-3
0.46484375,-4
0.46875,-8
0.47265625,-12
0.4765625,-16
0.48046875,-20
0.484375,-24
0.48828125,-29
0.4921875,-32
0.49609375,-34
0.5,-35
0.50390625,-33
0.5078125,-30
0.51171875,-26
0.515625,-22
0.51953125,-19
0.5234375,-16
0.52734375,-12
0.53125,-9
0.53515625,-7
0.5390625,-4
0.54296875,-1
0.546875,2
0.55078125,4
0.5546875,3
0.55859375,1
0.5625,1
0.56640625,5
0.5703125,12
0.57421875,20
0.578125,26
0.58203125,25
0.5859375,19
0.58984375,12
0.59375,9
0.59765625,10
0.6015625,15
0.60546875,19
0.609375,22
0.61328125,22
0.6171875,16
0.62109375,9
0.625,4
0.62890625,1
0.6328125,0
0.63671875,-1
0.640625,2
0.64453125,6
0.6484375,12
0.65234375,18
0.65625,23
0.66015625,24
0.6640625,18
0.66796875,6
0.671875,-9
0.67578125,-22
0.6796875,-28
0.68359375,-25
0.6875,-16
0.69140625,-3
0.6953125,6
0.69921875,8
0.703125,4
0.70703125,-3
0.7109375,-8
0.71484375,-9
0.71875,-6
0.72265625,3
0.7265625,16
0.73046875,31
0.734375,44
0.73828125,51
0.7421875,53
0.74609375,50
0.75,44
0.75390625,35
0.7578125,29
0.76171875,26
0.765625,25
0.76953125,26
0.7734375,30
0.77734375,37
0.78125,45
0.78515625,54
0.7890625,60
0.79296875,62
0.796875,62
0.80078125,65
0.8046875,70
0.80859375,76
0.8125,82
0.81640625,84
0.8203125,80
0.82421875,66
0.828125,49
0.83203125,38
0.8359375,34
0.83984375,36
0.84375,40
0.84765625,42
0.8515625,39
0.85546875,29
0.859375,20
0.86328125,17
0.8671875,21
0.87109375,26
0.875,32
0.87890625,33
0.8828125,28
0.88671875,18
0.890625,8
0.89453125,4
0.8984375,5
0.90234375,9
0.90625,14
0.91015625,16
0.9140625,14
0.91796875,9
0.921875,2
0.92578125,-7
0.9296875,-16
0.93359375,-26
0.9375,-37
0.94140625,-44
0.9453125,-44
0.94921875,-39
0.953125,-32
0.95703125,-26
0.9609375,-23
0.96484375,-20
0.96875,-14
0.97265625,-3
0.9765625,13
0.98046875,29
0.984375,41
0.98828125,44
0.9921875,39
0.99609375,31
1.0,24
1.00390625,20
1.0078125,19
1.01171875,20
1.015625,20
1.01953125,16
1.0234375,7
1.02734375,-3
1.03125,-12
1.03515625,-18
1.0390625,-21
1.04296875,-23
1.046875,-27
1.05078125,-30
1.0546875,-32
1.05859375,-32
1.0625,-29
1.06640625,-27
1.0703125,-27
1.07421875,-28
1.078125,-31
1.08203125,-30
1.0859375,-27
1.08984375,-20
1.09375,-14
1.09765625,-10
1.1015625,-11
1.10546875,-13
1.109375,-12
1.11328125,-9
1.1171875,-4
1.12109375,1
1.125,6
1.12890625,12
1.1328125,17
1.13671875,21
1.140625,26
1.14453125,30
1.1484375,33
1.15234375,31
1.15625,26
1.16015625,20
1.1640625,18
1.16796875,22
1.171875,30
1.17578125,40
1.1796875,46
1.18359375,46
1.1875,42
1.19140625,35
1.1953125,27
1.19921875,21
1.203125,15
1.20703125,5
1.2109375,-9
1.21484375,-22
1.21875,-28
1.22265625,-28
1.2265625,-25
1.23046875,-23
1.234375,-23
1.23828125,-27
1.2421875,-32
1.24609375,-36
1.25,-34
1.25390625,-29
1.2578125,-24
1.26171875,-20
1.265625,-16
1.26953125,-13
1.2734375,-12
1.27734375,-16
1.28125,-21
1.28515625,-26
1.2890625,-28
1.29296875,-27
1.296875,-23
1.30078125,-17
1.3046875,-13
1.30859375,-11
1.3125,-8
1.31640625,0
1.3203125,14
1.32421875,30
1.328125,44
1.33203125,52
1.3359375,50
1.33984375,38
1.34375,23
1.34765625,9
1.3515625,-2
1.35546875,-7
1.359375,-7
1.36328125,-6
1.3671875,-9
1.37109375,-15
1.375,-22
1.37890625,-29
1.3828125,-34
1.38671875,-34
1.390625,-30
1.39453125,-25
1.3984375,-22
1.40234375,-20
1.40625,-19
1.41015625,-16
1.4140625,-12
1.41796875,-6
1.421875,-1
1.42578125,3
1.4296875,6
1.43359375,11
1.4375,18
1.44140625,25
1.4453125,29
1.44921875,29
1.453125,25
1.45703125,20
1.4609375,15
1.46484375,12
1.46875,8
1.47265625,2
1.4765625,-8
1.48046875,-21
1.484375,-34
1.48828125,-43
1.4921875,-46
1.49609375,-46
1.5,-45
1.50390625,-47
1.5078125,-53
1.51171875,-62
1.515625,-70
1.51953125,-75
1.5234375,-75
1.52734375,-72
1.53125,-69
1.53515625,-67
1.5390625,-66
1.54296875,-65
1.546875,-61
1.55078125,-54
1.5546875,-46
1.55859375,-39
1.5625,-35
1.56640625,-34
1.5703125,-34
1.57421875,-36
1.578125,-38
1.58203125,-37
1.5859375,-33
1.58984375,-27
1.59375,-21
1.59765625,-15
1.6015625,-14
1.60546875,-18
1.609375,-26
1.61328125,-37
1.6171875,-47
1.62109375,-56
1.625,-62
1.62890625,-66
1.6328125,-66
1.63671875,-63
1.640625,-58
1.64453125,-53
1.6484375,-50
1.65234375,-49
1.65625,-49
1.66015625,-49
1.6640625,-45
1.66796875,-39
1.671875,-31
1.67578125,-22
1.6796875,-12
1.68359375,-4
1.6875,1
1.69140625,2
1.6953125,-2
1.69921875,-11
1.703125,-19
1.70703125,-21
1.7109375,-15
1.71484375,-4
1.71875,5
1.72265625,6
1.7265625,-2
1.73046875,-18
1.734375,-35
1.73828125,-47
1.7421875,-51
1.74609375,-50
1.75,-46
1.75390625,-44
1.7578125,-45
1.76171875,-49
1.765625,-51
1.76953125,-49
1.7734375,-45
1.77734375,-38
1.78125,-26
1.78515625,-11
1.7890625,6
1.79296875,24
1.796875,41
1.80078125,53
1.8046875,57
1.80859375,52
1.8125,41
1.81640625,27
1.8203125,15
1.82421875,7
1.828125,5
1.83203125,2
1.8359375,-3
1.83984375,-11
1.84375,-20
1.84765625,-27
1.8515625,-28
1.85546875,-20
1.859375,-8
1.86328125,3
1.8671875,9
1.87109375,9
1.875,3
1.87890625,-4
1.8828125,-10
1.88671875,-11
1.890625,-11
1.89453125,-11
1.8984375,-9
1.90234375,-6
1.90625,-2
1.91015625,4
1.9140625,10
1.91796875,17
1.921875,21
1.92578125,19
1.9296875,13
1.93359375,7
1.9375,4
1.94140625,5
1.9453125,10
1.94921875,21
1.953125,32
1.95703125,40
1.9609375,42
1.96484375,42
1.96875,42
1.97265625,44
1.9765625,46
1.98046875,48
1.984375,49
1.98828125,48
1.9921875,45
1.99609375,41
2.0,41
2.00390625,43
2.0078125,44
2.01171875,44
2.015625,43
2.01953125,43
2.0234375,43
2.02734375,42
2.03125,40
2.03515625,38
2.0390625,33
2.04296875,25
2.046875,17
2.05078125,9
2.0546875,2
2.05859375,-5
2.0625,-10
2.06640625,-13
2.0703125,-14
2.07421875,-15
2.078125,-13
2.08203125,-11
2.0859375,-13
2.08984375,-20
2.09375,-30
2.09765625,-40
2.1015625,-47
2.10546875,-50
2.109375,-46
2.11328125,-37
2.1171875,-27
2.12109375,-17
2.125,-9
2.12890625,-1
2.1328125,6
2.13671875,15
2.140625,26
2.14453125,38
2.1484375,50
2.15234375,59
2.15625,62
2.16015625,61
2.1640625,53
2.16796875,43
2.171875,35
2.17578125,30
2.1796875,30
2.18359375,34
2.1875,38
2.19140625,41
2.1953125,39
2.19921875,33
2.203125,24
2.20703125,15
2.2109375,7
2.21484375,4
2.21875,5
2.22265625,9
2.2265625,12
2.23046875,15
2.234375,17
2.23828125,17
2.2421875,16
2.24609375,12
2.25,9
2.25390625,7
2.2578125,8
2.26171875,13
2.265625,21
2.26953125,33
2.2734375,43
2.27734375,50
2.28125,51
2.28515625,48
2.2890625,39
2.29296875,27
2.296875,14
2.30078125,7
2.3046875,4
2.30859375,5
2.3125,7
2.31640625,9
2.3203125,7
2.32421875,1
2.328125,-7
2.33203125,-12
2.3359375,-14
2.33984375,-15
2.34375,-16
2.34765625,-17
2.3515625,-21
2.35546875,-25
2.359375,-25
2.36328125,-21
2.3671875,-16
2.37109375,-11
2.375,-7
2.37890625,-5
2.3828125,-6
2.38671875,-10
2.390625,-16
2.39453125,-23
2.3984375,-31
2.40234375,-38
2.40625,-44
2.41015625,-49
2.4140625,-53
2.41796875,-56
2.421875,-56
2.42578125,-53
2.4296875,-49
2.43359375,-45
2.4375,-41
2.44140625,-38
2.4453125,-34
2.44921875,-25
2.453125,-9
2.45703125,8
2.4609375,24
2.46484375,34
2.46875,40
2.47265625,42
2.4765625,41
2.48046875,39
2.484375,37
2.48828125,34
2.4921875,31
2.49609375,26
2.5,21
2.50390625,15
2.5078125,8
2.51171875,2
2.515625,-1
2.51953125,-3
2.5234375,-6
2.52734375,-8
2.53125,-8
2.53515625,-5
2.5390625,0
2.54296875,6
2.546875,12
2.55078125,14
2.5546875,13
2.55859375,10
2.5625,9
2.56640625,10
2.5703125,13
2.57421875,16
2.578125,18
2.58203125,18
2.5859375,19
2.58984375,21
2.59375,28
2.59765625,35
2.6015625,39
2.60546875,39
2.609375,34
2.61328125,24
2.6171875,12
2.62109375,3
2.625,2
2.62890625,4
2.6328125,5
2.63671875,3
2.640625,-1
2.64453125,-6
2.6484375,-13
2.65234375,-20
2.65625,-24
2.66015625,-26
2.6640625,-25
2.66796875,-23
2.671875,-20
2.67578125,-18
2.6796875,-19
2.68359375,-23
2.6875,-29
2.69140625,-33
2.6953125,-36
2.69921875,-34
2.703125,-29
2.70703125,-24
2.7109375,-19
2.71484375,-15
2.71875,-11
2.72265625,-8
2.7265625,-8
2.73046875,-9
2.734375,-10
2.73828125,-7
2.7421875,-1
2.74609375,10
2.75,21
2.75390625,27
2.7578125,26
2.76171875,19
2.765625,6
2.76953125,-6
2.7734375,-12
2.77734375,-9
2.78125,-1
2.78515625,9
2.7890625,17
2.79296875,22
2.796875,19
2.80078125,7
2.8046875,-9
2.80859375,-25
2.8125,-40
2.81640625,-52
2.8203125,-57
2.82421875,-55
2.828125,-51
2.83203125,-47
2.8359375,-47
2.83984375,-49
2.84375,-51
2.84765625,-49
2.8515625,-40
2.85546875,-25
2.859375,-9
2.86328125,5
2.8671875,17
2.87109375,24
2.875,29
2.87890625,33
2.8828125,37
2.88671875,40
2.890625,41
2.89453125,43
2.8984375,47
2.90234375,53
2.90625,57
2.91015625,54
2.9140625,45
2.91796875,33
2.921875,22
2.92578125,15
2.9296875,13
2.93359375,14
2.9375,15
2.94140625,16
2.9453125,16
2.94921875,14
2.953125,10
2.95703125,5
2.9609375,-2
2.96484375,-12
2.96875,-24
2.97265625,-33
2.9765625,-39
2.98046875,-43
2.984375,-49
2.98828125,-53
2.9921875,-58
2.99609375,-63
3.0,-68
3.00390625,-69
3.0078125,-69
3.01171875,-68
3.015625,-66
3.01953125,-63
3.0234375,-58
3.02734375,-55
3.03125,-52
3.03515625,-49
3.0390625,-49
3.04296875,-52
3.046875,-55
3.05078125,-51
3.0546875,-42
3.05859375,-30
3.0625,-17
3.06640625,-7
3.0703125,0
3.07421875,2
3.078125,1
3.08203125,1
3.0859375,3
3.08984375,8
3.09375,16
3.09765625,27
3.1015625,38
3.10546875,48
3.109375,52
3.11328125,48
3.1171875,37
3.12109375,21
3.125,4
3.12890625,-10
3.1328125,-19
3.13671875,-23
3.140625,-22
3.14453125,-21
3.1484375,-23
3.15234375,-27
3.15625,-32
3.16015625,-36
3.1640625,-37
3.16796875,-35
3.171875,-31
3.17578125,-27
3.1796875,-24
3.18359375,-20
3.1875,-14
3.19140625,-8
3.1953125,-2
3.19921875,4
3.203125,8
3.20703125,7
3.2109375,6
3.21484375,5
3.21875,7
3.22265625,11
3.2265625,16
3.23046875,21
3.234375,24
3.23828125,24
3.2421875,22
3.24609375,19
3.25,19
3.25390625,20
3.2578125,22
3.26171875,25
3.265625,30
3.26953125,35
3.2734375,41
3.27734375,46
3.28125,48
3.28515625,48
3.2890625,44
3.29296875,36
3.296875,27
3.30078125,19
3.3046875,13
3.30859375,8
3.3125,3
3.31640625,-2
3.3203125,-7
3.32421875,-10
3.328125,-12
3.33203125,-12
3.3359375,-11
3.33984375,-8
3.34375,-6
3.34765625,-2
3.3515625,4
3.35546875,10
3.359375,15
3.36328125,18
3.3671875,21
3.37109375,25
3.375,29
3.37890625,36
3.3828125,46
3.38671875,56
3.390625,63
3.39453125,64
3.3984375,57
3.40234375,45
3.40625,31
3.41015625,20
3.4140625,17
3.41796875,20
3.421875,26
3.42578125,33
3.4296875,41
3.43359375,49
3.4375,59
3.44140625,68
3.4453125,75
3.44921875,76
3.453125,68
3.45703125,52
3.4609375,31
3.46484375,10
3.46875,-7
3.47265625,-19
3.4765625,-21
3.48046875,-16
3.484375,-9
3.48828125,-4
3.4921875,-4
3.49609375,-9
3.5,-16
3.50390625,-21
3.5078125,-22
3.51171875,-19
3.515625,-16
3.51953125,-15
3.5234375,-17
3.52734375,-18
3.53125,-17
3.53515625,-12
3.5390625,-4
3.54296875,7
3.546875,20
3.55078125,32
3.5546875,42
3.55859375,45
3.5625,41
3.56640625,32
3.5703125,22
3.57421875,13
3.578125,6
3.58203125,3
3.5859375,2
3.58984375,1
3.59375,-1
3.59765625,-3
3.6015625,-5
3.60546875,-5
3.609375,-4
3.61328125,-1
3.6171875,1
3.62109375,1
3.625,-2
3.62890625,-10
3.6328125,-20
3.63671875,-29
3.640625,-34
3.64453125,-37
3.6484375,-39
3.65234375,-42
3.65625,-45
3.66015625,-50
3.6640625,-56
3.66796875,-61
3.671875,-64
3.67578125,-63
3.6796875,-61
3.68359375,-60
3.6875,-58
3.69140625,-55
3.6953125,-49
3.69921875,-39
3.703125,-26
3.70703125,-13
3.7109375,-5
3.71484375,-4
3.71875,-8
3.72265625,-12
3.7265625,-13
3.73046875,-9
3.734375,-5
3.73828125,-4
3.7421875,-9
3.74609375,-19
3.75,-30
3.75390625,-37
3.7578125,-38
3.76171875,-37
