FP1,FP2,PG1,PG2,F7,F3,F2,F4,F8,C3,C2,C4,P3,P4,P2,T3,T4,T5,T6,O1,OZ,O2,ECG
-15,5,9,24,-18,-19,-27,-16,-27,1,-26,-6,-10,17,-2,-25,-12,-4,-5,-15,-21,-17,339
-7,12,7,28,-17,-17,-30,-14,-22,2,-22,-8,-10,20,2,-22,-8,-9,-3,-13,-24,-20,347
-1,17,7,30,-12,-14,-30,-11,-15,4,-20,-11,-9,22,5,-19,-3,-11,-3,-6,-23,-22,337
-2,18,7,28,-6,-12,-28,-7,-8,4,-21,-16,-8,23,8,-17,-1,-12,-5,3,-20,-22,313
-6,17,7,23,0,-8,-22,-1,0,3,-22,-21,-3,24,9,-13,-4,-11,-9,12,-15,-17,279
-8,15,9,19,6,-4,-12,6,7,3,-22,-22,6,28,11,-8,-6,-9,-9,19,-6,-8,238
-6,15,13,16,12,0,-1,15,14,5,-19,-17,15,33,13,-1,-6,-6,-7,22,5,6,193
-2,16,17,15,18,3,9,24,19,6,-13,-8,23,38,15,7,-2,-4,0,22,16,18,145
5,19,21,16,26,7,20,33,25,8,-6,2,32,44,18,14,3,-2,8,23,25,28,91
13,22,26,18,36,11,31,40,31,11,1,14,42,48,22,20,10,0,17,25,32,36,29
17,24,30,18,45,13,40,44,37,13,4,23,50,45,24,23,13,1,21,24,35,39,-42
14,23,30,12,47,11,45,43,39,13,3,26,53,37,23,24,10,1,20,19,30,40,-112
6,18,26,4,42,6,46,36,35,10,-2,24,51,29,18,22,4,0,16,10,22,37,-177
-6,11,17,-4,31,1,43,24,26,5,-7,17,42,25,11,18,-4,1,8,1,14,32,-238
-17,7,10,-9,19,-5,36,12,13,0,-10,11,28,25,4,14,-9,2,1,-7,6,25,-296
-21,6,7,-9,9,-8,30,3,2,-2,-9,8,14,32,2,8,-13,4,-3,-8,-1,17,-348
-13,10,12,-4,4,-8,25,0,-5,-1,-5,10,5,42,6,3,-15,6,-3,-4,-3,9,-390
1,15,21,5,4,-4,21,-1,-6,2,-1,14,2,51,14,-2,-18,8,-1,2,-1,4,-416
16,17,32,13,8,1,18,1,-2,5,0,20,5,53,20,-5,-20,11,0,7,1,2,-428
24,15,39,16,9,4,13,0,3,3,-3,21,9,46,22,-7,-21,14,-2,8,1,2,-431
23,6,40,11,6,2,9,-4,6,-6,-11,17,10,34,17,-6,-20,16,-7,5,-2,1,-433
16,-5,37,1,-2,-4,4,-10,6,-20,-23,8,6,19,6,-5,-20,17,-16,1,-7,-2,-445
8,-16,32,-11,-9,-9,2,-15,7,-34,-33,0,1,8,-6,-4,-20,17,-24,0,-14,-6,-463
3,-21,31,-19,-10,-12,3,-15,9,-44,-38,-3,-2,4,-14,-4,-18,15,-26,1,-20,-11,-478
4,-21,34,-22,-4,-11,8,-11,14,-45,-37,-1,0,7,-17,-4,-17,12,-22,5,-22,-15,-485
8,-17,39,-17,5,-5,16,-4,19,-40,-33,4,4,14,-13,-2,-15,9,-14,9,-16,-16,-487
10,-12,43,-9,17,4,23,3,22,-32,-27,11,9,20,-7,0,-14,9,-4,13,-7,-15,-484
8,-9,43,0,26,13,27,9,23,-23,-22,15,10,20,-1,1,-12,9,5,14,3,-12,-480
1,-8,40,5,30,18,27,12,21,-17,-21,16,7,17,3,0,-12,9,12,10,10,-9,-479
-7,-11,32,4,28,18,25,14,14,-14,-23,13,0,11,2,-3,-14,7,13,4,12,-8,-479
-14,-14,21,-2,23,14,20,13,7,-15,-25,9,-7,6,-4,-6,-18,2,11,-2,10,-7,-471
-17,-17,11,-10,18,9,14,12,2,-17,-27,4,-13,3,-11,-10,-20,-5,8,-7,5,-5,-456
-15,-18,3,-18,15,2,9,9,0,-18,-27,1,-16,3,-16,-11,-20,-11,3,-11,0,-1,-438
-9,-17,-2,-22,14,-3,8,6,1,-18,-25,-3,-16,6,-17,-10,-19,-17,-1,-13,-2,3,-421
-1,-15,-4,-23,14,-5,8,2,2,-18,-22,-6,-13,8,-15,-9,-19,-21,-5,-14,-1,6,-405
4,-14,-7,-23,11,-7,7,-4,3,-19,-22,-9,-12,7,-13,-12,-23,-22,-8,-15,0,5,-395
2,-18,-12,-25,4,-14,5,-12,0,-22,-27,-13,-14,2,-15,-19,-32,-22,-13,-18,-2,0,-390
-6,-25,-19,-31,-5,-24,2,-19,-7,-29,-34,-18,-18,-5,-21,-29,-43,-21,-19,-19,-8,-7,-390
-19,-37,-27,-40,-13,-33,-1,-26,-16,-38,-41,-22,-23,-11,-33,-39,-53,-20,-25,-16,-15,-14,-389
-33,-49,-32,-49,-14,-39,-3,-30,-24,-48,-46,-24,-26,-15,-45,-46,-58,-16,-28,-9,-23,-18,-384
-47,-59,-30,-57,-8,-40,-4,-30,-27,-57,-45,-23,-25,-16,-54,-52,-55,-10,-28,0,-28,-17,-374
-56,-63,-21,-62,2,-36,-3,-27,-26,-63,-40,-19,-20,-15,-59,-53,-47,-3,-26,8,-30,-15,-358
-62,-62,-10,-63,10,-29,0,-23,-21,-62,-32,-13,-9,-12,-61,-51,-34,3,-20,14,-27,-12,-339
-64,-58,-1,-61,13,-21,3,-18,-13,-56,-24,-7,4,-9,-59,-46,-22,9,-13,15,-20,-7,-324
-64,-52,4,-57,11,-14,5,-13,-5,-47,-18,-2,16,-8,-56,-39,-11,13,-6,15,-14,-3,-315
-61,-46,5,-50,6,-10,8,-7,1,-38,-13,1,23,-7,-51,-30,-2,14,-1,14,-10,0,-312
-55,-41,4,-41,1,-6,11,0,3,-29,-8,1,27,-7,-46,-20,4,12,3,17,-8,2,-310
-47,-38,3,-31,-1,-1,12,6,3,-23,-2,0,26,-5,-39,-11,10,8,6,19,-5,2,-302
-39,-35,3,-22,0,4,10,9,3,-20,5,1,21,-4,-31,-4,14,4,8,19,-4,-1,-289
-32,-32,2,-16,1,5,5,8,2,-19,11,2,14,-4,-25,0,16,0,9,13,-3,-8,-274
-28,-28,1,-13,5,4,1,7,2,-19,14,4,7,-5,-23,4,15,-1,10,4,-1,-16,-261
-28,-24,0,-10,11,3,0,7,6,-16,15,8,2,-4,-24,8,13,1,13,-3,3,-23,-251
-29,-20,-1,-9,19,1,4,8,8,-12,14,11,-1,-4,-25,13,10,6,17,-7,6,-26,-241
-28,-17,-1,-10,26,-2,11,10,7,-9,11,10,-7,-3,-26,15,5,9,21,-7,6,-26,-227
-26,-16,-1,-10,30,-5,16,10,3,-7,7,4,-12,0,-25,15,0,11,21,-4,6,-24,-205
-23,-18,1,-11,30,-6,19,7,-1,-6,3,-4,-16,5,-23,13,-4,11,19,-2,8,-20,-178
-20,-20,3,-13,24,-9,20,-1,-3,-6,-1,-13,-17,9,-20,8,-5,10,14,-1,11,-16,-154
-19,-24,4,-16,16,-12,20,-10,-4,-8,-3,-18,-16,11,-17,2,-4,8,7,-2,12,-11,-142
-21,-25,4,-19,9,-14,21,-14,-3,-10,-3,-19,-13,13,-14,-2,-2,7,2,-2,13,-7,-144
-27,-24,3,-22,6,-13,25,-12,0,-11,-2,-16,-7,12,-11,-4,0,7,-2,-2,14,-4,-157
-34,-23,-1,-26,5,-12,28,-8,0,-14,-2,-11,-4,9,-8,-7,0,5,-5,-5,10,-3,-176
-38,-22,-9,-32,2,-13,26,-5,-4,-21,-5,-7,-5,5,-7,-12,-5,-1,-8,-12,2,-6,-192
-37,-23,-19,-37,-4,-16,18,-5,-9,-29,-10,-8,-9,1,-8,-18,-13,-6,-10,-23,-7,-11,-196
-32,-25,-29,-41,-12,-20,8,-11,-11,-37,-17,-10,-12,-1,-10,-24,-20,-9,-12,-32,-14,-17,-187
-26,-27,-38,-43,-19,-25,-3,-19,-11,-42,-25,-11,-15,-1,-14,-28,-24,-8,-12,-36,-19,-21,-170
-21,-28,-42,-42,-24,-27,-11,-25,-8,-45,-31,-11,-18,2,-17,-29,-25,-4,-12,-35,-21,-21,-153
-17,-26,-39,-37,-23,-26,-16,-26,-6,-43,-34,-9,-19,6,-17,-25,-24,1,-11,-28,-21,-19,-141
-17,-22,-30,-27,-15,-19,-17,-21,-3,-38,-34,-5,-17,11,-13,-18,-20,7,-10,-17,-17,-14,-138
-19,-15,-17,-14,-4,-11,-16,-11,-2,-31,-32,3,-12,14,-8,-10,-18,11,-9,-5,-12,-8,-146
-18,-9,-3,-2,7,-2,-14,-2,-1,-27,-27,9,-5,15,-3,-3,-18,11,-10,3,-6,-4,-159
-12,-5,10,7,14,4,-11,5,-2,-26,-22,12,2,13,0,1,-21,9,-11,8,0,-3,-174
-6,-3,17,10,16,6,-8,7,-3,-27,-18,9,8,9,-1,3,-23,7,-13,13,4,-7,-185
-5,-6,18,7,14,6,-6,5,-5,-29,-18,3,7,3,-5,1,-26,3,-16,14,3,-13,-187
-10,-13,14,1,11,3,-6,1,-8,-30,-23,-7,-1,-4,-12,-6,-30,-5,-19,10,-6,-21,-176
-20,-22,7,-6,9,0,-8,-4,-13,-29,-30,-16,-13,-11,-18,-14,-35,-16,-22,2,-20,-29,-156
-34,-31,-2,-12,9,-4,-11,-9,-19,-27,-36,-24,-27,-16,-25,-23,-39,-27,-24,-9,-34,-33,-133
-47,-38,-11,-18,7,-8,-14,-13,-25,-25,-40,-29,-40,-21,-32,-31,-44,-36,-26,-20,-45,-36,-119
-56,-44,-21,-25,3,-14,-16,-19,-31,-25,-43,-32,-51,-27,-39,-36,-50,-43,-28,-31,-51,-37,-118
-58,-49,-28,-32,-4,-21,-16,-27,-36,-27,-44,-34,-58,-33,-44,-36,-54,-44,-29,-39,-51,-37,-128
-54,-50,-32,-37,-11,-28,-15,-32,-42,-28,-42,-37,-61,-35,-47,-32,-53,-41,-29,-40,-45,-35,-140
-44,-47,-32,-38,-13,-31,-13,-32,-44,-27,-38,-38,-59,-33,-48,-25,-47,-35,-27,-37,-36,-32,-147
-29,-42,-27,-36,-10,-30,-11,-29,-42,-24,-31,-36,-52,-28,-45,-18,-38,-27,-22,-32,-26,-27,-149
-15,-36,-19,-31,-2,-26,-11,-23,-37,-19,-23,-31,-41,-21,-39,-14,-26,-18,-17,-27,-17,-20,-149
-6,-29,-10,-24,7,-22,-11,-17,-34,-16,-17,-25,-28,-14,-32,-14,-15,-8,-12,-22,-9,-11,-151
-5,-23,-5,-20,12,-20,-12,-14,-32,-15,-15,-21,-17,-11,-26,-17,-7,1,-10,-20,-3,-3,-157
-13,-22,-4,-23,10,-22,-14,-15,-32,-19,-18,-20,-12,-14,-26,-22,-5,4,-13,-22,-5,0,-162
-31,-26,-7,-32,1,-28,-13,-18,-35,-27,-26,-22,-11,-18,-31,-27,-7,2,-20,-25,-14,0,-160
-48,-32,-12,-42,-9,-35,-11,-19,-36,-36,-34,-24,-11,-20,-38,-28,-10,-3,-28,-25,-25,-5,-149
-55,-37,-15,-51,-16,-39,-7,-18,-35,-44,-38,-24,-10,-18,-44,-26,-11,-9,-35,-24,-34,-11,-134
-53,-41,-17,-58,-20,-41,-5,-14,-31,-50,-41,-22,-8,-16,-48,-22,-11,-12,-39,-21,-38,-17,-123
-48,-42,-18,-61,-20,-41,-4,-13,-27,-53,-42,-18,-7,-14,-50,-18,-10,-10,-40,-14,-35,-22,-120
-44,-40,-19,-59,-17,-39,-5,-14,-25,-55,-43,-13,-7,-16,-50,-14,-9,-1,-37,-5,-26,-22,-124
-43,-37,-20,-54,-14,-35,-7,-19,-24,-54,-42,-10,-9,-19,-48,-12,-9,9,-31,5,-14,-19,-129
-45,-35,-25,-48,-9,-29,-8,-22,-21,-52,-40,-10,-10,-23,-46,-11,-8,15,-26,14,-5,-16,-135
-48,-33,-29,-41,-4,-22,-7,-20,-14,-47,-34,-11,-7,-24,-43,-9,-8,16,-21,23,1,-13,-139
-50,-31,-31,-35,1,-15,-2,-13,-4,-41,-27,-13,2,-21,-37,-7,-8,13,-16,31,3,-10,-140
-51,-29,-30,-28,4,-10,6,-4,6,-36,-22,-15,15,-15,-31,-6,-11,8,-13,36,4,-8,-138
-51,-29,-27,-26,4,-10,12,4,12,-34,-22,-17,23,-10,-28,-8,-16,5,-11,36,3,-7,-133
-52,-32,-23,-28,3,-16,16,6,13,-35,-26,-19,22,-7,-29,-10,-22,3,-10,31,3,-6,-126
-53,-36,-18,-33,1,-24,19,1,9,-38,-31,-20,13,-7,-33,-12,-28,2,-10,23,2,-4,-118
-52,-39,-15,-38,2,-32,20,-7,5,-41,-32,-18,1,-7,-37,-14,-32,-1,-10,13,2,0,-108
-46,-41,-15,-43,5,-37,20,-15,3,-41,-29,-16,-9,-8,-39,-13,-35,-4,-8,2,3,2,-99
-38,-43,-16,-46,8,-38,18,-20,2,-40,-23,-13,-16,-10,-37,-10,-33,-10,-6,-7,3,2,-90
-31,-45,-18,-47,6,-38,14,-24,0,-39,-20,-14,-18,-13,-35,-7,-29,-14,-5,-11,3,1,-81
-29,-48,-20,-49,0,-36,10,-29,-5,-40,-21,-17,-21,-16,-34,-5,-26,-15,-7,-9,2,-1,-70
-30,-52,-22,-50,-10,-33,4,-33,-11,-42,-25,-22,-25,-18,-36,-7,-23,-11,-12,-3,3,-4,-62
-34,-55,-23,-50,-17,-29,-3,-35,-17,-43,-27,-25,-28,-18,-40,-9,-18,-5,-17,3,7,-5,-58
-37,-56,-20,-49,-20,-23,-8,-32,-19,-42,-25,-22,-28,-15,-44,-9,-11,0,-20,9,10,-4,-59
-39,-53,-14,-44,-16,-14,-10,-23,-16,-38,-19,-14,-21,-10,-46,-7,-2,4,-18,13,12,-2,-64
-42,-49,-5,-36,-8,-4,-8,-8,-9,-33,-12,-2,-7,-4,-45,-3,5,7,-13,12,9,-1,-70
-44,-44,3,-27,0,5,-5,5,-2,-29,-7,8,6,0,-43,2,9,9,-6,6,2,-3,-74
-45,-42,8,-22,4,7,-1,12,0,-28,-10,11,12,2,-41,3,10,8,-4,-3,-10,-8,-79
-44,-42,8,-20,3,5,0,10,-3,-31,-19,6,11,3,-40,-1,6,5,-7,-12,-22,-14,-84
-40,-40,6,-22,-2,0,-2,3,-8,-34,-30,-5,3,2,-39,-8,-2,1,-14,-20,-33,-20,-91
-33,-36,3,-28,-8,-8,-8,-5,-13,-34,-38,-15,-6,0,-37,-14,-8,-3,-21,-25,-40,-25,-102
-23,-29,0,-34,-12,-15,-18,-11,-17,-32,-40,-23,-14,-3,-33,-18,-11,-8,-23,-26,-43,-29,-112
-12,-21,-4,-36,-15,-19,-28,-13,-19,-26,-39,-24,-17,-6,-28,-17,-13,-10,-21,-22,-43,-30,-119
-3,-13,-7,-34,-14,-19,-34,-10,-19,-18,-34,-21,-16,-8,-22,-11,-11,-9,-15,-14,-40,-28,-120
1,-8,-10,-29,-12,-17,-33,-5,-18,-12,-31,-17,-13,-7,-17,-5,-8,-4,-10,-5,-35,-26,-117
0,-6,-16,-25,-10,-14,-27,-3,-17,-9,-29,-13,-10,-6,-15,-2,-4,1,-7,2,-29,-21,-113
-5,-5,-22,-21,-8,-12,-19,-2,-16,-9,-29,-11,-7,-4,-14,-3,-2,5,-8,5,-22,-15,-107
-11,-3,-25,-18,-5,-10,-12,-2,-13,-10,-27,-9,-5,-1,-12,-7,-1,6,-8,4,-14,-10,-99
-15,-1,-25,-17,-3,-11,-8,-2,-9,-10,-23,-6,-3,0,-10,-12,-1,4,-6,0,-7,-5,-88
-16,0,-22,-17,-1,-13,-7,-3,-6,-7,-20,-4,-4,-2,-8,-16,-1,1,-1,-6,-2,-1,-75
-12,0,-17,-16,2,-15,-7,-3,-5,-2,-16,-3,-5,-5,-6,-20,-1,-4,4,-12,1,2,-61
-8,-1,-13,-16,4,-18,-5,-3,-5,5,-13,-2,-4,-8,-5,-23,1,-7,11,-15,5,4,-47
-4,-2,-11,-17,5,-20,-3,-3,-6,11,-12,-2,-3,-10,-5,-24,5,-8,14,-17,8,6,-34
-3,-3,-11,-19,2,-24,0,-4,-8,13,-10,-3,-2,-9,-4,-25,10,-6,15,-17,7,7,-25
-2,-1,-12,-20,-4,-26,2,-6,-11,14,-7,-2,-1,-4,-3,-25,16,-3,13,-14,6,5,-21
1,4,-13,-17,-9,-23,3,-8,-14,16,-2,2,1,5,2,-21,22,1,12,-8,5,4,-16
6,10,-12,-10,-10,-16,2,-9,-17,19,5,8,5,14,7,-14,28,8,12,1,7,5,-15
11,16,-10,1,-6,-4,5,-6,-15,22,15,15,10,22,14,-5,34,17,14,12,12,9,-22
15,21,-4,13,3,11,12,2,-8,26,27,25,21,26,22,6,40,28,18,25,21,17,-40
17,26,4,27,14,27,20,15,6,30,41,35,36,28,28,16,44,38,25,37,33,29,-60
17,29,13,38,23,40,27,30,25,34,54,44,50,26,32,21,44,47,33,47,45,39,-78
15,31,23,46,28,50,32,43,42,36,63,48,60,23,31,23,41,52,39,54,52,45,-85
12,30,30,49,28,55,36,53,53,37,65,50,65,20,29,22,34,52,43,56,55,46,-76
12,27,34,49,27,55,39,58,56,38,59,47,65,18,24,16,25,48,42,54,53,43,-50
15,22,33,46,25,53,43,58,54,38,46,43,62,17,18,10,18,43,37,49,49,39,-22
19,17,29,42,25,51,47,56,52,38,31,39,58,17,14,8,13,38,31,42,45,34,-4
22,13,26,40,26,48,51,53,52,37,21,38,55,17,14,11,12,32,28,35,45,32,0
23,10,26,40,27,44,55,49,55,37,17,39,51,19,15,16,12,28,28,31,50,30,-7
20,8,29,42,29,40,56,45,57,36,17,39,45,19,16,21,13,27,30,31,56,29,-19
15,6,33,43,33,36,53,40,57,34,20,37,39,18,15,25,12,28,32,33,60,28,-25
11,4,37,41,39,32,49,36,52,31,21,31,33,14,15,27,9,30,33,37,61,27,-19
13,3,39,36,44,27,44,35,46,28,21,25,28,8,15,26,4,31,32,39,57,26,-6
19,0,37,29,46,22,39,35,40,25,20,18,25,1,13,23,-1,30,29,35,50,24,2
25,-2,32,20,44,16,32,33,34,22,18,13,21,-6,11,19,-6,25,24,24,39,21,-2
27,-7,24,9,38,9,24,27,28,17,16,6,14,-13,7,14,-11,16,18,11,28,16,-13
21,-14,15,-2,27,-1,17,17,18,10,11,-3,4,-19,-1,5,-20,5,8,-3,16,9,-28
8,-25,3,-12,14,-10,10,2,5,-1,1,-15,-6,-25,-12,-9,-30,-5,-6,-14,4,0,-43
-7,-35,-8,-20,5,-17,2,-12,-6,-13,-13,-26,-14,-29,-25,-23,-38,-11,-21,-22,-7,-9,-50
-19,-41,-14,-25,2,-19,-3,-20,-14,-22,-25,-33,-18,-30,-33,-33,-42,-11,-32,-26,-16,-16,-42
-28,-41,-14,-24,4,-17,-4,-21,-17,-26,-32,-33,-17,-26,-35,-36,-38,-7,-37,-25,-20,-18,-24
-31,-35,-10,-19,9,-10,0,-17,-12,-24,-31,-24,-13,-19,-31,-32,-30,2,-34,-20,-18,-15,-5
-29,-24,-3,-10,15,-1,9,-9,-3,-18,-22,-10,-6,-12,-23,-24,-18,12,-24,-11,-11,-8,12
-23,-13,3,-1,20,6,17,-2,8,-13,-11,4,2,-9,-17,-14,-6,20,-11,1,0,1,24
-18,-5,6,5,21,11,22,5,17,-9,-3,14,10,-10,-13,-6,1,24,0,12,10,9,29
-12,-3,6,10,18,17,23,12,23,-9,-1,21,18,-15,-13,0,4,27,8,22,19,15,28
-5,-3,8,14,17,22,21,21,28,-8,-3,25,25,-19,-13,5,5,29,13,26,25,18,30
3,-5,11,15,18,25,17,31,30,-7,-8,25,28,-21,-13,8,6,32,16,26,24,19,43
10,-7,15,13,22,26,12,38,25,-5,-14,22,26,-22,-12,10,7,35,17,24,17,18,69
15,-6,19,11,29,26,10,41,18,-2,-19,16,21,-19,-9,10,6,41,17,23,8,16,104
18,-3,20,9,36,25,11,42,11,2,-21,10,16,-13,-4,10,5,47,17,24,1,17,142
17,0,17,7,41,23,10,38,6,6,-22,2,14,-6,0,10,5,51,20,28,-3,18,177
13,1,10,5,42,21,7,32,2,9,-21,-5,13,-1,2,13,7,52,24,32,-4,20,204
7,0,3,6,40,20,5,25,0,13,-17,-7,16,4,3,19,11,49,30,35,0,22,225
-1,-3,-2,8,34,19,1,19,-3,16,-10,-5,17,7,3,26,17,42,36,35,8,24,243
-9,-8,-7,9,25,15,-4,11,-7,17,-4,-1,14,8,0,29,23,30,39,30,14,24,260
-15,-13,-10,8,13,9,-12,0,-14,15,0,3,5,6,-4,25,26,17,37,20,16,20,274
-15,-15,-10,7,0,5,-20,-9,-21,13,6,6,-6,4,-8,17,27,6,31,8,15,13,278
-9,-13,-7,7,-10,5,-26,-15,-24,11,11,7,-16,4,-10,6,26,0,22,-2,13,7,266
0,-8,-4,7,-16,7,-30,-17,-23,12,16,7,-22,5,-8,-4,26,-1,14,-10,9,3,231
9,0,0,7,-16,10,-29,-16,-19,14,18,9,-21,5,-5,-10,27,2,9,-13,5,1,170
15,7,4,9,-12,16,-21,-12,-13,16,21,13,-13,6,0,-11,29,7,6,-9,5,2,93
15,12,6,11,-5,21,-9,-7,-8,18,23,19,-1,5,5,-6,30,11,6,-3,9,5,17
8,12,7,9,1,23,4,-5,-3,16,22,24,10,2,7,-1,28,13,5,2,15,7,-41
-1,8,6,2,2,20,11,-7,-1,11,17,26,17,-2,4,1,22,12,2,6,19,8,-72
-6,2,4,-6,-1,15,13,-9,-2,4,11,23,19,-5,-1,0,15,9,-1,10,20,6,-74
-6,-3,2,-14,-7,10,10,-11,-6,-4,4,16,19,-7,-7,-3,8,5,-4,14,18,3,-59
-4,-5,0,-19,-13,5,5,-11,-10,-11,-2,7,16,-7,-11,-7,2,5,-5,20,13,-1,-39
-1,-5,-2,-19,-18,1,0,-11,-14,-17,-10,1,12,-7,-13,-9,-4,8,-5,25,8,-3,-27
-1,-4,-4,-15,-21,-2,-3,-12,-16,-21,-15,-4,8,-10,-13,-9,-8,15,-2,30,4,-3,-27
-4,-3,-5,-9,-22,-4,-4,-13,-14,-23,-18,-8,7,-15,-12,-6,-11,21,1,30,4,-1,-33
-11,-4,-6,-3,-20,-4,-5,-17,-7,-23,-17,-10,6,-22,-11,-3,-12,26,6,25,8,2,-37
-18,-6,-8,2,-18,-5,-5,-18,2,-20,-15,-11,5,-29,-9,-2,-10,28,10,18,13,6,-38
-23,-7,-9,6,-15,-5,-4,-16,11,-13,-10,-11,2,-32,-6,1,-7,28,16,13,18,7,-40
-24,-6,-9,10,-13,-3,-2,-10,18,-5,-1,-7,0,-30,-3,6,-2,28,23,11,22,6,-45
-20,-2,-10,14,-11,0,2,-4,21,3,8,-3,-3,-25,0,12,3,27,28,11,23,2,-49
-13,2,-11,16,-9,3,6,-1,20,9,13,3,-6,-18,3,20,7,25,28,11,21,-2,-51
-6,6,-11,18,-7,3,11,0,17,14,16,6,-8,-13,6,26,8,20,25,9,16,-5,-55
-1,8,-11,20,-6,0,15,-3,13,17,16,6,-11,-8,8,29,9,12,19,2,11,-8,-54
2,9,-11,19,-7,-4,16,-7,8,19,13,4,-13,-7,9,28,8,3,13,-7,7,-9,-44
2,7,-11,16,-10,-10,14,-13,4,19,7,3,-16,-8,8,21,7,-2,8,-16,5,-10,-28
2,3,-11,12,-14,-15,10,-18,1,20,0,5,-18,-11,6,12,5,-2,6,-22,4,-10,-11
3,0,-11,8,-17,-19,5,-21,-2,21,-4,9,-17,-14,2,4,2,4,6,-22,3,-9,5
