FP1,FP2,PG1,PG2,F7,F3,F2,F4,F8,C3,C2,C4,P3,P4,P2,T3,T4,T5,T6,O1,OZ,O2,ECG
-16,-15,-14,-31,-22,-37,-25,-37,-22,-27,-32,-21,-7,-16,-13,1,-10,8,-4,1,-1,-8,-533
-18,-17,-15,-31,-21,-33,-18,-29,-14,-26,-30,-12,1,-14,-13,3,-5,16,3,11,10,0,-528
-17,-17,-14,-29,-17,-27,-8,-19,-5,-23,-26,-3,10,-11,-13,5,-1,23,10,21,20,10,-528
-17,-18,-13,-26,-12,-21,1,-10,3,-21,-23,6,17,-11,-14,4,-1,27,14,30,29,19,-525
-17,-19,-12,-23,-7,-15,9,-3,8,-20,-21,14,23,-12,-17,2,-2,29,18,37,35,27,-510
-18,-19,-12,-20,-2,-9,15,3,14,-19,-17,22,29,-13,-19,0,-3,30,23,41,40,33,-479
-19,-18,-11,-17,3,-3,21,10,20,-17,-12,30,35,-14,-19,0,-3,30,31,44,46,39,-440
-20,-18,-11,-14,8,3,27,18,27,-15,-6,37,41,-14,-19,2,-1,32,41,46,52,44,-399
-21,-17,-11,-13,13,9,33,26,33,-13,-2,43,46,-14,-18,5,2,35,53,48,59,48,-363
-23,-18,-12,-15,16,14,37,34,38,-12,1,46,50,-14,-17,8,6,38,63,50,65,51,-334
-26,-21,-14,-18,17,16,39,38,39,-13,-2,45,50,-15,-19,9,7,40,67,50,67,51,-311
-29,-25,-16,-23,17,15,39,39,37,-17,-9,39,47,-18,-24,8,4,38,63,47,63,48,-298
-31,-29,-19,-27,17,13,37,39,34,-22,-19,30,41,-21,-30,4,-1,32,50,40,53,42,-296
-30,-31,-18,-28,19,13,35,39,31,-25,-26,22,37,-23,-34,-1,-8,24,34,32,40,35,-303
-27,-30,-14,-25,24,17,35,42,32,-24,-28,18,34,-23,-36,-6,-13,16,18,25,28,31,-305
-24,-26,-9,-19,29,23,36,47,34,-21,-25,17,32,-22,-34,-10,-15,9,4,19,18,27,-293
-20,-21,-5,-12,33,29,36,51,36,-16,-19,18,30,-19,-29,-12,-15,4,-6,13,10,24,-266
-18,-16,-3,-6,32,33,34,51,33,-11,-12,18,25,-14,-22,-12,-12,0,-12,7,3,19,-229
-17,-12,-4,-2,27,30,28,44,26,-8,-7,14,16,-9,-15,-10,-7,-3,-17,1,-4,11,-184
-18,-9,-9,1,16,20,18,30,13,-5,-8,6,5,-5,-9,-7,-1,-5,-20,-6,-11,1,-137
-19,-7,-15,1,2,6,6,11,-3,-4,-13,-7,-8,-2,-4,-4,4,-7,-24,-13,-20,-11,-91
-19,-5,-20,1,-11,-10,-6,-9,-19,-4,-21,-20,-20,1,-2,-2,8,-9,-27,-19,-28,-22,-48
-18,-5,-24,0,-22,-25,-16,-27,-31,-4,-28,-31,-29,1,-2,-1,9,-9,-28,-22,-32,-29,-6
-16,-7,-26,-1,-28,-36,-23,-38,-38,-6,-34,-39,-34,-2,-5,-1,7,-8,-28,-23,-33,-32,36
-15,-11,-26,-2,-31,-43,-26,-44,-40,-9,-37,-42,-35,-7,-11,-3,2,-5,-26,-21,-30,-31,76
-17,-16,-27,-3,-31,-46,-27,-45,-39,-13,-38,-41,-34,-14,-19,-5,-7,-2,-24,-16,-25,-27,109
-21,-23,-30,-7,-33,-48,-29,-45,-39,-20,-40,-40,-32,-23,-29,-10,-19,0,-24,-12,-20,-23,133
-29,-31,-36,-15,-37,-52,-33,-48,-40,-30,-44,-41,-32,-33,-39,-16,-33,1,-27,-9,-17,-20,153
-40,-41,-44,-26,-44,-58,-39,-52,-44,-42,-51,-43,-32,-43,-48,-23,-47,0,-32,-7,-16,-19,168
-49,-49,-52,-37,-50,-63,-45,-56,-48,-52,-59,-46,-32,-51,-55,-28,-58,-2,-38,-7,-17,-20,166
-56,-55,-56,-45,-53,-66,-48,-58,-49,-59,-64,-47,-31,-54,-58,-29,-63,-3,-40,-8,-18,-21,139
-59,-57,-57,-47,-50,-63,-46,-55,-44,-61,-63,-43,-26,-53,-57,-27,-61,-3,-35,-7,-15,-18,86
-58,-56,-54,-43,-43,-53,-38,-44,-32,-57,-57,-34,-16,-48,-53,-20,-53,0,-24,-4,-7,-10,16
-55,-54,-48,-36,-33,-39,-26,-29,-16,-50,-46,-20,-4,-41,-48,-11,-44,6,-6,3,5,2,-63
-52,-52,-41,-29,-21,-23,-12,-10,1,-43,-33,-4,10,-36,-45,-3,-35,14,15,11,20,17,-140
-50,-52,-34,-25,-10,-7,1,7,17,-39,-23,11,24,-33,-45,4,-30,23,35,20,35,31,-203
-50,-53,-29,-25,0,5,13,23,29,-37,-17,24,35,-32,-48,9,-27,31,51,29,49,43,-246
-50,-54,-23,-28,9,14,23,34,37,-38,-15,32,43,-31,-50,11,-27,38,59,36,58,51,-270
-50,-55,-18,-32,18,20,32,42,40,-41,-18,35,47,-31,-52,11,-28,40,58,39,61,53,-282
-50,-56,-14,-36,26,21,38,46,40,-44,-24,32,46,-32,-53,8,-30,38,49,38,57,51,-291
-51,-57,-11,-41,32,18,43,45,38,-49,-32,24,41,-34,-54,2,-35,31,32,33,46,45,-303
-53,-59,-10,-44,36,14,45,41,33,-52,-39,12,32,-38,-57,-5,-41,21,13,24,30,35,-312
-55,-61,-8,-44,38,9,42,35,24,-52,-41,0,20,-41,-59,-12,-44,9,-6,12,12,22,-312
-53,-60,-5,-41,37,6,35,27,13,-47,-38,-10,5,-39,-59,-16,-44,-2,-21,-1,-6,9,-301
-48,-55,1,-33,33,4,24,17,0,-38,-30,-18,-9,-33,-53,-18,-39,-11,-30,-13,-20,-4,-281
-39,-47,7,-22,27,2,10,5,-14,-25,-19,-23,-22,-23,-43,-17,-29,-17,-35,-22,-31,-15,-257
-29,-36,13,-10,18,0,-6,-7,-28,-11,-10,-25,-33,-12,-31,-15,-19,-21,-36,-27,-37,-24,-243
-20,-27,17,0,8,-4,-20,-20,-39,0,-4,-27,-41,-4,-20,-13,-10,-22,-35,-30,-40,-30,-243
-14,-19,17,8,-2,-10,-32,-32,-47,6,-4,-30,-46,0,-13,-12,-4,-21,-33,-29,-40,-35,-230
-10,-15,13,11,-11,-17,-39,-41,-52,8,-8,-33,-48,-1,-11,-10,-3,-19,-33,-28,-40,-38,-146
-10,-13,6,11,-19,-23,-43,-46,-54,6,-13,-35,-50,-5,-13,-8,-5,-17,-32,-28,-39,-41,73
-12,-14,-2,9,-26,-28,-45,-49,-56,2,-18,-35,-51,-9,-18,-5,-8,-16,-31,-32,-40,-45,463
-17,-18,-13,2,-33,-33,-48,-52,-59,-5,-22,-35,-54,-13,-24,-3,-15,-17,-32,-39,-42,-50,1017
-25,-25,-26,-7,-44,-39,-55,-54,-63,-16,-27,-36,-59,-18,-32,-3,-24,-22,-35,-51,-46,-57,1664
-35,-33,-38,-18,-55,-43,-63,-57,-67,-27,-33,-36,-64,-23,-39,-4,-34,-27,-38,-63,-50,-62,2263
-41,-39,-47,-25,-63,-45,-68,-56,-67,-35,-36,-34,-65,-26,-43,-5,-41,-30,-38,-71,-51,-63,2634
-43,-39,-48,-28,-64,-41,-67,-50,-60,-39,-37,-28,-59,-26,-42,-3,-43,-29,-32,-71,-44,-57,2630
-38,-33,-43,-24,-54,-33,-56,-38,-45,-35,-35,-19,-45,-23,-36,3,-39,-22,-21,-62,-31,-43,2213
-27,-23,-31,-15,-35,-20,-36,-20,-23,-25,-28,-7,-24,-16,-26,12,-29,-9,-2,-43,-12,-22,1468
-16,-11,-19,-5,-12,-5,-9,1,1,-12,-18,7,0,-8,-16,22,-15,8,19,-19,11,1,577
-8,-3,-9,4,10,7,17,19,22,0,-8,19,21,-1,-7,31,-2,25,39,4,31,22,-237
-6,-1,-4,10,25,16,36,32,36,8,1,29,37,4,-3,36,8,37,53,22,46,37,-788
-7,-3,-4,13,32,22,46,39,42,12,8,35,46,7,-2,37,14,43,61,32,55,45,-1004
-10,-6,-5,16,32,27,48,42,43,16,14,39,48,11,0,35,19,44,63,34,57,47,-943
-13,-8,-5,21,30,31,44,42,40,19,19,41,45,15,2,31,23,38,60,29,53,44,-738
-13,-7,-4,26,26,35,36,41,33,23,24,40,38,19,6,27,28,29,54,20,46,37,-518
-12,-3,-3,29,22,38,28,37,25,27,26,36,27,23,9,22,32,19,46,9,35,27,-355
-10,1,-3,29,16,38,18,31,14,30,25,28,14,25,12,17,34,9,35,-1,22,15,-263
-9,5,-4,26,8,33,6,22,1,31,20,17,1,25,13,10,35,1,22,-8,9,2,-219
-7,8,-6,21,0,24,-6,10,-12,30,13,4,-12,24,14,4,32,-5,8,-13,-4,-10,-189
-5,10,-7,15,-9,13,-17,-3,-23,27,5,-8,-22,23,14,-2,28,-10,-5,-17,-14,-19,-149
-3,11,-8,10,-15,1,-25,-14,-30,24,-2,-18,-28,22,15,-8,23,-14,-16,-20,-22,-25,-97
-3,11,-9,7,-19,-9,-28,-22,-33,20,-9,-25,-29,21,16,-12,18,-17,-23,-23,-26,-26,-43
-5,9,-9,5,-22,-17,-26,-26,-31,16,-13,-26,-26,20,16,-14,13,-19,-26,-24,-26,-22,0
-7,6,-10,3,-22,-20,-20,-24,-24,12,-15,-22,-19,19,17,-14,9,-19,-25,-23,-22,-14,29
-9,3,-10,3,-20,-18,-11,-20,-13,10,-15,-14,-11,19,17,-11,8,-16,-20,-19,-14,-5,45
-8,3,-9,5,-18,-13,-3,-13,-3,11,-11,-4,-2,20,17,-6,10,-12,-11,-14,-5,3,59
-5,4,-6,8,-15,-6,3,-6,4,14,-5,6,3,22,18,-1,16,-7,-2,-9,2,9,81
-2,6,-4,10,-14,1,6,-1,7,18,2,14,6,24,18,3,21,-4,6,-6,7,12,110
1,7,-3,13,-13,6,7,2,7,21,9,18,7,24,17,5,25,-3,12,-5,10,13,142
3,8,-2,16,-11,10,8,3,7,24,15,20,8,22,14,6,28,-3,17,-4,11,14,177
5,9,-1,21,-7,15,10,6,8,26,21,22,11,19,11,7,29,-2,22,-2,13,16,211
6,9,1,25,-1,20,16,10,12,27,26,26,16,16,8,8,28,0,28,2,18,20,239
6,9,4,29,7,26,23,17,19,26,29,31,21,14,6,11,26,5,36,7,25,24,264
5,6,7,29,14,31,28,23,25,23,30,36,24,12,3,15,22,10,45,10,33,27,294
1,2,8,24,18,34,30,28,27,16,29,40,23,10,1,17,18,16,53,11,40,27,340
-8,-7,4,14,16,32,26,28,23,6,23,40,19,6,-5,18,11,19,58,8,42,24,398
-18,-17,-5,0,8,25,17,23,15,-7,12,36,11,-1,-13,16,1,19,57,3,41,18,456
-28,-28,-15,-15,-2,15,7,16,5,-20,0,27,2,-9,-23,12,-10,17,51,-3,36,11,506
-35,-35,-23,-25,-12,6,-3,8,-4,-31,-12,17,-5,-16,-31,7,-20,14,40,-8,28,5,552
-38,-38,-28,-31,-18,-2,-8,3,-10,-37,-20,7,-9,-21,-36,1,-27,9,26,-11,19,1,597
-36,-37,-27,-30,-19,-6,-9,1,-11,-39,-25,-2,-12,-23,-38,-5,-31,3,11,-14,10,-1,644
-31,-33,-22,-25,-16,-6,-7,2,-10,-37,-27,-10,-14,-22,-36,-10,-31,-2,-3,-17,0,-3,694
-22,-26,-13,-16,-12,-4,-6,2,-10,-31,-26,-17,-18,-18,-29,-13,-26,-8,-15,-23,-11,-9,747
-11,-18,-3,-5,-8,-2,-7,-1,-14,-23,-24,-23,-25,-11,-19,-15,-18,-14,-25,-31,-22,-17,805
-1,-9,5,4,-8,-3,-12,-8,-22,-15,-23,-31,-36,-5,-9,-17,-11,-22,-34,-41,-35,-28,859
5,-4,8,11,-12,-9,-20,-19,-34,-8,-24,-42,-48,-1,-1,-20,-7,-29,-44,-50,-48,-41,904
7,-2,6,13,-19,-17,-31,-34,-48,-5,-28,-52,-59,0,2,-25,-7,-37,-54,-57,-60,-52,939
6,-2,1,13,-27,-27,-42,-48,-60,-3,-32,-61,-66,-1,1,-32,-11,-43,-64,-60,-69,-59,966
3,-5,-5,10,-34,-35,-50,-58,-67,-3,-37,-67,-68,-5,-3,-38,-17,-46,-72,-58,-74,-62,990
-1,-8,-10,7,-38,-40,-53,-63,-68,-4,-39,-69,-66,-10,-9,-42,-24,-46,-76,-53,-74,-59,1014
-4,-11,-12,6,-39,-40,-51,-61,-64,-4,-40,-66,-60,-14,-14,-43,-28,-43,-75,-45,-68,-53,1032
-5,-12,-11,6,-36,-35,-44,-54,-56,-3,-37,-58,-51,-17,-17,-40,-29,-37,-68,-35,-58,-44,1035
-5,-12,-8,8,-31,-29,-35,-44,-47,-1,-33,-48,-43,-20,-18,-34,-28,-30,-58,-26,-46,-34,1020
-6,-12,-7,7,-26,-24,-27,-36,-41,-1,-30,-38,-37,-22,-19,-26,-26,-25,-47,-20,-36,-25,988
-9,-15,-9,3,-24,-21,-22,-30,-37,-4,-29,-31,-33,-23,-19,-20,-26,-21,-39,-17,-28,-20,939
-13,-19,-13,-4,-24,-22,-21,-28,-35,-9,-31,-25,-30,-24,-20,-17,-29,-20,-33,-15,-23,-16,878
-18,-26,-19,-12,-25,-22,-19,-25,-31,-17,-33,-21,-25,-26,-22,-16,-33,-18,-29,-14,-19,-12,810
-22,-32,-22,-18,-23,-20,-15,-19,-22,-23,-33,-15,-17,-29,-26,-16,-37,-15,-24,-9,-12,-5,741
-24,-35,-20,-19,-18,-14,-6,-9,-8,-26,-30,-7,-4,-32,-29,-16,-40,-8,-18,0,-2,5,664
-23,-34,-13,-15,-9,-4,5,5,7,-24,-24,4,11,-34,-32,-16,-41,1,-9,11,10,17,576
-19,-30,-4,-8,1,7,15,18,20,-20,-16,14,24,-36,-35,-14,-39,9,0,20,22,26,476
-13,-23,5,0,10,17,22,29,27,-13,-9,22,31,-35,-35,-12,-35,14,7,25,30,31,371
-6,-15,12,6,16,23,25,35,28,-7,-3,25,32,-32,-32,-11,-29,16,11,24,33,31,261
0,-8,16,10,20,28,26,36,26,0,2,25,28,-29,-28,-11,-23,13,13,20,31,28,148
5,-3,18,14,24,31,28,36,23,6,7,24,24,-25,-22,-11,-16,9,12,16,26,25,38
9,2,22,19,29,35,33,37,23,13,12,23,21,-20,-14,-10,-9,5,10,15,22,24,-62
14,7,27,24,34,39,39,39,25,20,17,23,22,-14,-6,-8,-1,3,9,16,18,24,-148
18,12,31,29,39,41,45,40,26,26,22,22,22,-8,2,-5,7,2,7,16,14,23,-219
21,15,34,34,40,41,47,39,25,31,24,20,20,-4,7,-2,12,1,6,14,9,20,-278
22,17,35,37,39,38,45,35,20,34,23,16,15,-3,9,-1,15,-1,3,10,3,15,-329
22,18,33,40,36,32,39,28,10,34,20,10,7,-5,9,-3,15,-3,0,5,-4,8,-380
20,16,28,42,31,24,31,18,-1,33,16,2,-2,-8,6,-5,14,-6,-3,0,-12,0,-429
17,13,22,44,26,17,24,8,-11,33,13,-5,-9,-11,2,-8,11,-9,-6,-3,-18,-6,-471
15,10,17,46,24,12,21,0,-16,34,14,-8,-12,-11,-1,-8,12,-9,-5,-2,-19,-8,-494
15,9,16,49,24,11,22,-4,-13,38,19,-5,-8,-7,-1,-4,16,-4,1,5,-14,-3,-496
15,8,18,51,26,14,27,-3,-5,44,28,3,2,-1,2,4,23,4,12,13,-3,7,-486
13,6,21,51,27,18,31,1,5,48,37,14,14,5,5,13,31,14,27,22,12,19,-476
10,2,22,48,25,22,33,6,14,50,45,25,25,7,6,21,37,24,42,29,28,30,-476
5,-3,20,42,20,24,30,10,19,48,48,34,33,5,4,26,38,32,53,34,40,37,-487
-1,-10,15,36,13,26,25,14,21,42,47,39,37,1,1,27,35,36,60,35,47,40,-501
-7,-16,9,32,6,29,19,18,22,37,44,41,39,-4,-4,24,30,36,62,33,51,40,-506
-9,-18,7,32,3,36,18,26,26,35,44,44,43,-7,-6,21,26,35,63,33,54,41,-489
-7,-16,10,38,8,47,25,40,37,37,47,51,50,-6,-7,18,25,35,64,36,58,46,-451
-3,-12,15,46,17,59,38,57,52,41,52,59,61,-5,-7,15,26,36,64,40,64,55,-407
-1,-11,20,49,28,66,53,72,67,42,53,65,71,-7,-11,11,24,36,62,45,68,64,-376
-5,-14,22,47,36,67,67,82,78,37,48,67,80,-13,-18,5,18,35,55,49,68,71,-364
-12,-23,20,37,42,59,77,85,84,25,36,62,86,-24,-29,-3,6,34,43,53,66,77,-363
-22,-33,15,23,44,47,83,82,85,9,18,51,90,-36,-40,-13,-8,32,28,57,60,80,-360
-32,-43,11,9,46,32,88,76,83,-9,-3,37,90,-48,-50,-22,-23,29,11,62,51,81,-349
-37,-48,8,-3,50,20,91,69,78,-25,-22,22,88,-56,-55,-28,-36,25,-5,66,41,79,-333
-38,-49,10,-11,55,12,93,64,70,-37,-35,9,82,-60,-56,-33,-45,19,-19,68,29,73,-318
-35,-45,14,-13,63,10,95,61,62,-43,-40,-1,71,-58,-53,-35,-49,11,-30,64,17,63,-312
-29,-37,22,-13,71,14,94,61,53,-42,-39,-7,58,-53,-47,-36,-49,4,-35,55,6,49,-317
-22,-29,31,-10,78,21,90,61,44,-35,-30,-9,43,-44,-40,-34,-43,-2,-35,43,-4,34,-327
-15,-20,41,-5,82,31,83,61,34,-22,-17,-7,30,-33,-31,-28,-32,-4,-29,33,-8,22,-330
-8,-10,51,2,84,43,75,61,27,-5,1,-2,22,-19,-20,-19,-17,-1,-18,28,-7,15,-317
-1,-1,58,11,82,52,66,59,22,13,18,7,18,-6,-9,-7,-1,6,-4,26,-2,14,-294
5,7,60,20,76,58,56,54,19,29,33,15,17,6,1,4,13,13,9,27,5,17,-275
11,15,59,31,66,61,45,48,18,43,46,24,19,15,12,15,24,20,21,28,13,21,-266
18,22,55,42,53,61,35,41,18,54,58,34,22,23,22,24,33,25,33,28,22,26,-262
25,29,48,52,37,59,25,33,19,63,68,44,27,31,32,31,40,29,45,26,33,31,-250
31,33,39,58,21,54,16,25,19,68,75,52,30,37,40,36,45,33,56,23,43,34,-222
33,34,28,60,4,48,8,18,19,69,77,58,33,40,43,40,48,38,66,21,52,37,-177
32,32,15,58,-10,41,3,11,18,66,76,60,35,42,43,43,51,42,73,21,59,38,-124
29,28,2,52,-22,33,1,5,18,61,70,57,36,41,38,44,51,46,76,22,63,39,-75
24,22,-9,44,-29,24,2,0,18,54,60,51,36,37,31,43,49,48,73,24,64,40,-38
18,17,-17,37,-32,15,6,-2,19,46,48,42,37,31,23,38,45,48,65,28,61,41,-16
14,12,-22,31,-31,7,12,-4,22,38,34,32,39,24,16,31,39,47,54,33,57,43,-4
9,7,-24,24,-28,-2,20,-4,27,29,21,22,41,17,10,23,30,44,40,38,52,45,6
3,1,-27,15,-25,-13,27,-5,31,17,5,10,42,7,2,13,18,41,25,42,45,45,19
-4,-7,-32,3,-24,-24,34,-6,34,2,-11,-1,41,-4,-6,2,3,36,9,44,38,45,39
-12,-14,-38,-11,-24,-34,40,-7,36,-13,-27,-11,40,-14,-15,-9,-12,31,-5,45,29,43,62
-20,-20,-43,-26,-24,-43,46,-7,39,-28,-42,-19,40,-23,-23,-20,-25,26,-18,46,21,41,86
-25,-25,-47,-40,-24,-49,53,-6,42,-41,-55,-26,40,-31,-30,-29,-37,21,-29,47,12,39,111
-30,-30,-47,-52,-23,-52,58,-5,44,-51,-65,-31,39,-37,-37,-36,-47,16,-39,46,4,36,134
-32,-33,-44,-59,-18,-52,62,-4,45,-59,-71,-34,38,-42,-43,-41,-55,10,-45,44,-3,32,144
-33,-36,-38,-59,-12,-48,63,-1,45,-63,-72,-36,35,-45,-47,-42,-60,5,-50,40,-9,28,125
-31,-35,-28,-53,-3,-38,60,3,42,-61,-68,-35,31,-46,-47,-40,-61,0,-51,33,-14,22,74
-24,-30,-15,-38,8,-23,56,9,38,-52,-58,-29,26,-41,-42,-35,-56,-4,-48,24,-18,16,0
-12,-18,1,-16,22,-1,51,18,34,-35,-40,-19,22,-31,-31,-27,-44,-5,-39,15,-17,11,-81
4,-2,18,12,35,22,44,28,29,-13,-19,-6,19,-16,-14,-17,-25,-4,-27,7,-14,8,-155
20,16,33,38,46,42,36,36,22,11,3,6,15,0,5,-6,-4,-2,-13,1,-10,5,-213
34,32,46,59,54,56,26,39,11,30,20,16,9,14,21,3,14,0,0,-4,-5,1,-254
45,42,55,72,58,62,13,38,-2,42,32,21,1,25,33,9,28,1,11,-10,-2,-4,-287
50,47,61,77,59,64,1,34,-17,48,38,24,-10,32,39,14,36,1,20,-16,0,-10,-323
52,48,63,76,57,62,-10,29,-30,48,41,24,-20,36,41,18,39,1,27,-22,1,-17,-366
50,45,64,70,53,59,-20,25,-40,46,41,24,-30,35,39,22,38,2,33,-26,2,-23,-404
47,41,63,64,48,56,-29,20,-46,45,41,24,-36,33,35,25,37,3,37,-29,4,-27,-426
43,37,60,58,40,52,-37,15,-49,44,41,22,-40,29,30,28,35,6,40,-30,6,-30,-430
38,32,55,52,30,45,-45,8,-51,45,39,19,-41,24,26,30,33,8,41,-29,7,-30,-423
33,27,49,49,19,37,-52,1,-51,45,36,16,-39,21,22,31,33,10,40,-26,9,-29,-415
30,24,43,47,10,30,-55,-5,-48,46,33,15,-33,21,22,31,35,12,39,-21,12,-24,-416
30,24,39,49,4,27,-53,-6,-39,49,33,18,-22,25,25,31,41,15,40,-14,18,-15,-423
32,26,37,53,1,27,-45,-4,-26,53,36,25,-8,31,32,32,50,18,44,-5,27,-3,-423
34,29,34,56,0,29,-35,0,-11,57,39,32,7,36,38,33,59,21,47,4,35,10,-391
33,30,30,56,-3,29,-25,3,3,58,38,35,19,39,42,32,64,22,49,12,42,21,-294
29,27,23,51,-8,25,-18,3,12,53,32,31,24,38,41,29,63,19,46,15,43,26,-93
20,18,12,38,-17,14,-17,-3,12,41,17,19,23,30,32,22,54,14,37,14,38,24,241
5,5,-3,19,-28,-3,-22,-13,6,21,-5,0,15,16,15,11,37,6,21,8,26,16,713
-11,-12,-19,-5,-40,-23,-32,-26,-5,-4,-32,-22,4,-3,-5,-3,14,-4,0,-2,11,4,1293
-25,-26,-31,-28,-50,-42,-41,-37,-16,-30,-58,-42,-8,-22,-26,-18,-11,-13,-22,-13,-5,-8,1891
-33,-34,-37,-46,-54,-57,-47,-44,-23,-51,-78,-56,-16,-38,-40,-30,-34,-21,-40,-24,-19,-19,2350
-31,-33,-34,-55,-49,-64,-46,-45,-25,-64,-90,-62,-21,-47,-46,-37,-50,-27,-52,-33,-30,-24,2497
-21,-25,-23,-54,-35,-63,-34,-40,-22,-67,-92,-61,-22,-47,-43,-39,-57,-29,-58,-37,-36,-26,2232
-7,-11,-6,-45,-13,-56,-15,-31,-16,-61,-85,-54,-20,-41,-34,-38,-57,-30,-57,-37,-38,-24,1584
7,2,12,-32,11,-45,7,-21,-10,-49,-72,-45,-18,-33,-23,-35,-51,-29,-53,-35,-39,-22,710
16,12,25,-20,31,-35,25,-15,-7,-37,-57,-38,-20,-26,-13,-31,-41,-28,-47,-32,-41,-23,-157
17,14,31,-13,43,-30,36,-14,-10,-26,-44,-37,-25,-23,-9,-29,-32,-29,-42,-32,-44,-28,-797
11,10,29,-11,44,-29,35,-19,-18,-20,-35,-40,-36,-22,-9,-27,-23,-31,-39,-35,-49,-37,-1091
1,2,21,-14,37,-32,26,-28,-31,-16,-31,-47,-49,-23,-13,-24,-16,-33,-37,-40,-55,-48,-1072
-9,-6,12,-17,27,-36,12,-37,-44,-15,-28,-53,-61,-22,-17,-20,-9,-35,-34,-46,-59,-58,-877
-17,-13,5,-18,17,-37,-1,-43,-53,-14,-26,-54,-69,-19,-19,-14,-3,-34,-29,-50,-59,-64,-653
-21,-17,1,-17,10,-36,-10,-44,-57,-13,-24,-49,-70,-14,-18,-8,0,-31,-22,-51,-54,-65,-486
-23,-19,1,-13,6,-33,-17,-42,-54,-11,-19,-40,-66,-11,-15,-2,0,-26,-13,-47,-44,-60,-392
-23,-20,2,-10,1,-28,-22,-39,-48,-9,-13,-27,-58,-9,-12,1,-3,-19,-3,-41,-31,-52,-350
-23,-22,0,-7,-5,-25,-26,-37,-40,-6,-7,-14,-49,-11,-9,3,-7,-11,7,-32,-16,-42,-330
-24,-24,-5,-7,-14,-24,-32,-37,-34,-4,-1,-4,-40,-14,-10,2,-12,-5,16,-23,-2,-32,-313
